 ,Area,X,Y
1,3736.106,263.329,127.719
2,3246.125,156.005,258.482
3,2572.401,75.652,300.932
4,3307.372,197.246,688.696
5,4471.078,354.372,844.092
6,2633.648,527.351,503.873
7,4348.582,454.189,550.968
8,4164.839,660.729,1032.008
9,3429.868,519.177,1057.360
10,3123.629,948.414,335.831
11,3429.868,1364.394,69.037
12,4042.344,2187.154,220.079
13,4532.325,2363.690,675.264
14,4593.573,2074.591,838.591
15,3919.849,1637.486,725.258
16,4777.316,1480.334,1331.438
17,4042.344,1967.312,1494.071
18,2694.896,265.020,1469.704
19,3674.858,360.783,1067.348
20,4042.344,542.490,207.747
21,2633.648,736.289,840.940
22,3368.620,1160.466,295.328
23,3736.106,1874.989,118.738
24,3184.877,1210.936,1471.304
25,2878.639,683.284,1392.128
26,3368.620,1180.957,1009.352
27,4716.068,5496.505,4090.960
28,3613.611,5831.695,4032.889
29,3368.620,5840.751,3603.628
30,3001.134,6334.898,3648.314
31,4838.563,7505.861,3741.910
32,4103.592,7445.704,3648.533
33,3062.382,6989.635,3153.287
34,3307.372,7249.130,3153.043
35,3674.858,6178.696,3169.565
36,2817.391,6226.673,3486.181
37,4348.582,6915.009,3640.178
38,4164.839,6734.808,3659.847
39,4103.592,6039.578,3848.391
40,3368.620,6136.577,3745.209
41,3368.620,6752.419,3171.059
42,4961.059,7410.097,3050.580
43,3001.134,7254.224,3234.809
44,2756.144,5990.522,3966.522
45,4042.344,6545.692,3985.375
46,2756.144,423.217,4153.478
47,3613.611,581.850,4401.378
48,3552.363,505.052,4507.556
49,3797.353,1267.700,4549.102
50,3552.363,2160.405,3494.753
51,3246.125,1929.573,3788.934
52,3307.372,1220.870,3998.116
53,3613.611,1525.755,4155.188
54,3491.115,1231.785,3218.650
55,3368.620,810.285,3153.842
56,2694.896,802.708,3236.443
57,3001.134,218.571,3536.832
58,1959.924,128.397,4214.592
59,3123.629,1018.235,4029.284
60,2694.896,1323.676,3618.676
61,3062.382,1525.774,4531.617
62,2633.648,712.265,4473.337
63,3062.382,1616.870,3296.035
64,3123.629,1509.744,4005.038
65,3062.382,1011.287,4340.817
66,3062.382,501.183,4085.061
67,3062.382,2276.609,4001.165
68,3307.372,2385.942,3975.652
69,3552.363,2165.802,4026.792
70,2694.896,2051.502,3956.976
71,3001.134,2441.180,3365.457
72,4471.078,1155.634,4618.088
73,3858.601,940.683,4562.298
74,3123.629,6089.233,2042.992
75,3674.858,6439.435,2044.826
76,2939.887,6293.641,1141.957
77,2572.401,6143.106,1102.174
78,3123.629,5377.059,1187.954
79,5206.049,5056.619,1407.729
80,4409.830,4616.196,764.783
81,3184.877,4615.886,893.980
82,3491.115,6299.519,696.865
83,2878.639,5307.669,593.700
84,3307.372,5392.029,601.739
85,3613.611,4727.023,1906.979
86,3491.115,4259.794,1861.991
87,3001.134,4336.531,1783.789
88,2694.896,4753.458,1544.051
89,3491.115,4727.300,1628.307
90,5328.544,2462.204,2302.444
91,4348.582,2569.326,2393.184
92,2939.887,3164.185,1710.815
93,3981.096,3386.589,2225.438
94,3858.601,3546.522,2321.304
95,3552.363,3794.438,1371.184
96,3246.125,4078.056,1723.142
97,4103.592,4429.974,1922.356
98,3184.877,4177.324,2316.221
99,3307.372,3935.652,2699.130
100,3246.125,2737.728,1455.726
101,2817.391,3164.121,2559.130
102,4471.078,3021.995,2530.881
103,2633.648,3453.215,2543.205
104,2694.896,3981.344,1472.372
105,2572.401,4341.242,1381.491
106,3552.363,3548.861,2104.138
