 ,Area,X,Y
1,16670.511,340.742,461.312
2,29158.016,787.110,537.635
3,12425.990,1114.347,152.941
4,19254.133,958.103,828.829
5,20053.825,1300.734,590.497
6,25774.702,1871.599,470.279
7,36355.248,1432.102,1538.191
8,22760.477,370.556,2511.945
9,25713.187,2699.747,478.657
10,29834.679,3369.064,145.357
11,30634.371,4796.677,1256.445
12,33033.449,4721.620,2728.557
13,27681.661,4377.621,2332.532
14,20730.488,4244.196,1934.474
15,22637.447,3976.492,1770.098
16,23806.228,4021.999,957.906
17,31126.490,3303.464,1545.439
18,23990.773,138.522,3010.558
19,20730.488,1914.994,2721.790
20,23129.566,2149.124,2448.269
21,14025.375,2800.482,2870.279
22,20853.518,2472.728,1788.779
23,25590.158,1283.880,2467.986
24,18146.867,3639.043,1861.575
25,28419.839,2667.532,2291.605
26,20976.547,1798.758,2327.399
27,18392.926,2065.145,851.951
28,21837.755,7654.670,2107.650
29,32233.756,7242.404,376.037
30,23929.258,7503.211,91.103
31,25221.069,5767.920,1095.055
32,31372.549,6022.453,2222.053
33,36601.307,5716.915,2510.720
34,31434.064,6855.999,3247.097
35,20915.033,3867.266,467.290
36,29281.046,4903.493,1716.971
37,21038.062,6855.544,1920.812
38,29527.105,5487.042,2923.023
39,24421.376,6533.758,2954.640
40,21222.607,6360.273,2604.297
41,21837.755,6781.718,1124.761
42,20545.944,6289.351,915.346
43,33217.993,6164.575,3404.967
44,19684.737,5726.348,3817.132
45,32233.756,4602.006,3260.590
46,31557.093,7244.712,1105.431
47,27312.572,4421.180,4696.538
48,32479.815,2367.038,2859.834
49,27004.998,938.041,3455.670
50,32110.727,1428.683,4286.876
51,26881.968,1369.130,5136.636
52,24605.921,939.706,5105.275
53,25467.128,333.201,3255.451
54,24052.288,3188.817,5249.155
55,22945.021,3211.596,3486.590
56,29034.987,2456.049,4362.529
57,24667.436,1777.175,3627.373
58,29650.135,2317.907,3409.080
59,21099.577,1527.960,3513.577
60,22022.299,2558.221,3698.784
61,34571.319,1012.449,2931.128
62,26266.820,557.662,4608.449
63,19869.281,3449.706,2992.473
64,18946.559,1703.285,3293.557
65,21960.784,2115.900,4006.558
66,21960.784,7493.239,4666.656
67,20053.825,7742.668,5222.784
68,18823.529,7090.452,5145.252
69,30265.283,5603.858,4712.769
70,24359.862,5269.479,4644.959
71,30326.797,5053.343,4376.701
72,24913.495,5233.900,4121.317
73,26389.850,3377.220,2407.468
74,20976.547,6208.855,4662.814
75,22821.992,7510.227,3385.159
76,21099.577,3429.909,4591.219
77,24052.288,3895.762,4754.736
78,19746.251,5320.982,3477.307
79,18146.867,5788.169,2181.761
80,21222.607,3902.575,3871.793
