 ,Area,X,Y
1,7960.902,930.275,826.099
2,20929.467,2307.617,1097.795
3,12840.164,458.357,2192.975
4,9501.721,90.805,2371.641
5,12583.361,1206.105,2768.919
6,20159.058,2257.159,2634.705
7,20672.664,1797.371,1975.789
8,36851.271,2386.809,2915.123
9,21057.869,1685.829,3398.121
10,15279.795,2976.313,108.791
11,9501.721,2761.351,1716.254
12,13610.574,2653.162,1812.069
13,12968.566,3098.701,2343.421
14,15279.795,5073.107,2112.838
15,27221.148,5232.669,846.277
16,23625.902,4896.416,367.040
17,18489.836,5104.580,119.688
18,12583.361,2715.615,3295.254
19,26579.140,8743.688,921.159
20,21186.271,9529.436,413.941
21,16949.017,8154.434,3036.741
22,26835.943,5432.723,2219.418
23,12583.361,6197.260,1363.705
24,12968.566,6540.544,1290.270
25,24781.517,7435.688,1370.077
26,14766.189,7162.508,981.549
27,12840.164,934.844,4544.363
28,29018.771,206.022,4358.645
29,19003.443,572.927,6664.115
30,10528.935,432.806,6235.749
31,16949.017,435.660,5821.272
32,17462.623,1943.676,4277.954
33,15279.795,2616.564,3986.240
34,15151.394,3811.495,7227.637
35,17847.828,2259.319,6894.369
36,23625.902,1321.160,6411.750
37,19388.648,2538.806,6351.875
38,21699.877,4785.658,5956.283
39,20287.459,3213.397,4388.210
40,21057.869,2782.699,4392.731
41,17847.828,1657.122,4743.595
42,14252.582,1807.978,5283.669
43,25038.320,1603.225,5639.544
44,23625.902,1185.060,5544.956
45,21186.271,3006.919,5129.402
46,15536.598,2907.452,4959.942
47,12069.754,8298.957,5018.142
48,18875.041,8713.920,5684.338
49,3338.443,9684.899,5024.188
50,5649.672,10540.046,7399.176
