 ,Area,X,Y
1,8602.910,3068.031,188.998
2,29917.582,2525.137,777.809
3,25937.131,2694.472,1787.059
4,10785.738,2879.671,1382.841
5,4365.656,3060.823,1238.794
6,10272.131,3645.326,665.722
7,8859.713,4634.479,1303.198
8,16563.812,4673.167,1907.504
9,18618.238,4104.757,605.060
10,15408.197,7786.025,421.152
11,18618.238,7743.011,793.318
12,15151.394,7750.612,2461.900
13,12454.959,8354.604,1769.633
14,10914.139,7481.620,1958.407
15,25680.328,8188.669,2178.357
16,11812.951,8122.552,6023.402
17,19260.246,7985.042,5747.082
18,21956.680,7915.412,6000.861
19,10143.730,7263.098,5878.797
20,10143.730,7436.655,6094.381
21,16563.812,8703.296,4836.375
22,15536.598,8084.143,4703.720
23,6676.885,10478.754,6651.122
24,15022.992,9785.768,7519.382
25,12711.762,8634.847,7572.896
26,7832.500,8305.113,7722.751
