 ,Area,X,Y
1,4030.995,315.439,239.200
2,3505.213,99.761,236.799
3,2526.675,158.842,357.170
4,3987.180,291.265,620.389
5,2453.649,751.228,251.251
6,3329.953,885.267,74.019
7,3753.499,1259.072,188.949
8,4323.096,1043.687,1001.171
9,2585.095,831.836,789.150
10,1884.052,182.595,829.018
11,1986.287,1071.862,144.127
12,2950.221,1394.488,279.321
13,3154.692,579.919,593.684
14,4074.810,221.334,922.135
15,2833.381,656.103,775.048
16,2877.196,401.051,615.878
17,3695.079,1484.577,923.927
18,3344.558,611.707,1088.179
19,3256.927,471.889,1043.064
20,2643.515,1209.174,265.563
21,3256.927,1371.229,537.868
22,3402.978,1102.745,792.239
23,2395.229,73.124,635.047
24,2614.305,577.123,714.447
25,3651.264,3632.377,1010.186
26,3067.062,3764.586,803.403
27,2745.750,3750.935,180.268
28,3198.507,3194.250,403.272
29,2512.069,3379.766,219.745
30,2862.591,3303.471,85.207
31,2921.011,2791.834,465.917
32,2599.700,2276.247,809.547
33,3183.902,2411.938,170.519
34,2935.616,3738.654,368.162
35,2439.044,2928.590,1008.242
36,3519.818,2711.608,766.179
37,1781.817,2158.609,2458.640
38,3461.398,2392.478,2502.161
39,2322.204,2509.350,1463.826
40,3008.641,3220.636,1502.950
41,2146.943,3344.274,1785.974
42,3213.112,3312.420,1872.472
43,3008.641,3677.268,2217.006
44,2672.725,3014.295,2391.281
45,4191.651,2528.132,2377.889
46,1957.077,2417.340,2286.149
47,2117.733,2418.410,2225.034
48,3695.079,2175.346,2075.333
49,3636.659,2918.203,1975.881
50,2862.591,522.163,1668.835
51,2263.784,290.729,1711.596
52,2921.011,640.548,1853.618
53,2745.750,1435.703,2206.681
54,3490.608,1189.566,1461.608
55,3286.137,1533.206,2515.592
56,2745.750,1516.384,2414.006
57,2658.120,1424.785,2484.076
58,2891.801,1735.399,2419.282
59,1942.472,866.927,2316.082
60,4279.281,307.291,2484.318
61,3067.062,322.293,2118.362
62,2497.464,754.911,1865.739
63,3329.953,878.612,1987.077
64,2599.700,1276.777,1718.178
65,2073.918,1070.144,1915.188
66,2249.178,627.124,1522.657
67,2935.616,1462.506,1828.681
68,3768.104,1350.126,1224.367
69,2307.599,1443.062,1315.762
70,2351.414,1665.304,1241.575
71,2731.145,2016.087,760.070
72,1971.682,1922.534,1538.217
73,2847.986,2235.502,1457.197
74,2205.363,853.685,1222.234
75,2818.776,1050.985,1526.712
76,2804.171,2087.062,826.015
77,2205.363,2301.333,1281.533
78,3446.793,1711.260,1458.529
79,2585.095,1851.031,1511.271
80,2643.515,1953.595,832.350
