 ,Area,X,Y
1,4304.251,47.332,143.767
2,3174.564,362.054,275.148
3,2945.767,330.919,512.744
4,3574.959,427.417,492.308
5,1873.279,110.891,611.551
6,1701.681,157.791,834.840
7,4075.454,380.122,1062.015
8,3474.861,225.560,1169.849
9,2845.668,721.252,49.568
10,3489.160,631.714,658.123
11,2502.472,466.693,765.648
12,1901.878,738.433,1192.300
13,2388.073,829.068,1153.871
14,5448.238,1396.227,1056.476
15,3932.455,1463.040,1189.519
16,3918.155,1700.232,1070.996
17,3603.559,1637.020,770.903
18,3589.259,1378.045,773.907
19,3760.857,1136.934,667.998
20,1959.078,1678.260,307.476
21,3460.561,1650.052,648.514
22,2674.070,867.170,483.639
23,3660.758,851.874,823.321
24,2745.569,3424.022,983.095
25,3632.159,3012.436,944.351
26,3360.462,2830.704,934.235
27,4018.254,2917.410,857.064
28,4232.752,3529.991,1127.351
29,4089.754,3067.309,1102.734
30,2659.770,2681.275,1160.538
31,3632.159,2158.395,854.473
32,4132.653,2554.359,58.208
33,4204.152,3725.214,349.829
34,3489.160,3177.679,706.523
35,3961.055,2705.508,465.652
36,3288.963,2623.318,863.204
37,3560.660,2716.075,924.929
38,3174.564,2615.495,1244.203
39,3131.664,3506.369,99.174
40,5691.335,3408.140,2409.394
41,4847.645,3244.644,2406.721
42,3775.157,2599.776,2427.688
43,4032.554,2730.359,2335.768
44,5162.241,2047.176,2395.075
45,3203.164,2238.672,1903.198
46,2988.666,2200.343,1781.500
47,3832.356,2626.303,1754.551
48,3903.856,2774.127,1714.113
49,3346.162,2671.122,1631.787
50,3918.155,3095.058,1710.707
51,3045.865,3442.517,1966.964
52,3231.763,3637.665,1959.660
53,2573.971,3589.916,1784.349
54,3717.958,3650.745,2216.563
55,3689.358,3666.968,1558.467
56,3174.564,2117.562,1589.496
57,2531.071,328.276,2432.592
58,3188.864,469.153,2169.172
59,2974.366,1636.159,1580.309
60,2416.673,1853.176,1599.032
61,2831.368,658.040,1391.119
62,2759.869,306.665,1866.588
63,3017.266,732.493,1891.034
64,3446.261,896.226,2112.477
65,3203.164,1257.167,1389.571
66,2845.668,1607.627,1416.956
67,3031.566,231.100,1449.907
68,2616.870,718.704,2082.219
69,3932.455,776.661,2225.021
70,3103.065,698.839,2160.629
71,3103.065,1414.172,1908.993
72,3918.155,1386.407,1612.070
73,2531.071,2408.749,1557.973
74,3460.561,1932.306,785.883
75,3517.760,2460.719,835.161
76,2974.366,1962.678,1091.984
77,3360.462,2521.215,1502.459
78,3632.159,2732.158,1241.899
79,3760.857,3780.312,1312.077
80,2888.567,3398.438,1145.461
81,4003.955,3174.040,1577.377
82,3517.760,2450.635,1309.910
83,3431.961,2000.215,1018.818
84,3818.057,2772.210,1092.213
85,3489.160,1069.502,1677.690
86,3946.755,1000.457,1146.566
87,3489.160,415.997,1228.620
88,2602.570,111.638,1139.025
89,3389.062,878.308,1091.094
90,4404.350,1719.311,1853.825
