 ,Area,X,Y
1,6017.817,848.295,327.304
2,17925.413,581.693,896.100
3,13187.983,692.602,1178.396
4,6401.933,370.693,1380.481
5,5633.701,835.026,1709.142
6,9346.823,2882.254,1249.734
7,3969.199,2294.292,2282.612
8,8834.668,6371.646,884.488
9,21254.419,5501.065,2002.965
10,8322.513,6374.323,1964.095
11,14596.408,7017.445,767.066
12,20486.187,3883.310,1099.929
13,4353.315,4449.621,918.878
14,8322.513,10998.324,2936.699
15,14340.331,11276.925,3682.057
16,8962.707,11144.716,4122.530
17,22790.883,11164.058,4409.389
18,20742.264,10473.955,4439.066
19,27912.430,10727.431,4154.263
20,13956.215,10488.198,3432.257
21,9730.939,10448.150,3662.771
22,13316.021,9897.073,4042.759
23,9090.745,9414.188,4327.191
24,11395.441,8967.087,4250.592
25,16773.065,9096.429,3093.816
26,14212.292,8435.134,2777.119
27,23815.192,9635.564,3883.743
28,15108.563,6817.059,3539.616
29,18437.568,6695.191,2900.519
30,8450.552,6666.324,4830.312
31,10627.209,6690.343,6722.653
32,12035.635,6231.785,6893.376
33,16516.988,6336.678,7213.052
34,15620.717,7249.194,7507.316
35,17797.375,7002.819,7385.671
36,17541.297,6048.503,7259.666
37,14340.331,5798.141,7163.265
38,13956.215,4366.765,7267.872
39,5633.701,5175.518,6029.832
40,8322.513,6963.421,6197.454
