 ,Area,X,Y
1,16307.008,1165.845,2019.897
2,13867.377,1092.225,1789.949
3,19131.844,1119.570,298.230
4,24267.910,2465.429,1601.001
5,15151.394,2252.269,2477.361
6,11941.353,2256.968,2302.050
7,14124.180,2035.643,2153.284
8,17077.418,2732.540,2158.555
9,24011.107,2719.516,1863.720
10,11556.148,1445.011,2569.342
11,19645.451,542.761,2717.510
12,14894.590,1025.789,2990.622
13,20415.861,1557.218,3150.035
14,13738.976,2690.265,3221.784
15,19645.451,4079.653,1627.173
16,22983.894,4424.423,1889.787
17,10914.139,3737.177,2993.434
18,19645.451,6714.103,3794.368
19,17591.025,8078.452,1681.479
20,10914.139,8824.063,3333.644
21,11684.549,8948.417,3239.237
22,10400.533,10702.410,4480.747
23,11299.344,10288.050,4489.570
24,13096.967,10715.214,3902.127
25,14894.590,10691.804,3005.080
26,15151.394,9899.265,3263.648
27,14124.180,9532.011,3817.770
28,21314.672,10494.488,4716.816
29,19260.246,7143.192,4476.525
30,13610.574,6271.206,4421.295
31,18104.631,7906.013,3283.909
32,8731.312,7890.185,4063.989
33,11427.746,7600.025,3769.233
34,10400.533,8938.202,2463.610
35,12069.754,10258.453,2292.809
36,16050.205,2802.720,5389.824
37,7447.295,1084.497,4633.975
38,9244.918,768.335,4937.362
39,13867.377,1818.067,5263.771
40,9758.525,3447.145,5518.264
