 ,Area,X,Y
1,1682.825,153.289,119.627
2,3163.089,212.487,296.685
3,2010.042,219.630,501.637
4,2352.839,293.556,473.018
5,2103.532,250.336,586.857
6,3225.416,199.857,652.222
7,1791.898,158.633,824.983
8,2430.748,746.129,111.564
9,1823.061,770.496,31.933
10,2929.363,949.825,429.108
11,3911.011,849.258,469.729
12,3412.396,686.112,527.064
13,2586.565,743.484,835.582
14,2290.512,762.446,938.547
15,2134.695,835.128,1042.782
16,2913.781,971.401,1200.580
17,2087.950,1092.302,1214.258
18,2368.421,1627.069,123.018
19,2321.676,1805.762,282.210
20,2617.729,1813.910,498.661
21,1776.316,1211.357,828.532
22,2041.205,1303.701,836.737
23,2430.748,1306.630,740.638
24,2882.618,1263.574,338.695
25,2415.166,1066.795,447.848
26,2306.094,1953.947,59.957
27,2555.402,1289.249,561.850
28,2789.127,1081.921,92.035
29,1900.970,1336.443,975.032
30,3054.017,1448.906,1103.390
31,1682.825,1844.262,1157.749
32,2306.094,936.593,137.624
33,1573.753,2225.984,275.436
34,1464.681,2494.065,974.916
35,1713.989,2531.268,1264.234
36,1963.296,2965.194,1020.269
37,2820.291,3699.022,1127.868
38,2056.787,3732.745,673.804
39,2165.859,3799.967,334.348
40,2898.199,3007.789,878.608
41,2493.075,2872.327,826.456
42,1916.551,2913.623,961.698
43,2165.859,2903.091,183.467
44,2041.205,3362.842,377.064
45,2119.114,3380.921,921.478
46,2430.748,3372.394,1205.162
47,1916.551,3250.722,85.157
48,2243.767,3308.635,785.033
49,2259.349,3226.729,830.948
50,2664.474,3701.558,2351.281
51,2664.474,3365.155,1993.617
52,1978.878,2170.198,2410.459
53,2025.623,3731.174,1462.257
54,1760.734,2404.489,1571.839
55,1760.734,2696.769,2047.828
56,2259.349,2896.511,1834.451
57,2477.493,3137.997,1811.284
58,1807.479,2347.697,1742.219
59,1916.551,3096.775,1997.545
60,2976.108,3685.116,1278.090
61,1589.335,3552.941,1675.310
62,2384.003,3210.746,2058.965
63,1869.806,2643.224,2098.783
64,1823.061,2476.906,1326.603
65,2041.205,3956.152,1350.949
66,1791.898,3867.717,2318.427
67,1869.806,3047.961,2376.579
68,1838.643,2861.407,1515.254
69,1371.191,2408.926,2158.717
70,2337.258,150.763,2394.421
71,2306.094,802.916,2491.963
72,1963.296,1248.277,1525.345
73,2243.767,307.922,1561.266
74,2368.421,448.702,1578.532
75,1823.061,680.685,1490.132
76,2742.382,1539.092,2472.981
77,2321.676,1783.826,2342.816
78,2103.532,1816.564,1670.980
79,2134.695,1017.859,2266.006
80,1932.133,1118.952,2035.473
81,1542.590,1023.943,1667.763
82,2134.695,1034.686,1759.417
83,2181.440,662.002,1414.737
84,1916.551,871.454,2520.972
85,2274.931,235.139,2197.224
86,2228.186,1450.216,1743.205
87,2056.787,1586.214,1814.414
88,1807.479,1868.398,1761.990
89,2415.166,2632.500,1013.289
90,2508.657,2128.477,845.754
91,2243.767,1154.578,1262.747
92,2010.042,1718.406,1426.086
93,2789.127,2041.749,1538.360
94,2337.258,1515.474,1770.289
95,2820.291,2910.159,1198.986
96,2586.565,2473.240,1714.490
97,1308.864,1861.983,1606.250
98,1620.499,1848.128,1510.703
99,2165.859,1950.270,952.296
100,2508.657,2455.864,1021.253
