 ,Area,X,Y
1,33073.724,250.130,379.710
2,25785.255,653.869,520.267
3,22477.883,171.140,935.921
4,8268.431,124.841,598.812
5,11208.318,324.783,740.720
6,24437.807,306.875,1681.657
7,12862.004,246.298,1317.503
8,26152.741,754.411,1520.744
9,23212.854,995.431,918.099
10,26948.960,1082.490,1252.761
11,14576.938,954.618,1650.614
12,22232.892,342.397,2048.699
13,11820.794,653.397,2083.827
14,16108.129,1394.308,2005.636
15,19660.491,1742.133,675.372
16,10840.832,1949.160,796.691
17,9983.365,2077.874,652.086
18,11330.813,2344.844,675.434
19,10167.108,2459.041,878.313
20,28357.656,2843.819,1161.481
21,20089.225,3090.159,916.273
22,26581.474,3130.759,460.621
23,19109.263,3389.147,300.527
24,24682.798,2547.314,1704.970
25,18558.034,2708.691,2097.223
26,22784.121,2519.390,2272.195
27,26826.465,765.759,3515.628
28,43853.308,3005.939,3367.305
29,17394.329,2756.243,2990.364
30,25356.522,4196.900,466.616
31,19721.739,3847.372,1334.469
32,16659.357,3143.958,1682.062
33,29950.095,5071.184,2332.582
34,28173.913,5180.597,1869.992
35,17088.091,5112.496,3072.384
36,19782.987,4085.375,2634.884
37,20456.711,4303.856,1666.816
38,21804.159,5232.948,686.299
39,19721.739,4425.676,2329.914
40,29153.875,3971.246,3190.133
41,18864.272,7170.322,3271.558
42,24989.036,7884.840,3009.840
43,26765.217,7853.854,2007.445
44,22722.873,7632.449,666.916
45,16353.119,6661.861,665.349
46,15679.395,6401.281,1132.887
47,18190.548,5790.474,1201.568
48,22416.635,6199.309,2131.839
49,27010.208,5999.210,2572.272
50,16475.614,6867.799,2645.523
51,18986.767,6886.856,1886.137
52,17884.310,7420.873,974.187
53,40239.698,4751.227,1889.083
54,31175.047,4137.809,2078.180
55,27010.208,3124.996,2715.430
56,18864.272,5670.457,2603.876
57,25172.779,3832.755,919.718
58,20885.444,5772.519,997.252
59,20027.977,5851.077,2033.024
60,20517.958,3269.541,4377.925
61,18251.796,437.972,2765.524
62,20640.454,395.078,3849.216
63,20150.473,104.177,3827.801
64,20517.958,1341.450,2865.014
65,22416.635,1024.234,4237.120
66,26948.960,1498.749,4501.850
67,26336.484,666.528,4958.954
68,14576.938,2112.879,4580.464
69,27928.922,974.022,3105.223
70,16781.853,986.887,4806.703
71,15066.919,1160.679,5063.606
72,21375.425,2520.639,3511.054
73,16536.862,1517.101,4033.043
74,31052.552,4297.409,3484.963
75,21375.425,5473.944,3768.440
76,19476.749,6971.468,4170.517
77,13964.461,6600.172,3760.366
78,17823.062,6306.118,3749.220
79,29215.123,5381.764,4251.329
80,17394.329,5886.623,2808.187
81,22600.378,4683.150,2407.858
82,22845.369,4896.560,3833.618
83,17026.843,5208.739,3264.576
84,21007.940,7408.167,4220.622
85,12494.518,5315.256,3999.476
