 ,Area,X,Y
1,4343.183,254.222,266.409
2,3545.746,189.839,81.268
3,3844.785,293.012,411.237
4,2477.750,652.657,405.378
5,3673.905,499.210,683.809
6,3246.707,543.380,804.700
7,3517.266,261.516,1062.004
8,3018.868,160.751,951.210
9,4058.384,542.516,920.391
10,3317.907,938.319,1129.508
11,4941.260,1140.030,749.394
12,3602.706,1646.648,879.655
13,3389.106,1527.779,1061.582
14,2392.310,1398.697,1130.323
15,2491.990,1348.755,945.477
16,2506.230,941.059,128.002
17,3118.548,732.549,130.947
18,3047.348,891.148,513.437
19,2705.589,982.999,760.933
20,4499.822,788.643,1153.105
21,1893.912,1609.179,456.987
22,1509.434,1654.824,665.860
23,3104.308,1532.577,784.127
24,3645.425,1440.920,436.173
25,4457.102,1366.683,205.311
26,3645.425,1143.160,300.604
27,2961.908,947.932,410.432
28,3004.628,2431.306,900.912
29,2919.188,2448.164,1014.183
30,2890.708,2898.401,1061.428
31,2677.109,3558.189,66.098
32,2292.631,3203.059,558.080
33,2178.711,3788.346,444.013
34,2534.710,3066.144,1066.356
35,2919.188,2719.402,148.320
36,2249.911,2627.681,585.957
37,2406.550,2557.430,560.779
38,4870.061,2852.907,612.667
39,3503.026,3138.043,786.700
40,3104.308,2923.715,905.989
41,2990.388,3036.837,801.689
42,2890.708,3205.066,884.460
43,2121.752,3411.156,192.871
44,3075.828,2946.576,254.804
45,2961.908,3740.983,194.249
46,2107.512,3484.982,306.731
47,2321.111,3298.518,593.460
48,2463.510,3260.934,703.381
49,4086.864,2361.311,1029.170
50,2961.908,3316.328,2287.827
51,2392.310,2549.663,2130.368
52,4457.102,2646.097,2145.584
53,2534.710,2802.332,2125.970
54,3773.585,2280.178,1453.250
55,2363.831,2446.306,1663.469
56,2278.391,3606.368,1426.179
57,3688.145,3477.257,1642.653
58,2734.069,3251.572,1708.648
59,2477.750,3057.168,2070.158
60,3488.786,3168.402,1965.953
61,3859.025,2833.677,1642.533
62,2235.671,2937.856,1472.191
63,2662.869,2550.308,1663.374
64,3631.185,3618.106,1806.903
65,2734.069,3806.702,1431.545
66,2249.911,2863.745,2263.936
67,2192.951,2272.066,1758.025
68,4172.303,113.832,2354.363
69,2705.589,504.489,2434.737
70,2719.829,588.768,2381.063
71,3189.747,816.173,2471.530
72,2976.148,1512.151,2190.151
73,3175.507,1325.823,1586.403
74,3972.944,147.677,1696.483
75,2506.230,86.063,2155.853
76,2719.829,788.571,2207.676
77,3474.546,986.622,1700.758
78,2221.431,1162.869,1815.239
79,2050.552,1131.997,2006.551
80,1965.112,978.534,2192.590
81,3332.147,936.510,2350.040
82,2947.668,1440.662,1942.239
83,3745.105,1601.729,1578.542
84,2477.750,445.391,1836.890
85,2491.990,229.639,2106.059
86,2534.710,607.123,2511.533
87,2321.111,777.671,2552.413
88,2235.671,923.290,2541.846
89,2904.948,1498.779,1476.489
90,3616.946,1038.494,1422.122
91,2591.670,1259.444,1232.677
92,2677.109,1332.377,1202.067
93,2620.150,1622.683,1129.163
94,4514.062,1893.131,1476.585
95,3545.746,2451.777,1564.045
96,4186.543,2006.764,755.423
97,3189.747,2126.314,1106.435
98,4827.341,2015.935,1098.742
99,3944.464,1697.711,1040.168
100,3517.266,1853.907,1778.329
