 ,Area,X,Y
1,3733.629,124.543,185.757
2,1493.452,86.429,297.692
3,4308.033,201.676,316.699
4,4250.593,131.966,507.751
5,3446.427,280.216,388.468
6,3216.665,578.352,229.145
7,1751.934,497.695,405.784
8,4264.953,356.102,467.770
9,4293.673,425.441,146.490
10,2986.903,313.379,250.360
11,4221.873,613.212,62.565
12,3719.269,758.063,123.173
13,2814.582,695.716,419.491
14,3345.906,760.505,323.951
15,3159.224,627.916,1040.383
16,5270.161,409.588,1174.494
17,2556.100,185.301,1363.465
18,2168.377,260.131,1322.112
19,2168.377,699.208,1433.412
20,3747.989,755.506,1303.122
21,5945.086,1460.632,670.426
22,6447.690,1259.173,621.444
23,2441.219,1128.817,586.967
24,2398.139,672.200,653.253
25,2986.903,1311.213,332.308
26,3877.230,1223.298,1371.761
27,3546.947,1543.321,1491.158
28,2067.856,1529.868,1269.237
29,3231.025,1677.112,1325.229
30,5169.640,1678.368,1074.032
31,2182.737,1968.133,893.094
32,3633.108,1846.994,948.394
33,3977.751,3415.102,351.416
34,1938.615,3659.270,119.621
35,3791.069,3775.263,367.421
36,2627.900,3578.889,903.707
37,1278.050,3504.774,958.290
38,1981.695,3295.744,930.343
39,3058.704,2254.265,1016.335
40,3044.343,2169.760,976.665
41,2929.463,2422.793,1097.517
42,3532.587,2556.200,757.001
43,1565.252,2725.657,600.388
44,3819.789,2539.845,566.156
45,2067.856,2382.342,301.368
46,1823.734,2499.785,215.209
47,2613.540,2821.700,835.683
48,3618.748,3525.233,2554.496
49,3776.709,2469.332,2363.976
50,3159.224,2198.101,2189.713
51,1522.172,2619.456,1881.724
52,5212.720,3662.798,1516.150
53,2110.936,3644.997,1823.033
54,3073.064,3473.070,1914.056
55,2139.657,3125.464,2014.182
56,3345.906,3021.617,2075.322
57,4638.316,3198.955,2458.060
58,2096.576,2805.846,2468.816
59,2455.579,2550.349,2354.693
60,3202.305,2510.339,2131.953
61,3259.745,2528.272,1886.482
62,2627.900,2666.412,1696.245
63,2627.900,2753.715,1644.601
64,2125.296,2342.612,1630.472
65,3432.066,2267.905,2001.389
66,2900.742,2835.577,1691.193
67,1392.931,334.431,2082.355
68,2369.418,104.073,2175.789
69,2599.180,301.263,2448.848
70,1550.892,1762.421,1563.895
71,4164.432,1134.059,2450.078
72,1866.814,948.855,2007.576
73,3231.025,525.078,1848.867
74,2311.978,1132.288,1659.801
75,1909.895,1456.397,1741.121
76,1507.812,995.386,2077.949
77,2627.900,541.408,2400.756
78,2197.097,492.248,1518.898
79,3274.105,552.931,1597.263
80,3288.465,750.721,1861.202
81,3231.025,896.682,2123.697
82,3661.828,1208.746,1836.490
83,2484.299,1369.019,1143.556
84,2929.463,1329.567,1511.090
85,3374.626,1661.088,1563.190
86,4063.911,2135.141,1649.445
87,3173.584,2308.210,1170.116
88,4121.352,2066.498,1078.039
89,4839.357,1832.953,817.396
90,3891.590,1160.257,881.584
91,2872.022,1103.949,1434.259
92,3575.668,2962.098,1387.229
93,4035.191,3607.451,1294.294
94,1823.734,3490.419,1344.771
95,2498.659,3233.096,1716.697
96,2699.701,3135.749,1649.389
97,2685.341,2943.560,1624.722
98,2498.659,2332.617,1344.414
99,2958.183,2749.134,1245.872
100,3202.305,2815.367,1140.555
101,2297.618,2903.708,924.939
102,3446.427,3436.437,795.647
103,3073.064,3588.773,1071.058
