 ,Area,X,Y
1,7443.291,488.316,322.509
2,6889.658,134.174,778.361
3,5044.214,698.804,488.570
4,7012.687,1212.728,547.712
5,7074.202,1588.167,407.809
6,9042.676,1681.339,740.590
7,8612.072,1581.737,1337.367
8,5720.877,1254.607,1500.274
9,7689.350,1166.776,1670.243
10,5843.906,1890.898,707.327
11,10088.428,3015.399,198.231
12,5351.788,2880.099,187.469
13,6459.054,2717.498,588.646
14,7566.321,3129.125,1003.762
15,5597.847,2959.405,1091.618
16,6212.995,3189.555,1210.988
17,6274.510,3540.792,2199.769
18,5290.273,3544.916,2062.563
19,7935.409,2809.211,2216.781
20,6089.965,2962.686,1792.157
21,5905.421,2744.690,1778.676
22,7258.747,1973.945,1685.743
23,5351.788,1176.696,1341.582
24,7197.232,1380.761,1371.242
25,5290.273,1152.485,1490.470
26,6151.480,2461.255,670.196
27,7381.776,3099.739,436.275
28,7012.687,2924.183,1568.352
29,8119.954,2632.145,1901.901
30,5720.877,2545.351,530.002
31,8612.072,7540.000,1789.860
32,7750.865,7299.595,297.479
33,6089.965,6992.711,601.268
34,6766.628,6697.469,511.373
35,8735.102,7547.307,2169.787
36,8242.983,6807.492,2199.122
37,5966.936,6634.283,2341.823
38,8366.013,5883.679,2341.292
39,5720.877,5287.076,2304.153
40,7996.924,4866.063,1840.422
41,6459.054,4849.785,1689.972
42,4675.125,5111.971,1698.658
43,8181.469,5438.390,928.645
44,5290.273,6166.256,609.302
45,5536.332,5488.366,364.619
46,5782.391,6623.613,185.232
47,6643.599,6329.630,755.628
48,8242.983,6255.780,1462.101
49,3936.947,6614.093,1418.015
50,9165.705,5896.592,1355.994
51,7812.380,6373.352,1374.000
52,4982.699,4539.385,3621.738
53,5597.847,4400.819,4546.994
54,5474.817,4819.960,4639.833
55,11318.724,7620.247,3365.899
56,9657.824,7764.981,4860.272
57,7504.806,7173.513,3591.450
58,7074.202,6929.207,3670.213
59,8612.072,5659.776,2975.294
60,6889.658,5898.039,2793.277
61,8058.439,6977.009,2951.624
62,8181.469,7131.151,3007.018
63,9042.676,5024.703,4059.250
64,7012.687,5286.275,4135.191
65,6643.599,5790.341,4547.204
66,6151.480,5649.098,4494.431
67,6643.599,6419.099,4738.344
68,7873.895,6316.544,3829.534
69,7197.232,6676.219,3093.313
70,8058.439,7448.256,3080.587
71,7812.380,5353.373,3312.243
72,6766.628,5475.865,3213.262
73,11872.357,5018.003,3409.753
74,5966.936,4923.590,3254.538
75,7320.261,6114.121,4527.303
76,5597.847,7188.235,4143.978
77,7566.321,7348.095,4057.102
78,8858.131,2930.882,4387.854
79,7873.895,3346.078,5073.529
80,7873.895,693.199,3385.172
81,6582.084,2965.989,3563.093
82,6520.569,2965.076,4092.416
83,9780.854,797.904,5057.368
84,7812.380,465.370,5028.408
85,6028.451,763.665,4348.619
86,8489.043,348.224,3808.696
87,8796.617,1914.082,4027.561
88,7012.687,1974.475,3291.228
89,7566.321,1067.017,3473.649
90,7627.835,1174.636,4545.098
91,7689.350,2496.031,4180.047
92,7443.291,2062.259,3944.158
93,9534.794,2746.034,3650.626
94,8981.161,2307.172,3397.260
95,4859.669,1386.994,3544.353
96,5843.906,1242.559,3354.840
97,6212.995,1380.586,3195.690
98,7012.687,1877.262,3555.968
99,6089.965,2153.100,3284.967
100,5966.936,2269.052,3053.851
