 ,Area,X,Y
1,7023.699,731.983,244.056
2,4967.983,283.549,410.362
3,4796.673,444.134,518.891
4,3825.918,44.269,1060.697
5,5196.396,813.338,1096.672
6,4625.363,408.293,1236.075
7,6909.493,1189.801,122.374
8,3997.227,1239.510,643.180
9,8108.661,1251.427,780.306
10,5082.189,1387.583,1403.630
11,4282.744,2201.560,989.571
12,4339.847,1784.169,1161.639
13,5139.292,1401.594,612.930
14,6852.390,4196.722,708.060
15,4396.950,4769.583,437.256
16,4282.744,4946.344,633.299
17,5139.292,4798.569,1114.273
18,4339.847,4400.467,974.313
19,6623.977,4382.738,861.786
20,3597.505,4401.760,772.999
21,6167.151,6023.715,251.819
22,3883.021,5944.098,180.027
23,5310.602,5908.950,565.491
24,6795.286,6938.578,1612.587
25,5367.705,5690.654,1883.138
26,4910.879,6052.980,2326.224
27,4511.157,6067.670,2624.986
28,3140.679,6190.355,2660.841
29,2969.369,6075.562,2697.731
30,4967.983,6426.426,2638.103
31,5367.705,6474.940,2732.701
32,3654.608,6737.833,2455.563
33,4454.053,7310.980,2516.177
34,3254.885,7277.536,2600.754
35,5938.738,7485.244,2624.998
36,3311.988,6995.912,1393.163
37,3883.021,6521.294,1582.344
38,6052.944,3006.485,3815.975
39,4225.640,2881.337,3999.827
40,6909.493,2853.954,4250.377
41,6052.944,3209.303,3847.628
42,2855.162,3109.418,4071.533
43,3654.608,3463.552,4762.000
44,4396.950,4290.372,5077.444
45,2969.369,4204.414,5063.404
46,4111.434,4353.271,4009.128
47,4225.640,4435.561,4052.417
48,4111.434,4005.979,4059.716
49,3369.092,3144.279,3672.989
50,3483.298,4211.852,4314.177
