 ,Area
1,867
2,3428
3,3106
4,121
5,39
6,3009
7,2216
8,4123
9,500
10,1000
11,126
12,407
13,1998
14,3393
15,430
16,3225
17,462
18,320
19,4314
20,329
21,1374
22,2010
23,673
24,1658
25,1425
26,276
27,3358
28,1413
29,125
30,2707
31,1362
32,2474
33,826
34,1024
35,544
36,482
37,701
38,68
39,1445
40,2989
41,2145
42,1567
43,413
44,944
45,24
46,2366
47,570
48,3512
49,2283
50,2162
51,1934
52,853
53,2381
54,1210
55,2434
56,1560
57,21
58,464
59,1551
60,233
61,1016
62,1170
63,3580
64,1128
65,2992
66,1650
67,1035
68,259
69,2624
70,163
71,80
72,720
73,299
74,1007
75,522
76,2800
77,22
78,1245
79,122
80,195
81,1334
82,1366
83,33
84,1794
85,27
86,2976
87,37
88,3369
89,445
90,3468
91,1791
92,20
93,3882
94,3111
95,578
96,3730
97,1277
98,125
99,92
100,278
101,2039
102,804
103,510
104,588
105,838
106,22
107,25
108,761
109,1149
110,47
111,991
112,56
113,21
114,22
115,20
116,23
117,2125
118,3101
119,54
120,22
121,21
122,3158
123,55
124,1759
125,1659
126,1753
127,2938
128,136
129,652
130,2162
131,282
132,972
133,3676
134,1566
135,1542
136,90
137,342
138,201
139,287
140,102
141,1483
142,4066
143,862
144,3634
145,2550
146,82
147,1932
148,4555
149,278
150,1555
151,1150
152,1322
153,375
154,294
155,30
156,535
157,75
158,78
159,694
160,95
161,3193
162,506
163,1283
164,20
165,757
166,231
167,2082
168,144
169,2543
170,236
171,2027
172,2964
173,524
174,4548
175,1513
176,3066
177,1995
178,2060
179,99
180,1402
181,383
182,1510
183,671
184,2735
185,2752
186,76
187,413
188,3003
189,2518
190,646
191,31
192,1489
193,2903
194,3935
195,108
196,1863
197,478
198,1917
199,999
200,2187
201,1958
202,99
203,23
204,23
205,129
206,1326
207,250
208,443
209,409
210,23
211,25
212,1840
213,27
214,25
215,44
216,495
217,992
218,407
219,1990
220,194
221,1887
222,689
223,777
224,4765
225,1557
226,2715
227,45
228,32
229,895
230,2365
231,23
232,1875
233,1826
234,3460
235,266
236,28
237,62
238,2062
239,917
240,119
241,1094
242,94
243,1793
244,114
245,1420
246,1001
247,1780
248,651
249,23
250,659
251,2531
252,249
253,2647
254,2521
255,3098
256,362
257,336
258,1549
259,170
260,1194
261,1312
262,23
263,338
264,184
265,38
266,1221
267,109
268,2150
269,2149
270,1055
271,2732
272,832
273,207
274,5327
275,32
276,1872
277,63
278,2546
279,25
280,610
281,319
282,368
283,1354
284,407
285,1531
286,507
287,3921
288,2436
289,2845
290,1878
291,32
292,26
293,549
294,328
295,348
296,1687
297,1210
298,380
299,1023
300,48
301,22
302,142
303,1635
304,922
305,1325
306,1601
307,222
308,191
309,416
310,1580
311,827
312,2814
313,28
314,1170
315,228
316,2097
317,294
318,1536
319,531
320,2203
321,463
322,163
323,846
324,83
325,668
326,144
327,399
328,1799
329,732
330,1940
331,259
332,1846
333,174
334,3215
335,80
336,1090
337,2339
338,972
339,950
340,771
341,1655
342,38
343,66
344,2676
345,839
346,2788
347,35
348,322
349,568
350,812
351,2805
352,167
353,74
354,2615
355,76
356,51
357,575
358,1614
359,1927
360,2299
361,870
362,105
363,643
364,1594
365,181
366,1378
367,434
368,1863
369,818
370,2219
371,2062
372,2811
373,25
374,135
375,31
376,226
377,878
378,307
379,1036
380,2249
381,422
382,1987
383,244
384,25
385,20
386,2471
387,1571
388,1673
389,607
390,262
391,2718
392,3885
393,303
394,364
395,1545
396,435
397,1657
398,748
399,1676
400,528
401,2814
402,1279
403,111
404,2881
405,844
406,1962
407,426
408,252
409,269
410,2936
411,2548
412,1586
413,2744
414,1384
415,31
416,3289
417,306
418,318
419,1036
420,4298
421,1556
422,1897
423,60
424,1550
425,819
426,249
427,4054
428,768
429,334
430,21
431,72
432,1454
433,1799
434,2024
435,671
436,310
437,1131
438,189
439,1802
440,326
441,170
442,414
443,39
444,509
445,1379
446,4046
447,1775
448,1736
449,2462
450,588
451,958
452,53
453,1205
454,2918
455,1372
456,3122
457,2550
458,21
459,631
460,449
461,1764
462,69
463,595
464,1715
465,502
466,2246
467,1699
468,869
469,941
470,1880
471,2147
472,50
473,793
474,199
475,98
476,209
477,1648
478,469
479,1683
480,1656
481,3317
482,23
483,438
484,69
485,1182
486,1079
487,63
488,587
489,242
490,3082
491,2563
492,885
493,22
494,209
495,2738
496,526
497,3036
498,29
499,472
500,1659
501,149
502,1406
503,412
504,561
505,43
506,231
507,25
508,3593
509,3371
510,1398
511,878
512,283
513,861
514,165
515,907
516,150
517,110
518,2288
519,1262
520,153
521,475
522,1416
523,1549
524,236
525,32
526,575
527,2426
528,3322
529,4208
530,1259
531,2489
532,24
533,331
534,1282
535,208
536,1123
537,781
538,24
539,104
540,26
541,22
542,1227
543,394
544,829
545,3347
546,2068
547,1033
548,455
549,1258
550,2861
551,310
552,33
553,384
554,329
555,346
556,334
557,2080
558,610
559,1342
560,287
561,179
562,1173
563,146
564,196
565,1408
566,1326
567,869
568,199
569,112
570,20
571,36
