 ,Area
1,1883
2,184
3,4457
4,4240
5,73
6,1709
7,4933
8,5201
9,1204
10,23
11,2463
12,1931
13,4352
14,29
15,2865
16,2423
17,4004
18,21
19,2420
20,468
21,5154
22,2355
23,701
24,531
25,60
26,26
27,3468
28,744
29,458
30,24
31,3385
32,3103
33,1686
34,5048
35,104
36,97
37,965
38,3033
39,4432
40,6927
41,43
42,1995
43,47
44,2640
45,3930
46,3142
47,1167
48,301
49,61
50,5109
51,21
52,6770
53,262
54,1326
55,20
56,29
57,20
58,3243
59,508
60,20
61,35
62,45
63,312
64,2778
65,694
66,554
67,1693
68,832
69,2476
70,137
71,1869
72,33
73,262
74,64
75,763
76,5883
77,56
78,2573
79,6275
80,1687
81,3160
82,33
83,7892
84,3972
85,3174
86,619
87,387
88,1118
89,561
90,2198
91,6403
92,1968
93,3768
94,672
95,321
96,369
97,855
98,44
99,24
100,1002
101,2166
102,357
103,4808
104,3843
105,33
106,23
107,3310
108,22
109,20
110,1056
111,1286
112,939
113,160
114,4418
115,1217
116,267
117,21
118,5415
119,122
120,215
121,25
122,29
123,2871
124,41
125,1029
126,2329
127,78
128,29
129,1424
130,71
131,2104
132,2450
133,33
134,8271
135,28
136,33
137,43
138,50
139,3808
140,949
141,4389
142,1461
143,3124
144,274
145,21
146,20
147,957
148,29
149,35
150,3245
151,1988
152,318
153,178
154,35
155,2309
156,41
157,23
158,66
159,2848
160,5116
161,911
162,2737
163,1182
164,1656
165,1600
166,32
167,3211
168,2118
169,4347
170,2060
171,512
172,295
173,158
174,1041
175,99
176,23
177,1238
178,21
179,4016
180,2271
181,3300
182,25
183,55
184,2597
185,23
186,2004
187,59
188,1026
189,23
190,3102
191,3634
192,91
193,4858
194,1878
195,2488
196,22
197,2787
198,2923
199,1063
200,81
201,1671
202,292
203,1588
204,20
205,2650
206,5524
207,2572
208,62
209,4814
210,37
211,3394
212,3172
213,4265
214,21
215,4158
216,20
217,308
218,4962
219,245
220,308
221,404
222,23
223,45
224,125
225,193
226,34
227,2387
228,2841
229,26
230,2649
231,481
232,1910
233,494
234,37
235,1951
236,106
237,1613
238,47
239,23
240,55
241,3195
242,4526
243,21
244,50
245,9474
246,22
247,5147
248,614
249,21
250,2833
251,1841
252,871
253,50
254,26
255,3848
256,26
257,976
258,159
259,4032
260,78
261,3259
262,4907
263,3688
264,1541
265,4315
266,2121
267,590
268,50
269,2284
270,34
271,1428
272,2460
273,2555
274,3173
275,3360
276,877
277,1092
278,2242
279,148
280,26
281,23
282,2465
283,24
284,1355
285,611
286,43
287,23
288,27
289,24
290,68
291,4888
292,479
293,137
294,146
295,26
296,63
297,3036
298,1256
299,537
300,157
301,1573
302,441
303,3720
304,1042
305,5720
306,4216
307,1888
308,41
309,49
310,1411
311,4426
312,2548
313,3011
314,44
315,763
316,2903
317,463
318,3494
319,3442
320,46
321,39
322,1129
323,81
324,62
325,1705
326,39
327,45
328,1735
329,2529
330,4522
331,3259
332,31
333,5031
334,3515
335,3582
336,20
337,2321
338,38
339,247
340,22
341,876
342,26
343,1350
344,96
345,2030
346,135
347,24
348,2379
349,1675
350,1116
351,706
352,119
353,22
354,158
355,62
