 ,Area,X,Y
1,10785.738,1459.598,1202.212
2,11684.549,543.972,439.872
3,9630.123,519.660,962.644
4,4237.254,967.122,1729.075
5,13353.771,741.883,1343.866
6,7704.098,1275.543,563.928
7,3210.041,2288.725,433.541
8,6291.680,2912.528,364.109
9,11042.541,3110.218,871.335
10,12711.762,2963.860,1056.285
11,9630.123,4840.264,1180.510
12,12326.557,4477.101,2895.420
13,5264.467,4384.855,687.487
14,5649.672,11013.649,1307.494
15,6933.689,9123.911,1126.010
16,10657.336,7839.926,1981.160
17,4494.057,10968.353,3232.861
18,11170.943,9262.154,2785.647
19,10143.730,10975.508,453.330
20,5136.066,10824.363,736.544
21,6805.287,9848.629,382.597
22,12840.164,7598.300,1340.850
23,10143.730,7821.494,4021.731
24,11556.148,10246.018,4781.744
25,9758.525,9592.963,4237.960
26,9758.525,6129.119,4760.250
27,10272.131,6855.524,4463.881
28,9886.926,5474.780,3899.415
29,7704.098,6295.373,4068.366
30,11684.549,8792.890,4937.335
