 ,Area
1,20
2,25
3,4985
4,22
5,36
6,599
7,22
8,20
9,3770
10,26
11,31
12,23
13,55
14,3311
15,23
16,21
17,55
18,21
19,24
20,28
21,28
22,23
23,49
24,3241
25,300
26,24
27,2283
28,54
29,3859
30,22
31,66
32,35
33,3769
34,922
35,2305
36,5648
37,26
38,2724
39,43
40,34
41,221
42,3672
43,419
44,319
45,20
46,26
47,4480
48,3525
49,37
50,92
51,21
52,3335
53,2980
54,52
55,69
56,2862
57,32
58,20
59,234
60,2563
61,40
62,4767
63,21
64,1185
65,2116
66,629
67,1133
68,53
69,47
70,4342
71,1194
72,1064
73,50
74,30
75,3993
76,1328
77,2611
78,5900
79,46
80,452
81,3710
82,347
83,41
84,897
85,1139
86,176
87,48
88,2404
89,706
90,817
91,2659
92,241
93,844
94,20
95,2365
96,50
97,687
98,622
99,25
100,1467
101,2239
102,1754
103,3583
104,479
105,1888
106,1994
107,1611
108,2506
109,2691
110,1159
111,20
112,20
113,1424
114,3150
115,1486
116,2957
117,1917
118,4268
119,34
120,23
121,1585
122,2379
123,2176
124,3410
125,1402
126,36
127,3250
128,1779
129,43
130,21
131,28
132,21
133,64
134,884
135,2871
136,3557
137,905
138,1049
139,21
140,2551
141,1569
142,41
143,2594
144,3270
145,1392
146,852
147,33
148,2771
149,1306
150,2830
151,1320
152,541
153,983
154,22
155,1223
156,2640
157,208
158,2073
159,2642
160,2894
161,28
162,33
163,1602
164,32
165,555
166,2684
167,1991
168,83
169,1301
170,1357
171,445
172,770
173,20
174,1252
175,2225
176,2455
177,1590
178,1281
179,156
180,50
181,27
182,3051
183,162
184,4730
185,4379
186,665
187,3540
188,2843
189,1981
190,1831
191,283
192,294
193,1848
194,23
195,679
196,2091
197,2797
198,560
199,2566
200,36
201,24
202,3847
203,2437
204,1424
205,2683
206,40
207,3449
208,410
209,23
210,2153
211,21
212,1273
213,369
214,21
215,995
216,2752
217,46
218,130
219,2949
220,2835
221,31
222,20
223,3828
224,1944
225,4734
226,1465
227,36
228,57
229,20
230,262
231,2882
232,1758
233,3807
234,76
235,28
236,1502
237,2485
238,2112
239,23
240,2518
241,2343
242,1830
243,3559
244,2357
245,24
246,3349
247,32
248,80
249,3420
250,809
251,2710
252,1309
253,76
254,32
255,24
256,2312
257,3280
258,1675
259,298
260,4205
261,1933
262,2517
263,2551
264,604
265,1268
266,1190
267,20
268,1493
269,1624
270,3447
271,81
272,46
273,3244
274,27
275,2030
276,1734
277,4694
278,4775
279,2030
280,2534
281,1242
282,27
283,4607
284,977
285,1683
286,3513
287,22
288,2971
289,41
290,22
291,2097
292,27
293,21
294,1734
295,24
296,28
297,28
298,1780
299,2327
300,62
301,25
302,95
303,5191
304,1533
305,34
306,272
307,2633
308,28
309,3544
310,36
311,23
312,3051
313,3641
314,3088
315,30
316,1510
317,2576
318,1920
319,98
320,24
321,438
322,100
323,29
324,61
325,5062
326,4287
327,23
328,2773
329,963
330,3255
331,3068
332,2203
333,2659
334,44
335,823
336,569
337,25
338,36
339,4260
340,3342
341,22
342,38
343,1319
344,30
345,43
346,2503
347,2738
348,20
349,1881
350,2752
351,1208
352,21
353,65
354,28
355,30
356,37
357,583
358,22
359,28
360,20
