 ,Area
1,615
2,71
3,436
4,718
5,266
6,182
7,399
8,1313
9,375
10,1060
11,944
12,1036
13,543
14,895
15,1961
16,624
17,1235
18,952
19,1191
20,1853
21,1198
22,1093
23,574
24,738
25,518
26,921
27,300
28,1204
29,199
30,851
31,1767
32,82
33,1443
34,547
35,1069
36,1035
37,828
38,694
39,146
40,351
41,743
42,396
43,1197
44,1469
45,1083
46,1424
47,216
48,1533
49,576
50,70
51,431
52,201
53,1098
54,1818
55,1174
56,1214
57,845
58,826
59,1111
60,691
61,663
62,60
63,766
64,1032
65,710
66,463
67,666
68,816
69,453
70,1200
71,1427
72,1100
73,527
74,829
75,46
76,1098
77,2913
78,1215
79,28
80,22
81,26
82,298
83,618
84,87
85,598
86,1040
87,159
88,162
89,1003
90,886
91,858
92,158
93,2532
94,1501
95,1122
96,37
97,724
98,815
99,876
100,2884
101,1019
102,868
103,1556
104,1836
105,23
106,633
107,1323
108,784
109,1288
110,104
111,1930
112,1151
113,379
114,2516
115,654
116,1803
117,2724
118,1198
119,650
120,158
121,1459
122,949
123,1444
124,22
125,1192
126,943
127,924
128,1724
129,20
130,1103
131,935
132,661
133,404
134,1248
135,685
136,2113
137,1341
138,22
139,663
140,911
141,1296
142,728
143,1030
144,378
145,1246
146,1283
147,514
148,1116
149,1901
150,21
151,740
152,894
153,1718
154,608
155,519
156,879
157,852
158,414
159,691
160,24
161,482
162,551
163,1026
164,665
165,376
166,769
167,740
168,908
169,326
170,1310
171,807
172,351
173,188
174,499
175,799
176,1030
177,328
178,707
179,1607
180,827
181,822
182,863
183,383
184,886
185,550
186,793
187,2121
188,643
189,444
190,585
191,650
192,883
193,275
194,624
195,390
196,68
197,665
198,527
199,863
200,1080
201,662
202,22
203,235
204,1219
205,603
206,750
207,405
208,441
209,789
210,2028
211,755
212,58
213,169
214,867
215,632
216,673
217,601
218,616
219,277
220,973
221,940
222,144
223,537
224,993
225,667
226,351
227,1100
228,711
229,1166
230,1651
231,756
232,946
233,293
234,928
235,894
236,522
237,1509
238,689
239,264
240,765
241,95
242,429
243,430
244,584
245,476
246,553
247,697
248,1013
249,185
250,1458
251,424
252,487
253,705
254,230
255,1563
256,661
257,434
258,588
259,337
260,278
261,869
262,436
263,1264
264,376
265,628
266,483
267,494
268,720
269,723
270,206
271,594
272,164
273,566
274,797
275,863
276,321
277,646
278,141
279,213
280,627
281,519
282,679
283,848
284,436
285,683
286,762
287,676
288,129
289,697
290,187
291,320
292,471
293,631
294,513
295,879
296,3057
297,1002
298,25
299,794
300,348
301,697
302,476
303,768
304,591
305,208
306,908
307,65
308,796
309,617
310,899
311,383
312,112
313,648
314,102
315,537
316,658
317,665
318,1627
319,891
320,442
321,1073
322,369
323,984
324,654
325,204
326,761
327,579
328,1181
329,851
330,362
331,2572
332,545
333,653
334,123
335,123
336,184
337,314
338,595
339,242
340,151
341,357
342,438
343,82
344,738
345,1072
346,950
347,287
348,1204
349,896
350,687
351,786
352,679
353,1442
354,500
355,1363
356,598
357,1267
358,89
359,73
360,1311
361,70
362,480
363,695
364,430
365,1421
366,903
367,361
368,1271
369,520
370,1017
371,184
372,1034
373,539
374,657
375,140
376,31
377,373
378,294
379,521
380,1547
381,464
382,1522
383,1082
384,1247
385,486
386,194
387,328
388,379
389,533
390,897
391,704
392,1693
393,485
394,634
395,612
396,400
397,392
398,711
399,346
400,800
401,281
402,759
403,530
404,804
405,674
406,172
407,693
408,65
409,191
410,728
411,1115
412,128
413,657
414,240
415,189
416,620
417,111
418,342
419,360
420,660
421,885
422,453
423,703
424,802
425,873
426,410
427,845
428,829
429,680
430,754
431,662
432,1312
433,220
434,223
435,746
436,535
437,575
438,314
439,1107
440,822
441,521
442,796
443,723
444,855
445,686
446,1235
447,456
448,998
449,573
450,384
451,728
452,1580
453,1130
454,554
455,530
456,755
457,455
458,614
459,597
460,393
461,982
462,1157
463,232
464,1170
465,483
466,660
467,904
468,510
469,1941
470,449
471,1716
472,725
473,1019
474,924
475,484
476,653
477,946
478,622
479,25
480,915
481,82
482,613
483,1471
484,370
485,519
486,486
487,479
488,538
489,226
490,536
491,584
492,1130
493,266
494,592
495,209
496,308
497,413
498,1068
499,1154
500,419
501,513
502,925
503,694
504,792
505,413
506,1411
507,612
508,719
509,807
510,387
511,273
512,1298
513,766
514,1510
515,996
516,742
517,149
518,310
519,374
520,144
521,1121
522,604
523,296
524,244
525,939
526,164
527,391
528,424
529,327
530,204
531,946
532,34
533,336
534,609
535,538
536,949
537,215
538,56
539,118
540,966
541,670
542,610
543,318
544,399
545,1017
546,136
547,476
548,698
549,319
550,63
551,426
552,735
553,379
554,325
555,324
556,450
557,1299
558,482
559,257
560,152
561,877
562,401
563,297
564,572
565,690
566,669
567,492
568,403
569,165
570,936
571,810
572,1230
573,632
574,873
575,394
576,782
577,672
578,140
579,68
580,291
581,754
582,565
583,1089
584,617
585,658
586,793
587,658
588,507
589,429
590,219
591,285
592,943
593,110
594,498
595,1170
596,529
597,651
598,79
599,775
600,295
601,816
602,342
603,355
604,317
605,459
606,192
607,810
608,268
609,177
610,212
611,529
612,206
613,213
614,256
615,711
616,210
617,661
618,98
619,49
620,327
621,29
622,419
623,448
624,815
625,1685
626,436
627,585
628,110
629,408
630,161
631,190
632,360
633,156
634,413
635,376
636,90
637,939
638,37
639,49
640,448
641,514
642,238
643,558
644,534
645,319
646,536
647,56
648,325
649,124
650,1041
651,47
652,185
653,315
654,743
655,139
656,530
657,77
658,355
659,434
660,221
661,189
662,881
663,113
664,937
665,477
666,208
667,638
668,912
669,711
670,33
671,226
672,733
673,574
674,498
675,69
676,377
677,468
678,610
679,577
680,104
681,623
682,507
683,171
684,788
685,352
686,431
687,388
688,172
689,236
690,47
691,188
692,270
693,620
694,27
695,173
696,292
697,678
698,593
699,490
700,531
701,420
702,503
703,555
704,145
705,455
706,652
707,996
708,689
709,160
710,403
711,795
712,268
713,461
714,281
715,267
716,1142
717,268
718,221
719,239
720,589
721,524
722,536
723,251
724,79
725,363
726,437
727,88
728,326
729,484
730,597
731,708
732,777
733,91
734,156
735,341
736,483
737,300
738,607
739,610
740,567
741,511
742,650
743,407
744,712
745,65
746,307
747,310
748,1045
749,606
750,82
751,520
752,260
753,469
754,668
755,28
756,114
757,600
758,396
759,285
760,473
761,794
762,618
763,524
764,95
765,291
766,274
767,107
768,26
769,290
770,366
771,415
772,451
773,740
774,739
775,314
776,905
777,37
778,246
779,724
780,1014
781,347
782,307
783,943
784,751
785,317
786,697
787,463
788,882
789,386
790,979
791,381
792,645
793,43
794,906
795,269
796,456
797,1362
798,765
799,120
800,269
801,627
802,109
803,230
804,986
805,596
806,810
807,63
808,136
809,612
810,596
811,344
812,261
813,687
814,815
815,486
816,297
817,640
818,22
819,82
820,452
821,548
822,65
823,409
824,1067
825,331
826,571
827,847
828,556
829,443
830,1891
831,764
832,535
833,534
834,616
835,91
836,115
837,605
838,513
839,203
840,20
841,114
842,375
843,800
844,452
845,117
846,608
847,432
848,1261
849,446
850,504
851,287
852,356
853,210
854,1176
855,583
856,419
857,424
858,566
859,297
860,354
861,797
862,409
863,423
864,270
865,224
866,390
867,531
868,178
869,125
870,197
871,614
872,554
873,156
874,485
