 ,Area,X,Y
1,2572.401,193.789,210.186
2,2939.887,186.685,311.250
3,3613.611,63.471,527.996
4,4777.316,431.137,671.037
5,2449.905,356.087,902.348
6,5696.030,302.735,1224.446
7,5144.802,196.863,1603.230
8,4532.325,562.421,1547.344
9,2939.887,523.370,1482.880
10,4226.087,596.200,1379.376
11,3062.382,612.157,664.904
12,3736.106,644.498,406.636
13,4348.582,1013.258,307.477
14,4716.068,1021.609,554.280
15,4716.068,1264.726,289.108
16,3307.372,1378.696,363.768
17,4654.820,1754.691,202.757
18,3736.106,1789.800,369.045
19,3674.858,2027.870,430.957
20,4164.839,1966.650,782.379
21,3613.611,2015.483,1329.838
22,4348.582,2011.249,1591.286
23,3001.134,1621.996,1480.328
24,3736.106,1282.516,1367.063
25,3429.868,1398.214,1241.553
26,3858.601,1209.130,763.043
27,4287.335,7698.969,1336.584
28,4164.839,7479.783,1397.187
29,4226.087,7429.509,823.157
30,3368.620,7656.261,264.451
31,4042.344,7399.209,1506.166
32,3429.868,6829.239,1461.941
33,3981.096,6689.077,1289.799
34,3981.096,6824.769,261.090
35,3674.858,6739.826,169.043
36,2939.887,5884.565,180.000
37,4409.830,5822.500,995.217
38,4103.592,6052.544,1396.957
39,3674.858,5857.304,1113.783
40,3307.372,6366.957,421.739
41,3246.125,5718.138,775.890
42,3123.629,6420.077,1116.905
43,3246.125,6356.333,1330.213
44,3001.134,6185.244,1315.342
45,3736.106,6344.455,1553.093
46,3858.601,7518.323,4586.894
47,3981.096,6557.237,4858.134
48,3919.849,5878.370,4782.473
49,3674.858,5709.261,4674.913
50,4899.811,5872.109,4339.076
51,3674.858,5899.174,4244.348
52,4103.592,5882.239,3525.652
53,3368.620,5812.577,3614.443
54,4164.839,6560.217,3590.678
55,3429.868,6728.898,4009.472
56,4164.839,6640.780,4247.033
57,2511.153,6548.621,4944.464
58,3736.106,7458.197,3976.743
59,3674.858,7765.826,3823.304
60,3552.363,7466.492,3510.000
61,3981.096,7752.462,4754.348
62,4471.078,7889.392,4817.064
63,3552.363,7508.186,4428.891
64,4654.820,390.686,4403.513
65,3736.106,2291.696,5124.355
66,4716.068,2363.631,4772.744
67,4654.820,2246.293,4496.705
68,4593.573,1591.774,3894.417
69,4593.573,1420.957,3822.313
70,3123.629,1066.726,5096.854
71,3919.849,722.690,5155.557
72,3797.353,762.160,4764.194
73,4532.325,1121.351,4469.542
74,3307.372,1016.812,4153.913
75,3491.115,1212.838,4847.712
76,2817.391,1244.688,4758.601
77,3981.096,1708.916,4062.763
78,3001.134,1804.871,3802.919
79,3368.620,2118.095,4207.233
80,3491.115,1652.334,4590.412
81,3062.382,2285.061,4367.896
82,4164.839,3926.509,2786.317
83,2449.905,3513.130,2635.630
84,4532.325,3397.791,2633.584
85,3919.849,3003.505,2480.747
86,3674.858,2943.130,2651.217
87,2817.391,2792.892,2672.439
88,3552.363,3045.157,3314.078
89,3736.106,4048.845,2297.598
90,4471.078,4709.643,2852.180
91,3797.353,4699.565,2277.391
92,3552.363,4258.876,3304.363
93,3184.877,3697.826,3009.732
94,3552.363,3415.007,2432.429
95,3674.858,3729.783,1949.087
96,3184.877,3232.776,2261.438
97,4287.335,3170.460,2331.615
98,2878.639,3932.276,2499.769
99,2633.648,3549.676,2780.172
100,3919.849,3335.625,2905.435
