 ,Area,X,Y
1,26065.533,1670.662,467.297
2,17976.230,1239.417,788.992
3,9501.721,1703.698,2476.533
4,18746.639,1837.013,2336.296
5,16050.205,2559.048,2120.204
6,15921.803,2887.417,2149.959
7,16949.017,2719.461,2315.735
8,15793.402,1711.463,3368.802
9,20544.262,2271.601,3223.938
10,13353.771,2308.782,2976.357
11,16307.008,3879.325,3186.679
12,20801.066,4887.910,2452.209
13,18618.238,4395.780,1740.158
14,8731.312,3806.699,2370.438
15,18233.033,3822.767,578.702
16,11427.746,2567.845,1162.874
17,13225.369,2741.054,1047.279
18,10785.738,6148.253,5215.972
19,21057.869,2195.329,5711.532
20,8988.115,2959.773,6898.584
21,13995.779,4033.423,7096.031
22,13096.967,5826.362,5275.898
23,14637.787,6015.208,4017.792
24,14380.984,3833.772,5320.113
25,11042.541,4590.553,5001.252
26,7832.500,4713.045,6296.661
27,12198.156,4701.894,7146.146
28,8346.107,4204.750,6487.078
29,18104.631,9191.690,5757.941
30,4237.254,10686.067,5149.112
31,4622.459,8442.556,4768.335
32,5007.664,8814.266,5832.643
33,5778.074,6778.848,5056.720
34,12583.361,7746.661,6406.429
35,7062.090,6590.059,6504.146
