 ,Area
1,37
2,4317
3,32
4,82
5,29
6,2271
7,386
8,5942
9,2151
10,21
11,692
12,970
13,29
14,92
15,3163
16,1088
17,227
18,6963
19,2697
20,2272
21,38
22,67
23,400
24,192
25,4404
26,26
27,66
28,28
29,51
30,250
31,20
32,244
33,87
34,2954
35,2001
36,28
37,759
38,466
39,37
40,25
41,441
42,459
43,3881
44,119
45,176
46,383
47,2607
48,155
49,3791
50,1504
51,4000
52,20
53,1362
54,1794
55,158
56,54
57,3152
58,96
59,34
60,88
61,134
62,57
63,23
64,4040
65,154
66,2511
67,1322
68,64
69,3435
70,240
71,21
72,136
73,73
74,246
75,128
76,544
77,51
78,758
79,42
80,22
81,151
82,5616
83,738
84,2726
85,29
86,44
87,2533
88,5431
89,739
90,335
91,2756
92,1279
93,130
94,162
95,24
96,80
97,46
98,2316
99,22
100,5544
101,2233
102,61
103,23
104,1696
105,5505
106,106
107,48
108,4297
109,215
110,74
111,68
112,962
113,95
114,2367
115,224
116,26
117,279
118,358
119,793
120,308
121,1521
122,4112
123,36
124,175
125,171
126,47
127,2099
128,3220
129,936
130,156
131,362
132,239
133,606
134,169
135,265
136,1218
137,2929
138,4579
139,3675
140,557
141,34
142,146
143,3248
144,705
145,23
146,52
147,1741
148,110
149,2043
150,52
151,373
152,240
153,30
154,43
155,274
156,1822
157,3471
158,32
159,4864
160,45
161,215
162,193
163,122
164,5340
165,73
166,212
167,212
168,33
169,130
170,26
171,22
172,2271
173,26
174,22
175,125
176,5846
177,563
178,42
179,877
180,44
181,70
182,133
183,1559
184,1342
185,4920
186,1556
187,517
188,5288
189,50
190,39
191,26
192,104
193,25
194,179
195,132
196,147
197,128
198,88
199,4148
200,1475
201,29
202,115
203,235
204,623
205,33
206,27
207,36
208,1034
209,2833
210,31
211,30
212,3466
213,25
214,318
215,3442
216,117
217,89
218,40
219,79
220,105
221,1935
222,2800
223,191
224,783
225,35
226,35
227,800
228,414
229,62
230,62
231,169
232,46
233,3054
234,22
235,186
236,158
237,313
238,119
239,1135
240,25
241,126
242,34
243,7588
244,1111
245,114
246,90
247,63
248,41
249,104
250,1581
251,36
252,4261
253,2400
254,1956
255,33
256,65
257,47
258,667
259,23
260,53
261,32
262,133
263,34
264,911
265,274
266,2159
267,2969
268,31
269,2722
270,24
271,22
272,55
273,24
274,20
275,23
276,5411
277,34
278,46
279,3449
280,427
281,142
282,729
283,5581
284,3014
285,25
286,89
287,56
288,3143
289,53
290,28
291,572
292,231
293,884
294,242
295,23
296,54
297,465
298,3745
299,606
300,26
301,651
302,26
303,37
304,1083
305,27
306,4869
307,88
308,4298
309,4223
310,31
311,239
312,36
313,3158
314,7020
315,68
316,3811
317,25
318,521
319,1498
320,48
321,234
322,29
323,21
324,419
325,2280
326,2348
327,1328
328,47
329,432
330,275
331,69
332,27
333,184
334,1140
335,183
336,849
337,23
338,34
339,27
340,33
341,149
342,1710
343,195
344,23
345,3726
346,3233
347,100
348,372
349,26
350,34
351,121
352,2809
353,794
354,5882
355,1153
356,3967
357,40
358,1046
359,40
360,42
361,899
362,2328
363,37
364,22
365,6111
366,1215
367,36
368,2092
369,54
370,41
371,3693
372,650
373,56
374,42
375,771
376,44
377,45
378,4982
379,5458
380,671
381,4327
382,1337
383,90
384,480
385,52
386,36
387,58
388,230
389,686
390,152
391,84
392,3973
393,20
394,3076
395,1613
396,32
397,27
398,3779
399,4907
400,140
401,384
402,85
403,2519
404,142
405,50
406,1135
407,6053
408,2730
409,55
410,71
411,1080
412,390
413,3613
414,38
415,539
416,42
417,3374
418,222
419,209
420,1617
421,259
422,65
423,4745
424,178
425,28
426,252
427,2160
428,183
429,250
430,51
431,48
432,261
433,3336
434,27
435,3684
436,1077
437,39
438,154
439,86
440,1596
441,4714
442,593
443,5718
444,32
445,258
446,282
447,179
448,22
449,73
450,46
451,33
452,854
453,799
454,100
455,29
456,277
457,5319
458,49
459,25
460,3953
461,396
462,42
463,2254
464,2126
465,2159
466,67
467,90
468,3256
469,2901
470,52
471,41
472,22
473,2671
474,106
475,58
476,25
477,57
478,219
479,3731
480,69
481,132
482,118
483,736
484,5075
485,28
486,40
487,2730
488,146
489,4018
490,57
491,28
492,39
493,1363
494,29
495,20
496,59
497,987
498,93
499,73
500,115
501,134
502,5397
503,216
504,2279
505,30
506,3266
507,71
508,24
509,2278
510,23
511,94
512,4677
513,1613
514,70
515,68
516,66
517,26
518,224
519,4605
520,4122
521,50
522,66
523,1978
524,21
525,33
526,34
527,24
528,3319
529,26
530,180
531,3719
532,48
533,2271
534,59
535,41
536,159
537,259
538,3850
539,1054
540,256
541,165
542,242
543,41
544,1886
545,3284
546,1690
547,852
548,31
549,298
550,59
551,118
552,450
553,1328
554,36
555,599
556,831
557,333
558,56
559,2877
560,3554
561,284
562,111
563,80
564,572
565,3604
566,299
567,2185
568,2686
569,3390
570,1173
571,40
572,47
573,1516
574,3343
575,95
576,60
577,23
578,536
579,2948
580,248
581,57
582,1484
583,49
584,45
585,882
586,137
587,1455
588,2977
589,42
590,24
591,161
592,86
593,20
594,36
595,275
596,149
