 ,Area,X,Y
1,26875.918,897.217,180.470
2,23292.462,579.585,721.341
3,13901.337,781.083,523.057
4,21068.248,1078.919,650.431
5,26196.297,775.496,975.970
6,13777.769,606.950,1185.930
7,18967.602,360.484,1424.897
8,24342.785,873.247,1443.176
9,13901.337,1511.109,707.546
10,21562.518,995.404,2046.562
11,19152.953,1077.718,2316.495
12,22303.923,1199.125,2562.304
13,14889.876,355.359,3028.533
14,23230.678,736.523,3063.955
15,19029.385,2373.365,92.613
16,16310.902,2115.214,263.557
17,14024.904,1816.604,653.146
18,20759.330,1504.421,1202.643
19,23230.678,3131.499,161.909
20,19091.169,4439.763,713.592
21,17608.360,3883.452,1202.744
22,20388.627,3189.456,1106.368
23,18473.332,3514.838,1238.333
24,14766.309,4480.596,2244.138
25,15260.579,4583.503,3184.186
26,21068.248,3493.287,2579.076
27,20821.113,2269.085,1514.617
28,15693.065,2150.246,1760.822
29,24095.650,1487.222,2887.155
30,20512.195,1089.641,2836.726
31,14951.660,3158.591,460.605
32,16001.983,2674.507,1120.664
33,15816.632,2048.182,2741.942
34,37996.987,2262.599,2448.484
35,29100.132,3092.112,4041.368
36,15693.065,3164.282,3696.242
37,25516.676,6855.985,4505.234
38,28235.160,6972.199,3865.555
39,23416.029,7214.092,3677.638
40,12912.797,7692.094,3119.941
41,23663.164,7435.736,2996.679
42,24033.867,6955.392,1874.430
43,12603.879,6837.465,1654.970
44,19276.520,5827.503,1690.611
45,20573.978,5566.706,1577.635
46,26937.701,4246.200,3806.692
47,24466.353,4226.816,2674.395
48,10317.881,3515.537,1698.829
49,11121.069,4693.188,4068.996
50,12727.446,5075.669,4055.781
51,11182.853,5403.713,3716.275
52,23045.327,4847.348,3812.975
53,21191.816,5781.773,3151.243
54,16187.334,6750.705,2472.292
55,16001.983,6924.329,2853.685
56,17608.360,7398.423,2491.496
57,12851.014,6620.986,2902.893
58,13036.365,6741.180,1468.472
59,13345.283,5656.477,1979.658
60,13530.634,6118.999,2311.868
61,25145.974,3810.170,2746.254
62,33363.208,4666.812,2672.256
63,23107.111,5099.124,2848.904
64,21747.869,610.711,4915.745
65,14766.309,426.345,5086.461
66,15507.713,752.565,4064.335
67,15445.930,1051.483,4429.069
68,29779.752,2049.669,4259.300
69,19585.439,1989.303,4550.683
70,28049.808,4335.489,4917.875
71,19152.953,3312.847,4684.184
72,26443.432,431.029,4120.651
73,21624.302,1300.918,3711.459
74,23601.381,1460.136,3268.840
75,17608.360,2815.587,3724.344
76,20759.330,3695.329,2337.165
77,10812.151,2332.724,3896.556
78,13283.500,1433.767,4902.957
79,22303.923,3252.134,4319.845
80,11182.853,2930.249,2629.475
