 ,Area,X,Y
1,4396.957,713.910,1364.078
2,2912.270,848.348,437.472
3,3711.717,1158.787,259.426
4,3426.200,1113.224,622.040
5,3026.477,1436.410,1283.280
6,4454.060,2211.296,603.759
7,3426.200,2205.416,273.048
8,3540.407,2090.518,140.408
9,4396.957,713.910,1364.078
10,2398.340,617.308,1123.246
11,3540.407,544.081,936.418
12,3654.614,4245.553,1211.193
13,4054.337,2940.026,245.379
14,4054.337,2962.163,1371.430
15,2455.444,3897.223,1282.614
16,2969.374,4328.231,1463.089
17,2398.340,4488.485,1023.210
18,4511.164,4412.285,708.271
19,3369.097,3977.309,379.563
20,3597.510,6876.874,1107.773
21,3540.407,6264.484,1461.851
22,2855.167,5508.060,1284.332
23,4396.957,5030.439,307.027
24,2169.927,4735.251,928.079
25,3083.580,5113.910,1348.307
26,3311.994,5244.723,1143.273
27,3026.477,6506.654,218.645
28,2740.960,6747.639,427.424
29,4853.784,7533.427,3493.895
30,2569.650,7494.962,3995.046
31,2284.134,6758.690,3926.259
32,2912.270,6545.488,3900.652
33,4282.750,6459.597,3747.657
34,3140.684,5706.458,4002.221
35,4339.854,5847.773,3256.330
36,2798.064,5365.162,3149.514
37,3026.477,6806.069,2862.768
38,3197.787,6842.434,3071.249
39,3483.304,7468.658,2877.049
40,3083.580,7431.570,2823.398
41,3311.994,7599.670,2786.850
42,4111.440,6633.081,2791.562
43,3654.614,6170.970,3083.123
44,3597.510,5909.380,3517.512
45,4282.750,5905.139,3690.932
46,2626.754,1281.842,3830.249
47,3997.234,1278.374,4209.068
48,3997.234,764.196,3288.773
49,5082.197,1465.443,4226.092
50,1941.513,1585.790,2943.325
51,1941.513,1585.790,2943.325
52,3597.510,2137.519,2915.617
53,3369.097,1401.635,2874.674
54,2626.754,1382.707,3274.504
55,3140.684,1974.010,3954.408
