 ,Area,X,Y
1,18489.836,915.486,581.051
2,22213.484,2587.205,808.692
3,18746.639,2005.976,2046.257
4,10657.336,4906.720,1323.253
5,16178.607,4650.839,404.874
6,12326.557,4175.755,323.772
7,11299.344,4790.111,1976.693
8,8859.713,5192.676,2030.217
9,10400.533,5068.443,3243.801
10,8474.508,4034.166,3029.616
11,7318.893,3173.103,3555.787
12,6933.689,2916.378,2810.618
13,13096.967,1913.570,2919.736
14,14894.590,7102.471,1217.251
15,13225.369,6502.214,1740.367
16,15665.000,7426.090,3506.153
17,15793.402,4585.320,125.613
18,8602.910,5382.183,1574.141
19,5778.074,6777.589,587.850
20,9886.926,11377.433,3608.771
21,15151.394,10540.452,3888.798
22,8602.910,6852.057,1445.097
23,3595.246,10818.697,3116.957
24,6933.689,7132.725,3447.697
25,12326.557,10959.042,6670.916
26,15408.197,10916.053,7568.178
27,11042.541,8625.601,7564.662
28,6034.877,9530.107,6006.751
29,5264.467,1794.376,5827.541
30,4494.057,2126.588,5774.019
31,3338.443,2784.049,7032.905
32,7062.090,2681.535,6815.658
