 ,Area
393,1403
394,1590
395,521
396,971
397,115
398,626
399,647
400,1901
401,958
402,117
403,749
404,476
405,368
406,25
407,445
408,175
409,120
410,685
411,659
412,304
413,342
414,1192
415,1380
416,1042
417,313
418,1994
419,1707
420,350
421,158
422,434
423,20
424,510
425,666
426,1195
427,112
428,812
429,87
430,171
431,519
432,1911
433,31
434,1457
435,134
436,38
437,3349
438,419
439,180
440,389
441,230
442,1122
443,1879
444,428
445,1157
446,2813
447,1194
448,1581
449,134
450,1464
451,1738
452,2525
453,181
454,31
455,338
456,2300
457,267
458,118
459,4740
460,97
461,270
462,438
463,49
464,28
465,32
466,1748
467,179
468,473
469,691
470,2408
471,39
472,864
473,72
474,1168
475,1778
476,1280
477,2274
478,66
479,262
480,1547
481,1323
482,511
483,52
484,1281
485,1377
486,1695
487,184
488,132
489,223
490,2292
491,2592
492,385
493,913
494,1587
495,570
496,115
497,408
498,27
499,1336
500,25
501,90
502,1914
503,1806
504,22
505,299
506,2705
507,114
508,590
509,30
510,244
511,864
512,2239
513,1311
514,808
515,478
516,114
517,48
518,48
519,418
520,495
521,32
522,117
523,240
524,691
525,1008
526,1111
527,116
528,1541
529,1758
530,240
531,2072
532,795
533,497
534,1892
535,659
536,947
537,649
538,367
539,478
540,148
541,2214
542,2795
543,878
544,88
545,564
546,1677
547,2447
548,442
549,191
550,899
551,85
552,314
553,20
554,749
555,1361
556,920
557,870
558,690
559,5209
560,210
561,22
562,39
563,2010
564,1220
565,1151
566,472
567,338
568,2937
569,372
570,3253
571,679
572,1776
573,2235
574,3122
575,24
576,410
577,26
578,3067
579,24
580,485
581,175
582,108
583,54
584,262
585,806
586,774
587,314
588,451
589,1454
590,20
591,130
592,1703
593,114
594,466
595,726
596,282
597,61
598,300
599,48
600,574
601,20
602,28
603,2070
604,285
605,1017
606,188
607,154
608,1516
609,211
610,1068
611,56
612,1467
613,2542
614,238
615,1377
616,757
617,997
618,339
619,1237
620,910
621,799
622,669
623,1010
624,2182
625,90
626,1028
627,1571
628,33
629,1731
630,3491
631,1641
632,32
633,1382
634,920
635,1619
636,1220
637,893
638,757
639,176
640,1623
641,2515
642,1248
643,254
644,1854
645,1588
646,281
647,115
648,786
649,105
650,196
651,1127
652,1083
653,1100
654,1289
655,157
656,659
657,249
658,673
659,1017
660,577
661,171
662,1887
663,1958
664,1843
665,1733
666,2522
667,630
668,242
669,21
670,151
671,324
672,2150
673,676
674,510
675,1366
676,782
677,59
678,77
679,314
680,2038
681,32
682,606
683,40
684,1424
685,464
686,3010
687,233
688,708
689,2433
690,104
691,1292
692,2758
693,151
694,447
695,35
696,43
697,307
698,292
699,1327
700,533
701,672
702,1135
703,1427
704,422
705,713
706,1560
707,908
708,1075
709,474
710,375
711,779
712,2166
713,2224
714,963
715,968
716,603
717,563
718,847
719,1224
720,20
721,27
722,658
723,863
724,1302
725,782
726,595
727,97
728,3196
729,1346
730,788
731,1649
732,948
733,537
734,437
735,318
736,339
737,34
738,178
739,966
740,134
741,192
742,198
743,543
744,1631
745,846
746,1497
747,811
748,115
749,848
750,409
751,35
752,1363
753,1527
754,767
755,1298
756,1864
757,991
758,873
759,1444
760,1384
761,21
762,1232
763,2303
764,111
765,295
766,1419
767,20
768,514
769,796
770,1339
771,679
772,1411
773,440
774,314
775,681
776,480
777,60
778,641
779,65
780,483
781,20
782,228
783,142
784,625
785,1166
786,466
787,21
788,27
789,1493
790,504
791,59
792,656
793,388
794,1361
795,1112
796,470
797,166
798,1688
799,1179
800,1308
801,604
802,1013
803,1253
804,299
805,1025
806,1666
807,268
808,66
809,434
810,28
811,29
812,305
813,1050
814,278
815,1010
816,374
817,951
818,851
819,303
820,2649
821,787
822,1278
823,860
824,27
825,913
826,231
827,1095
828,1730
829,966
830,1580
831,793
832,1721
833,788
834,1524
835,242
836,755
837,843
838,221
839,31
840,98
841,406
842,78
843,31
