 ,Area
1,8675
2,8019
3,2767
4,1053
5,9919
6,2424
7,51
8,42
9,2325
10,34
11,20
12,4155
13,21
14,43
15,28
16,7573
17,76
18,23
19,5633
20,2270
21,8483
22,1347
23,5629
24,21
25,1950
26,1827
27,23
28,47
29,21
30,8860
31,19421
32,1440
33,23
34,25
35,16942
36,28
37,21
38,62
39,47
40,747
41,50
42,25
43,42
44,42
45,21
46,663
47,20
48,42
49,32
50,24
51,27
52,26
53,20
54,28
55,26
56,58
57,246
58,25
59,30
60,24
61,64
62,102
63,26
64,26
65,40
66,53
67,2632
68,21
69,86
70,770
71,32
72,35
73,24
74,28
75,36
76,21
77,20
78,8499
79,1397
80,39
81,6749
82,22
83,25
84,40
85,11462
86,25
87,552
88,27
89,25
90,24
91,1262
92,32
93,4560
94,28
95,572
96,31
97,603
98,20
99,718
100,24
101,7325
102,24
103,53
104,36
105,7618
106,10163
107,5595
108,41
109,54
110,4564
111,67
112,38
113,22
114,863
115,27
116,458
117,2202
118,877
119,7052
120,34
121,23
122,33
123,2780
124,20
125,20
126,20
127,7526
128,28
129,29
130,10398
131,29
132,28
133,40
134,51
135,26
136,9973
137,29
138,25
139,827
140,1140
141,30
142,26
143,5548
144,27
145,126
146,28
147,29
148,1094
149,11542
150,24
151,62
152,1514
153,25
154,10036
155,586
156,29
157,112
158,26
159,26
160,38
161,40
162,41
163,66
164,20
165,21
166,2453
167,29
168,9468
169,56
170,4835
171,25
172,28
173,56
174,3714
175,391
176,844
177,75
178,37
179,20
180,28
181,9948
182,29
183,31
184,36
185,29
186,211
187,4104
188,165
189,65
190,1320
191,26
192,25
193,26
194,70
195,35
196,23
197,22
198,43
199,25
