 ,Area
1,28
2,81
3,24
4,28
5,27
6,26
7,23
8,38
9,23
10,21
11,49
12,22
13,31
14,20
15,25
16,20
17,29
18,23
19,24
20,25
21,47
22,42
23,26
24,21
25,20
26,32
27,38
28,63
29,31
30,42
31,20
32,25
33,79
34,47
35,29
36,20
37,23
38,26
39,21
40,23
41,46
42,35
43,24
44,25
45,31
46,23
47,58
48,28
49,50
50,74
51,22
52,33
53,28
54,20
55,20
56,28
57,20
58,21
59,23
60,25
61,20
62,42
63,29
64,54
65,37
66,26
67,20
68,34
69,21
70,23
71,25
72,24
73,28
74,36
75,21
76,22
77,40
78,54
79,23
80,31
81,49
82,22
83,41
84,28
85,20
86,38
87,40
88,31
89,22
90,22
91,35
92,21
93,21
94,23
95,61
96,21
97,22
98,21
99,24
100,46
101,36
102,25
103,47
104,35
105,23
106,29
107,30
108,21
109,26
110,20
111,27
112,20
113,26
114,20
115,25
116,26
117,21
118,46
119,23
120,22
121,22
122,20
123,21
124,39
125,21
126,33
127,20
128,23
129,28
130,22
131,22
132,24
133,21
134,22
135,26
136,23
137,20
138,25
139,62
140,57
141,22
142,29
143,34
144,57
145,22
146,39
147,24
148,26
149,20
150,21
151,25
152,22
153,27
154,28
155,30
156,27
157,23
158,37
159,96
160,27
161,74
162,25
163,21
164,35
165,29
166,38
167,20
168,42
169,30
170,33
171,22
172,29
173,21
174,28
175,22
176,53
177,26
178,22
179,37
180,20
181,22
182,23
183,35
184,33
185,21
186,30
187,42
188,22
189,33
190,22
191,20
192,20
193,30
194,26
195,24
196,20
197,21
198,126
199,40
200,22
201,28
202,22
203,22
204,49
205,26
206,24
207,54
208,20
209,23
210,20
211,27
212,26
213,21
214,21
215,23
216,22
217,77
218,85
219,30
220,20
221,70
222,30
223,23
224,4250
225,23
226,21
227,25
228,3792
229,38
230,22
231,58
232,84
233,21
234,30
235,22
236,30
237,28
238,21
239,25
240,21
241,36
242,27
243,37
244,20
245,20
246,35
247,43
248,21
249,21
250,40
251,23
252,61
253,22
254,23
255,23
256,43
257,20
258,21
259,29
260,20
261,32
262,25
263,25
264,26
265,63
266,31
267,47
268,22
269,35
270,31
271,20
272,21
273,1910
274,38
275,24
276,22
277,27
278,23
279,36
280,20
281,21
282,25
283,20
284,20
285,95
286,24
287,26
288,23
289,22
290,169
291,31
292,21
293,21
294,25
295,21
296,35
297,22
298,23
299,27
300,20
301,29
302,21
303,29
304,20
305,39
306,22
307,29
308,25
309,25
310,23
311,33
312,22
313,20
314,24
315,42
316,20
317,22
318,28
319,23
320,22
321,25
322,24
323,22
324,22
325,41
326,34
327,20
328,36
329,20
330,21
331,22
332,34
333,21
334,25
335,30
336,22
337,31
338,32
339,33
340,22
341,24
342,41
343,33
344,20
345,22
346,35
347,20
348,32
349,20
350,20
351,26
352,42
353,48
354,43
355,21
356,34
357,23
358,30
359,24
360,27
361,22
362,20
363,26
364,44
365,21
366,32
367,24
368,27
369,27
370,38
371,69
372,25
373,28
374,23
375,20
376,21
377,32
378,26
379,23
380,25
381,25
382,52
383,27
384,20
385,27
386,24
387,22
388,67
389,173
390,30
391,21
392,23
393,31
394,21
395,25
396,29
397,20
398,26
399,27
400,29
401,21
