 ,Area
371,1325
372,253
373,198
374,33
375,257
376,153
377,49
378,243
379,409
380,412
381,101
382,1307
383,1940
384,1106
385,789
386,120
387,978
388,67
389,178
390,1189
391,675
392,693
393,709
394,642
395,1114
396,283
397,1165
398,71
399,857
400,117
401,391
402,1511
403,22
404,88
405,25
406,515
407,630
408,111
409,72
410,189
411,77
412,757
413,478
414,334
415,45
416,272
417,336
418,1735
419,785
420,554
421,158
422,1629
423,749
424,1232
425,27
426,3232
427,711
428,994
429,665
430,571
431,85
432,21
433,95
434,251
435,365
436,517
437,523
438,94
439,482
440,152
441,24
442,123
443,201
444,1891
445,23
446,248
447,63
448,1213
449,24
450,376
451,1350
452,193
453,1230
454,494
455,33
456,1388
457,860
458,20
459,231
460,378
461,90
462,46
463,56
464,813
465,303
466,1353
467,75
468,258
469,1298
470,1447
471,657
472,1309
473,932
474,1947
475,50
476,70
477,34
478,61
479,406
480,231
481,799
482,159
483,805
484,772
485,657
486,266
487,1360
488,1131
489,1674
490,140
491,34
492,1123
493,1086
494,86
495,1112
496,293
497,2063
498,1436
499,620
500,440
501,1109
502,20
503,901
504,154
505,1037
506,170
507,259
508,265
509,803
510,598
511,1094
512,232
513,1833
514,1130
515,2144
516,316
517,21
518,539
519,119
520,48
521,194
522,239
523,708
524,944
525,52
526,58
527,70
528,62
529,205
530,38
531,198
532,396
533,391
534,88
535,181
536,2180
537,824
538,31
539,687
540,740
541,193
542,256
543,409
544,1165
545,824
546,1091
547,1116
548,213
549,730
550,1371
551,20
552,947
553,2076
554,401
555,85
556,142
557,548
558,44
559,933
560,26
561,512
562,804
563,489
564,303
565,23
566,376
567,60
568,1909
569,615
570,667
571,1489
572,292
573,192
574,109
575,1242
576,402
577,1107
578,167
579,478
580,1120
581,395
582,1335
583,673
584,148
585,889
586,1305
587,167
588,112
589,959
590,175
591,1186
592,976
593,634
594,347
595,1009
596,60
597,478
598,447
599,382
600,2329
601,1141
602,1124
603,780
604,1255
605,47
606,111
607,52
608,957
609,60
610,173
611,124
612,150
613,560
614,552
615,822
616,751
617,482
618,197
619,872
620,117
621,1544
622,68
623,33
624,935
625,1239
626,684
627,599
628,76
629,146
630,102
631,20
632,131
633,353
634,414
635,726
636,26
637,49
638,690
639,528
640,40
641,444
642,514
643,621
644,82
645,75
646,1015
647,855
648,668
649,404
650,78
651,1296
652,548
653,49
654,38
655,536
656,444
657,845
658,857
659,726
660,1020
661,46
662,998
663,60
664,263
665,403
666,197
667,37
668,374
669,351
670,46
671,581
672,42
673,123
674,138
675,810
676,325
677,892
678,784
679,362
680,1404
681,1088
682,81
683,38
684,539
685,26
686,460
687,2174
688,278
689,402
690,227
691,446
692,31
693,763
694,425
695,203
696,123
697,688
698,28
699,58
700,1188
701,773
702,1249
703,32
704,1154
705,1366
706,398
707,51
708,188
709,237
710,164
711,261
712,2158
713,1266
714,385
715,87
716,1490
717,1831
718,59
719,1196
720,445
721,215
722,867
723,826
724,32
725,366
726,342
727,605
728,566
729,1284
730,143
731,293
732,72
733,228
734,1130
735,656
736,403
737,74
738,760
739,1338
740,940
741,53
742,56
743,127
744,258
745,333
746,218
747,429
748,729
749,1203
750,561
751,1120
752,256
753,1100
754,159
755,258
756,31
757,909
758,1150
759,29
760,645
761,89
762,179
763,1780
764,466
765,1212
766,714
767,1014
768,318
769,289
770,178
771,424
772,715
773,305
774,277
775,743
776,564
777,545
778,861
779,766
780,238
781,1414
782,559
783,1414
784,754
785,749
786,1652
787,270
788,861
789,493
790,171
791,718
792,108
793,210
794,860
795,1039
796,1071
797,1525
798,1041
799,1229
800,670
801,577
802,132
803,369
804,110
805,70
806,1701
807,213
808,1462
809,652
810,340
811,919
812,378
813,320
814,95
815,227
816,421
817,1719
818,1114
819,241
820,93
821,287
822,2004
823,297
824,590
825,409
826,845
827,974
828,100
829,212
830,25
831,178
832,114
833,107
834,755
835,533
836,321
837,148
838,241
839,1176
840,87
841,96
842,1011
843,273
844,645
845,719
846,1859
847,481
848,1183
849,741
850,244
851,923
852,38
853,1313
854,941
855,85
856,578
857,1121
858,1307
859,495
860,516
861,22
862,392
863,224
864,802
865,756
866,280
867,211
868,54
869,300
870,418
871,324
872,702
873,994
874,790
875,680
876,324
877,37
878,356
879,1035
880,808
881,1827
882,292
883,1226
884,1040
885,735
886,683
887,64
888,458
889,164
890,428
891,713
892,101
893,595
894,340
895,185
896,512
897,26
898,217
899,465
900,568
901,190
902,543
903,1998
904,1416
905,422
906,1083
907,180
908,111
909,1362
910,63
911,1340
912,1234
913,789
914,610
915,189
916,1254
917,194
918,761
919,22
920,1592
921,131
922,248
923,452
924,1648
925,710
926,451
927,1681
928,232
929,1793
930,2046
931,1058
932,1019
933,969
934,2367
935,1675
936,200
937,59
938,686
939,29
940,364
941,121
942,1173
943,242
944,811
945,30
946,626
947,1182
948,2018
949,20
950,175
951,94
952,589
953,106
954,99
955,662
956,366
957,964
958,1289
959,129
960,43
961,475
962,622
963,30
964,648
965,229
966,1711
967,303
968,766
969,1424
970,25
971,1699
972,534
973,20
974,652
975,36
976,206
977,51
978,581
979,1179
980,277
981,203
982,140
983,152
984,1452
985,976
986,110
987,144
988,323
989,598
990,483
991,140
992,845
993,48
994,1525
995,2581
996,463
997,2739
998,1596
999,1928
1000,83
1001,570
1002,98
1003,28
1004,204
1005,891
1006,25
1007,837
1008,1414
1009,634
1010,780
1011,485
1012,1063
1013,39
1014,346
1015,309
1016,1477
1017,1530
1018,2004
1019,735
1020,1758
1021,95
1022,184
1023,847
1024,159
1025,71
1026,215
1027,871
1028,1758
1029,599
1030,520
1031,767
1032,1117
1033,929
1034,915
1035,452
1036,445
1037,406
1038,133
1039,1197
1040,594
1041,85
1042,1170
1043,1127
1044,1210
1045,668
1046,506
1047,104
1048,1024
1049,633
1050,202
1051,614
1052,1517
1053,1095
1054,1267
1055,336
1056,171
1057,1235
1058,1859
1059,562
1060,193
1061,2148
1062,24
1063,653
1064,1057
1065,519
1066,362
1067,958
1068,260
1069,187
1070,37
1071,28
1072,1566
1073,952
1074,95
1075,377
1076,781
1077,249
1078,218
1079,782
1080,1296
1081,273
1082,537
1083,93
1084,1172
1085,308
1086,630
1087,736
1088,1220
1089,1249
1090,179
1091,1080
1092,134
1093,1055
1094,882
1095,724
1096,668
1097,97
1098,394
1099,1469
1100,116
1101,148
1102,2169
1103,322
1104,767
1105,959
1106,2723
1107,202
1108,187
1109,48
1110,526
1111,135
1112,85
1113,810
1114,216
1115,868
1116,828
1117,2418
1118,627
1119,380
1120,830
1121,1095
1122,1415
1123,293
1124,712
1125,971
1126,1511
1127,974
1128,407
1129,186
1130,1136
1131,121
1132,650
1133,49
1134,88
1135,542
1136,653
1137,101
1138,133
1139,24
1140,1262
1141,89
1142,1642
1143,32
1144,798
1145,853
1146,865
1147,1607
1148,372
1149,112
1150,1087
1151,595
1152,52
1153,999
1154,211
1155,221
1156,151
1157,455
1158,326
1159,450
1160,130
1161,601
1162,305
1163,512
1164,756
1165,1597
1166,1772
1167,245
1168,923
1169,265
1170,325
1171,380
1172,564
1173,229
1174,1202
1175,716
1176,238
1177,758
1178,126
1179,509
1180,38
1181,153
1182,78
1183,119
1184,77
1185,81
1186,39
1187,419
1188,81
1189,359
1190,925
1191,495
1192,354
1193,1072
1194,1042
1195,135
1196,670
1197,24
1198,632
1199,207
1200,152
1201,289
1202,365
1203,358
1204,195
1205,21
