 ,Area
1,300
2,259
3,60
4,245
5,204
6,31
7,568
8,255
9,92
10,530
11,160
12,321
13,216
14,68
15,126
16,639
17,276
18,348
19,207
20,35
21,69
22,178
23,339
24,378
25,156
26,510
27,157
28,142
29,44
30,308
31,47
32,275
33,783
34,251
35,328
36,232
37,1102
38,124
39,216
40,34
41,98
42,343
43,441
44,351
45,388
46,83
47,419
48,20
49,160
50,324
51,434
52,854
53,727
54,769
55,247
56,415
57,579
58,403
59,583
60,514
61,99
62,147
63,24
64,235
65,25
66,116
67,271
68,46
69,339
70,89
71,521
72,82
73,322
74,61
75,312
76,1043
77,178
78,318
79,118
80,164
81,297
82,70
83,221
84,408
85,277
86,68
87,657
88,575
89,135
90,183
91,122
92,439
93,31
94,97
95,354
96,41
97,964
98,169
99,64
100,127
101,344
102,26
103,196
104,474
105,244
106,639
107,380
108,160
109,95
110,377
111,347
112,311
113,344
114,154
115,209
116,343
117,446
118,156
119,89
120,20
121,128
122,77
123,224
124,71
125,252
126,278
127,280
128,145
129,346
130,248
131,130
132,262
133,378
134,351
135,101
136,176
137,27
138,530
139,208
140,438
141,371
142,186
143,330
144,234
145,172
146,69
147,271
148,331
149,113
150,138
151,23
152,216
153,49
154,226
155,240
156,102
157,275
158,346
159,410
160,371
161,166
162,378
163,479
164,303
165,44
166,312
167,63
168,42
169,223
170,148
171,76
172,244
173,491
174,270
175,102
176,81
177,466
178,334
179,96
180,60
181,257
182,22
183,387
184,22
185,341
186,514
187,609
188,88
189,240
190,330
191,37
192,275
193,393
194,140
195,225
196,373
197,22
198,333
199,368
200,113
201,27
202,251
203,138
204,224
205,42
206,451
207,64
208,22
209,31
210,197
211,22
212,210
213,185
214,50
215,1037
216,348
217,264
218,331
219,326
220,189
221,338
222,241
223,100
224,1219
225,195
226,502
227,205
228,106
229,306
230,134
231,278
232,112
233,329
234,148
235,204
236,263
237,98
238,76
239,271
240,244
241,269
242,178
243,275
244,209
245,178
246,201
247,171
248,260
249,353
250,502
251,270
252,271
253,263
254,276
255,290
256,396
257,155
258,321
259,417
260,309
261,130
262,49
263,209
264,107
265,95
266,443
267,40
268,153
269,132
270,213
271,266
272,258
273,214
274,43
275,340
276,1545
277,204
278,240
279,244
280,249
281,254
282,227
283,20
284,128
285,140
286,301
287,1737
288,324
289,332
290,111
291,550
292,41
293,283
294,388
295,31
296,580
297,379
298,148
299,60
300,549
301,43
302,612
303,272
304,424
305,141
306,40
307,108
308,62
309,291
310,130
311,229
312,198
313,418
314,42
315,118
316,127
317,49
318,444
319,118
320,892
321,326
322,121
323,208
324,193
325,245
326,112
327,45
328,606
329,285
330,33
331,907
332,206
333,99
334,41
335,370
336,355
337,170
338,204
339,879
340,138
341,216
342,215
343,27
344,474
345,94
346,274
347,245
348,203
349,222
350,370
351,226
352,302
353,305
354,51
355,173
356,342
357,173
358,144
359,139
360,126
361,35
362,275
363,147
364,205
365,192
366,73
367,392
368,421
369,302
370,298
371,138
372,25
373,212
374,346
375,349
376,39
377,522
378,229
379,543
380,172
381,177
382,169
383,126
384,45
385,372
386,308
387,61
388,306
389,34
390,486
391,280
392,45
393,744
394,277
395,69
396,382
397,1290
398,397
399,1196
400,189
401,153
402,66
403,349
404,556
405,353
406,402
407,252
408,202
409,385
410,736
411,333
412,44
413,422
414,21
415,205
416,239
417,384
418,101
419,381
420,180
421,959
422,24
423,191
424,343
425,779
426,240
427,383
428,547
429,21
430,25
431,193
432,35
433,244
434,417
435,446
436,354
437,346
438,1164
439,261
440,435
441,125
442,57
443,20
444,54
445,393
446,158
447,473
448,173
449,25
450,117
451,249
452,44
453,115
454,550
455,284
456,429
457,75
458,299
459,224
460,109
461,63
462,394
463,247
464,119
465,508
466,681
467,239
468,84
469,327
470,252
471,288
472,234
473,218
474,137
475,102
476,335
477,20
478,304
479,196
480,158
481,217
482,194
483,297
484,279
485,160
486,365
487,348
488,492
489,297
490,89
491,411
492,73
493,82
494,213
495,43
496,497
497,321
498,142
499,275
500,281
501,154
502,465
503,817
504,894
505,288
506,160
507,198
508,311
509,44
510,97
511,167
512,191
513,56
514,222
515,349
516,555
517,578
518,332
519,576
520,58
521,68
522,448
523,198
524,147
525,270
526,451
527,172
528,156
529,440
530,336
531,21
532,506
533,398
534,192
535,456
536,359
537,513
538,175
539,278
540,458
541,81
542,213
543,209
544,197
545,60
546,244
547,478
548,510
549,75
550,417
551,538
552,336
553,353
554,107
555,125
556,654
557,572
558,422
559,78
560,274
561,115
562,213
563,188
564,600
565,309
566,110
567,106
568,36
569,149
570,373
571,337
572,37
573,811
574,438
575,479
576,87
577,287
578,350
579,32
580,227
581,223
582,768
583,517
584,798
585,55
586,71
587,240
588,141
589,91
590,109
591,416
592,202
593,261
594,129
595,20
596,88
597,187
598,193
599,382
600,156
601,29
602,118
603,78
604,140
605,136
606,247
607,559
608,169
609,198
610,34
611,289
612,599
613,132
614,124
615,30
616,492
617,341
618,795
619,400
620,42
621,83
622,805
623,336
624,407
625,107
626,734
627,159
628,140
629,972
630,206
631,175
632,254
633,458
634,706
635,432
636,57
637,84
638,414
639,104
640,20
641,451
642,358
643,235
644,228
645,441
646,873
647,282
648,344
649,545
650,425
651,779
652,62
653,220
654,44
655,100
656,169
657,312
658,94
659,35
660,335
661,797
662,213
663,169
664,317
665,38
666,94
667,245
668,334
669,303
670,74
671,171
672,57
673,77
674,341
675,35
676,143
677,207
678,648
679,168
680,48
681,285
682,521
683,329
684,186
685,30
686,63
687,159
688,242
689,189
690,1506
691,226
692,197
693,272
694,215
695,49
696,263
697,118
698,525
699,66
700,304
701,256
702,472
703,1044
704,619
705,104
706,301
707,302
708,182
709,240
710,98
711,64
712,226
713,308
714,212
715,55
716,227
717,327
718,340
719,399
720,33
721,428
722,453
723,131
724,506
725,202
726,58
727,235
728,258
729,29
730,96
731,219
732,537
733,363
734,395
735,417
736,250
737,342
738,63
739,473
740,336
741,551
742,280
743,60
744,107
745,378
746,186
747,154
748,101
749,550
750,200
751,137
752,89
753,114
754,258
755,434
756,261
757,97
758,47
759,148
760,178
761,75
762,158
763,22
764,292
765,342
766,195
767,173
768,164
769,473
770,135
771,37
772,508
773,138
774,307
775,43
776,77
777,379
778,199
779,102
780,57
781,44
782,623
783,339
784,59
785,281
786,201
787,73
788,358
789,171
790,189
791,340
792,240
793,943
794,452
795,170
796,140
797,262
798,250
799,36
800,203
801,235
802,166
803,203
804,139
805,332
806,42
807,152
808,229
809,293
810,374
811,821
812,173
813,136
814,478
815,102
816,238
817,175
818,535
819,236
820,378
821,31
822,301
823,235
824,66
825,374
826,32
827,77
828,466
829,47
830,22
831,354
832,126
833,153
834,287
835,338
836,250
837,204
838,755
839,68
840,243
841,163
842,45
843,395
844,52
845,181
846,351
847,256
848,109
849,39
850,306
851,452
852,352
853,282
854,393
855,116
856,326
857,479
858,595
859,28
860,556
861,282
862,278
863,46
864,520
865,418
866,1246
867,255
868,144
869,47
870,77
871,278
872,152
873,48
874,253
875,382
876,74
877,236
878,847
879,286
880,94
881,931
882,139
883,129
884,375
885,110
886,100
887,158
888,53
889,20
890,104
891,497
892,180
893,121
894,360
895,846
896,231
897,472
898,324
899,208
900,83
901,374
902,557
903,648
904,164
905,186
906,214
907,142
908,198
909,174
910,222
911,49
912,26
913,105
914,371
915,60
916,487
917,796
918,35
919,389
920,264
921,396
922,305
923,24
924,264
925,89
926,168
927,215
928,398
929,507
930,610
931,153
932,452
933,49
934,39
935,137
936,430
937,277
938,392
939,871
940,422
941,517
942,189
943,200
944,59
945,219
946,309
947,311
948,384
949,642
950,209
951,55
952,211
953,253
954,439
955,191
956,360
957,241
958,24
959,205
960,67
961,77
962,462
963,20
964,300
965,516
966,324
967,199
968,1228
969,39
970,207
971,328
972,175
973,227
974,43
975,587
976,226
977,547
978,229
979,209
980,201
981,164
982,327
983,361
984,352
985,1052
986,158
987,544
988,231
989,1267
990,241
991,899
992,314
993,87
994,809
995,114
996,458
997,25
998,96
999,774
1000,174
1001,137
1002,305
1003,379
1004,249
1005,301
1006,406
1007,368
1008,111
1009,93
1010,239
1011,58
1012,206
1013,285
1014,638
1015,94
1016,692
1017,388
1018,21
1019,724
1020,674
1021,385
1022,504
1023,114
1024,200
1025,165
1026,302
1027,27
1028,115
1029,31
1030,90
1031,618
1032,303
1033,457
1034,85
1035,352
1036,626
1037,20
1038,34
1039,146
1040,299
1041,59
1042,268
1043,148
1044,3123
1045,188
1046,365
1047,251
1048,220
1049,674
1050,30
1051,499
1052,431
1053,135
1054,147
1055,34
1056,217
1057,178
1058,217
1059,429
1060,255
1061,52
1062,337
1063,357
1064,428
1065,23
1066,57
1067,578
1068,125
1069,387
1070,178
1071,163
1072,113
1073,174
1074,301
1075,80
1076,206
1077,29
1078,328
1079,169
1080,139
1081,292
1082,132
1083,90
1084,587
1085,97
1086,93
1087,514
1088,180
1089,377
1090,365
1091,169
1092,72
1093,527
1094,309
1095,605
1096,598
1097,140
1098,319
1099,121
1100,153
1101,27
1102,130
1103,489
1104,220
1105,823
1106,336
1107,322
1108,107
1109,283
1110,195
1111,122
1112,263
1113,231
1114,71
1115,79
1116,633
1117,165
1118,153
1119,789
1120,355
1121,307
1122,396
1123,48
1124,213
1125,164
1126,20
1127,297
1128,660
1129,281
1130,402
1131,373
1132,315
1133,21
1134,1402
1135,994
1136,506
1137,243
1138,304
1139,379
1140,707
1141,97
1142,79
1143,123
1144,108
1145,22
1146,113
1147,830
1148,101
1149,494
1150,302
1151,156
1152,355
1153,552
1154,551
1155,293
1156,306
1157,373
1158,38
1159,387
1160,256
1161,206
1162,397
1163,85
1164,327
1165,329
1166,175
1167,270
1168,104
1169,677
1170,248
1171,52
1172,20
1173,70
1174,147
1175,44
1176,301
1177,598
1178,196
1179,212
1180,286
1181,58
1182,143
1183,672
1184,180
1185,186
1186,202
1187,337
1188,425
1189,387
1190,111
1191,300
1192,20
1193,44
1194,1962
1195,88
1196,263
1197,26
1198,164
1199,69
1200,168
1201,20
1202,434
1203,152
1204,135
1205,104
1206,250
1207,140
1208,101
1209,40
1210,73
1211,177
1212,154
1213,107
1214,124
1215,224
1216,281
1217,195
1218,339
1219,832
1220,44
1221,373
1222,95
1223,359
1224,143
1225,45
1226,129
1227,350
1228,58
1229,548
1230,404
1231,315
1232,72
1233,306
1234,248
1235,411
1236,116
1237,513
1238,48
1239,171
1240,213
1241,22
1242,159
1243,440
1244,48
1245,118
1246,240
1247,279
1248,412
1249,426
1250,323
1251,54
1252,103
1253,505
1254,94
1255,115
1256,162
1257,265
1258,197
1259,1528
1260,129
1261,274
1262,668
1263,247
1264,63
1265,71
1266,218
1267,155
1268,230
1269,141
1270,114
1271,107
1272,199
1273,415
1274,165
1275,54
1276,64
1277,28
1278,1375
1279,219
1280,992
1281,84
1282,161
1283,179
1284,483
1285,288
1286,398
1287,370
1288,192
1289,244
1290,284
1291,273
1292,348
1293,329
1294,88
1295,176
1296,67
1297,200
1298,98
1299,278
1300,1007
1301,80
1302,292
1303,53
1304,249
1305,144
1306,541
1307,159
1308,310
1309,248
1310,697
1311,25
1312,45
1313,147
1314,261
1315,118
1316,259
1317,215
1318,219
1319,90
1320,39
1321,422
1322,42
1323,20
1324,332
1325,386
1326,289
1327,793
1328,826
1329,263
1330,175
1331,567
1332,43
1333,20
1334,29
1335,64
1336,467
1337,52
1338,332
1339,71
1340,213
1341,1394
1342,244
1343,425
1344,308
1345,28
1346,21
1347,96
1348,338
1349,55
1350,36
1351,300
1352,28
1353,59
1354,20
1355,278
1356,62
1357,467
1358,87
1359,531
1360,302
1361,189
1362,247
1363,36
1364,229
1365,345
1366,378
1367,293
1368,37
1369,359
1370,121
1371,331
1372,287
1373,1051
1374,284
1375,180
1376,33
1377,126
1378,429
1379,484
1380,247
1381,222
1382,327
1383,383
1384,97
1385,71
1386,1771
1387,50
1388,56
1389,322
1390,941
1391,89
1392,397
1393,367
1394,1202
1395,206
1396,317
1397,1237
1398,464
1399,574
1400,262
1401,398
1402,156
1403,28
1404,1030
1405,454
1406,644
1407,286
1408,23
1409,289
1410,96
1411,248
1412,183
1413,660
1414,438
1415,360
1416,395
1417,237
1418,37
1419,209
1420,322
1421,154
1422,500
1423,206
1424,265
1425,585
1426,60
1427,136
1428,448
1429,263
1430,405
1431,215
1432,49
1433,2092
1434,160
1435,38
1436,315
1437,466
1438,345
1439,769
1440,350
1441,173
1442,1678
1443,237
1444,210
1445,170
1446,231
1447,338
1448,70
1449,45
1450,417
1451,72
1452,1029
1453,130
1454,117
1455,184
1456,231
1457,210
1458,98
1459,672
1460,52
1461,202
1462,31
1463,119
1464,186
1465,376
1466,347
1467,299
1468,366
1469,266
1470,177
1471,423
1472,152
1473,56
1474,70
1475,304
1476,131
1477,273
1478,408
1479,40
1480,154
1481,137
1482,319
1483,44
1484,209
1485,206
1486,536
1487,163
1488,1078
1489,961
1490,80
1491,35
1492,362
1493,179
1494,22
1495,232
1496,368
1497,1914
1498,468
1499,79
1500,53
1501,111
1502,97
1503,86
1504,136
1505,97
1506,200
1507,201
1508,35
1509,70
1510,35
1511,302
1512,174
1513,306
1514,585
1515,40
1516,278
1517,84
1518,503
1519,29
1520,591
1521,314
1522,342
1523,196
1524,48
1525,604
1526,35
1527,582
1528,274
1529,229
1530,211
1531,137
1532,172
1533,72
1534,159
1535,28
1536,1263
1537,224
1538,26
1539,157
1540,499
1541,79
1542,398
1543,367
1544,156
1545,628
1546,377
1547,34
1548,66
1549,177
1550,309
1551,209
1552,131
1553,265
1554,427
1555,270
1556,811
1557,115
1558,158
1559,251
1560,234
1561,37
1562,430
1563,33
1564,90
1565,317
1566,318
1567,196
1568,511
1569,35
1570,406
1571,258
1572,57
1573,367
1574,366
1575,85
1576,258
1577,43
1578,24
1579,238
1580,58
1581,84
1582,25
1583,279
1584,88
1585,193
1586,266
1587,324
1588,118
1589,331
1590,144
1591,400
1592,236
1593,106
1594,290
1595,93
1596,214
1597,226
1598,209
1599,259
1600,393
1601,456
1602,2486
1603,28
1604,428
1605,152
1606,253
1607,21
1608,116
1609,142
1610,375
1611,272
1612,53
1613,169
1614,321
1615,35
1616,428
1617,471
1618,419
1619,171
1620,408
1621,456
1622,337
1623,308
1624,831
1625,780
1626,272
1627,343
1628,478
1629,417
1630,22
1631,162
1632,371
1633,500
1634,364
1635,554
1636,584
1637,297
1638,127
1639,241
1640,433
1641,22
1642,260
1643,116
1644,36
1645,62
1646,111
1647,617
1648,300
1649,398
1650,321
1651,705
1652,843
1653,108
1654,435
1655,35
1656,139
1657,57
1658,150
1659,416
1660,30
1661,65
1662,147
1663,246
1664,91
1665,728
1666,414
1667,107
1668,163
1669,502
1670,515
1671,154
1672,326
1673,840
1674,153
1675,547
1676,274
1677,479
1678,389
1679,402
1680,217
1681,71
1682,125
1683,1132
1684,211
1685,38
1686,678
1687,51
1688,268
1689,1070
1690,527
1691,45
1692,484
1693,691
1694,105
1695,671
1696,214
1697,54
1698,223
1699,310
