 ,Area
493,262
494,209
495,541
496,800
497,371
498,107
499,171
500,1257
501,263
502,50
503,323
504,383
505,85
506,961
507,1190
508,1099
509,451
510,409
511,409
512,474
513,1214
514,250
515,665
516,582
517,700
518,588
519,48
520,1016
521,881
522,264
523,23
524,1655
525,297
526,1157
527,981
528,944
529,1038
530,871
531,240
532,1139
533,299
534,89
535,647
536,506
537,137
538,439
539,46
540,488
541,59
542,1024
543,622
544,359
545,1077
546,1017
547,176
548,246
549,746
550,1091
551,301
552,158
553,1162
554,102
555,710
556,809
557,807
558,324
559,50
560,240
561,809
562,67
563,510
564,210
565,1042
566,664
567,1192
568,23
569,884
570,328
571,623
572,938
573,47
574,400
575,1211
576,106
577,432
578,227
579,563
580,841
581,903
582,890
583,71
584,775
585,872
586,1078
587,1084
588,20
589,1162
590,206
591,786
592,606
593,97
594,405
595,873
596,490
597,744
598,615
599,522
600,199
601,437
602,1230
603,540
604,619
605,474
606,960
607,214
608,806
609,33
610,431
611,817
612,887
613,613
614,26
615,56
616,1259
617,1080
618,55
619,1175
620,106
621,842
622,140
623,26
624,465
625,25
626,487
627,1267
628,566
629,892
630,418
631,1067
632,866
633,244
634,266
635,1418
636,532
637,577
638,85
639,841
640,173
641,434
642,386
643,189
644,981
645,203
646,58
647,89
648,90
649,105
650,210
651,1485
652,518
653,141
654,761
655,149
656,602
657,554
658,297
659,196
660,1159
661,855
662,1452
663,530
664,181
665,203
666,1180
667,948
668,235
669,155
670,753
671,57
672,1252
673,556
674,89
675,312
676,81
677,610
678,129
679,549
680,207
681,309
682,764
683,206
684,24
685,43
686,767
687,1070
688,432
689,91
690,1335
691,116
692,382
693,23
694,744
695,89
696,390
697,180
698,525
699,720
700,476
701,21
702,401
703,870
704,1452
705,926
706,737
707,21
708,1124
709,35
710,930
711,728
712,51
713,843
714,47
715,157
716,678
717,158
718,74
719,344
720,787
721,682
722,625
723,673
724,970
725,559
726,28
727,38
728,70
729,51
730,892
731,25
732,1367
733,1206
734,73
735,750
736,206
737,785
738,104
739,65
740,670
741,877
742,911
743,167
744,87
745,111
746,293
747,193
748,94
749,738
750,1184
751,85
752,286
753,407
754,206
755,892
756,1071
757,714
758,881
759,352
760,1142
761,97
762,842
763,1013
764,1506
765,46
766,708
767,542
768,63
769,284
770,356
771,1192
772,75
773,474
774,65
775,225
776,112
777,630
778,533
779,1226
780,1215
781,285
782,156
783,1106
784,676
785,508
786,78
787,110
788,93
789,610
790,1146
791,692
792,882
793,112
794,829
795,787
796,769
797,318
798,1223
799,387
800,570
801,36
802,645
803,395
804,38
805,1591
806,257
807,721
808,1223
809,974
810,189
811,94
812,96
813,578
814,514
815,39
816,1320
817,1153
818,25
819,699
820,192
821,157
822,827
823,900
824,1377
825,893
826,191
827,535
828,885
829,1325
830,324
831,1046
832,234
833,391
834,768
835,847
836,926
837,943
838,163
839,433
840,472
841,182
842,1099
843,1280
844,721
845,209
846,274
847,852
848,41
849,169
850,337
851,458
852,345
853,334
854,829
855,896
856,88
857,73
858,803
859,570
860,71
861,957
862,1663
863,210
864,703
865,1155
866,278
867,624
868,380
869,730
870,811
871,127
872,402
873,633
874,215
875,840
876,1180
877,607
878,75
879,1023
880,625
881,671
882,190
883,384
884,735
885,42
886,243
887,71
888,54
889,1743
890,75
891,1142
892,1051
893,920
894,189
895,578
896,853
897,368
898,238
899,56
900,1102
901,92
902,366
903,112
904,443
905,60
906,893
907,159
908,412
909,202
910,1158
911,583
912,275
913,510
914,26
915,298
916,1143
917,476
918,27
919,76
920,56
921,919
922,603
923,235
924,896
925,53
926,586
927,704
928,1320
929,615
930,210
931,33
932,242
933,1123
934,24
935,367
936,1418
937,102
938,272
939,1042
940,818
941,738
942,1094
943,1070
944,1247
945,1043
946,1141
947,955
948,802
949,567
950,1007
951,350
952,63
953,612
954,1602
955,370
956,1006
957,36
958,63
959,342
960,46
961,76
962,968
963,23
964,552
965,812
966,169
967,148
968,126
969,294
970,176
971,123
