 ,Area
1,1367
2,2518
3,23
4,137
5,2008
6,2001
7,2236
8,741
9,514
10,179
11,1234
12,1944
13,1150
14,1469
15,255
16,1583
17,800
18,1257
19,790
20,928
21,478
22,131
23,1593
24,334
25,488
26,112
27,1025
28,391
29,683
30,1507
31,658
32,1519
33,1688
34,357
35,303
36,792
37,1196
38,1577
39,1428
40,167
41,1497
42,1556
43,1344
44,1113
45,1121
46,1072
47,125
48,433
49,1652
50,1733
51,936
52,1654
53,410
54,950
55,1795
56,819
57,902
58,36
59,1216
60,206
61,179
62,1875
63,35
64,1532
65,2264
66,831
67,788
68,91
69,1218
70,1432
71,722
72,3621
73,107
74,1192
75,2716
76,2053
77,3462
78,713
79,996
80,482
81,1272
82,315
83,887
84,467
85,21
86,21
87,142
88,231
89,1776
90,369
91,1384
92,1105
93,1238
94,666
95,2015
96,1415
97,875
98,1271
99,146
100,148
101,1591
102,237
103,1474
104,928
105,660
106,117
107,1482
108,2141
109,3269
110,281
111,944
112,370
113,654
114,53
115,684
116,104
117,2842
118,880
119,867
120,81
121,22
122,1029
123,24
124,1122
125,766
126,61
127,793
128,1435
129,474
130,21
131,670
132,754
133,889
134,552
135,264
136,2031
137,26
138,86
139,1988
140,629
141,298
142,767
143,283
144,260
145,78
146,1140
147,872
148,1547
149,1109
150,696
151,1184
152,518
153,1517
154,1798
155,2704
156,83
157,891
158,414
159,153
160,806
161,1165
162,441
163,133
164,24
165,57
166,42
167,634
168,1791
169,368
170,1744
171,40
172,466
173,916
174,459
175,1870
176,36
177,193
178,853
179,156
180,1044
181,28
182,1042
183,2174
184,749
185,858
186,984
187,1254
188,23
189,971
190,108
191,25
192,1165
193,3558
194,2254
195,1238
196,552
197,972
198,1133
199,694
200,1544
201,151
202,2891
203,226
204,2219
205,27
206,1267
207,27
208,3363
209,1206
210,326
211,27
212,2190
213,63
214,317
215,415
216,22
217,1216
218,203
219,883
220,612
221,1189
222,1051
223,268
224,1380
225,1274
226,301
227,1040
228,2084
229,781
230,1366
231,757
232,363
233,140
234,1551
235,698
236,26
237,1389
238,810
239,1834
240,360
241,2494
242,292
243,1330
244,76
245,385
246,570
247,926
248,71
249,203
250,782
251,748
252,871
253,900
254,2050
255,230
256,513
257,253
258,657
259,1393
260,669
261,167
262,1162
263,1299
264,2926
265,26
266,1131
267,644
268,2246
269,1752
270,513
271,1396
272,104
273,175
274,224
275,1009
276,1351
277,945
278,2256
279,590
280,1791
281,45
282,35
283,162
284,292
285,422
286,513
287,760
288,151
289,2409
290,306
291,60
292,339
293,788
294,437
295,2238
296,1592
297,1540
298,1371
299,554
300,3058
301,170
302,773
303,955
304,268
305,757
306,710
307,423
308,1008
309,77
310,1887
311,612
312,82
313,1574
314,1556
315,614
316,100
317,437
318,747
319,64
320,1836
321,1122
322,820
323,205
324,2346
325,970
326,258
327,718
328,2965
329,82
330,585
331,200
332,26
333,1436
334,892
335,969
336,1057
337,2020
338,629
339,248
340,866
341,464
342,1086
343,1322
344,261
345,1477
346,1266
