 ,Area,X,Y
1,5539.015,163.247,545.599
2,2683.853,532.424,139.155
3,7366.319,626.706,163.347
4,10221.481,865.534,867.518
5,9935.965,1136.323,996.481
6,3997.227,986.901,986.253
7,7480.525,1427.951,262.724
8,5653.221,1996.220,1431.302
9,8165.764,3978.428,1126.551
10,3825.918,4455.446,1069.043
11,7594.732,3968.530,647.288
12,5710.325,3041.181,307.330
13,7080.803,4257.574,1219.366
14,4511.157,6700.231,1257.994
15,5025.086,6649.268,1662.038
16,2969.369,5663.142,1037.298
17,3254.885,5605.789,866.167
18,5481.912,6077.294,4053.759
19,4796.673,5761.510,3065.489
20,4454.053,6615.282,2985.659
21,7937.351,6838.487,3144.091
22,4682.466,4896.722,4573.259
23,5082.189,4834.952,4012.634
24,5767.428,4304.570,3811.666
25,4568.260,4558.844,4931.482
26,5025.086,4341.049,4941.031
27,4282.744,3524.783,4897.578
28,4796.673,4374.592,3524.826
29,5253.499,4130.130,2655.512
30,5310.602,4004.588,3081.293
31,4967.983,4877.222,2181.315
32,5310.602,4021.245,2458.396
33,5824.531,1441.249,3506.739
34,4853.776,470.425,3498.160
35,4967.983,240.554,4191.476
