 ,Area
1371,154
1372,21
1373,65
1374,136
1375,73
1376,181
1377,95
1378,1203
1379,172
1380,185
1381,659
1382,37
1383,720
1384,111
1385,82
1386,229
1387,513
1388,47
1389,39
1390,48
1391,269
1392,365
1393,170
1394,38
1395,195
1396,287
1397,393
1398,342
1399,302
1400,331
1401,335
1402,417
1403,160
1404,252
1405,948
1406,596
1407,193
1408,97
1409,451
1410,243
1411,304
1412,206
1413,94
1414,388
1415,474
1416,256
1417,565
1418,22
1419,204
1420,100
1421,254
1422,38
1423,399
1424,256
1425,120
1426,312
1427,116
1428,144
1429,691
1430,120
1431,262
1432,305
1433,376
1434,60
1435,28
1436,337
1437,158
1438,524
1439,192
1440,472
1441,126
1442,817
1443,265
1444,191
1445,117
1446,261
1447,101
1448,646
1449,1110
1450,73
1451,907
1452,354
1453,274
1454,489
1455,374
1456,44
1457,361
1458,75
1459,67
1460,205
1461,770
1462,137
1463,62
1464,716
1465,372
1466,231
1467,247
1468,704
1469,599
1470,213
1471,899
1472,717
1473,37
1474,324
1475,307
1476,343
1477,178
1478,249
1479,708
1480,33
1481,281
1482,219
1483,330
1484,377
1485,631
1486,533
1487,224
1488,186
1489,153
1490,224
1491,108
1492,967
1493,292
1494,361
1495,321
1496,247
1497,74
1498,37
1499,612
1500,277
1501,457
1502,659
1503,331
1504,197
1505,567
1506,165
1507,60
1508,114
1509,459
1510,306
1511,26
1512,339
1513,25
1514,223
1515,257
1516,185
1517,902
1518,161
1519,98
1520,414
1521,23
1522,356
1523,33
1524,104
1525,375
1526,86
1527,1204
1528,585
1529,326
1530,67
1531,176
1532,58
1533,36
1534,302
1535,238
1536,323
1537,32
1538,83
1539,122
1540,77
1541,857
1542,472
1543,491
1544,62
1545,273
1546,293
1547,767
1548,87
1549,882
1550,135
1551,653
1552,400
1553,291
1554,81
1555,412
1556,24
1557,197
1558,584
1559,619
1560,41
1561,1262
1562,47
1563,36
1564,96
1565,314
1566,121
1567,303
1568,331
1569,281
1570,526
1571,524
1572,261
1573,177
1574,241
1575,522
1576,193
1577,145
1578,183
1579,90
1580,26
1581,1249
1582,341
1583,694
1584,603
1585,309
1586,228
1587,43
1588,593
1589,186
1590,27
1591,297
1592,626
1593,500
1594,607
1595,234
1596,204
1597,449
1598,404
1599,391
1600,102
1601,210
1602,842
1603,756
1604,125
1605,381
1606,107
1607,190
1608,264
1609,203
1610,1063
1611,66
1612,466
1613,1052
1614,29
1615,190
1616,390
1617,253
1618,570
1619,403
1620,541
1621,338
1622,339
1623,28
1624,969
1625,481
1626,226
1627,28
1628,49
1629,60
1630,123
1631,307
1632,143
1633,477
1634,173
1635,743
1636,1312
1637,636
1638,511
1639,351
1640,208
1641,77
1642,410
1643,481
1644,26
1645,2686
1646,928
1647,106
1648,435
1649,243
1650,1299
1651,2620
1652,507
1653,161
1654,423
1655,65
1656,255
1657,2408
1658,390
1659,578
1660,100
1661,119
1662,128
1663,469
1664,81
1665,429
1666,215
1667,1124
1668,484
1669,48
1670,2571
1671,575
1672,351
1673,136
1674,402
1675,1023
1676,76
1677,74
1678,40
1679,994
1680,124
1681,596
1682,437
1683,1642
1684,431
1685,506
1686,75
1687,1766
1688,389
1689,25
1690,121
1691,610
1692,673
1693,22
1694,28
1695,30
1696,77
1697,609
1698,1884
1699,420
1700,263
1701,436
1702,400
1703,383
1704,568
1705,164
1706,66
1707,61
1708,408
1709,964
1710,251
1711,505
1712,130
1713,558
1714,962
1715,756
1716,21
1717,828
1718,138
1719,37
1720,368
1721,965
1722,76
1723,1385
1724,219
1725,333
1726,38
1727,93
1728,33
1729,75
1730,222
1731,636
1732,253
1733,1720
1734,1144
1735,90
1736,581
1737,416
1738,179
1739,472
1740,23
1741,729
1742,1085
1743,129
1744,642
1745,122
1746,1071
1747,362
1748,602
1749,407
1750,2065
1751,257
1752,290
1753,335
1754,187
1755,518
1756,945
1757,303
1758,196
1759,524
1760,37
1761,956
1762,115
1763,120
1764,261
1765,22
1766,429
1767,1133
1768,1107
1769,808
1770,186
1771,234
1772,694
1773,31
1774,172
1775,186
1776,60
1777,314
1778,315
1779,684
1780,235
1781,964
1782,1094
1783,300
1784,335
1785,72
1786,702
1787,641
1788,1282
1789,755
1790,22
1791,44
1792,37
1793,335
1794,160
1795,276
1796,304
1797,44
1798,25
1799,260
1800,1866
1801,928
1802,465
1803,388
1804,123
1805,37
1806,510
1807,194
1808,239
1809,209
1810,717
1811,666
1812,934
1813,286
1814,305
1815,350
1816,1391
1817,235
1818,469
1819,33
1820,2036
1821,368
1822,28
1823,516
1824,1072
1825,353
1826,199
1827,28
1828,84
1829,398
1830,433
1831,113
1832,1295
1833,1022
1834,960
1835,348
1836,227
1837,88
1838,1221
1839,738
1840,77
1841,447
1842,519
1843,1603
1844,247
1845,1282
1846,129
1847,252
1848,282
1849,253
1850,54
1851,40
1852,749
1853,288
1854,217
1855,31
1856,108
1857,356
1858,96
1859,741
1860,207
1861,450
1862,217
1863,251
1864,450
1865,39
1866,101
1867,283
1868,633
1869,37
1870,30
1871,757
1872,119
1873,304
1874,245
1875,802
1876,216
1877,613
1878,492
1879,82
1880,176
1881,52
1882,426
1883,77
1884,1027
1885,418
1886,649
1887,357
1888,46
1889,286
1890,561
1891,32
1892,727
1893,1478
1894,1478
1895,751
1896,336
1897,43
1898,421
1899,126
1900,754
1901,744
1902,395
1903,543
1904,263
1905,649
1906,29
1907,93
1908,416
1909,602
1910,298
1911,31
1912,609
1913,447
1914,221
1915,59
1916,210
1917,51
1918,360
1919,297
1920,29
1921,38
1922,251
1923,297
1924,666
1925,346
1926,1232
1927,104
1928,503
1929,74
1930,499
1931,344
1932,137
1933,808
1934,255
1935,263
1936,1236
1937,409
1938,705
1939,20
1940,113
1941,570
1942,582
1943,191
1944,120
1945,284
1946,194
1947,44
1948,421
1949,2161
1950,172
1951,1201
1952,238
1953,44
1954,502
1955,1058
1956,371
1957,390
1958,370
1959,53
1960,131
1961,383
1962,293
1963,117
1964,581
1965,35
1966,150
1967,21
1968,587
1969,437
1970,47
1971,544
1972,349
1973,774
1974,235
1975,38
1976,159
1977,107
1978,258
1979,206
1980,220
1981,188
1982,221
1983,564
1984,102
1985,322
1986,568
1987,281
1988,59
1989,198
1990,719
1991,463
1992,326
1993,60
1994,249
1995,23
1996,157
1997,617
1998,78
1999,291
2000,385
2001,58
2002,228
2003,46
2004,408
2005,277
2006,126
2007,100
2008,255
2009,388
2010,157
2011,54
2012,141
2013,410
2014,137
2015,184
2016,195
2017,23
2018,109
2019,89
2020,766
2021,825
2022,193
2023,60
2024,671
2025,326
2026,229
2027,107
2028,362
2029,55
2030,24
2031,346
2032,207
2033,604
2034,295
2035,265
2036,88
2037,85
2038,486
2039,93
2040,613
2041,72
2042,39
2043,299
2044,276
2045,52
2046,897
2047,1567
2048,510
2049,339
2050,77
2051,286
2052,34
2053,41
2054,257
2055,686
2056,83
2057,287
2058,742
2059,96
2060,193
2061,31
2062,126
2063,388
2064,63
2065,320
2066,400
2067,212
2068,272
2069,700
2070,49
2071,1016
2072,367
2073,39
2074,377
2075,62
2076,766
2077,108
2078,52
2079,252
2080,197
2081,368
2082,200
2083,115
2084,202
2085,348
2086,331
2087,179
2088,420
2089,169
2090,448
2091,342
2092,104
2093,319
2094,201
2095,512
2096,581
2097,300
2098,24
2099,120
2100,129
2101,157
2102,125
2103,235
2104,144
2105,65
2106,156
2107,503
2108,100
2109,215
2110,141
2111,168
2112,483
2113,218
2114,154
2115,155
2116,270
2117,185
2118,312
2119,95
2120,141
2121,254
2122,545
2123,243
2124,230
2125,297
2126,208
2127,584
2128,224
2129,129
2130,69
2131,464
2132,258
2133,366
2134,196
2135,410
2136,34
2137,196
2138,85
2139,22
2140,115
2141,288
2142,53
2143,199
2144,398
2145,332
2146,183
2147,131
2148,53
2149,654
2150,75
2151,202
2152,1755
2153,345
2154,389
2155,448
2156,276
2157,528
2158,377
2159,180
2160,537
2161,67
2162,362
2163,209
2164,603
2165,324
2166,346
2167,150
2168,1569
2169,209
2170,267
2171,680
2172,35
2173,745
2174,205
2175,274
2176,148
2177,155
2178,164
2179,54
2180,190
2181,550
2182,137
2183,80
2184,303
2185,49
2186,21
2187,85
2188,170
2189,86
2190,452
2191,338
2192,111
2193,81
2194,341
2195,236
2196,373
2197,211
2198,20
2199,75
2200,338
2201,183
2202,263
2203,194
2204,245
2205,302
2206,133
2207,88
2208,214
2209,420
2210,89
2211,466
2212,70
2213,44
2214,209
2215,241
2216,111
2217,274
2218,100
2219,58
2220,42
2221,63
