 ,Area,X,Y
1,1941.513,428.286,380.279
2,5995.850,675.315,256.531
3,2683.857,775.845,256.364
4,3083.580,856.003,150.714
5,2398.340,875.675,76.107
6,3768.820,244.561,907.717
7,4168.544,180.273,1025.379
8,3369.097,147.483,1294.305
9,2169.927,280.591,1204.693
10,3197.787,219.413,1314.457
11,4054.337,297.211,1545.340
12,3711.717,371.265,1350.262
13,3940.130,474.811,1133.447
14,3426.200,1995.466,1409.320
15,2855.167,1362.166,1550.025
16,2512.547,1476.643,875.544
17,4396.957,1080.163,275.622
18,2626.754,2191.764,1182.948
19,3711.717,5822.999,1258.768
20,3426.200,5448.363,1231.234
21,3140.684,4272.475,159.446
22,3768.820,4787.955,400.733
23,3540.407,5199.846,318.234
24,4282.750,5845.491,85.693
25,3825.924,5598.763,160.551
26,2284.134,5972.985,1536.272
27,4168.544,5848.401,1387.582
28,3940.130,5596.156,1098.401
29,2626.754,5667.671,519.275
30,3197.787,5533.105,581.864
31,2912.270,5348.718,716.921
32,3083.580,4693.395,1079.905
33,2512.547,4918.708,722.178
34,2683.857,4632.483,396.243
35,4396.957,7478.017,3776.424
36,3254.890,6769.654,3824.539
37,4511.164,6767.194,2563.195
38,4568.267,6745.466,2426.165
39,2398.340,7011.335,2522.670
40,3140.684,6901.511,2715.388
41,4625.370,7006.950,2646.655
42,3654.614,5806.360,2639.405
43,2398.340,5590.140,3059.374
44,3026.477,5510.598,3735.207
45,3369.097,5609.807,3791.722
46,3426.200,6316.751,3603.275
47,3768.820,6455.805,3861.461
48,3997.234,6924.505,3322.130
49,3311.994,7012.594,3053.027
50,2969.374,6667.167,3050.426
51,2798.064,6717.344,2985.735
52,4168.544,7674.942,3839.153
53,4339.854,1876.342,5125.514
54,3768.820,2197.390,4962.102
55,3426.200,2020.781,4950.000
56,3311.994,101.755,4930.470
57,2398.340,188.197,5012.774
58,5310.610,883.603,4223.734
59,4910.887,1826.167,3752.416
60,2740.960,2202.771,3867.128
61,3768.820,2007.442,4058.850
62,3768.820,2061.369,4477.559
63,4396.957,1876.656,4848.294
64,3654.614,1276.842,3903.495
65,2683.857,1881.853,4614.958
