 ,Area,X,Y
1,6984.177,1215.863,343.580
2,7384.909,585.031,886.917
3,6297.209,2191.653,525.025
4,5552.994,1831.137,896.829
5,5266.757,2271.833,1444.239
6,3091.357,1908.924,1139.554
7,6984.177,1215.863,343.580
8,3778.326,1207.267,1141.808
9,5495.746,5501.966,1076.686
10,4808.778,3766.976,360.926
11,4808.778,5123.577,1014.321
12,5896.478,4153.880,741.598
13,5667.488,4559.934,567.656
14,6926.930,3908.442,927.360
15,3950.068,4270.900,729.809
16,5037.767,7331.302,2641.893
17,4980.520,6651.601,2552.635
18,4408.046,6712.053,2017.276
19,5667.488,6692.608,1922.388
20,4637.036,6780.948,2082.433
21,4923.273,6985.185,2022.022
22,4751.531,5530.116,2193.878
23,6354.457,5852.386,2301.590
24,8472.609,5470.719,2953.834
25,6926.930,5927.241,2739.996
26,3892.820,7538.938,2023.290
27,5209.509,6652.725,4422.110
28,3778.326,6713.855,4353.889
29,4866.025,6089.410,3624.877
30,4179.057,5573.438,3494.081
31,5438.499,5819.800,4008.771
32,6354.457,6536.411,4450.186
33,5953.725,7083.053,3564.552
34,4236.304,3196.003,3040.078
35,5381.251,2767.860,2828.068
