 ,Area,X,Y
1,4419.185,368.309,147.727
2,3041.777,878.287,120.855
3,3730.481,1189.917,535.023
4,3156.561,1087.534,553.512
5,5050.497,938.274,502.496
6,3558.305,321.114,868.279
7,3500.913,472.367,1489.008
8,2410.464,1411.976,1521.283
9,3902.657,1941.621,1457.552
10,3615.697,2343.372,937.048
11,3960.049,2254.006,949.549
12,4935.713,2159.882,976.039
13,4419.185,1924.782,266.283
14,4706.145,2020.970,1047.486
15,2410.464,4026.512,963.383
16,3443.521,3826.765,815.277
17,3271.345,3966.438,565.590
18,2754.817,4524.933,1750.314
19,2640.033,4803.521,1667.653
20,2582.641,5762.369,1615.908
21,3730.481,5865.671,805.652
22,4247.009,5711.400,693.898
23,2467.856,5870.415,337.649
24,3271.345,5333.794,1227.737
25,3558.305,4805.837,1255.742
26,1721.760,4932.572,477.272
27,2353.072,4876.844,394.955
28,4419.185,4722.104,1481.158
29,3156.561,7690.559,4328.716
30,3673.089,7444.478,4337.354
31,2984.385,6997.081,4531.902
32,3673.089,7324.331,3627.246
33,4189.617,6292.077,3173.669
34,3156.561,6010.395,3532.022
35,3960.049,5995.988,3644.431
36,4247.009,5638.509,3924.854
37,3615.697,5679.589,4112.130
38,3041.777,5913.446,4315.248
39,2066.112,2398.778,3468.852
40,4361.793,2858.949,3598.582
41,3960.049,2445.815,3267.839
42,2582.641,1794.022,3579.879
43,3271.345,1485.844,4162.610
44,2697.425,1145.470,3101.787
45,3213.953,1510.415,3142.449
46,4132.225,1361.215,3692.021
47,3615.697,1830.987,3875.959
48,4476.577,2210.663,3414.430
49,3902.657,1205.102,3000.220
50,2869.601,1272.726,2984.392
