 ,Area
1,329
2,1168
3,150
4,488
5,52
6,4080
7,1235
8,279
9,835
10,644
11,105
12,1528
13,871
14,449
15,1363
16,251
17,344
18,1112
19,87
20,1153
21,440
22,130
23,244
24,199
25,407
26,658
27,746
28,509
29,372
30,577
31,442
32,1078
33,1440
34,230
35,351
36,2517
37,171
38,736
39,203
40,1007
41,984
42,825
43,1415
44,365
45,347
46,603
47,563
48,599
49,1064
50,1054
51,682
52,756
53,936
54,750
55,330
56,585
57,1051
58,550
59,150
60,276
61,973
62,1249
63,820
64,339
65,797
66,423
67,1118
68,1211
69,194
70,638
71,486
72,525
73,743
74,445
75,624
76,1434
77,316
78,153
79,418
80,58
81,475
82,548
83,1089
84,1024
85,617
86,837
87,570
88,829
89,154
90,1002
91,137
92,683
93,1120
94,413
95,315
96,770
97,353
98,287
99,717
100,2230
101,770
102,26
103,481
104,39
105,1184
106,401
107,605
108,817
109,250
110,302
111,795
112,534
113,101
114,406
115,788
116,654
117,365
118,348
119,102
120,455
121,1549
122,1059
123,834
124,225
125,971
126,228
127,998
128,1112
129,474
130,609
131,1391
132,1317
133,707
134,762
135,271
136,748
137,587
138,912
139,840
140,33
141,703
142,124
143,661
144,365
145,1108
146,664
147,812
148,367
149,934
150,112
151,815
152,1255
153,246
154,844
155,550
156,1090
157,326
158,993
159,752
160,364
161,163
162,369
163,538
164,833
165,511
166,940
167,1249
168,942
169,944
170,806
171,380
172,927
173,627
174,906
175,220
176,700
177,1000
178,1252
179,62
180,1218
181,331
182,295
183,24
184,402
185,879
186,690
187,432
188,187
189,787
190,644
191,408
192,433
193,475
194,625
195,329
196,63
197,501
198,1051
199,342
200,609
201,187
202,813
203,872
204,163
205,458
206,436
207,1256
208,555
209,1801
210,596
211,279
212,324
213,921
214,525
215,216
216,659
217,366
218,838
219,434
220,540
221,640
222,429
223,374
224,428
225,674
226,352
227,768
228,685
229,1163
230,84
231,310
232,181
233,668
234,212
235,198
236,208
237,255
238,21
239,252
240,262
241,533
242,768
243,571
244,792
245,428
246,550
247,942
248,202
249,767
250,654
251,213
252,263
253,583
254,1036
255,343
256,619
257,201
258,159
259,479
260,1207
261,1134
262,909
263,70
264,169
265,307
266,289
267,628
268,528
269,1317
270,1060
271,362
272,88
273,807
274,773
275,493
276,712
277,840
278,312
279,789
280,1066
281,143
282,186
283,645
284,96
285,41
286,905
287,195
288,432
289,788
290,303
291,656
292,1124
293,630
294,206
295,283
296,185
297,387
298,724
299,479
300,266
301,22
302,892
303,250
304,282
305,1087
306,982
307,618
308,816
309,450
310,159
311,298
312,192
313,219
314,234
315,982
316,373
317,89
318,1037
319,703
320,268
321,1252
322,640
323,805
324,1052
325,36
326,647
327,500
328,159
329,194
330,794
331,183
332,244
333,462
334,50
335,260
336,409
337,334
338,1089
339,1204
340,280
341,486
342,193
343,160
344,214
345,362
346,798
347,197
348,367
349,241
350,774
351,406
352,705
353,291
354,745
355,387
356,723
357,1028
358,469
359,795
360,412
361,780
362,520
363,645
364,272
365,1568
366,669
367,681
368,406
369,765
370,893
371,717
372,492
373,273
374,306
375,374
376,449
377,670
378,789
379,968
380,353
381,859
382,448
383,297
384,290
385,133
386,637
387,592
388,1089
389,685
390,106
391,303
392,845
393,988
394,532
395,491
396,353
397,30
398,573
399,862
400,420
401,333
402,386
403,336
404,620
405,752
406,301
407,766
408,701
409,552
410,559
411,131
412,131
413,253
414,449
415,542
416,873
417,255
418,419
419,245
420,1340
421,663
422,475
423,326
424,488
425,1422
426,668
427,221
428,673
429,691
430,889
431,173
432,185
433,128
434,570
435,464
436,1265
437,792
438,699
439,744
440,398
441,424
442,1067
443,607
444,1180
445,630
446,556
447,406
448,558
449,397
450,360
451,540
452,667
453,596
454,563
455,375
456,224
457,321
458,127
459,122
460,507
461,391
462,339
463,270
464,1059
465,1301
466,518
467,357
468,540
469,536
470,381
471,700
472,278
473,774
474,71
475,97
476,578
477,760
478,564
479,495
480,698
481,74
482,212
483,336
484,851
485,477
486,775
487,689
488,475
489,682
490,199
491,962
492,547
493,195
494,420
495,868
496,292
497,491
498,458
499,657
500,657
501,764
502,1081
503,465
504,181
505,243
506,914
507,221
508,394
509,167
510,408
511,149
512,127
513,74
514,1028
515,180
516,878
517,522
518,569
519,777
520,674
521,679
522,1189
523,236
524,582
525,522
526,1047
527,654
528,275
529,78
530,161
531,246
532,1125
533,170
534,918
535,1072
536,609
537,579
538,57
539,244
540,54
541,56
542,760
543,258
544,274
545,740
546,1372
547,220
548,1655
549,1250
550,268
551,714
552,747
553,587
554,417
555,904
556,364
557,313
558,305
559,570
560,480
561,389
562,149
563,1088
564,769
565,643
566,1040
567,411
568,602
569,26
570,383
571,910
572,926
573,1081
574,334
575,51
576,123
577,263
578,362
579,905
580,466
581,612
582,411
583,474
584,1185
585,91
586,658
587,530
588,1063
589,488
590,493
591,368
592,64
593,131
594,264
595,919
596,47
597,841
598,668
599,772
600,834
601,1243
602,248
603,857
604,24
605,757
606,689
607,1187
608,314
609,318
610,713
611,764
612,40
613,662
614,292
615,1176
616,1117
617,819
618,1443
619,697
620,145
621,62
622,41
623,57
624,144
625,857
626,524
627,303
628,287
629,480
630,540
631,733
632,261
633,475
634,631
635,663
636,642
637,712
638,455
639,485
640,826
641,239
642,245
643,515
644,32
645,389
646,95
647,576
648,450
649,129
650,178
651,460
652,740
653,532
654,265
655,394
656,1065
657,20
658,547
659,858
660,567
661,368
662,450
663,258
664,511
665,418
666,433
667,167
668,171
669,335
670,901
671,204
672,405
673,728
674,942
675,308
676,1194
677,948
678,777
679,543
680,741
681,336
682,400
683,472
684,305
685,468
686,497
687,125
688,312
689,613
690,620
691,232
692,67
693,507
694,537
695,726
696,637
697,291
698,614
699,952
700,357
701,32
702,713
703,230
704,513
705,604
706,127
707,831
708,654
709,509
710,202
711,449
712,411
713,1011
714,397
715,1051
716,1012
717,915
718,610
719,796
720,383
721,456
722,977
723,1025
724,575
725,387
726,566
727,947
728,608
729,382
730,640
731,178
732,549
733,380
734,141
735,542
736,2045
737,567
738,246
739,729
740,442
741,246
742,26
743,694
744,449
745,203
746,566
747,33
748,122
749,321
750,588
751,140
752,943
753,114
754,300
755,556
756,251
757,679
758,641
759,273
760,157
761,374
762,657
763,269
764,605
765,993
766,2370
767,397
768,660
769,558
770,237
771,200
772,1076
773,389
774,502
775,539
776,919
777,256
778,614
779,208
780,162
781,370
782,349
783,1172
784,726
785,968
786,975
787,893
788,788
789,1124
790,1060
791,354
792,220
793,140
794,347
795,981
796,4166
797,506
798,666
799,45
800,659
801,24
802,497
803,784
804,1055
805,698
806,182
807,877
808,855
809,351
810,33
811,185
812,678
813,673
814,834
815,991
816,423
817,1075
818,828
819,564
820,1139
821,183
822,1005
823,179
824,748
825,583
826,158
827,478
828,98
829,147
830,146
831,831
832,580
833,400
834,818
835,132
836,237
837,352
838,1264
839,498
840,40
841,181
842,400
843,460
844,103
845,680
846,469
847,337
848,793
849,380
850,300
851,645
852,179
853,854
854,977
855,1062
856,342
857,95
858,776
859,42
860,623
861,903
862,394
863,631
864,447
865,97
866,519
867,597
868,746
869,608
870,431
871,693
872,1510
873,868
874,660
875,1040
876,1025
877,736
878,299
879,667
880,563
881,137
882,462
883,24
884,3301
885,1058
886,579
887,1254
888,156
889,796
890,239
891,589
892,801
893,634
894,1026
895,1074
896,576
897,184
898,695
899,593
900,238
901,477
902,779
903,444
904,912
905,155
906,567
907,762
908,903
909,29
910,771
911,301
912,315
913,608
914,287
915,511
916,961
917,221
918,28
919,553
920,621
921,600
922,505
923,621
924,204
925,168
926,348
927,762
928,261
929,668
930,395
931,355
932,214
933,678
934,274
935,872
936,902
937,273
938,229
939,252
940,1040
941,486
942,311
943,513
944,364
945,461
946,348
947,1173
948,502
949,713
950,1487
951,1074
952,146
953,511
954,801
955,124
956,718
957,1085
958,224
959,1733
960,427
961,300
962,46
963,215
964,732
965,1102
966,690
967,170
968,1232
969,635
970,438
971,802
972,762
973,237
974,862
975,540
976,46
977,784
978,554
979,1074
980,185
981,538
982,125
983,72
984,503
985,626
986,564
987,412
988,1093
989,349
990,534
991,256
992,227
993,56
994,1018
995,889
996,1220
997,390
998,307
999,683
1000,370
1001,757
1002,381
1003,796
1004,199
1005,462
1006,279
1007,265
1008,595
1009,256
1010,918
1011,442
1012,699
1013,186
1014,605
1015,87
1016,807
1017,558
1018,985
1019,863
1020,200
1021,545
1022,431
1023,999
1024,218
1025,252
1026,280
1027,544
1028,142
1029,859
1030,115
1031,978
1032,1147
1033,250
1034,377
1035,416
1036,634
1037,944
1038,872
1039,706
1040,381
1041,629
1042,623
1043,368
1044,743
1045,1218
1046,1113
1047,434
1048,147
1049,1000
1050,48
1051,892
1052,135
1053,658
1054,305
1055,366
1056,485
1057,420
1058,198
1059,539
1060,906
1061,852
1062,418
1063,410
1064,317
1065,927
1066,593
1067,1208
1068,1580
1069,456
1070,871
1071,976
1072,525
1073,33
1074,299
1075,141
1076,737
1077,53
1078,1282
1079,169
1080,822
1081,585
1082,745
1083,178
1084,840
1085,485
1086,760
1087,718
1088,466
1089,259
1090,183
