 ,Area
1,750
2,90
3,33
4,21
5,656
6,124
7,1587
8,1361
9,21
10,94
11,535
12,1026
13,587
14,40
15,1393
16,83
17,761
18,92
19,506
20,475
21,1058
22,30
23,890
24,139
25,84
26,877
27,207
28,237
29,21
30,425
31,646
32,132
33,180
34,1118
35,701
36,699
37,842
38,769
39,601
40,23
41,338
42,60
43,1231
44,397
45,183
46,578
47,689
48,721
49,772
50,925
51,979
52,110
53,913
54,102
55,265
56,929
57,38
58,323
59,288
60,208
61,974
62,1024
63,454
64,996
65,284
66,247
67,213
68,443
69,779
70,23
71,438
72,30
73,531
74,699
75,20
76,531
77,48
78,45
79,21
80,1481
81,263
82,1121
83,786
84,20
85,201
86,1363
87,96
88,21
89,68
90,683
91,56
92,966
93,974
94,562
95,65
96,660
97,76
98,39
99,618
100,52
101,1179
102,1020
103,20
104,27
105,386
106,23
107,39
108,364
109,111
110,240
111,763
112,34
113,63
114,26
115,45
116,789
117,537
118,537
119,1125
120,568
121,66
122,94
123,30
124,338
125,460
126,100
127,244
128,1563
129,339
130,37
131,737
132,371
133,95
134,710
135,26
136,105
137,1152
138,995
139,69
140,276
141,108
142,62
143,463
144,298
145,32
146,1492
147,59
148,1021
149,657
150,281
151,316
152,254
153,213
154,1396
155,285
156,49
157,31
158,28
159,356
160,290
161,502
162,447
163,443
164,802
165,718
166,140
167,1101
168,187
169,92
170,30
171,25
172,284
173,23
174,325
175,731
176,716
177,79
178,181
179,321
180,44
181,823
182,767
183,61
184,791
185,476
186,1108
187,502
188,99
189,1324
190,204
191,792
192,75
193,189
194,364
195,559
196,238
197,365
198,606
199,134
200,229
201,64
202,259
203,640
204,154
205,1290
206,73
207,495
208,30
209,666
210,756
211,505
212,899
213,141
214,1094
215,385
216,1659
217,750
218,182
219,1009
220,622
221,426
222,1083
223,559
224,1516
225,529
226,1049
227,25
228,335
229,935
230,675
231,754
232,31
233,85
234,148
235,333
236,563
237,149
238,538
239,339
240,47
241,561
242,522
243,517
244,254
245,20
246,1170
247,506
248,20
249,375
250,873
251,149
252,495
253,48
254,1654
255,954
256,102
257,1149
258,469
259,413
260,684
261,405
262,391
263,278
264,177
265,383
266,1088
267,251
268,64
269,91
270,646
271,37
272,1020
273,869
274,157
275,36
276,417
277,27
278,2039
279,581
280,285
281,173
282,37
283,74
284,268
285,219
286,946
287,617
288,799
289,926
290,328
291,20
292,3326
293,406
294,696
295,22
296,349
297,323
298,185
299,1597
300,193
301,368
302,626
303,106
304,1385
305,1909
306,184
307,655
308,963
309,186
310,61
311,1154
312,1098
313,467
314,104
315,59
316,721
317,308
318,385
319,194
320,357
321,709
322,704
323,581
324,1000
325,332
326,52
327,142
328,163
329,1113
330,876
331,24
332,211
333,607
334,1507
335,600
336,219
337,830
338,915
339,99
340,70
341,37
342,1156
343,112
344,1143
345,699
346,563
347,523
348,133
349,853
350,2188
351,222
352,146
353,79
354,61
355,349
356,285
357,342
358,1163
359,595
360,400
361,22
362,221
363,820
364,177
365,500
366,294
367,115
368,1220
369,80
370,1002
371,778
372,622
373,289
374,64
375,542
376,596
377,30
378,43
379,540
380,157
381,39
382,1107
383,29
384,305
385,266
386,1358
387,1822
388,602
389,448
390,548
391,756
392,208
393,221
394,411
395,70
396,114
397,141
398,1446
399,81
400,1274
401,112
402,177
403,493
404,80
405,961
406,292
407,110
408,788
409,38
410,387
411,552
412,150
413,994
414,805
415,610
416,414
417,1017
418,313
419,219
420,90
421,48
422,91
423,961
424,453
425,44
426,103
427,647
428,545
429,1082
430,230
431,797
432,90
433,35
434,642
435,566
436,1174
437,706
438,826
439,1755
440,22
441,680
442,824
443,700
444,1126
445,220
446,45
447,1518
448,139
449,125
450,698
451,546
452,110
453,199
454,108
455,39
456,315
457,732
458,1158
459,1344
460,406
461,613
462,857
463,386
464,768
465,147
466,145
467,637
468,606
469,33
470,35
471,802
472,63
473,719
474,21
475,85
476,1590
477,199
478,494
479,112
480,769
481,345
482,292
483,490
484,573
485,455
486,788
487,672
488,66
489,33
490,21
491,76
492,688
493,1009
494,1052
495,299
496,310
497,830
498,634
499,640
500,111
501,939
502,683
503,711
504,241
505,1211
506,265
507,139
508,754
509,317
510,80
511,20
512,436
513,274
514,241
515,349
516,151
517,47
518,94
519,871
520,623
521,322
522,440
523,182
524,149
525,548
526,892
527,948
528,687
529,508
530,274
531,587
532,55
533,674
534,303
535,75
536,425
537,141
538,532
539,126
540,580
541,204
542,1439
543,105
544,426
545,318
546,32
547,349
548,955
549,745
550,158
551,366
552,738
553,601
554,334
555,635
556,56
557,98
558,1276
559,141
560,851
561,163
562,1035
