 ,Area
850,236
851,375
852,382
853,236
854,830
855,84
856,22
857,137
858,89
859,299
860,483
861,334
862,388
863,711
864,137
865,68
866,100
867,417
868,305
869,417
870,527
871,285
872,272
873,162
874,411
875,377
876,240
877,175
878,63
879,114
880,152
881,763
882,21
883,111
884,143
885,660
886,239
887,669
888,88
889,291
890,121
891,646
892,26
893,295
894,140
895,319
896,348
897,98
898,287
899,420
900,511
901,425
902,33
903,55
904,184
905,513
906,223
907,483
908,174
909,277
910,50
911,133
912,217
913,377
914,60
915,26
916,404
917,131
918,128
919,247
920,99
921,300
922,270
923,281
924,260
925,695
926,406
927,78
928,38
929,353
930,380
931,345
932,260
933,412
934,519
935,134
936,291
937,375
938,145
939,458
940,197
941,354
942,128
943,148
944,38
945,107
946,392
947,478
948,412
949,29
950,676
951,313
952,347
953,260
954,37
955,152
956,110
957,271
958,471
959,309
960,657
961,139
962,228
963,355
964,546
965,272
966,22
967,254
968,50
969,312
970,772
971,443
972,511
973,249
974,325
975,633
976,136
977,124
978,220
979,41
980,375
981,32
982,68
983,222
984,482
985,55
986,964
987,483
988,414
989,35
990,208
991,22
992,204
993,181
994,225
995,100
996,52
997,41
998,129
999,218
1000,70
1001,403
1002,304
1003,101
1004,479
1005,185
1006,235
1007,88
1008,83
1009,111
1010,228
1011,140
1012,137
1013,110
1014,455
1015,314
1016,113
1017,201
1018,334
1019,95
1020,219
1021,349
1022,221
1023,236
1024,122
1025,128
1026,95
1027,152
1028,251
1029,265
1030,282
1031,33
1032,124
1033,23
1034,102
1035,502
1036,137
1037,544
1038,186
1039,87
1040,271
1041,201
1042,42
1043,202
1044,97
1045,195
1046,90
1047,39
1048,197
1049,191
1050,97
1051,236
1052,462
1053,217
1054,68
1055,280
1056,233
1057,51
1058,206
1059,159
1060,247
1061,372
1062,544
1063,25
1064,74
1065,51
1066,73
1067,157
1068,155
1069,438
1070,273
1071,240
1072,136
1073,40
1074,242
1075,251
1076,686
1077,179
1078,280
1079,340
1080,34
1081,162
1082,22
1083,274
1084,26
1085,215
1086,185
1087,78
1088,102
1089,209
1090,173
1091,304
1092,108
1093,228
1094,45
1095,94
1096,216
1097,97
1098,102
1099,57
1100,197
1101,312
1102,103
1103,269
1104,1197
1105,282
1106,46
1107,161
1108,217
1109,191
1110,135
1111,515
1112,697
1113,255
1114,211
1115,158
1116,257
1117,461
1118,236
1119,239
1120,369
1121,277
1122,70
1123,76
1124,562
1125,334
1126,760
1127,103
1128,132
1129,87
1130,72
1131,203
1132,200
1133,323
1134,338
1135,41
1136,39
1137,222
1138,45
1139,304
1140,302
1141,500
1142,1466
1143,182
1144,44
1145,347
1146,474
1147,283
1148,175
1149,30
1150,1063
1151,54
1152,103
1153,207
1154,122
1155,130
1156,601
1157,178
1158,350
1159,237
1160,353
1161,115
1162,143
1163,420
1164,711
1165,966
1166,340
1167,251
1168,274
1169,705
1170,391
1171,629
1172,181
1173,21
1174,345
1175,463
1176,46
1177,62
1178,926
1179,570
1180,953
1181,89
1182,267
1183,247
1184,284
1185,414
1186,95
1187,520
1188,212
1189,224
1190,79
1191,84
1192,24
1193,147
1194,39
1195,574
1196,372
1197,233
1198,809
1199,216
1200,88
1201,294
1202,161
1203,394
1204,24
1205,88
1206,362
1207,524
1208,117
1209,28
1210,379
1211,1032
1212,736
1213,91
1214,489
1215,92
1216,586
1217,386
1218,689
1219,199
1220,74
1221,105
1222,850
1223,489
1224,1032
1225,426
1226,127
1227,113
1228,210
1229,358
1230,24
1231,36
1232,628
1233,179
1234,133
1235,367
1236,127
1237,450
1238,225
1239,292
1240,254
1241,346
1242,337
1243,584
1244,308
1245,94
1246,406
1247,99
1248,449
1249,581
1250,270
1251,349
1252,72
1253,98
1254,221
1255,30
1256,672
1257,590
1258,93
1259,276
1260,497
1261,186
1262,409
1263,117
1264,207
1265,151
1266,284
1267,211
1268,363
1269,202
1270,24
1271,375
1272,363
1273,372
1274,661
1275,156
1276,628
1277,285
1278,71
1279,211
1280,285
1281,120
1282,686
1283,313
1284,349
1285,371
1286,49
1287,368
1288,135
1289,555
1290,58
1291,247
1292,288
1293,99
1294,253
1295,396
1296,415
1297,276
1298,28
1299,256
1300,447
1301,317
1302,264
1303,353
1304,261
1305,123
1306,53
1307,307
1308,367
1309,259
1310,117
1311,211
1312,97
1313,219
1314,337
1315,206
1316,195
1317,23
1318,339
1319,401
1320,280
1321,670
1322,141
1323,164
1324,68
1325,46
1326,76
1327,51
1328,68
1329,625
1330,479
1331,98
1332,81
1333,168
1334,175
1335,129
1336,98
1337,203
1338,403
1339,81
1340,226
1341,904
1342,263
1343,179
1344,634
1345,312
1346,161
1347,102
1348,191
1349,90
1350,505
1351,178
1352,223
1353,126
1354,218
1355,395
1356,141
1357,682
1358,256
1359,287
1360,295
1361,1232
1362,105
1363,383
1364,213
1365,507
1366,256
1367,1013
1368,205
1369,309
1370,40
1371,89
1372,24
1373,829
1374,730
1375,488
1376,297
1377,295
1378,424
1379,276
1380,437
1381,63
1382,449
1383,20
1384,1182
1385,29
1386,187
1387,315
1388,717
1389,647
1390,43
1391,149
1392,429
1393,158
1394,511
1395,88
1396,463
1397,81
1398,26
1399,493
1400,605
1401,80
1402,456
1403,93
1404,285
1405,585
1406,119
1407,140
1408,330
1409,365
1410,200
1411,434
1412,884
1413,293
1414,47
1415,35
1416,359
1417,434
1418,70
1419,83
1420,49
1421,152
1422,511
1423,896
1424,134
1425,467
1426,106
1427,556
1428,184
1429,394
1430,23
1431,185
1432,450
1433,229
1434,144
1435,446
1436,618
1437,555
1438,695
1439,163
1440,611
1441,222
1442,448
1443,31
1444,297
1445,233
1446,426
1447,935
1448,236
1449,324
1450,961
1451,782
1452,288
1453,685
1454,447
1455,184
1456,71
1457,262
1458,548
1459,289
1460,85
1461,536
1462,385
1463,197
1464,143
1465,272
1466,42
1467,340
1468,107
1469,472
1470,55
1471,164
1472,228
1473,295
1474,221
1475,52
1476,521
1477,258
1478,645
1479,199
1480,276
1481,140
1482,114
1483,172
1484,895
1485,1362
1486,81
1487,55
1488,97
1489,309
1490,108
1491,436
1492,95
1493,480
1494,183
1495,571
1496,73
1497,277
1498,164
1499,29
1500,340
1501,193
1502,133
1503,227
1504,638
1505,311
1506,582
1507,72
1508,311
1509,257
1510,117
1511,233
1512,126
1513,266
1514,167
1515,150
1516,234
1517,445
1518,129
1519,334
1520,353
1521,22
1522,20
1523,244
1524,195
1525,155
1526,332
1527,106
1528,183
1529,114
1530,305
1531,352
1532,72
1533,241
1534,83
1535,139
1536,253
1537,178
1538,158
1539,63
1540,293
1541,156
1542,277
1543,183
1544,197
1545,223
1546,148
1547,323
1548,167
1549,68
1550,256
1551,129
1552,25
1553,338
1554,280
1555,276
1556,101
1557,97
1558,306
1559,308
1560,188
1561,248
1562,261
1563,22
1564,278
1565,193
1566,318
1567,167
1568,128
1569,227
1570,187
1571,336
1572,241
1573,41
1574,373
1575,133
1576,242
1577,368
1578,231
1579,241
1580,264
1581,272
1582,222
1583,259
1584,190
1585,27
1586,96
1587,152
1588,77
1589,98
1590,249
1591,107
1592,55
1593,90
1594,86
1595,37
1596,347
1597,348
1598,564
1599,469
1600,351
1601,140
1602,214
1603,94
1604,328
1605,251
1606,147
1607,418
1608,59
1609,407
1610,133
1611,323
1612,330
1613,28
1614,73
1615,372
1616,161
1617,257
1618,315
1619,289
1620,63
1621,125
1622,445
1623,158
1624,287
1625,179
1626,227
1627,124
1628,112
1629,457
1630,127
1631,203
1632,286
1633,306
1634,214
1635,229
1636,179
1637,345
1638,78
1639,279
1640,72
1641,182
1642,350
1643,114
1644,120
1645,144
1646,402
1647,245
1648,419
1649,130
1650,175
1651,64
1652,81
1653,862
1654,270
1655,247
1656,108
1657,77
1658,164
1659,385
1660,211
1661,49
1662,273
1663,23
1664,684
1665,368
1666,135
1667,426
1668,1012
1669,209
1670,346
1671,180
1672,320
1673,222
1674,147
1675,745
1676,186
1677,211
1678,99
1679,191
1680,263
1681,184
1682,781
1683,237
1684,395
1685,93
1686,264
1687,345
1688,621
1689,104
1690,237
1691,421
1692,58
1693,293
1694,37
1695,254
1696,505
1697,365
1698,228
1699,320
1700,228
1701,278
1702,324
1703,747
1704,536
1705,421
1706,842
1707,233
1708,20
1709,118
1710,181
1711,633
1712,300
1713,52
1714,177
1715,94
1716,210
1717,109
1718,474
1719,429
1720,463
1721,121
1722,216
1723,301
1724,190
1725,302
1726,138
1727,26
1728,624
1729,121
1730,288
1731,437
1732,387
1733,674
1734,187
1735,35
1736,160
1737,306
1738,239
1739,248
1740,136
1741,279
1742,198
1743,108
1744,219
1745,230
1746,465
1747,120
1748,186
1749,129
1750,279
1751,83
1752,380
1753,335
1754,295
1755,283
1756,207
1757,148
1758,387
1759,21
1760,60
1761,308
1762,36
1763,162
1764,191
1765,126
1766,382
1767,130
1768,281
1769,240
1770,29
1771,44
1772,233
1773,108
1774,213
1775,321
1776,338
1777,166
1778,67
1779,187
1780,292
1781,504
1782,98
1783,615
1784,808
1785,235
1786,263
1787,233
1788,40
1789,446
1790,58
1791,239
1792,409
1793,160
1794,60
1795,602
1796,591
1797,366
1798,249
1799,54
1800,450
1801,366
1802,225
1803,43
1804,372
1805,352
1806,201
1807,332
1808,259
1809,180
1810,191
1811,316
1812,63
1813,288
1814,72
1815,120
1816,86
1817,342
1818,532
1819,73
1820,184
1821,239
1822,38
1823,183
1824,38
1825,160
1826,113
1827,177
1828,67
1829,146
1830,99
1831,150
1832,48
1833,105
1834,52
1835,126
1836,185
1837,390
1838,256
1839,26
1840,137
1841,193
1842,139
1843,172
1844,49
1845,348
1846,147
1847,88
1848,156
1849,136
1850,80
1851,283
1852,156
1853,232
1854,107
1855,46
1856,106
1857,82
1858,299
1859,285
1860,192
1861,51
1862,380
1863,108
1864,538
1865,115
1866,102
1867,75
1868,277
1869,22
1870,248
1871,280
1872,156
1873,129
1874,330
1875,108
1876,41
1877,278
1878,168
1879,416
1880,293
1881,147
1882,490
1883,234
1884,253
1885,50
1886,377
1887,453
1888,52
1889,220
1890,166
1891,367
1892,90
1893,234
1894,265
1895,162
1896,243
1897,265
1898,103
1899,180
1900,214
1901,34
1902,269
1903,177
1904,150
1905,114
1906,353
1907,423
1908,293
1909,132
1910,328
1911,32
1912,351
1913,310
1914,71
1915,22
1916,153
1917,76
1918,357
1919,235
1920,211
1921,250
1922,27
1923,378
1924,260
1925,97
1926,426
1927,28
1928,102
1929,323
1930,194
1931,393
1932,294
1933,286
1934,153
1935,188
1936,181
1937,272
1938,176
1939,241
1940,301
1941,482
1942,36
1943,405
1944,70
1945,399
1946,149
1947,122
1948,56
1949,175
1950,278
1951,258
1952,89
1953,130
1954,436
1955,166
1956,278
1957,94
1958,218
1959,178
1960,215
1961,349
1962,37
1963,199
1964,641
1965,486
1966,516
1967,590
1968,118
1969,201
1970,196
1971,153
1972,163
1973,152
1974,105
1975,243
1976,463
1977,361
1978,256
1979,453
1980,123
1981,96
1982,44
1983,101
1984,768
1985,560
1986,120
1987,469
1988,57
1989,210
1990,211
1991,30
1992,228
1993,343
1994,422
1995,38
1996,245
1997,203
1998,187
1999,429
2000,1166
2001,195
2002,256
2003,313
2004,263
2005,89
2006,953
2007,288
2008,262
2009,150
2010,230
2011,97
2012,164
2013,132
2014,358
2015,177
2016,702
2017,125
2018,585
2019,251
2020,84
2021,305
2022,423
2023,514
2024,389
2025,106
2026,185
2027,221
2028,337
2029,47
2030,149
2031,361
2032,240
2033,135
2034,200
2035,56
2036,103
2037,312
2038,121
2039,151
2040,325
2041,209
2042,526
2043,401
2044,154
2045,144
2046,277
2047,404
2048,74
2049,106
2050,270
2051,115
2052,26
2053,483
2054,75
2055,177
2056,319
2057,26
2058,589
2059,344
2060,53
2061,72
2062,356
2063,31
2064,30
2065,473
2066,386
2067,290
2068,112
2069,262
2070,115
2071,319
2072,114
2073,238
2074,658
2075,38
2076,185
2077,541
2078,181
2079,91
2080,219
2081,184
2082,88
2083,216
2084,479
2085,118
2086,187
2087,111
2088,206
2089,165
2090,107
2091,305
2092,64
2093,181
2094,186
2095,549
2096,130
2097,290
2098,145
2099,346
2100,53
2101,108
2102,57
2103,294
2104,190
2105,203
2106,767
2107,401
2108,55
2109,56
2110,206
2111,318
2112,32
2113,516
2114,250
2115,342
2116,299
2117,377
2118,250
2119,73
2120,147
2121,450
2122,357
2123,570
2124,20
2125,561
2126,313
2127,148
2128,114
2129,55
2130,152
2131,278
2132,114
2133,111
2134,154
2135,239
2136,218
2137,103
2138,184
2139,30
2140,223
2141,124
2142,36
2143,524
2144,109
2145,454
2146,79
2147,54
2148,209
2149,218
2150,97
2151,299
2152,419
2153,21
2154,336
2155,116
2156,40
2157,51
2158,457
2159,229
2160,56
2161,675
2162,127
2163,211
2164,213
2165,152
2166,180
2167,292
2168,384
2169,124
2170,254
2171,119
2172,83
2173,159
2174,231
2175,323
2176,213
2177,56
2178,44
2179,192
2180,30
2181,305
2182,148
2183,239
2184,46
2185,285
2186,427
2187,179
2188,329
2189,246
2190,125
2191,123
2192,291
2193,48
2194,267
2195,472
2196,496
2197,122
2198,167
2199,220
2200,365
2201,396
2202,84
2203,37
2204,326
2205,151
2206,409
2207,772
2208,63
2209,219
2210,109
2211,340
2212,650
2213,259
2214,329
2215,1217
2216,315
2217,345
2218,126
2219,518
2220,224
2221,107
2222,214
2223,129
2224,53
2225,354
2226,324
2227,250
2228,222
2229,400
2230,41
2231,234
2232,155
2233,289
2234,270
2235,138
2236,93
2237,314
2238,157
2239,378
2240,194
2241,399
2242,141
2243,260
2244,331
2245,250
2246,233
2247,340
2248,310
2249,213
2250,249
2251,364
2252,101
2253,332
2254,193
2255,291
2256,214
2257,264
2258,288
2259,371
2260,237
2261,67
2262,217
2263,151
2264,497
2265,456
2266,205
2267,408
2268,60
2269,339
2270,165
2271,907
2272,242
2273,48
2274,348
2275,400
2276,278
2277,244
2278,263
2279,253
2280,209
2281,217
2282,270
2283,261
2284,197
2285,100
2286,459
2287,161
2288,481
2289,71
2290,367
2291,238
2292,121
2293,203
2294,26
2295,766
2296,319
2297,102
2298,190
2299,236
2300,257
2301,41
2302,278
2303,104
2304,34
2305,199
2306,32
2307,262
2308,243
2309,125
2310,45
2311,280
2312,31
2313,179
2314,609
2315,575
2316,464
2317,106
2318,499
2319,325
2320,105
2321,612
2322,117
2323,394
2324,150
2325,269
2326,619
2327,226
2328,135
2329,631
2330,65
2331,278
2332,696
2333,515
2334,637
2335,265
2336,521
2337,105
2338,366
2339,510
2340,810
2341,556
2342,432
2343,445
2344,171
2345,579
2346,217
2347,377
2348,418
2349,252
2350,183
2351,376
2352,135
2353,420
2354,226
2355,197
2356,435
2357,613
2358,229
2359,437
2360,205
2361,111
2362,648
2363,207
2364,46
2365,91
2366,249
2367,347
2368,50
2369,156
2370,155
2371,77
2372,50
2373,256
2374,328
2375,169
2376,23
2377,415
2378,381
2379,339
2380,883
2381,192
2382,100
2383,252
2384,536
2385,116
2386,305
2387,336
2388,218
2389,214
2390,130
2391,185
2392,329
2393,25
2394,289
2395,890
2396,69
2397,625
2398,255
2399,56
2400,161
2401,903
2402,948
2403,158
2404,22
2405,339
2406,326
2407,250
2408,1090
2409,282
2410,176
2411,275
2412,246
2413,21
2414,104
2415,479
2416,205
2417,934
2418,778
2419,398
2420,163
2421,834
2422,197
2423,854
2424,524
2425,126
2426,38
2427,416
2428,44
2429,383
2430,739
2431,257
2432,610
2433,20
2434,56
2435,120
2436,500
2437,344
2438,65
2439,356
2440,35
2441,75
2442,277
2443,136
2444,53
2445,159
2446,78
2447,181
2448,322
2449,160
2450,74
2451,128
2452,286
2453,27
2454,611
2455,62
2456,184
2457,35
2458,382
2459,248
2460,72
2461,232
2462,188
2463,294
2464,197
2465,138
2466,64
2467,292
2468,370
2469,71
2470,380
2471,28
2472,259
2473,248
2474,182
2475,46
2476,66
2477,288
2478,58
2479,240
2480,580
2481,286
2482,20
2483,222
2484,436
2485,540
2486,353
2487,185
2488,64
2489,591
2490,94
2491,177
2492,139
2493,292
2494,512
2495,582
2496,408
2497,273
2498,203
2499,288
2500,447
2501,198
2502,1089
2503,106
2504,299
2505,317
2506,150
2507,439
2508,306
2509,28
2510,222
2511,53
2512,245
2513,360
2514,178
2515,243
2516,167
2517,189
2518,359
2519,563
2520,101
2521,503
2522,303
2523,474
2524,630
2525,420
2526,260
2527,222
2528,167
2529,531
2530,38
2531,37
2532,101
2533,163
2534,203
2535,290
2536,301
2537,37
2538,435
2539,187
2540,356
2541,239
2542,144
2543,438
2544,282
2545,34
2546,256
2547,127
2548,344
2549,66
2550,201
2551,205
2552,146
2553,227
2554,93
2555,179
2556,290
2557,149
2558,258
2559,77
2560,194
2561,220
2562,194
2563,264
2564,190
2565,765
2566,294
2567,170
2568,106
2569,66
2570,119
2571,87
2572,550
2573,149
2574,25
2575,555
2576,160
2577,1206
2578,181
2579,282
2580,393
2581,265
2582,364
2583,148
2584,1040
2585,68
2586,276
2587,230
2588,666
2589,193
2590,51
2591,378
2592,547
2593,561
2594,199
2595,597
2596,483
2597,475
2598,895
2599,327
2600,267
2601,237
2602,242
2603,106
2604,209
2605,452
2606,381
2607,260
2608,124
2609,210
2610,101
2611,202
2612,44
2613,758
2614,318
2615,107
2616,434
2617,507
2618,399
2619,182
2620,180
2621,161
2622,334
2623,142
2624,205
2625,547
2626,24
2627,383
2628,165
2629,287
2630,340
2631,246
2632,105
2633,256
2634,84
2635,58
2636,298
2637,579
2638,26
2639,562
2640,223
2641,106
2642,294
2643,334
2644,173
2645,519
2646,199
2647,190
2648,469
2649,256
2650,248
2651,226
2652,148
2653,254
2654,264
2655,158
2656,139
2657,290
2658,102
2659,192
2660,214
2661,370
2662,342
2663,20
2664,796
2665,190
2666,181
2667,560
2668,273
2669,100
2670,26
2671,452
2672,186
2673,454
2674,36
2675,226
2676,89
2677,701
2678,128
2679,96
2680,40
2681,29
2682,280
2683,208
2684,43
2685,297
2686,214
2687,135
2688,428
2689,279
2690,451
2691,278
2692,428
2693,34
2694,326
2695,152
2696,423
2697,88
2698,23
2699,482
2700,425
2701,193
2702,93
2703,281
2704,558
2705,363
2706,274
2707,201
2708,21
2709,80
2710,274
2711,733
2712,125
2713,234
2714,135
2715,773
2716,351
2717,356
2718,370
2719,285
2720,300
2721,154
2722,102
2723,94
2724,202
2725,114
2726,202
2727,161
2728,686
2729,55
2730,175
2731,476
2732,751
2733,136
2734,281
2735,347
2736,218
2737,68
2738,49
2739,192
2740,239
2741,408
2742,73
2743,271
2744,383
2745,340
2746,21
2747,166
2748,220
2749,405
2750,385
2751,219
2752,243
2753,164
2754,21
2755,64
2756,186
2757,333
2758,287
2759,168
2760,132
2761,63
2762,288
2763,187
2764,109
2765,88
2766,97
2767,475
2768,290
2769,41
2770,320
2771,306
2772,227
2773,144
2774,74
2775,146
2776,181
2777,239
2778,253
2779,349
2780,119
2781,84
2782,45
2783,204
2784,758
2785,168
2786,42
2787,125
2788,202
2789,264
2790,216
2791,44
2792,61
2793,55
2794,226
2795,45
2796,124
2797,24
2798,155
2799,390
2800,470
2801,73
2802,58
2803,167
2804,146
2805,74
2806,582
2807,315
2808,569
2809,128
2810,38
2811,154
2812,206
2813,122
2814,208
2815,176
2816,141
2817,259
2818,298
2819,133
2820,106
2821,170
2822,463
2823,127
2824,219
2825,58
2826,311
2827,295
2828,213
2829,840
2830,112
2831,133
2832,305
2833,129
2834,321
2835,195
2836,224
2837,91
2838,321
2839,377
2840,38
2841,27
2842,237
2843,426
2844,188
2845,355
2846,238
2847,219
2848,158
2849,261
2850,170
2851,205
2852,184
2853,59
2854,112
2855,254
2856,243
2857,313
2858,186
2859,243
2860,106
2861,211
2862,109
2863,266
2864,435
2865,292
2866,54
2867,77
2868,213
2869,167
2870,289
2871,297
2872,57
2873,222
2874,246
2875,271
2876,164
2877,107
2878,142
2879,630
2880,105
2881,274
2882,213
2883,205
2884,219
2885,134
2886,288
2887,175
2888,165
2889,207
2890,231
2891,473
2892,237
2893,219
2894,140
2895,245
2896,106
2897,330
2898,305
2899,149
2900,383
2901,309
2902,476
2903,276
2904,501
2905,33
2906,118
2907,478
2908,294
2909,25
2910,47
2911,167
2912,169
2913,192
2914,460
2915,102
2916,370
2917,23
2918,442
2919,376
2920,89
2921,769
2922,191
2923,210
2924,596
2925,186
2926,273
2927,163
2928,285
2929,486
2930,212
2931,80
2932,94
2933,230
2934,530
2935,55
2936,174
2937,150
2938,529
2939,83
2940,100
2941,130
2942,73
2943,137
2944,85
2945,315
2946,71
2947,365
2948,497
2949,213
2950,91
2951,160
2952,340
2953,216
2954,33
2955,128
2956,230
2957,26
2958,354
2959,142
2960,132
2961,314
2962,24
2963,157
2964,461
2965,210
2966,165
2967,182
2968,292
2969,146
2970,335
2971,326
2972,234
2973,392
2974,359
2975,151
2976,190
2977,263
2978,186
2979,426
2980,110
2981,387
2982,49
2983,295
2984,321
2985,171
2986,177
2987,55
2988,36
2989,278
2990,44
2991,202
