"name","w","blank","raw","transmittance"
"sample_0_25C.xls",4000,100,94.2368,94.2368
"sample_0_25C.xls",3999,100,94.2643,94.2643
"sample_0_25C.xls",3998,100,94.2458,94.2458
"sample_0_25C.xls",3997,100,94.2056,94.2056
"sample_0_25C.xls",3996,100,94.1784,94.1784
"sample_0_25C.xls",3995,100,94.1613,94.1613
"sample_0_25C.xls",3994,100,94.1552,94.1552
"sample_0_25C.xls",3993,100,94.1629,94.1629
"sample_0_25C.xls",3992,100,94.1816,94.1816
"sample_0_25C.xls",3991,100,94.2045,94.2045
"sample_0_25C.xls",3990,100,94.2238,94.2238
"sample_0_25C.xls",3989,100,94.2335,94.2335
"sample_0_25C.xls",3988,100,94.2313,94.2313
"sample_0_25C.xls",3987,100,94.2196,94.2196
"sample_0_25C.xls",3986,100,94.2037,94.2037
"sample_0_25C.xls",3985,100,94.1898,94.1898
"sample_0_25C.xls",3984,100,94.1823,94.1823
"sample_0_25C.xls",3983,100,94.182,94.182
"sample_0_25C.xls",3982,100,94.1865,94.1865
"sample_0_25C.xls",3981,100,94.1916,94.1916
"sample_0_25C.xls",3980,100,94.1939,94.1939
"sample_0_25C.xls",3979,100,94.1923,94.1923
"sample_0_25C.xls",3978,100,94.1875,94.1875
"sample_0_25C.xls",3977,100,94.1808,94.1808
"sample_0_25C.xls",3976,100,94.1737,94.1737
"sample_0_25C.xls",3975,100,94.1668,94.1668
"sample_0_25C.xls",3974,100,94.1608,94.1608
"sample_0_25C.xls",3973,100,94.1565,94.1565
"sample_0_25C.xls",3972,100,94.1544,94.1544
"sample_0_25C.xls",3971,100,94.154,94.154
"sample_0_25C.xls",3970,100,94.1534,94.1534
"sample_0_25C.xls",3969,100,94.15,94.15
"sample_0_25C.xls",3968,100,94.1425,94.1425
"sample_0_25C.xls",3967,100,94.1322,94.1322
"sample_0_25C.xls",3966,100,94.1227,94.1227
"sample_0_25C.xls",3965,100,94.1179,94.1179
"sample_0_25C.xls",3964,100,94.1204,94.1204
"sample_0_25C.xls",3963,100,94.1299,94.1299
"sample_0_25C.xls",3962,100,94.1442,94.1442
"sample_0_25C.xls",3961,100,94.1613,94.1613
"sample_0_25C.xls",3960,100,94.1803,94.1803
"sample_0_25C.xls",3959,100,94.2011,94.2011
"sample_0_25C.xls",3958,100,94.2236,94.2236
"sample_0_25C.xls",3957,100,94.2461,94.2461
"sample_0_25C.xls",3956,100,94.2658,94.2658
"sample_0_25C.xls",3955,100,94.2794,94.2794
"sample_0_25C.xls",3954,100,94.2854,94.2854
"sample_0_25C.xls",3953,100,94.2839,94.2839
"sample_0_25C.xls",3952,100,94.277,94.277
"sample_0_25C.xls",3951,100,94.2679,94.2679
"sample_0_25C.xls",3950,100,94.2599,94.2599
"sample_0_25C.xls",3949,100,94.2562,94.2562
"sample_0_25C.xls",3948,100,94.2592,94.2592
"sample_0_25C.xls",3947,100,94.27,94.27
"sample_0_25C.xls",3946,100,94.2875,94.2875
"sample_0_25C.xls",3945,100,94.3077,94.3077
"sample_0_25C.xls",3944,100,94.3252,94.3252
"sample_0_25C.xls",3943,100,94.3352,94.3352
"sample_0_25C.xls",3942,100,94.335,94.335
"sample_0_25C.xls",3941,100,94.3256,94.3256
"sample_0_25C.xls",3940,100,94.3104,94.3104
"sample_0_25C.xls",3939,100,94.2933,94.2933
"sample_0_25C.xls",3938,100,94.2776,94.2776
"sample_0_25C.xls",3937,100,94.2643,94.2643
"sample_0_25C.xls",3936,100,94.2529,94.2529
"sample_0_25C.xls",3935,100,94.2424,94.2424
"sample_0_25C.xls",3934,100,94.2324,94.2324
"sample_0_25C.xls",3933,100,94.2239,94.2239
"sample_0_25C.xls",3932,100,94.2189,94.2189
"sample_0_25C.xls",3931,100,94.2189,94.2189
"sample_0_25C.xls",3930,100,94.2238,94.2238
"sample_0_25C.xls",3929,100,94.2311,94.2311
"sample_0_25C.xls",3928,100,94.2367,94.2367
"sample_0_25C.xls",3927,100,94.2371,94.2371
"sample_0_25C.xls",3926,100,94.2315,94.2315
"sample_0_25C.xls",3925,100,94.2225,94.2225
"sample_0_25C.xls",3924,100,94.2157,94.2157
"sample_0_25C.xls",3923,100,94.2163,94.2163
"sample_0_25C.xls",3922,100,94.2267,94.2267
"sample_0_25C.xls",3921,100,94.2448,94.2448
"sample_0_25C.xls",3920,100,94.2654,94.2654
"sample_0_25C.xls",3919,100,94.2828,94.2828
"sample_0_25C.xls",3918,100,94.2933,94.2933
"sample_0_25C.xls",3917,100,94.2958,94.2958
"sample_0_25C.xls",3916,100,94.2916,94.2916
"sample_0_25C.xls",3915,100,94.2824,94.2824
"sample_0_25C.xls",3914,100,94.2691,94.2691
"sample_0_25C.xls",3913,100,94.2529,94.2529
"sample_0_25C.xls",3912,100,94.2358,94.2358
"sample_0_25C.xls",3911,100,94.2215,94.2215
"sample_0_25C.xls",3910,100,94.2141,94.2141
"sample_0_25C.xls",3909,100,94.2159,94.2159
"sample_0_25C.xls",3908,100,94.2257,94.2257
"sample_0_25C.xls",3907,100,94.2391,94.2391
"sample_0_25C.xls",3906,100,94.2507,94.2507
"sample_0_25C.xls",3905,100,94.2568,94.2568
"sample_0_25C.xls",3904,100,94.2566,94.2566
"sample_0_25C.xls",3903,100,94.2525,94.2525
"sample_0_25C.xls",3902,100,94.2479,94.2479
"sample_0_25C.xls",3901,100,94.2456,94.2456
"sample_0_25C.xls",3900,100,94.2472,94.2472
"sample_0_25C.xls",3899,100,94.2534,94.2534
"sample_0_25C.xls",3898,100,94.2658,94.2658
"sample_0_25C.xls",3897,100,94.2858,94.2858
"sample_0_25C.xls",3896,100,94.313,94.313
"sample_0_25C.xls",3895,100,94.344,94.344
"sample_0_25C.xls",3894,100,94.3728,94.3728
"sample_0_25C.xls",3893,100,94.3936,94.3936
"sample_0_25C.xls",3892,100,94.4022,94.4022
"sample_0_25C.xls",3891,100,94.3987,94.3987
"sample_0_25C.xls",3890,100,94.3864,94.3864
"sample_0_25C.xls",3889,100,94.3696,94.3696
"sample_0_25C.xls",3888,100,94.352,94.352
"sample_0_25C.xls",3887,100,94.3365,94.3365
"sample_0_25C.xls",3886,100,94.3253,94.3253
"sample_0_25C.xls",3885,100,94.3192,94.3192
"sample_0_25C.xls",3884,100,94.3178,94.3178
"sample_0_25C.xls",3883,100,94.3188,94.3188
"sample_0_25C.xls",3882,100,94.3191,94.3191
"sample_0_25C.xls",3881,100,94.3169,94.3169
"sample_0_25C.xls",3880,100,94.3133,94.3133
"sample_0_25C.xls",3879,100,94.3134,94.3134
"sample_0_25C.xls",3878,100,94.323,94.323
"sample_0_25C.xls",3877,100,94.346,94.346
"sample_0_25C.xls",3876,100,94.3825,94.3825
"sample_0_25C.xls",3875,100,94.4279,94.4279
"sample_0_25C.xls",3874,100,94.4732,94.4732
"sample_0_25C.xls",3873,100,94.5082,94.5082
"sample_0_25C.xls",3872,100,94.5241,94.5241
"sample_0_25C.xls",3871,100,94.5153,94.5153
"sample_0_25C.xls",3870,100,94.4818,94.4818
"sample_0_25C.xls",3869,100,94.4309,94.4309
"sample_0_25C.xls",3868,100,94.3747,94.3747
"sample_0_25C.xls",3867,100,94.3254,94.3254
"sample_0_25C.xls",3866,100,94.2917,94.2917
"sample_0_25C.xls",3865,100,94.2763,94.2763
"sample_0_25C.xls",3864,100,94.2765,94.2765
"sample_0_25C.xls",3863,100,94.287,94.287
"sample_0_25C.xls",3862,100,94.3037,94.3037
"sample_0_25C.xls",3861,100,94.3267,94.3267
"sample_0_25C.xls",3860,100,94.3581,94.3581
"sample_0_25C.xls",3859,100,94.3988,94.3988
"sample_0_25C.xls",3858,100,94.444,94.444
"sample_0_25C.xls",3857,100,94.483,94.483
"sample_0_25C.xls",3856,100,94.5041,94.5041
"sample_0_25C.xls",3855,100,94.4995,94.4995
"sample_0_25C.xls",3854,100,94.4681,94.4681
"sample_0_25C.xls",3853,100,94.4193,94.4193
"sample_0_25C.xls",3852,100,94.3699,94.3699
"sample_0_25C.xls",3851,100,94.3339,94.3339
"sample_0_25C.xls",3850,100,94.3178,94.3178
"sample_0_25C.xls",3849,100,94.3206,94.3206
"sample_0_25C.xls",3848,100,94.3354,94.3354
"sample_0_25C.xls",3847,100,94.3537,94.3537
"sample_0_25C.xls",3846,100,94.3703,94.3703
"sample_0_25C.xls",3845,100,94.3857,94.3857
"sample_0_25C.xls",3844,100,94.4032,94.4032
"sample_0_25C.xls",3843,100,94.4252,94.4252
"sample_0_25C.xls",3842,100,94.4506,94.4506
"sample_0_25C.xls",3841,100,94.4745,94.4745
"sample_0_25C.xls",3840,100,94.4904,94.4904
"sample_0_25C.xls",3839,100,94.4935,94.4935
"sample_0_25C.xls",3838,100,94.4828,94.4828
"sample_0_25C.xls",3837,100,94.4626,94.4626
"sample_0_25C.xls",3836,100,94.4395,94.4395
"sample_0_25C.xls",3835,100,94.4188,94.4188
"sample_0_25C.xls",3834,100,94.403,94.403
"sample_0_25C.xls",3833,100,94.3912,94.3912
"sample_0_25C.xls",3832,100,94.3811,94.3811
"sample_0_25C.xls",3831,100,94.371,94.371
"sample_0_25C.xls",3830,100,94.3614,94.3614
"sample_0_25C.xls",3829,100,94.3559,94.3559
"sample_0_25C.xls",3828,100,94.3588,94.3588
"sample_0_25C.xls",3827,100,94.3725,94.3725
"sample_0_25C.xls",3826,100,94.3951,94.3951
"sample_0_25C.xls",3825,100,94.4194,94.4194
"sample_0_25C.xls",3824,100,94.4368,94.4368
"sample_0_25C.xls",3823,100,94.4405,94.4405
"sample_0_25C.xls",3822,100,94.4286,94.4286
"sample_0_25C.xls",3821,100,94.4052,94.4052
"sample_0_25C.xls",3820,100,94.3786,94.3786
"sample_0_25C.xls",3819,100,94.355,94.355
"sample_0_25C.xls",3818,100,94.3356,94.3356
"sample_0_25C.xls",3817,100,94.3176,94.3176
"sample_0_25C.xls",3816,100,94.2974,94.2974
"sample_0_25C.xls",3815,100,94.2745,94.2745
"sample_0_25C.xls",3814,100,94.2525,94.2525
"sample_0_25C.xls",3813,100,94.2364,94.2364
"sample_0_25C.xls",3812,100,94.2284,94.2284
"sample_0_25C.xls",3811,100,94.2268,94.2268
"sample_0_25C.xls",3810,100,94.2278,94.2278
"sample_0_25C.xls",3809,100,94.2295,94.2295
"sample_0_25C.xls",3808,100,94.2345,94.2345
"sample_0_25C.xls",3807,100,94.2502,94.2502
"sample_0_25C.xls",3806,100,94.2826,94.2826
"sample_0_25C.xls",3805,100,94.3309,94.3309
"sample_0_25C.xls",3804,100,94.3871,94.3871
"sample_0_25C.xls",3803,100,94.4396,94.4396
"sample_0_25C.xls",3802,100,94.4786,94.4786
"sample_0_25C.xls",3801,100,94.5007,94.5007
"sample_0_25C.xls",3800,100,94.51,94.51
"sample_0_25C.xls",3799,100,94.5118,94.5118
"sample_0_25C.xls",3798,100,94.5092,94.5092
"sample_0_25C.xls",3797,100,94.5029,94.5029
"sample_0_25C.xls",3796,100,94.4927,94.4927
"sample_0_25C.xls",3795,100,94.4807,94.4807
"sample_0_25C.xls",3794,100,94.4719,94.4719
"sample_0_25C.xls",3793,100,94.4719,94.4719
"sample_0_25C.xls",3792,100,94.483,94.483
"sample_0_25C.xls",3791,100,94.5015,94.5015
"sample_0_25C.xls",3790,100,94.5195,94.5195
"sample_0_25C.xls",3789,100,94.5292,94.5292
"sample_0_25C.xls",3788,100,94.5269,94.5269
"sample_0_25C.xls",3787,100,94.5149,94.5149
"sample_0_25C.xls",3786,100,94.4992,94.4992
"sample_0_25C.xls",3785,100,94.4863,94.4863
"sample_0_25C.xls",3784,100,94.4802,94.4802
"sample_0_25C.xls",3783,100,94.4812,94.4812
"sample_0_25C.xls",3782,100,94.4863,94.4863
"sample_0_25C.xls",3781,100,94.4915,94.4915
"sample_0_25C.xls",3780,100,94.4929,94.4929
"sample_0_25C.xls",3779,100,94.4881,94.4881
"sample_0_25C.xls",3778,100,94.4765,94.4765
"sample_0_25C.xls",3777,100,94.4586,94.4586
"sample_0_25C.xls",3776,100,94.4364,94.4364
"sample_0_25C.xls",3775,100,94.414,94.414
"sample_0_25C.xls",3774,100,94.3969,94.3969
"sample_0_25C.xls",3773,100,94.3897,94.3897
"sample_0_25C.xls",3772,100,94.3942,94.3942
"sample_0_25C.xls",3771,100,94.4074,94.4074
"sample_0_25C.xls",3770,100,94.4214,94.4214
"sample_0_25C.xls",3769,100,94.4263,94.4263
"sample_0_25C.xls",3768,100,94.4147,94.4147
"sample_0_25C.xls",3767,100,94.3852,94.3852
"sample_0_25C.xls",3766,100,94.3439,94.3439
"sample_0_25C.xls",3765,100,94.3026,94.3026
"sample_0_25C.xls",3764,100,94.2736,94.2736
"sample_0_25C.xls",3763,100,94.2644,94.2644
"sample_0_25C.xls",3762,100,94.2751,94.2751
"sample_0_25C.xls",3761,100,94.2993,94.2993
"sample_0_25C.xls",3760,100,94.3274,94.3274
"sample_0_25C.xls",3759,100,94.3499,94.3499
"sample_0_25C.xls",3758,100,94.3617,94.3617
"sample_0_25C.xls",3757,100,94.3622,94.3622
"sample_0_25C.xls",3756,100,94.3531,94.3531
"sample_0_25C.xls",3755,100,94.3371,94.3371
"sample_0_25C.xls",3754,100,94.3165,94.3165
"sample_0_25C.xls",3753,100,94.2934,94.2934
"sample_0_25C.xls",3752,100,94.2708,94.2708
"sample_0_25C.xls",3751,100,94.2534,94.2534
"sample_0_25C.xls",3750,100,94.2471,94.2471
"sample_0_25C.xls",3749,100,94.2557,94.2557
"sample_0_25C.xls",3748,100,94.2779,94.2779
"sample_0_25C.xls",3747,100,94.3068,94.3068
"sample_0_25C.xls",3746,100,94.3318,94.3318
"sample_0_25C.xls",3745,100,94.3422,94.3422
"sample_0_25C.xls",3744,100,94.3324,94.3324
"sample_0_25C.xls",3743,100,94.3066,94.3066
"sample_0_25C.xls",3742,100,94.2769,94.2769
"sample_0_25C.xls",3741,100,94.2571,94.2571
"sample_0_25C.xls",3740,100,94.2567,94.2567
"sample_0_25C.xls",3739,100,94.2774,94.2774
"sample_0_25C.xls",3738,100,94.3118,94.3118
"sample_0_25C.xls",3737,100,94.3472,94.3472
"sample_0_25C.xls",3736,100,94.3722,94.3722
"sample_0_25C.xls",3735,100,94.3815,94.3815
"sample_0_25C.xls",3734,100,94.3772,94.3772
"sample_0_25C.xls",3733,100,94.3658,94.3658
"sample_0_25C.xls",3732,100,94.3535,94.3535
"sample_0_25C.xls",3731,100,94.3431,94.3431
"sample_0_25C.xls",3730,100,94.3337,94.3337
"sample_0_25C.xls",3729,100,94.3223,94.3223
"sample_0_25C.xls",3728,100,94.3069,94.3069
"sample_0_25C.xls",3727,100,94.2884,94.2884
"sample_0_25C.xls",3726,100,94.2698,94.2698
"sample_0_25C.xls",3725,100,94.2548,94.2548
"sample_0_25C.xls",3724,100,94.2452,94.2452
"sample_0_25C.xls",3723,100,94.2414,94.2414
"sample_0_25C.xls",3722,100,94.2436,94.2436
"sample_0_25C.xls",3721,100,94.2537,94.2537
"sample_0_25C.xls",3720,100,94.2745,94.2745
"sample_0_25C.xls",3719,100,94.308,94.308
"sample_0_25C.xls",3718,100,94.3522,94.3522
"sample_0_25C.xls",3717,100,94.4006,94.4006
"sample_0_25C.xls",3716,100,94.4425,94.4425
"sample_0_25C.xls",3715,100,94.4664,94.4664
"sample_0_25C.xls",3714,100,94.4637,94.4637
"sample_0_25C.xls",3713,100,94.4325,94.4325
"sample_0_25C.xls",3712,100,94.3786,94.3786
"sample_0_25C.xls",3711,100,94.3149,94.3149
"sample_0_25C.xls",3710,100,94.2585,94.2585
"sample_0_25C.xls",3709,100,94.2259,94.2259
"sample_0_25C.xls",3708,100,94.2276,94.2276
"sample_0_25C.xls",3707,100,94.2652,94.2652
"sample_0_25C.xls",3706,100,94.3302,94.3302
"sample_0_25C.xls",3705,100,94.4063,94.4063
"sample_0_25C.xls",3704,100,94.4741,94.4741
"sample_0_25C.xls",3703,100,94.517,94.517
"sample_0_25C.xls",3702,100,94.525,94.525
"sample_0_25C.xls",3701,100,94.4972,94.4972
"sample_0_25C.xls",3700,100,94.442,94.442
"sample_0_25C.xls",3699,100,94.3739,94.3739
"sample_0_25C.xls",3698,100,94.3102,94.3102
"sample_0_25C.xls",3697,100,94.267,94.267
"sample_0_25C.xls",3696,100,94.2548,94.2548
"sample_0_25C.xls",3695,100,94.2758,94.2758
"sample_0_25C.xls",3694,100,94.323,94.323
"sample_0_25C.xls",3693,100,94.3833,94.3833
"sample_0_25C.xls",3692,100,94.4415,94.4415
"sample_0_25C.xls",3691,100,94.4852,94.4852
"sample_0_25C.xls",3690,100,94.5076,94.5076
"sample_0_25C.xls",3689,100,94.5086,94.5086
"sample_0_25C.xls",3688,100,94.4928,94.4928
"sample_0_25C.xls",3687,100,94.4659,94.4659
"sample_0_25C.xls",3686,100,94.4324,94.4324
"sample_0_25C.xls",3685,100,94.3957,94.3957
"sample_0_25C.xls",3684,100,94.3597,94.3597
"sample_0_25C.xls",3683,100,94.3302,94.3302
"sample_0_25C.xls",3682,100,94.3152,94.3152
"sample_0_25C.xls",3681,100,94.3213,94.3213
"sample_0_25C.xls",3680,100,94.3481,94.3481
"sample_0_25C.xls",3679,100,94.3865,94.3865
"sample_0_25C.xls",3678,100,94.4234,94.4234
"sample_0_25C.xls",3677,100,94.4477,94.4477
"sample_0_25C.xls",3676,100,94.4558,94.4558
"sample_0_25C.xls",3675,100,94.457,94.457
"sample_0_25C.xls",3674,100,94.4681,94.4681
"sample_0_25C.xls",3673,100,94.5013,94.5013
"sample_0_25C.xls",3672,100,94.5568,94.5568
"sample_0_25C.xls",3671,100,94.6239,94.6239
"sample_0_25C.xls",3670,100,94.6838,94.6838
"sample_0_25C.xls",3669,100,94.7188,94.7188
"sample_0_25C.xls",3668,100,94.7209,94.7209
"sample_0_25C.xls",3667,100,94.6918,94.6918
"sample_0_25C.xls",3666,100,94.6391,94.6391
"sample_0_25C.xls",3665,100,94.5726,94.5726
"sample_0_25C.xls",3664,100,94.5007,94.5007
"sample_0_25C.xls",3663,100,94.4296,94.4296
"sample_0_25C.xls",3662,100,94.3641,94.3641
"sample_0_25C.xls",3661,100,94.3085,94.3085
"sample_0_25C.xls",3660,100,94.2664,94.2664
"sample_0_25C.xls",3659,100,94.2402,94.2402
"sample_0_25C.xls",3658,100,94.2316,94.2316
"sample_0_25C.xls",3657,100,94.2411,94.2411
"sample_0_25C.xls",3656,100,94.268,94.268
"sample_0_25C.xls",3655,100,94.3087,94.3087
"sample_0_25C.xls",3654,100,94.3548,94.3548
"sample_0_25C.xls",3653,100,94.393,94.393
"sample_0_25C.xls",3652,100,94.409,94.409
"sample_0_25C.xls",3651,100,94.3929,94.3929
"sample_0_25C.xls",3650,100,94.3436,94.3436
"sample_0_25C.xls",3649,100,94.2713,94.2713
"sample_0_25C.xls",3648,100,94.1952,94.1952
"sample_0_25C.xls",3647,100,94.1352,94.1352
"sample_0_25C.xls",3646,100,94.103,94.103
"sample_0_25C.xls",3645,100,94.0995,94.0995
"sample_0_25C.xls",3644,100,94.1162,94.1162
"sample_0_25C.xls",3643,100,94.1397,94.1397
"sample_0_25C.xls",3642,100,94.1582,94.1582
"sample_0_25C.xls",3641,100,94.1654,94.1654
"sample_0_25C.xls",3640,100,94.1604,94.1604
"sample_0_25C.xls",3639,100,94.1455,94.1455
"sample_0_25C.xls",3638,100,94.1243,94.1243
"sample_0_25C.xls",3637,100,94.1008,94.1008
"sample_0_25C.xls",3636,100,94.0796,94.0796
"sample_0_25C.xls",3635,100,94.065,94.065
"sample_0_25C.xls",3634,100,94.0593,94.0593
"sample_0_25C.xls",3633,100,94.0606,94.0606
"sample_0_25C.xls",3632,100,94.0632,94.0632
"sample_0_25C.xls",3631,100,94.0601,94.0601
"sample_0_25C.xls",3630,100,94.0451,94.0451
"sample_0_25C.xls",3629,100,94.0164,94.0164
"sample_0_25C.xls",3628,100,93.9792,93.9792
"sample_0_25C.xls",3627,100,93.9429,93.9429
"sample_0_25C.xls",3626,100,93.9174,93.9174
"sample_0_25C.xls",3625,100,93.9092,93.9092
"sample_0_25C.xls",3624,100,93.9194,93.9194
"sample_0_25C.xls",3623,100,93.9423,93.9423
"sample_0_25C.xls",3622,100,93.9681,93.9681
"sample_0_25C.xls",3621,100,93.9869,93.9869
"sample_0_25C.xls",3620,100,93.9917,93.9917
"sample_0_25C.xls",3619,100,93.9814,93.9814
"sample_0_25C.xls",3618,100,93.9606,93.9606
"sample_0_25C.xls",3617,100,93.9368,93.9368
"sample_0_25C.xls",3616,100,93.9166,93.9166
"sample_0_25C.xls",3615,100,93.9029,93.9029
"sample_0_25C.xls",3614,100,93.893,93.893
"sample_0_25C.xls",3613,100,93.8795,93.8795
"sample_0_25C.xls",3612,100,93.8538,93.8538
"sample_0_25C.xls",3611,100,93.8109,93.8109
"sample_0_25C.xls",3610,100,93.7524,93.7524
"sample_0_25C.xls",3609,100,93.687,93.687
"sample_0_25C.xls",3608,100,93.6284,93.6284
"sample_0_25C.xls",3607,100,93.5903,93.5903
"sample_0_25C.xls",3606,100,93.5813,93.5813
"sample_0_25C.xls",3605,100,93.6018,93.6018
"sample_0_25C.xls",3604,100,93.645,93.645
"sample_0_25C.xls",3603,100,93.6988,93.6988
"sample_0_25C.xls",3602,100,93.7502,93.7502
"sample_0_25C.xls",3601,100,93.7887,93.7887
"sample_0_25C.xls",3600,100,93.8075,93.8075
"sample_0_25C.xls",3599,100,93.8047,93.8047
"sample_0_25C.xls",3598,100,93.7824,93.7824
"sample_0_25C.xls",3597,100,93.7468,93.7468
"sample_0_25C.xls",3596,100,93.7063,93.7063
"sample_0_25C.xls",3595,100,93.6697,93.6697
"sample_0_25C.xls",3594,100,93.6425,93.6425
"sample_0_25C.xls",3593,100,93.6244,93.6244
"sample_0_25C.xls",3592,100,93.6096,93.6096
"sample_0_25C.xls",3591,100,93.5913,93.5913
"sample_0_25C.xls",3590,100,93.566,93.566
"sample_0_25C.xls",3589,100,93.5352,93.5352
"sample_0_25C.xls",3588,100,93.5051,93.5051
"sample_0_25C.xls",3587,100,93.4832,93.4832
"sample_0_25C.xls",3586,100,93.4729,93.4729
"sample_0_25C.xls",3585,100,93.4719,93.4719
"sample_0_25C.xls",3584,100,93.4746,93.4746
"sample_0_25C.xls",3583,100,93.4764,93.4764
"sample_0_25C.xls",3582,100,93.4757,93.4757
"sample_0_25C.xls",3581,100,93.4733,93.4733
"sample_0_25C.xls",3580,100,93.4703,93.4703
"sample_0_25C.xls",3579,100,93.466,93.466
"sample_0_25C.xls",3578,100,93.4579,93.4579
"sample_0_25C.xls",3577,100,93.4446,93.4446
"sample_0_25C.xls",3576,100,93.428,93.428
"sample_0_25C.xls",3575,100,93.4128,93.4128
"sample_0_25C.xls",3574,100,93.4045,93.4045
"sample_0_25C.xls",3573,100,93.4047,93.4047
"sample_0_25C.xls",3572,100,93.41,93.41
"sample_0_25C.xls",3571,100,93.4132,93.4132
"sample_0_25C.xls",3570,100,93.4065,93.4065
"sample_0_25C.xls",3569,100,93.3856,93.3856
"sample_0_25C.xls",3568,100,93.3514,93.3514
"sample_0_25C.xls",3567,100,93.3091,93.3091
"sample_0_25C.xls",3566,100,93.2659,93.2659
"sample_0_25C.xls",3565,100,93.2282,93.2282
"sample_0_25C.xls",3564,100,93.2002,93.2002
"sample_0_25C.xls",3563,100,93.1835,93.1835
"sample_0_25C.xls",3562,100,93.1774,93.1774
"sample_0_25C.xls",3561,100,93.1797,93.1797
"sample_0_25C.xls",3560,100,93.1866,93.1866
"sample_0_25C.xls",3559,100,93.1938,93.1938
"sample_0_25C.xls",3558,100,93.1965,93.1965
"sample_0_25C.xls",3557,100,93.1911,93.1911
"sample_0_25C.xls",3556,100,93.1767,93.1767
"sample_0_25C.xls",3555,100,93.1554,93.1554
"sample_0_25C.xls",3554,100,93.1314,93.1314
"sample_0_25C.xls",3553,100,93.1093,93.1093
"sample_0_25C.xls",3552,100,93.091,93.091
"sample_0_25C.xls",3551,100,93.0744,93.0744
"sample_0_25C.xls",3550,100,93.0546,93.0546
"sample_0_25C.xls",3549,100,93.0265,93.0265
"sample_0_25C.xls",3548,100,92.9885,92.9885
"sample_0_25C.xls",3547,100,92.9453,92.9453
"sample_0_25C.xls",3546,100,92.9064,92.9064
"sample_0_25C.xls",3545,100,92.8827,92.8827
"sample_0_25C.xls",3544,100,92.8805,92.8805
"sample_0_25C.xls",3543,100,92.8984,92.8984
"sample_0_25C.xls",3542,100,92.9267,92.9267
"sample_0_25C.xls",3541,100,92.952,92.952
"sample_0_25C.xls",3540,100,92.9623,92.9623
"sample_0_25C.xls",3539,100,92.9523,92.9523
"sample_0_25C.xls",3538,100,92.9246,92.9246
"sample_0_25C.xls",3537,100,92.8882,92.8882
"sample_0_25C.xls",3536,100,92.8543,92.8543
"sample_0_25C.xls",3535,100,92.832,92.832
"sample_0_25C.xls",3534,100,92.825,92.825
"sample_0_25C.xls",3533,100,92.8312,92.8312
"sample_0_25C.xls",3532,100,92.8435,92.8435
"sample_0_25C.xls",3531,100,92.8526,92.8526
"sample_0_25C.xls",3530,100,92.8503,92.8503
"sample_0_25C.xls",3529,100,92.8333,92.8333
"sample_0_25C.xls",3528,100,92.8046,92.8046
"sample_0_25C.xls",3527,100,92.773,92.773
"sample_0_25C.xls",3526,100,92.7484,92.7484
"sample_0_25C.xls",3525,100,92.7378,92.7378
"sample_0_25C.xls",3524,100,92.741,92.741
"sample_0_25C.xls",3523,100,92.7504,92.7504
"sample_0_25C.xls",3522,100,92.7539,92.7539
"sample_0_25C.xls",3521,100,92.7413,92.7413
"sample_0_25C.xls",3520,100,92.7088,92.7088
"sample_0_25C.xls",3519,100,92.6612,92.6612
"sample_0_25C.xls",3518,100,92.6099,92.6099
"sample_0_25C.xls",3517,100,92.568,92.568
"sample_0_25C.xls",3516,100,92.5452,92.5452
"sample_0_25C.xls",3515,100,92.5447,92.5447
"sample_0_25C.xls",3514,100,92.5625,92.5625
"sample_0_25C.xls",3513,100,92.5898,92.5898
"sample_0_25C.xls",3512,100,92.6159,92.6159
"sample_0_25C.xls",3511,100,92.6315,92.6315
"sample_0_25C.xls",3510,100,92.6315,92.6315
"sample_0_25C.xls",3509,100,92.6152,92.6152
"sample_0_25C.xls",3508,100,92.5858,92.5858
"sample_0_25C.xls",3507,100,92.5487,92.5487
"sample_0_25C.xls",3506,100,92.509,92.509
"sample_0_25C.xls",3505,100,92.4701,92.4701
"sample_0_25C.xls",3504,100,92.4338,92.4338
"sample_0_25C.xls",3503,100,92.4008,92.4008
"sample_0_25C.xls",3502,100,92.372,92.372
"sample_0_25C.xls",3501,100,92.349,92.349
"sample_0_25C.xls",3500,100,92.3335,92.3335
"sample_0_25C.xls",3499,100,92.3256,92.3256
"sample_0_25C.xls",3498,100,92.3234,92.3234
"sample_0_25C.xls",3497,100,92.3242,92.3242
"sample_0_25C.xls",3496,100,92.3262,92.3262
"sample_0_25C.xls",3495,100,92.3294,92.3294
"sample_0_25C.xls",3494,100,92.3353,92.3353
"sample_0_25C.xls",3493,100,92.3448,92.3448
"sample_0_25C.xls",3492,100,92.3564,92.3564
"sample_0_25C.xls",3491,100,92.3661,92.3661
"sample_0_25C.xls",3490,100,92.3698,92.3698
"sample_0_25C.xls",3489,100,92.3654,92.3654
"sample_0_25C.xls",3488,100,92.3543,92.3543
"sample_0_25C.xls",3487,100,92.341,92.341
"sample_0_25C.xls",3486,100,92.33,92.33
"sample_0_25C.xls",3485,100,92.3234,92.3234
"sample_0_25C.xls",3484,100,92.3202,92.3202
"sample_0_25C.xls",3483,100,92.3174,92.3174
"sample_0_25C.xls",3482,100,92.3118,92.3118
"sample_0_25C.xls",3481,100,92.302,92.302
"sample_0_25C.xls",3480,100,92.2886,92.2886
