q,int
0.0019196879,0
0.0057590637,0
0.0095984399,0
0.013437815,0
0.017277192,0
0.021116567,0
0.024955943,0
0.02879532,0
0.032634693,0
0.03647407,0
0.040313447,0
0.044152823,0
0.047992197,0
0.051831573,0
0.055670947,0
0.059510326,0
0.0633497,0
0.06718908,0
0.071028453,0
0.074867827,0
0.078707206,0
0.08254658,0
0.086385953,0
0.090225333,0
0.094064707,0
0.097904086,0
0.10174346,0
0.10558283,0
0.10942221,0
0.11326159,0
0.11710097,0
0.12094034,0
0.12477971,0
0.12861909,0
0.13245846,0
0.13629785,0
0.14013722,0
0.14397659,0
0.14781597,0
0.15165534,0
0.15549473,0
0.1593341,0
0.16317347,0
0.16701285,0
0.17085222,0
0.17469161,0
0.17853098,0
0.18237035,0
0.18620973,0
0.1900491,0
0.19388847,0
0.19772786,0
0.20156722,0
0.20540662,0
0.20924599,0
0.21308537,0
0.21692474,0
0.22076411,0
0.22460349,0
0.22844286,0
0.23228223,0
0.23612161,0
0.23996098,0
0.24380035,0
0.24763975,0
0.25147913,0
0.2553185,0
0.25915787,0
0.26299725,0
0.26683662,0
0.27067599,0
0.27451537,0
0.27835474,0
0.28219411,0
0.28603349,0
0.28987288,0
0.29371226,0
0.29755163,0
0.30139101,0
0.30523038,0
0.30906975,0
0.31290913,0
0.3167485,0
0.32058787,0
0.32442725,0
0.32826664,0
0.33210602,0
0.33594539,0
0.33978477,0
0.34362414,0
0.34746351,0
0.35130289,0
0.35514226,0
0.35898163,0
0.36282101,0
0.36666038,0
0.37049978,0
0.37433915,0
0.37817852,0
0.3820179,0
0.38585727,0
0.38969665,0
0.39353602,0
0.39737539,0
0.40121479,0
0.40505414,0
0.40889354,0
0.41273289,0
0.41657228,0
0.42041163,0
0.42425103,0
0.42809038,179.19739
0.43192978,197.70506
0.43576918,239.56409
0.43960853,218.21451
0.44344792,169.32745
0.44728727,136.83876
0.45112667,118.66418
0.45496602,130.39345
0.45880542,145.09447
0.46264477,117.66389
0.46648417,96.617172
0.47032351,119.46007
0.47416291,176.40594
0.47800231,213.68185
0.48184166,279.00653
0.48568106,278.18341
0.48952041,319.5878
0.4933598,306.95258
0.49719915,322.49371
0.50103855,352.44748
0.5048779,323.87872
0.5087173,392.97415
0.5125567,370.71011
0.51639605,407.70401
0.52023544,446.37451
0.52407479,474.36667
0.52791419,518.57318
0.53175354,523.64178
0.53559294,533.53644
0.53943229,511.21347
0.54327168,516.16248
0.54711103,537.04193
0.55095043,580.25415
0.55478983,624.96692
0.55862918,672.42236
0.56246858,719.15613
0.56630793,730.96313
0.57014732,746.83679
0.57398667,751.72333
0.57782607,744.8858
0.58166542,758.30133
0.58550482,758.59308
0.58934417,762.28656
0.59318357,775.91272
0.59702296,770.42682
0.60086231,760.12183
0.60470171,757.57135
0.60854106,751.88629
0.61238046,771.82977
0.61621981,812.30298
0.6200592,839.13092
0.62389855,858.62061
0.62773795,860.95435
0.6315773,853.71906
0.6354167,842.47968
0.6392561,825.75208
0.64309545,805.51984
0.64693484,801.31635000000006
0.65077419,779.56854
0.65461359,764.76685
0.65845294,751.21899
0.66229234,749.62012
0.66613169,741.09821
0.66997108,728.51691
0.67381043,720.94891
0.67764983,712.49304
0.68148923,719.5235
0.68532858,724.1402
0.68916798,715.77966
0.69300733,721.72528
0.69684672,726.54639
0.70068607,732.52734
0.70452547,728.31036
0.70836482,724.31049
0.71220422,722.63708
0.71604357,713.56696
0.71988297,719.83289
0.72372236,713.71033
0.72756171,707.66425
0.73140111,717.38843
0.73524046,721.74384
0.73907986,734.37665
0.74291921,745.78241
0.7467586,735.39148
0.75059795,729.99548
0.75443735,721.12732
0.75827675,716.71942
0.7621161,722.16064
0.7659555,719.80957
0.76979485,720.01959
0.77363424,723.37976
0.77747359,720.78381
0.78131299,721.60736
0.78515234,715.33685
0.78899174,710.0575
0.79283109,701.92633
0.79667048,704.06042
0.80050983,699.64282
0.80434923,706.35828
0.80818863,709.8429
0.81202803,715.16193
0.81586733,725.06189
0.81970673,717.79248
0.82354612,718.86469
0.82738552,717.77893
0.83122482,716.99713
0.83506422,716.86383
0.83890362,719.42505
0.84274302,720.89185
0.84658241,733.98462
0.85042171,745.64227
0.85426111,750.07983
0.85810051,756.66864
0.86193991,745.63922
0.86577921,739.55182
0.86961861,729.45148
0.873458,718.6275
0.8772974,720.79425
0.8811368,723.26807
0.8849761,726.86407
0.8888155,731.31696
0.8926549,729.89404
0.89649429,724.66339
0.9003336,731.15527
0.90417299,729.39673
0.90801239,731.81226
0.91185179,726.6452
0.91569109,719.07697
0.91953049,720.88287
0.92336988,725.84344
0.92720928,725.30103
0.93104868,733.56873
0.93488798,726.35352
0.93872738,717.84412
0.94256678,719.45581
0.94640617,725.33569
0.95024548,737.58978
0.95408487,747.96826
0.95792427,748.79156
0.96176367,747.24475
0.96560307,746.21033
0.96944237,743.37927
0.97328176,737.81012
0.97712116,742.86255
0.98096056,747.68866
0.98479986,747.2373
0.98863926,752.17163
0.99247866,753.64197
0.99631805,754.04541
1.0001574,757.05145
1.0039968,753.45831
1.0078362,748.41083
1.0116755,748.84912
1.0155149,748.85339
1.0193542,753.66687
1.0231936,756.83698
1.027033,754.0484
1.0308724,758.7124
1.0347117,748.38483
1.0385511,746.93042
1.0423905,744.367
1.0462299,745.8338
1.0500693,755.84149
1.0539086,763.24243
1.057748,768.86469
1.0615874,763.16632
1.0654268,757.30023
1.0692661,750.70264
1.0731055,755.74835
1.0769449,759.97327
1.0807843,763.48883
1.0846236,767.20062
1.088463,769.06567
1.0923024,782.58215
1.0961418,782.9939
1.0999812,783.97412
1.1038205,773.85242
1.1076599,765.22479
1.1114993,765.58466
1.1153387,768.83319
1.119178,771.65411
1.1230174,774.5896
1.1268568,777.33441
1.1306962,773.74738
1.1345356,770.47656
1.1383749,762.90192
1.1422143,760.74353
1.1460537,767.01953
1.1498931,778.31464
1.1537324,790.87384
1.1575718,785.08649
1.1614112,795.14056
1.1652506,788.2746
1.16909,795.94031
1.1729293,801.41199
1.1767687,801.85876
1.1806081,805.26483
1.1844475,802.74194
1.1882868,797.24329
1.1921262,796.10101
1.1959656,794.03479
1.199805,788.03668
1.2036443,781.20209
1.2074837,773.50006
1.2113231,775.58649
1.2151625,776.06244
1.2190019,783.93402
1.2228412,783.65143
1.2266806,792.69812
1.23052,796.92212
1.2343594,801.23505
1.2381987,801.62286
1.2420381,798.72473
1.2458775,803.03357
1.2497169,807.20477
1.2535563,819.75165
1.2573956,820.56836
1.261235,828.56207
1.2650743,829.11249
1.2689137,835.15887
1.272753,838.48584
1.2765924,832.95508
1.2804318,825.64899
1.2842712,822.98309
1.2881105,825.54639
1.2919499,842.55023
1.2957893,858.05493
1.2996287,866.16718
1.3034681,871.85254
1.3073074,869.20941
1.3111468,859.20764
1.3149862,853.86456
1.3188256,854.61023
1.3226649,857.15961
1.3265043,873.10242
1.3303437,875.828
1.3341831,881.76575
1.3380225,883.0979
1.3418618,888.50787
1.3457012,904.80334
1.3495406,903.87018
1.35338,896.07269
1.3572193,889.30304
1.3610587,884.97974
1.3648981,895.35034
1.3687375,916.12109
1.3725769,928.73199
1.3764162,941.28735
1.3802556,945.64618
1.384095,947.99658
1.3879344,942.73511
1.3917737,941.18304
1.3956131,938.01648
1.3994525,936.09058
1.4032919,937.48322
1.4071312,935.50299
1.4109706,942.73761
1.41481,948.05188
1.4186494,951.13715
1.4224888,960.19171
1.4263281,963.09827
1.4301675,971.11096
1.4340069,967.74158
1.4378463,969.8728
1.4416856,972.85522
1.445525,981.81293
1.4493644,994.41815
1.4532038,996.39252
1.4570432,998.19952
1.4608825,994.17975
1.4647219,997.64001
1.4685613,1000.8287
1.4724007,1003.694
1.47624,1010.9653
1.4800794,1013.1921
1.4839188,1017.6218
1.4877582,1023.8935
1.4915975,1036.3241
1.4954369,1042.8322
1.4992763,1053.0525
1.5031157,1066.5602
1.5069551,1064.7562
1.5107944,1077.6562
1.5146338,1073.6976
1.5184731,1076.8389
1.5223125,1085.2529
1.5261518,1087.8004
1.5299912,1093.0698
1.5338306,1093.7992
1.53767,1095.4349
1.5415094,1102.0364
1.5453487,1113.2209
1.5491881,1125.6018
1.5530275,1133.8364
1.5568669,1143.5278
1.5607062,1152.1969
1.5645456,1160.5531
1.568385,1168.8777
1.5722244,1175.4115
1.5760637,1181.9526
1.5799031,1183.124
1.5837425,1193.5676
1.5875819,1194.7145
1.5914213,1209.9144
1.5952606,1219.856
1.5991,1229.8882
1.6029394,1248.2963
1.6067787,1260.6466
1.6106182,1279.5802
1.6144575,1290.6794
1.618297,1303.5387
1.6221363,1306.0574
1.6259756,1315.2435
1.6298151,1328.3441
1.6336544,1343.4812
1.6374937,1364.2739
1.6413332,1376.51
1.6451725,1386.9919
1.649012,1390.4529
1.6528513,1398.7037
1.6566906,1414.64
1.6605301,1428.8221
1.6643694,1452.4584
1.6682089,1463.3572
1.6720482,1484.9762
1.6758875,1501.6382
1.679727,1521.0302
1.6835663,1543.6897
1.6874056,1556.8091
1.6912451,1573.6542
1.6950844,1581.8931
1.6989239,1601.0015
1.7027632,1622.3547
1.7066025,1649.6193
1.710442,1676.7556
1.7142813,1700.4193
1.7181208,1730.7345
1.7219601,1744.9171
1.7257994,1776.812
1.7296389,1791.7224
1.7334782,1817.8798
1.7373175,1837.8461
1.741157,1843.6233
1.7449963,1868.693
1.7488358,1875.8523
1.7526751,1903.8374
1.7565144,1918.8701
1.7603539,1937.7225
1.7641932,1962.5452
1.7680326,1976.7997
1.7718719,2017.6672
1.7757113,2035.6733
1.7795507,2063.9524
1.78339,2075.5637
1.7872295,2094.8489
1.7910688,2112.3936
1.7949081,2126.4016
1.7987476,2165.261
1.8025869,2175.2366
1.8064262,2206.4758
1.8102657,2225.8855
1.814105,2243.7734
1.8179445,2253.2419
1.8217838,2274.4678
1.8256231,2302.4651
1.8294626,2300.7119
1.8333019,2337.1497
1.8371414,2348.2354
1.8409807,2364.98
1.84482,2384.7979
1.8486595,2398.2063
1.8524988,2412.3477
1.8563381,2417.8428
1.8601776,2452.4148
1.8640169,2447.9958
1.8678564,2451.9348
1.8716957,2476.5898
1.875535,2476.8054
1.8793745,2489.667
1.8832138,2503.9541
1.8870533,2502.6443
1.8908926,2493.7998
1.8947319,2501.543
1.8985714,2489.0979
1.9024107,2468.2795
1.9062502,2468.5723
1.9100895,2446.8445
1.9139288,2418.7458
1.9177683,2407.2344
1.9216076,2384.9668
1.9254469,2360.7639
1.9292864,2336.0122
1.9331257,2309.5232
1.9369652,2272.1416
1.9408045,2244.835
1.9446438,2230.8499
1.9484833,2198.6702
1.9523226,2175.6807
1.9561621,2151.7361
1.9600014,2129.8457
1.9638407,2101.5605
1.9676802,2080.4983
1.9715195,2047.9133
1.9753588,2009.4916
1.9791983,1984.4518
1.9830376,1958.9631
1.9868771,1929.9172
1.9907164,1900.5338
1.9945557,1871.5698
1.9983952,1829.6351
2.0022345,1790.7286
2.006074,1760.4376
2.0099133,1722.8301
2.0137526,1694.9974
2.017592,1672.5153
2.0214314,1650.0453
2.0252707,1617.7777
2.0291101,1595.9062
2.0329494,1566.6099
2.0367889,1539.3882
2.0406282,1517.5101
2.0444675,1482.8689
2.048307,1464.4412
2.0521463,1435.097
2.0559858,1420.459
2.0598251,1395.7399
2.0636644,1371.6227
2.0675039,1347.2128
2.0713432,1316.627
2.0751827,1299.4969
2.079022,1274.1779
2.0828613,1259.9629
2.0867008,1239.9628
2.0905401,1218.8545
2.0943794,1199.2137
2.0982189,1182.4205
2.1020582,1172.342
2.1058977,1162.8837
2.109737,1152.6439
2.1135763,1134.4905
2.1174158,1114.1421
2.1212551,1103.8468
2.1250946,1086.7593
2.1289339,1076.6731
2.1327732,1055.7783
2.1366127,1043.601
2.140452,1028.9821
2.1442913,1020.5919
2.1481308,1011.352
2.1519701,1002.03
2.1558096,990.53705
2.1596489,977.45111
2.1634882,968.46838
2.1673277,961.14795
2.171167,957.06952
2.1750065,945.83777
2.1788458,929.07611
2.1826851,923.94006
2.1865246,910.17102
2.1903639,909.77618
2.1942034,909.02344
2.1980427,902.26715
2.201882,899.8775
2.2057215,891.80176
2.2095608,889.10156
2.2134001,884.8952
2.2172396,880.69952
2.2210789,878.68848
2.2249184,863.66089
2.2287577,854.81934
2.232597,844.82806
2.2364365,839.22162
2.2402758,842.19183
2.2441153,839.13684
2.2479546,846.11566
2.2517939,843.13
2.2556334,842.83344
2.2594727,838.37933
2.263312,824.74463
2.2671515,816.9043
2.2709908,809.96625
2.2748302,803.07892
2.2786695,798.24408
2.2825089,787.67438
2.2863482999999998,784.13135
2.2901876,783.72534
2.2940271,786.61145
2.2978664,793.55518
2.3017057,802.65741
2.3055452,803.87134
2.3093845,801.4046
2.3132238,792.51331
2.3170633,791.18671
2.3209026,793.71307
2.3247421,801.32306
2.3285814,803.26306
2.3324207,799.97412
2.3362602,800.12329
2.3400995,795.15033
2.343939,791.99823
2.3477783,793.8045
2.3516176,789.64349
2.3554571,794.31018
2.3592964,788.94989
2.3631359,777.72693
2.3669752,773.08044
2.3708145,766.1955
2.374654,757.44208
2.3784933,755.30133
2.3823326,757.10913
2.3861721,752.47058
2.3900114,749.68011
2.3938509,745.40442
2.3976902,740.96716
2.4015295,746.28149
2.405369,755.40887
2.4092083,758.28876
2.4130478,764.32147
2.4168871,760.69983
2.4207264,752.48828
2.4245659,744.31317
2.4284052,737.96545
2.4322445,736.78723
2.436084,734.09943
2.4399233,735.26813
2.4437628,731.05334
2.4476021,739.22797
2.4514414,747.85724
2.4552809,747.68854
2.4591202,747.76056
2.4629597,742.65875
2.466799,740.79138
2.4706383,741.3952
2.4744778,734.14062
2.4783171,729.80518
2.4821566,734.14783
2.4859959,732.82416
2.4898352,732.53546
2.4936747,733.08533
2.497514,725.62549
2.5013533,732.6153
2.5051928,737.66052
2.5090321,741.0285
2.5128716,742.07306
2.5167109,737.35199
2.5205502,728.43756
2.5243896,719.4043
2.528229,714.99664
2.5320684,714.29187
2.5359077,722.79205
2.539747,728.55054
2.5435865,729.91345
2.5474258,737.78827
2.5512651,726.7951
2.5551046,726.24097
2.5589439,723.93372
2.5627834,726.25903
2.5666227,728.68286
2.570462,726.99823
2.5743015,719.92169
2.5781408,711.07544
2.5819803,709.68567
2.5858196,711.01782
2.5896589,721.05988
2.5934984,725.81433
2.5973377,726.64056
2.6011772,721.44904
2.6050165,722.32581
2.6088558,721.95496
2.6126953,730.86353
2.6165346,733.91217
2.6203739,726.3916
2.6242134,717.91638
2.6280527,718.43274
2.6318922,715.88257
2.6357315,715.44183
2.6395708,705.86749
2.6434103,709.5943
2.6472496,711.25494
2.6510891,714.12421
2.6549284,709.48492
2.6587677,705.79871
2.6626072,699.05835
2.6664465,706.08856
2.6702858,706.76825
2.6741253,704.33612
2.6779646,712.44269
2.6818041,710.27631
2.6856434,711.08307
2.6894827,708.8913
2.6933222,699.69598
2.6971615,696.79767
2.701001,688.11749
2.7048403,689.72192
2.7086796,696.5799
2.7125191,700.30054
2.7163584,707.50378
2.7201977,708.10535
2.7240372,703.60321
2.7278765,702.20288
2.731716,700.40857
2.7355553,702.64606
2.7393946,701.1507
2.7432341,702.36194
2.7470734,709.18652
2.7509129,712.62311
2.7547522,717.23199
2.7585915,707.03406
2.762431,700.84167
2.7662703,699.50067
2.7701097,701.67822
2.7739491,707.99969
2.7777884,712.69849
2.7816278,714.80292
2.7854671,712.70978
2.7893064,707.7868
2.7931459,702.30457
2.7969852,705.31427
2.8008247,705.65088
2.804664,708.19415
2.8085033,709.6391
2.8123428,712.37891
2.8161821,722.11023
2.8200216,731.47614
2.8238609,727.68835
2.8277002,719.06348
2.8315397,720.4408
2.835379,710.58221
2.8392183,712.9425
2.8430578,719.74933
2.8468971,726.30304
2.8507366,743.45178
2.8545759,748.58203
2.8584152,745.86487
2.8622547,740.61261
2.866094,739.75336
2.8699335,740.39587
2.8737728,746.24677
2.8776121,747.66656
2.8814516,751.05334
2.8852909,747.14795
2.8891304,746.62329
2.8929697,749.479
2.896809,749.45819
2.9006485,751.64966
2.9044878,757.32513
2.9083271,758.8537
2.9121666,767.88025
2.9160059,767.11719
2.9198454,768.23657
2.9236847,771.07745
2.927524,775.47186
2.9313635,783.63678
2.9352028,791.40735
2.9390423,792.2785
2.9428816,796.38104
2.9467209,796.78143
2.9505604,800.87268
2.9543997,810.13495
2.958239,813.43652
2.9620785,817.33783
2.9659178,819.10419
2.9697573,822.18616
2.9735966,837.19012
2.9774359,841.37775
2.9812754,838.90173
2.9851147,834.02917
2.9889542,828.54504
2.9927935,832.08282
2.9966328,844.91949
3.0004723,854.36102
3.0043116,856.1145
3.0081509,858.63733
3.0119904,853.88171
3.0158297,856.5058
3.0196692,855.86963
3.0235085,855.10504
3.0273478,862.84515
3.0311872,866.36646
3.0350266,861.97772
3.038866,863.60089
3.0427053,852.29315
3.0465446,847.26886
3.0503841,840.64069
3.0542234,827.51013
3.0580629,822.97223
3.0619022,821.77466
3.0657415,823.45837
3.069581,828.09534
3.0734203,818.44495
3.0772596,808.34949
3.0810991,799.27808
3.0849384,790.8681
3.0887779,789.10986
3.0926172,789.91846
3.0964565,796.55078
3.100296,792.12708
3.1041353,798.93256
3.1079748,785.33832
3.1118141,784.41083
3.1156534,783.34167
3.1194929,776.50507
3.1233322,777.68524
3.1271715,776.9588
3.131011,774.52319
3.1348503,778.86731
3.1386898,779.24097
3.1425291,781.52045
3.1463684,789.62476
3.1502079,792.60364
3.1540472,791.36975
3.1578867,788.59186
3.161726,781.54291
3.1655653,774.69214
3.1694048,763.70978
3.1732441,757.72107
3.1770836,761.39319
3.1809229,756.59863
3.1847622,758.67255
3.1886017,754.09479
3.192441,757.76221
3.1962803,757.81384
3.2001198,754.95868
3.2039593,746.60846
3.2077984,727.49371
3.2116379,727.59552
3.2154774,729.13232
3.2193165,744.17926
3.223156,751.23877
3.2269955,754.97687
3.2308346,749.35339
3.2346741,743.76733
3.2385136,743.25323
3.2423531,740.99408
3.2461922,745.52924
3.2500317,749.1687
3.2538712,745.19122
3.2577103,737.78882
3.2615498,734.33093
3.2653893,733.15796
3.2692284,733.27795
3.2730679,738.29236
3.2769073,732.26251
3.2807465,734.93976
3.284586,731.06598
3.2884254,728.47992
3.2922649,736.09863
3.296104,733.47296
3.2999435,741.34204
3.303783,740.78265
3.3076221,736.1286
3.3114616,736.98987
3.3153011,736.92633
3.3191402,740.61292
3.3229797,743.60339
3.3268192,737.43414
3.3306583,735.85986
3.3344978,731.28326
3.3383373,731.16602
3.3421768,728.46674
3.3460159,735.10333
3.3498554,739.40649
3.3536949,748.28894
3.357534,749.70734
3.3613735,742.63245
3.365213,745.0603
3.3690521,748.56488
3.3728916,756.77014
3.3767311,752.24231
3.3805706,742.41858
3.3844097,737.41876
3.3882492,734.37152
3.3920887,731.94525
3.3959278,732.21094
3.3997673,726.28351
3.4036068,718.90875
3.4074459,715.39014
3.4112854,714.18237
3.4151249,711.8609
3.418964,720.09552
3.4228035,725.33313
3.426643,732.1015
3.4304825,738.98169
3.4343216,737.76013
3.4381611,730.76245
3.4420006,720.71362
3.4458397,718.76746
3.4496792,717.448
3.4535187,719.75562
3.4573578,730.1756
3.4611973,723.9043
3.4650368,718.888
3.4688759,715.58264
3.4727154,705.85883
3.4765549,706.99689
3.4803944000000002,714.80267
3.4842335,715.11719
3.488073,712.25439
3.4919125,709.70526
3.4957516,718.28021
3.4995911,724.08594
3.5034306,738.17633
3.5072697,739.20056
3.5111092,729.89984
3.5149487,727.09308
3.5187878,722.49506
3.5226273,718.14459
3.5264668,712.14557
3.5303062,717.5332
3.5341454,713.46326
3.5379848,715.1579
3.5418243,716.13867
3.5456635,709.68732
3.5495029,707.08087
3.5533424,707.54987
3.5571815,714.61035
3.561021,717.08966
3.5648605,726.19946
3.5686996,724.29761
3.5725391,724.74963
3.5763786,719.74377
3.5802181,718.7265
3.5840572,714.41876
3.5878967,715.85992
3.5917362,712.12848
3.5955753,713.34924
3.5994148,714.35577
3.6032543,717.2951
3.6070934,720.68054
3.6109329,712.15778
3.6147724,712.72546
3.6186115,712.96002
3.622451,723.02411
3.6262905,725.35535
3.63013,725.4292
3.6339691,720.71338
3.6378086,719.35492
3.6416481,726.00568
3.6454872,727.03912
3.6493267,734.83887
3.6531662,736.40442
3.6570053,736.11621
3.6608448,739.52783
3.6646843,737.39929
3.6685238,725.07275
3.6723629,721.18011
3.6762024,719.11633
