q,int
0.0019196879,0
0.0057590637,0
0.0095984399,0
0.013437815,0
0.017277192,0
0.021116567,0
0.024955943,0
0.02879532,0
0.032634693,0
0.03647407,0
0.040313447,0
0.044152823,0
0.047992197,0
0.051831573,0
0.055670947,0
0.059510326,0
0.0633497,0
0.06718908,0
0.071028453,0
0.074867827,0
0.078707206,0
0.08254658,0
0.086385953,0
0.090225333,0
0.094064707,0
0.097904086,0
0.10174346,0
0.10558283,0
0.10942221,0
0.11326159,0
0.11710097,0
0.12094034,0
0.12477971,0
0.12861909,0
0.13245846,0
0.13629785,0
0.14013722,0
0.14397659,0
0.14781597,0
0.15165534,0
0.15549473,0
0.1593341,0
0.16317347,0
0.16701285,0
0.17085222,0
0.17469161,0
0.17853098,0
0.18237035,0
0.18620973,0
0.1900491,0
0.19388847,0
0.19772786,0
0.20156722,0
0.20540662,0
0.20924599,0
0.21308537,0
0.21692474,0
0.22076411,0
0.22460349,0
0.22844286,0
0.23228223,0
0.23612161,0
0.23996098,0
0.24380035,0
0.24763975,0
0.25147913,0
0.2553185,0
0.25915787,0
0.26299725,0
0.26683662,0
0.27067599,0
0.27451537,0
0.27835474,0
0.28219411,0
0.28603349,0
0.28987288,0
0.29371226,0
0.29755163,0
0.30139101,0
0.30523038,0
0.30906975,0
0.31290913,0
0.3167485,0
0.32058787,0
0.32442725,0
0.32826664,0
0.33210602,0
0.33594539,0
0.33978477,0
0.34362414,0
0.34746351,0
0.35130289,0
0.35514226,0
0.35898163,0
0.36282101,0
0.36666038,0
0.37049978,0
0.37433915,0
0.37817852,0
0.3820179,0
0.38585727,0
0.38969665,0
0.39353602,0
0.39737539,0
0.40121479,0
0.40505414,0
0.40889354,0
0.41273289,0
0.41657228,0
0.42041163,0
0.42425103,0
0.42809038,108.9199774
0.43192978,101.323983074
0.43576918,82.5620526
0.43960853,90.8507232
0.44344792,94.5742184
0.44728727,98.4643664
0.45112667,97.5180076
0.45496602,92.3475682
0.45880542,93.9061826
0.46264477,107.144043
0.46648417,130.163276
0.47032351,143.54908
0.47416291,170.820794
0.47800231,172.074514
0.48184166,201.512568
0.48568106,202.224174
0.48952041,237.668622
0.4933598,246.33864
0.49719915,263.345346
0.50103855,287.723976
0.5048779,262.00239
0.5087173,315.20423
0.5125567,302.408222
0.51639605,332.001262
0.52023544,362.622906
0.52407479,361.430682
0.52791419,391.977278
0.53175354,391.404556
0.53559294,417.633936
0.53943229,416.17392
0.54327168,448.04126
0.54711103,471.693328
0.55095043,487.916916
0.55478983,519.051812
0.55862918,525.09646
0.56246858,547.848806
0.56630793,558.34518
0.57014732,568.55957
0.57398667,569.3074
0.57782607,560.075256
0.58166542,567.38224
0.58550482,558.983398
0.58934417,555.275466
0.59318357,548.472766
0.59702296,546.052098
0.60086231,548.684996
0.60470171,552.478588
0.60854106,555.118724
0.61238046,547.694506
0.61621981,539.93971
0.6200592,543.571726
0.62389855,542.081762
0.62773795,543.488294
0.6315773,544.460036
0.6354167,541.042332
0.6392561,541.583424
0.64309545,550.398182
0.64693484,556.1557
0.65077419,558.949364
0.65461359,560.203296
0.65845294,562.084498
0.66229234,565.754346
0.66613169,569.98999
0.66997108,574.622156
0.67381043,568.615246
0.67764983,561.653516
0.68148923,556.771386
0.68532858,553.622558
0.68916798,559.375368
0.69300733,564.046764
0.69684672,573.034656
0.70068607,577.035412
0.70452547,577.137854
0.70836482,580.28772
0.71220422,573.942102
0.71604357,576.881518
0.71988297,575.683104
0.72372236,576.830896
0.72756171,581.789526
0.73140111,584.774938
0.73524046,590.278676
0.73907986,590.578002
0.74291921,588.727392
0.7467586,588.643554
0.75059795,591.18037
0.75443735,597.802722
0.75827675,598.220104
0.7621161,609.014612
0.7659555,603.62893
0.76979485,605.04164
0.77363424,601.045998
0.77747359,600.075258
0.78131299,600.374084
0.78515234,602.388
0.78899174,610.937244
0.79283109,605.947874
0.79667048,610.77461
0.80050983,608.230604
0.80434923,607.82124
0.80818863,611.95497
0.81202803,615.183726
0.81586733,619.77046
0.81970673,613.395498
0.82354612,618.514218
0.82738552,611.777808
0.83122482,615.733742
0.83506422,623.20985
0.83890362,623.03142
0.84274302,635.573632
0.84658241,633.176684
0.85042171,641.673242
0.85426111,648.30371
0.85810051,655.621508
0.86193991,667.199954
0.86577921,661.477308
0.86961861,663.832018
0.873458,657.909424
0.8772974,660.566822
0.8811368,662.52075
0.8849761,653.468676
0.8888155,656.02257
0.8926549,650.991982
0.89649429,653.875648
0.9003336,661.543408
0.90417299,659.11145
0.90801239,661.79175
0.91185179,660.900098
0.91569109,663.07987
0.91953049,664.010594
0.92336988,665.550474
0.92720928,669.140162
0.93104868,667.421826
0.93488798,665.647266
0.93872738,664.927892
0.94256678,666.800878
0.94640617,666.572094
0.95024548,673.327882
0.95408487,674.084032
0.95792427,672.682764
0.96176367,674.734386
0.96560307,675.744252
0.96944237,679.211084
0.97328176,679.585498
0.97712116,679.997524
0.98096056,680.791126
0.98479986,681.763158
0.98863926,683.545752
0.99247866,688.489674
0.99631805,689.501916
1.0001574,687.962516
1.0039968,692.379114
1.0078362,690.985898
1.0116755,695.69773
1.0155149,701.60453
1.0193542,706.90277
1.0231936,704.917664
1.027033,700.476598
1.0308724,699.425586
1.0347117,694.185548
1.0385511,697.046812
1.0423905,700.418762
1.0462299,698.221592
1.0500693,700.626172
1.0539086,700.762462
1.057748,704.73008
1.0615874,700.97705
1.0654268,700.651526
1.0692661,701.239026
1.0731055,701.01155
1.0769449,703.315356
1.0807843,708.45493
1.0846236,709.444238
1.088463,707.07367
1.0923024,708.597068
1.0961418,703.936194
1.0999812,702.849034
1.1038205,705.551282
1.1076599,705.440514
1.1114993,705.528222
1.1153387,705.772668
1.119178,708.711498
1.1230174,710.986534
1.1268568,713.789086
1.1306962,719.003358
1.1345356,720.73286
1.1383749,729.319594
1.1422143,736.472608
1.1460537,741.598658
1.1498931,746.832764
1.1537324,747.206788
1.1575718,747.816464
1.1614112,745.311084
1.1652506,741.55248
1.16909,736.78922
1.1729293,737.83578
1.1767687,736.415138
1.1806081,738.081882
1.1844475,742.87655
1.1882868,733.287708
1.1921262,738.150218
1.1959656,740.689368
1.199805,743.530568
1.2036443,746.463464
1.2074837,745.256322
1.2113231,747.43634
1.2151625,747.074656
1.2190019,754.81676
1.2228412,749.636914
1.2266806,744.778124
1.23052,745.062416
1.2343594,746.361598
1.2381987,753.878392
1.2420381,757.317454
1.2458775,764.555908
1.2497169,763.454616
1.2535563,766.18026
1.2573956,767.132386
1.261235,766.991908
1.2650743,768.719054
1.2689137,769.172732
1.272753,771.897998
1.2765924,771.463514
1.2804318,773.780528
1.2842712,776.57063
1.2881105,777.161828
1.2919499,784.79613
1.2957893,785.036746
1.2996287,787.791246
1.3034681,781.372886
1.3073074,781.634108
1.3111468,787.09358
1.3149862,783.87097000000006
1.3188256,790.441088
1.3226649,790.86537
1.3265043,789.91825
1.3303437,790.705308
1.3341831,793.79806
1.3380225,798.327406
1.3418618,796.80459
1.3457012,804.477698
1.3495406,801.38983
1.35338,800.294016
1.3572193,802.826146
1.3610587,804.384412
1.3648981,809.285082
1.3687375,813.266602
1.3725769,819.535082
1.3764162,819.128454
1.3802556,819.92417
1.384095,819.918494
1.3879344,820.273658
1.3917737,820.819338
1.3956131,824.141552
1.3994525,830.097352
1.4032919,828.46361
1.4071312,831.13108
1.4109706,833.61439
1.41481,836.235814
1.4186494,842.504994
1.4224888,842.085802
1.4263281,843.71228
1.4301675,842.257886
1.4340069,847.39568
1.4378463,853.10427
1.4416856,854.634144
1.445525,856.496838
1.4493644,857.359022
1.4532038,858.166416
1.4570432,858.062388
1.4608825,865.211524
1.4647219,868.534864
1.4685613,872.314516
1.4724007,879.30786
1.47624,877.768566
1.4800794,872.695826
1.4839188,875.640308
1.4877582,878.139048
1.4915975,881.697242
1.4954369,886.964942
1.4992763,888.612978
1.5031157,891.656298
1.5069551,892.60354
1.5107944,895.483058
1.5146338,899.786622
1.5184731,902.043298
1.5223125,910.240844
1.5261518,918.57848
1.5299912,915.610412
1.5338306,919.72317
1.53767,923.261012
1.5415094,929.23772
1.5453487,934.010694
1.5491881,940.958142
1.5530275,940.998878
1.5568669,941.985522
1.5607062,948.21261
1.5645456,950.68213
1.568385,953.145312
1.5722244,954.435536
1.5760637,955.25492
1.5799031,955.307934
1.5837425,956.287818
1.5875819,963.269056
1.5914213,970.386976
1.5952606,970.319726
1.5991,975.261586
1.6029394,976.06172
1.6067787,975.896556
1.6106182,985.751678
1.6144575,994.695584
1.618297,996.656812
1.6221363,1004.29926
1.6259756,1008.47633
1.6298151,1012.537414
1.6336544,1017.917832
1.6374937,1023.018038
1.6413332,1028.957764
1.6451725,1026.787208
1.649012,1037.04526
1.6528513,1042.13734
1.6566906,1041.58522
1.6605301,1055.67982
1.6643694,1056.49786
1.6682089,1066.6359
1.6720482,1077.01328
1.6758875,1085.88296
1.679727,1093.98466
1.6835663,1100.17032
1.6874056,1111.8101
1.6912451,1114.95568
1.6950844,1123.14422
1.6989239,1129.44458
1.7027632,1136.91966
1.7066025,1145.77366
1.710442,1155.43268
1.7142813,1165.07306
1.7181208,1162.79508
1.7219601,1172.93892
1.7257994,1177.61386
1.7296389,1187.65506
1.7334782,1196.38768
1.7373175,1198.42402
1.741157,1202.93138
1.7449963,1200.6208
1.7488358,1216.07348
1.7526751,1219.1311
1.7565144,1233.99088
1.7603539,1242.428
1.7641932,1245.10516
1.7680326,1255.61004
1.7718719,1255.70718
1.7757113,1268.92438
1.7795507,1271.21116
1.78339,1279.58784
1.7872295,1282.33796
1.7910688,1283.0633
1.7949081,1292.98838
1.7987476,1289.85048
1.8025869,1298.26026
1.8064262,1298.28218
1.8102657,1299.67278
1.814105,1304.45656
1.8179445,1309.90058
1.8217838,1309.2161
1.8256231,1305.59432
1.8294626,1315.02774
1.8333019,1310.25414
1.8371414,1320.62868
1.8409807,1325.30768
1.84482,1322.4552
1.8486595,1321.7823
1.8524988,1321.58362
1.8563381,1324.49226
1.8601776,1319.24972
1.8640169,1327.29318
1.8678564,1328.16416
1.8716957,1320.72908
1.875535,1321.94626
1.8793745,1311.85802
1.8832138,1304.54672
1.8870533,1298.03916
1.8908926,1295.70932
1.8947319,1288.96256
1.8985714,1279.34776
1.9024107,1279.22662
1.9062502,1271.17928
1.9100895,1266.67912
1.9139288,1260.73168
1.9177683,1250.48788
1.9216076,1239.63134
1.9254469,1231.59374
1.9292864,1223.50166
1.9331257,1215.29422
1.9369652,1205.76222
1.9408045,1198.9125
1.9446438,1191.70186
1.9484833,1182.34492
1.9523226,1176.08252
1.9561621,1165.94412
1.9600014,1155.476
1.9638407,1147.9355
1.9676802,1139.9329
1.9715195,1132.75216
1.9753588,1125.16042
1.9791983,1116.32296
1.9830376,1106.0168
1.9868771,1100.36
1.9907164,1091.07852
1.9945557,1085.58392
1.9983952,1073.31286
2.0022345,1064.87166
2.006074,1060.28418
2.0099133,1052.10624
2.0137526,1049.71774
2.017592,1038.19742
2.0214314,1033.74808
2.0252707,1022.91788
2.0291101,1018.69826
2.0329494,1013.421774
2.0367889,1001.24372
2.0406282,995.969492
2.0444675,985.95116
2.048307,981.263368
2.0521463,974.5411
2.0559858,971.649828
2.0598251,962.351098
2.0636644,955.613074
2.0675039,952.006982
2.0713432,944.989882
2.0751827,944.244266
2.079022,936.424454
2.0828613,933.99558
2.0867008,925.09359
2.0905401,920.994348
2.0943794,919.875426
2.0982189,913.577966
2.1020582,915.900208
2.1058977,912.830908
2.109737,909.224622
2.1135763,903.247094
2.1174158,897.405116
2.1212551,891.062816
2.1250946,883.836546
2.1289339,883.081104
2.1327732,877.443054
2.1366127,871.567504
2.140452,867.85221
2.1442913,864.760304
2.1481308,863.594056
2.1519701,860.882226
2.1558096,862.623622
2.1596489,857.62101
2.1634882,856.490196
2.1673277,857.826892
2.171167,856.907144
2.1750065,855.13519
2.1788458,854.176612
2.1826851,854.424988
2.1865246,850.515198
2.1903639,853.905798
2.1942034,848.183412
2.1980427,843.812134
2.201882,839.467968
2.2057215,839.10779
2.2095608,838.403052
2.2134001,836.115868
2.2172396,836.470116
2.2210789,834.49265
2.2249184,827.702746
2.2287577,826.729346
2.232597,824.044336
2.2364365,825.001502
2.2402758,828.132862
2.2441153,827.2724
2.2479546,824.62086
2.2517939,822.942674
2.2556334,822.631102
2.2594727,824.635032
2.263312,825.251894
2.2671515,823.30698400000006
2.2709908,819.608006
2.2748302,815.313026
2.2786695,812.890282
2.2825089,813.771204
2.2863482999999998,807.830786
2.2901876,806.914904
2.2940271,809.67705
2.2978664,809.354518
2.3017057,813.79203
2.3055452,815.793714
2.3093845,814.175182
2.3132238,815.038734
2.3170633,813.028358
2.3209026,812.700722
2.3247421,812.061608
2.3285814,813.39458
2.3324207,815.381544
2.3362602,810.0995
2.3400995,809.245166
2.343939,807.650502
2.3477783,806.527318
2.3516176,806.68761
2.3554571,805.030236
2.3592964,805.45813
2.3631359,801.190624
2.3669752,803.532058
2.3708145,804.676514
2.374654,807.921838
2.3784933,813.115052
2.3823326,813.290294
2.3861721,810.722058
2.3900114,804.383044
2.3938509,806.125108
2.3976902,803.864258
2.4015295,803.482924
2.405369,803.05941
2.4092083,798.216064
2.4130478,794.698048
2.4168871,793.613488
2.4207264,795.398988
2.4245659,795.128674
2.4284052,795.732934
2.4322445,796.260108
2.436084,793.743922
2.4399233,794.369798
2.4437628,794.732214
2.4476021,793.468286
2.4514414,796.47434
2.4552809,797.50929
2.4591202,800.439234
2.4629597,797.598204
2.466799,798.701062
2.4706383,797.397276
2.4744778,795.740636
2.4783171,800.190538
2.4821566,798.713476
2.4859959,799.303066
2.4898352,797.253222
2.4936747,795.242994
2.497514,796.907692
2.5013533,798.151124
2.5051928,799.723618
2.5090321,798.550426
2.5128716,794.43009
2.5167109,792.702772
2.5205502,793.08529
2.5243896,790.528136
2.528229,790.42572
2.5320684,793.81908
2.5359077,790.378162
2.539747,792.324624
2.5435865,789.169776
2.5474258,786.501256
2.5512651,785.198194
2.5551046,785.638256
2.5589439,790.238232
2.5627834,790.937892
2.5666227,792.824854
2.570462,792.03319
2.5743015,789.825744
2.5781408,788.775976
2.5819803,791.161072
2.5858196,787.708314
2.5896589,786.281604
2.5934984,788.49105
2.5973377,788.352212
2.6011772,792.965578
2.6050165,796.486524
2.6088558,798.697522
2.6126953,802.80431
2.6165346,802.888804
2.6203739,801.232568
2.6242134,797.101624
2.6280527,794.158654
2.6318922,797.15585
2.6357315,795.27446
2.6395708,796.26616
2.6434103,795.946362
2.6472496,789.785692
2.6510891,786.324842
2.6549284,782.579126
2.6587677,782.58888
2.6626072,782.488318
2.6664465,781.556626
2.6702858,781.312316
2.6741253,782.161402
2.6779646,789.303894
2.6818041,794.042492
2.6856434,791.619506
2.6894827,790.273462
2.6933222,788.892274
2.6971615,786.893458
2.701001,792.04751
2.7048403,795.670946
2.7086796,795.57865
2.7125191,793.858838
2.7163584,791.529344
2.7201977,788.76609
2.7240372,789.319006
2.7278765,792.996152
2.731716,793.548684
2.7355553,794.537672
2.7393946,794.370802
2.7432341,791.32456
2.7470734,791.415138
2.7509129,794.546386
2.7547522,796.727332
2.7585915,798.824598
2.762431,799.660596
2.7662703,800.68181
2.7701097,802.421974
2.7739491,805.077614
2.7777884,805.27025
2.7816278,805.639086
2.7854671,802.862562
2.7893064,804.947156
2.7931459,805.028688
2.7969852,809.60741
2.8008247,813.378282
2.804664,817.147048
2.8085033,820.272216
2.8123428,819.90371
2.8161821,820.231406
2.8200216,818.539222
2.8238609,819.41172
2.8277002,820.705176
2.8315397,818.67727
2.835379,823.095838
2.8392183,828.695302
2.8430578,836.898718
2.8468971,841.46449
2.8507366,844.837306
2.8545759,845.436376
2.8584152,844.895762
2.8622547,847.864636
2.866094,853.85923
2.8699335,858.540478
2.8737728,864.16046
2.8776121,865.448148
2.8814516,866.378318
2.8852909,863.043248
2.8891304,867.39828
2.8929697,875.445896
2.896809,884.793166
2.9006485,898.21361
2.9044878,903.881262
2.9083271,905.99701
2.9121666,909.756884
2.9160059,914.49513
2.9198454,917.121276
2.9236847,926.96327
2.927524,936.105284
2.9313635,944.760864
2.9352028,959.971058
2.9390423,971.485522
2.9428816,978.320044
2.9467209,985.800114
2.9505604,991.277222
2.9543997,1002.44533
2.958239,1009.862444
2.9620785,1019.365194
2.9659178,1029.526972
2.9697573,1037.695618
2.9735966,1050.93054
2.9774359,1060.28082
2.9812754,1062.26762
2.9851147,1066.62876
2.9889542,1069.60982
2.9927935,1069.09488
2.9966328,1071.81102
3.0004723,1073.52686
3.0043116,1077.42366
3.0081509,1080.13196
3.0119904,1083.61316
3.0158297,1083.3761
3.0196692,1080.9755
3.0235085,1078.85654
3.0273478,1078.79754
3.0311872,1076.23152
3.0350266,1072.25308
3.038866,1066.66784
3.0427053,1059.48812
3.0465446,1054.6883
3.0503841,1052.43044
3.0542234,1048.27928
3.0580629,1039.807
3.0619022,1033.55474
3.0657415,1027.203496
3.069581,1018.535838
3.0734203,1014.39601
3.0772596,1008.022896
3.0810991,1006.711716
3.0849384,1002.905458
3.0887779,999.336212
3.0926172,994.420698
3.0964565,985.73604
3.100296,979.491208
3.1041353,975.35658
3.1079748,969.732824
3.1118141,969.752342
3.1156534,967.916698
3.1194929,960.697718
3.1233322,957.849342
3.1271715,952.0213
3.131011,948.66637
3.1348503,945.690892
3.1386898,943.70459
3.1425291,941.935132
3.1463684,939.358792
3.1502079,934.475878
3.1540472,932.664404
3.1578867,929.85122
3.161726,932.19656
3.1655653,933.156582
3.1694048,928.691272
3.1732441,919.271668
3.1770836,916.357814
3.1809229,911.264818
3.1847622,909.976268
3.1886017,911.375232
3.192441,910.15957
3.1962803,907.2641
3.2001198,904.6437
3.2039593,899.786842
3.2077984,894.155618
3.2116379,895.467808
3.2154774,895.428834
3.2193165,893.946202
3.223156,894.028296
3.2269955,890.608462
3.2308346,888.9089
3.2346741,888.427016
3.2385136,886.927234
3.2423531,887.108422
3.2461922,885.215554
3.2500317,885.717516
3.2538712,886.118312
3.2577103,886.98434
3.2615498,889.078062
3.2653893,889.782972
3.2692284,889.51316
3.2730679,888.684472
3.2769073,886.153636
3.2807465,880.713928
3.284586,879.465892
3.2884254,881.08794
3.2922649,881.090248
3.296104,881.121862
3.2999435,875.436888
3.303783,870.79608
3.3076221,864.960278
3.3114616,862.139244
3.3153011,862.04032
3.3191402,861.890002
3.3229797,863.31786
3.3268192,860.15354
3.3306583,857.427454
3.3344978,854.938246
3.3383373,854.9344
3.3421768,857.320188
3.3460159,859.797302
3.3498554,858.036058
3.3536949,853.66388
3.357534,851.296144
3.3613735,850.910716
3.365213,852.530494
3.3690521,853.606346
3.3728916,852.976402
3.3767311,849.604308
3.3805706,848.085216
3.3844097,846.706312
3.3882492,845.90537
3.3920887,843.667114
3.3959278,845.365344
3.3997673,846.18269
3.4036068,849.991946
3.4074459,855.26715
3.4112854,854.599938
3.4151249,852.823988
3.418964,846.36101
3.4228035,843.77882
3.426643,840.949888
3.4304825,843.470556
3.4343216,847.008494
3.4381611,840.773952
3.4420006,836.911412
3.4458397,833.165062
3.4496792,829.380076
3.4535187,834.243164
3.4573578,837.424024
3.4611973,841.085448
3.4650368,844.640382
3.4688759,845.0979
3.4727154,842.374392
3.4765549,839.85752
3.4803944000000002,835.880812
3.4842335,835.594288
3.488073,839.880236
3.4919125,843.846338
3.4957516,842.725232
3.4995911,838.3906
3.5034306,835.796474
3.5072697,837.611338
3.5111092,842.907496
3.5149487,849.15443
3.5187878,851.10891
3.5226273,848.910166
3.5264668,843.494726
3.5303062,842.426198
3.5341454,839.753396
3.5379848,838.05017
3.5418243,838.060694
3.5456635,839.735548
3.5495029,841.753724
3.5533424,844.204478
3.5571815,846.24679
3.561021,843.806724
3.5648605,842.75498
3.5686996,842.021996
3.5725391,839.055418
3.5763786,837.955578
3.5802181,835.527868
3.5840572,831.181286
3.5878967,830.830212
3.5917362,833.916028
3.5955753,835.913866
3.5994148,834.81891
3.6032543,832.420654
3.6070934,825.768274
3.6109329,824.941566
3.6147724,826.00088
3.6186115,831.609582
3.622451,832.355468
3.6262905,835.25183
3.63013,835.545106
3.6339691,832.060888
3.6378086,832.730688
3.6416481,829.671812
3.6454872,830.938134
3.6493267,833.208986
3.6531662,831.359448
3.6570053,834.391322
3.6608448,835.059326
3.6646843,834.34453
3.6685238,831.143068
3.6723629,827.795556
3.6762024,827.669688
3.6800419,828.840674
