q,int
0.0019196879,0
0.0057590637,0
0.0095984399,0
0.013437815,0
0.017277192,0
0.021116567,0
0.024955943,0
0.02879532,0
0.032634693,0
0.03647407,0
0.040313447,0
0.044152823,0
0.047992197,0
0.051831573,0
0.055670947,0
0.059510326,0
0.0633497,0
0.06718908,0
0.071028453,0
0.074867827,0
0.078707206,0
0.08254658,0
0.086385953,0
0.090225333,0
0.094064707,0
0.097904086,0
0.10174346,0
0.10558283,0
0.10942221,0
0.11326159,0
0.11710097,0
0.12094034,0
0.12477971,0
0.12861909,0
0.13245846,0
0.13629785,0
0.14013722,0
0.14397659,0
0.14781597,0
0.15165534,0
0.15549473,0
0.1593341,0
0.16317347,0
0.16701285,0
0.17085222,0
0.17469161,0
0.17853098,0
0.18237035,0
0.18620973,0
0.1900491,0
0.19388847,0
0.19772786,0
0.20156722,0
0.20540662,0
0.20924599,0
0.21308537,0
0.21692474,0
0.22076411,0
0.22460349,0
0.22844286,0
0.23228223,0
0.23612161,0
0.23996098,0
0.24380035,0
0.24763975,0
0.25147913,0
0.2553185,0
0.25915787,0
0.26299725,0
0.26683662,0
0.27067599,0
0.27451537,0
0.27835474,0
0.28219411,0
0.28603349,0
0.28987288,0
0.29371226,0
0.29755163,0
0.30139101,0
0.30523038,0
0.30906975,0
0.31290913,0
0.3167485,0
0.32058787,0
0.32442725,0
0.32826664,0
0.33210602,0
0.33594539,0
0.33978477,0
0.34362414,0
0.34746351,0
0.35130289,0
0.35514226,0
0.35898163,0
0.36282101,0
0.36666038,0
0.37049978,0
0.37433915,0
0.37817852,0
0.3820179,0
0.38585727,0
0.38969665,0
0.39353602,0
0.39737539,0
0.40121479,0
0.40505414,0
0.40889354,0
0.41273289,0
0.41657228,0
0.42041163,0
0.42425103,0
0.42809038,94.4488706206897
0.43192978,89.4670040793104
0.43576918,89.1299476896552
0.43960853,86.6238493793103
0.44344792,85.4680783448276
0.44728727,87.9931225862069
0.45112667,89.2961851793104
0.45496602,96.6689290310345
0.45880542,99.0218278965517
0.46264477,111.648236227586
0.46648417,126.536732655172
0.47032351,139.053091068966
0.47416291,164.804921965517
0.47800231,167.950549689655
0.48184166,208.391030344828
0.48568106,214.057718275862
0.48952041,262.714056896552
0.4933598,273.664226896552
0.49719915,295.78015137931
0.50103855,329.040100689655
0.5048779,302.981510689655
0.5087173,357.957057931034
0.5125567,340.288305862069
0.51639605,365.59684862069
0.52023544,397.500017586207
0.52407479,397.566752413793
0.52791419,434.846965517241
0.53175354,437.186771034483
0.53559294,474.704113793103
0.53943229,470.347241724138
0.54327168,500.707892068966
0.54711103,527.573775172414
0.55095043,539.804737931034
0.55478983,584.300792758621
0.55862918,596.530705517241
0.56246858,625.406082758621
0.56630793,638.764291034483
0.57014732,643.338704482759
0.57398667,648.073820689655
0.57782607,639.124454827586
0.58166542,637.909364827586
0.58550482,634.159013448276
0.58934417,632.873323793103
0.59318357,632.36192137931
0.59702296,630.00142862069
0.60086231,625.788174482759
0.60470171,617.728823103448
0.60854106,618.346840344828
0.61238046,618.09765862069
0.61621981,617.695540344827
0.6200592,622.811727586207
0.62389855,622.543341724138
0.62773795,619.076820344828
0.6315773,612.041206896552
0.6354167,610.074727586207
0.6392561,605.324771724138
0.64309545,605.509364137931
0.64693484,608.948543793104
0.65077419,608.436754137931
0.65461359,610.574487931034
0.65845294,608.188383103448
0.66229234,610.189675862069
0.66613169,609.795964827586
0.66997108,611.942608965517
0.67381043,614.459407931035
0.67764983,614.576197931035
0.68148923,615.020719655172
0.68532858,614.82506
0.68916798,617.618206551724
0.69300733,616.857897241379
0.69684672,620.424084137931
0.70068607,623.189808965517
0.70452547,622.971359310345
0.70836482,625.670982413793
0.71220422,624.559305517241
0.71604357,624.525061724138
0.71988297,621.436467241379
0.72372236,622.922926896552
0.72756171,623.683003448276
0.73140111,623.537941034483
0.73524046,628.50246862069
0.73907986,628.577452068965
0.74291921,629.900427241379
0.7467586,630.821326896552
0.75059795,633.023563103448
0.75443735,635.929032758621
0.75827675,634.86490137931
0.7621161,640.207447586207
0.7659555,635.422835517241
0.76979485,637.574128965517
0.77363424,635.253447931034
0.77747359,635.037503448276
0.78131299,634.998934827586
0.78515234,634.555960344828
0.78899174,639.205414482759
0.79283109,634.268158965517
0.79667048,641.800987241379
0.80050983,640.936447586207
0.80434923,644.783155862069
0.80818863,647.304896206897
0.81202803,645.89328137931
0.81586733,649.148165517241
0.81970673,644.031607931035
0.82354612,649.334495862069
0.82738552,646.524763793103
0.83122482,650.728766206897
0.83506422,653.816586206896
0.83890362,651.853206206897
0.84274302,661.6581
0.84658241,663.639543448276
0.85042171,672.54272137931
0.85426111,676.345814482759
0.85810051,679.709649655172
0.86193991,686.501062413793
0.86577921,685.406805517241
0.86961861,690.619494827586
0.873458,684.97244137931
0.8772974,685.035645172414
0.8811368,686.009084482759
0.8849761,681.689122758621
0.8888155,686.793042413793
0.8926549,683.853645862069
0.89649429,682.145828275862
0.9003336,683.459362068965
0.90417299,681.881979655172
0.90801239,683.366614827586
0.91185179,683.530785862069
0.91569109,686.944603793103
0.91953049,685.740250689655
0.92336988,687.782929655173
0.92720928,691.659920689655
0.93104868,692.74487
0.93488798,692.592203103448
0.93872738,695.314474137931
0.94256678,697.451615517241
0.94640617,693.713750344828
0.95024548,698.145053793103
0.95408487,695.660896896552
0.95792427,693.99676
0.96176367,695.58339862069
0.96560307,695.430538965517
0.96944237,697.800747241379
0.97328176,696.772148965517
0.97712116,700.613480689655
0.98096056,700.96244862069
0.98479986,700.996283103448
0.98863926,703.251693448276
0.99247866,702.795837931034
0.99631805,703.006734827586
1.0001574,701.376816551724
1.0039968,703.75699137931
1.0078362,702.496194482759
1.0116755,705.057032068966
1.0155149,708.134202068966
1.0193542,710.184608275862
1.0231936,710.19777862069
1.027033,710.646982068966
1.0308724,714.155057241379
1.0347117,713.446453448276
1.0385511,714.71290137931
1.0423905,717.568917586207
1.0462299,715.070815517241
1.0500693,715.146884482758
1.0539086,715.797613793104
1.057748,717.321552413793
1.0615874,714.971321034483
1.0654268,718.224539655173
1.0692661,719.266105862069
1.0731055,717.931513793103
1.0769449,720.510668965517
1.0807843,720.735211724138
1.0846236,723.11185
1.088463,723.306987241379
1.0923024,726.697318275862
1.0961418,728.756403103448
1.0999812,726.875144482759
1.1038205,729.909917241379
1.1076599,729.741342068966
1.1114993,730.037768275862
1.1153387,731.113950344827
1.119178,731.14220137931
1.1230174,733.017873103448
1.1268568,733.74972
1.1306962,739.341290344828
1.1345356,738.977425862069
1.1383749,743.785382068965
1.1422143,746.674253793103
1.1460537,752.372262068966
1.1498931,758.288715517241
1.1537324,757.335893448276
1.1575718,762.325118275862
1.1614112,759.958388965517
1.1652506,760.63927862069
1.16909,760.299306551724
1.1729293,760.13846862069
1.1767687,759.443704482759
1.1806081,760.291077931035
1.1844475,764.832458275862
1.1882868,760.38159
1.1921262,763.277590344828
1.1959656,764.195828965517
1.199805,764.875113793103
1.2036443,764.980456206897
1.2074837,764.607904137931
1.2113231,764.57187724138
1.2151625,762.405010689655
1.2190019,768.096222413793
1.2228412,768.577214137931
1.2266806,768.945865172414
1.23052,772.420047931034
1.2343594,772.323568275862
1.2381987,774.050642413793
1.2420381,774.129496896552
1.2458775,779.57148862069
1.2497169,778.492814827586
1.2535563,781.013462068966
1.2573956,783.905197241379
1.261235,785.158640344828
1.2650743,789.584886896552
1.2689137,790.661633448276
1.272753,793.574649655172
1.2765924,791.90941137931
1.2804318,793.15027862069
1.2842712,796.377223448276
1.2881105,794.098791724138
1.2919499,797.796529310345
1.2957893,798.452803793103
1.2996287,802.102224482759
1.3034681,801.196844137931
1.3073074,802.464340689655
1.3111468,806.560957586207
1.3149862,804.525653793103
1.3188256,811.879254137931
1.3226649,813.288056551724
1.3265043,815.103090689655
1.3303437,817.243439655172
1.3341831,819.196251034483
1.3380225,821.740133793103
1.3418618,820.315956551724
1.3457012,826.570211034483
1.3495406,829.837645517241
1.35338,833.877207586207
1.3572193,838.853751034483
1.3610587,845.721136551724
1.3648981,848.032222758621
1.3687375,854.757766896552
1.3725769,862.788961034483
1.3764162,862.171586551724
1.3802556,865.438282758621
1.384095,862.593006206896
1.3879344,862.562045862069
1.3917737,859.050755517241
1.3956131,859.456657586207
1.3994525,865.185341034482
1.4032919,862.879992068966
1.4071312,868.016139655172
1.4109706,869.819741724138
1.41481,869.36033724137906
1.4186494,874.78944275862
1.4224888,876.492046551724
1.4263281,884.214842413793
1.4301675,886.020182068966
1.4340069,892.297012758621
1.4378463,897.498041034482
1.4416856,895.310537931035
1.445525,899.503009310345
1.4493644,900.993435517242
1.4532038,904.713162068966
1.4570432,908.586453448276
1.4608825,914.693271034483
1.4647219,916.657496551724
1.4685613,917.735722413793
1.4724007,921.587666551724
1.47624,924.200301034483
1.4800794,926.512195172414
1.4839188,931.692828275862
1.4877582,936.531409655172
1.4915975,939.357097931034
1.4954369,944.504814137931
1.4992763,949.288517931034
1.5031157,950.94097862069
1.5069551,953.170056896552
1.5107944,957.529094827586
1.5146338,964.49367
1.5184731,967.127624137931
1.5223125,974.006021034483
1.5261518,981.369356896552
1.5299912,981.413711034483
1.5338306,990.493745172414
1.53767,995.104086206896
1.5415094,999.840650344828
1.5453487,1005.71357655172
1.5491881,1008.40205551724
1.5530275,1014.76506448276
1.5568669,1014.28777896552
1.5607062,1021.31580655172
1.5645456,1027.85851586207
1.568385,1032.7981637931
1.5722244,1040.3388037931
1.5760637,1043.4232562069
1.5799031,1048.31429448276
1.5837425,1050.43015793103
1.5875819,1059.21593172414
1.5914213,1065.99105413793
1.5952606,1068.56787241379
1.5991,1078.63337862069
1.6029394,1084.46704068966
1.6067787,1089.79540655172
1.6106182,1094.97014344828
1.6144575,1105.11385517241
1.618297,1106.3328862069
1.6221363,1115.74025172414
1.6259756,1125.17837931035
1.6298151,1128.94416551724
1.6336544,1142.02110689655
1.6374937,1149.49363793103
1.6413332,1159.90332758621
1.6451725,1162.57458275862
1.649012,1173.86154137931
1.6528513,1181.83406896552
1.6566906,1185.82845862069
1.6605301,1202.60727586207
1.6643694,1208.08319655172
1.6682089,1220.46675862069
1.6720482,1230.63385517241
1.6758875,1243.18765172414
1.679727,1254.90638275862
1.6835663,1265.55510689655
1.6874056,1283.84881034483
1.6912451,1287.83075862069
1.6950844,1303.7837
1.6989239,1314.56624482759
1.7027632,1326.34906551724
1.7066025,1338.54035517241
1.710442,1351.00064137931
1.7142813,1367.31977586207
1.7181208,1371.29543103448
1.7219601,1393.71260689655
1.7257994,1400.2433137931
1.7296389,1415.59967931034
1.7334782,1431.56813103448
1.7373175,1439.45296551724
1.741157,1458.47891034483
1.7449963,1462.2718137931
1.7488358,1485.54990689655
1.7526751,1492.56542068966
1.7565144,1512.69326551724
1.7603539,1529.10486206897
1.7641932,1536.44352068966
1.7680326,1559.74208275862
1.7718719,1564.71576206897
1.7757113,1587.34997586207
1.7795507,1594.67600689655
1.78339,1612.31141724138
1.7872295,1624.36140689655
1.7910688,1635.90579310345
1.7949081,1657.16087586207
1.7987476,1662.19510344828
1.8025869,1687.72975862069
1.8064262,1692.59674137931
1.8102657,1708.63885517241
1.814105,1722.51614482759
1.8179445,1732.07128965517
1.8217838,1750.70217931034
1.8256231,1756.55738965517
1.8294626,1778.9829
1.8333019,1781.3015137931
1.8371414,1798.71506896552
1.8409807,1813.03548275862
1.84482,1818.70374482759
1.8486595,1834.3735137931
1.8524988,1837.9246137931
1.8563381,1852.58967586207
1.8601776,1850.5021862069
1.8640169,1864.02546206897
1.8678564,1870.61754137931
1.8716957,1867.2086
1.875535,1880.55805172414
1.8793745,1874.8888
1.8832138,1882.72556206897
1.8870533,1880.63992758621
1.8908926,1886.33128275862
1.8947319,1883.82409655172
1.8985714,1876.0109
1.9024107,1883.00612758621
1.9062502,1871.46738275862
1.9100895,1876.84564482759
1.9139288,1872.27312413793
1.9177683,1867.26187241379
1.9216076,1861.56840344828
1.9254469,1851.86651724138
1.9292864,1847.21708965517
1.9331257,1829.33736206897
1.9369652,1826.83960689655
1.9408045,1813.05792413793
1.9446438,1801.30588275862
1.9484833,1791.8101
1.9523226,1776.50397586207
1.9561621,1767.27455862069
1.9600014,1749.61757931034
1.9638407,1737.89416896552
1.9676802,1718.86809655172
1.9715195,1702.95738965517
1.9753588,1687.68162413793
1.9791983,1667.71168965517
1.9830376,1653.66108275862
1.9868771,1636.08680689655
1.9907164,1617.06926206897
1.9945557,1602.34907241379
1.9983952,1584.23788275862
2.0022345,1566.43831034483
2.006074,1551.6757
2.0099133,1537.03091724138
2.0137526,1519.45875172414
2.017592,1503.77033448276
2.0214314,1486.53214827586
2.0252707,1465.26483793103
2.0291101,1446.60766206897
2.0329494,1430.60302068966
2.0367889,1412.90147586207
2.0406282,1394.91260344828
2.0444675,1380.39744137931
2.048307,1360.26932413793
2.0521463,1341.68851034483
2.0559858,1326.36569310345
2.0598251,1310.26545862069
2.0636644,1292.58377586207
2.0675039,1276.69056206897
2.0713432,1263.8836
2.0751827,1247.6554137931
2.079022,1235.79298275862
2.0828613,1225.24042413793
2.0867008,1209.07738275862
2.0905401,1196.43784482759
2.0943794,1184.06682068966
2.0982189,1167.65196551724
2.1020582,1154.88819655172
2.1058977,1142.87740689655
2.109737,1130.97580689655
2.1135763,1118.32766896552
2.1174158,1109.18668965517
2.1212551,1098.69711275862
2.1250946,1085.36763965517
2.1289339,1076.74706724138
2.1327732,1064.83063551724
2.1366127,1053.52789413793
2.140452,1045.39121896552
2.1442913,1038.09379724138
2.1481308,1029.55294724138
2.1519701,1020.30591758621
2.1558096,1014.4680362069
2.1596489,1004.18228896552
2.1634882,996.259249655172
2.1673277,990.838167241379
2.171167,982.210363448276
2.1750065,976.316572068966
2.1788458,971.165551379311
2.1826851,966.856007241379
2.1865246,963.050887931034
2.1903639,960.864389655172
2.1942034,958.730170689655
2.1980427,953.178993103448
2.201882,948.126260344828
2.2057215,945.035907241379
2.2095608,940.288976551724
2.2134001,936.15816862069
2.2172396,932.600798965517
2.2210789,927.462962068965
2.2249184,920.99941
2.2287577,918.454736551724
2.232597,913.439548275862
2.2364365,907.866814827586
2.2402758,903.879765172414
2.2441153,900.077860689655
2.2479546,897.55722137931
2.2517939,893.567931034483
2.2556334,890.447688275862
2.2594727,886.572636206896
2.263312,881.812673793103
2.2671515,881.484917241379
2.2709908,878.273163448276
2.2748302,873.93186
2.2786695,871.854444137931
2.2825089,867.660877931035
2.2863482999999998,865.137679310345
2.2901876,864.203334482759
2.2940271,863.390112413793
2.2978664,862.24643137931
2.3017057,860.328458965517
2.3055452,858.643480344828
2.3093845,855.687064137931
2.3132238,854.645034137931
2.3170633,854.1431
2.3209026,853.749812413793
2.3247421,850.739391034483
2.3285814,848.715744482759
2.3324207,847.814781034483
2.3362602,844.110574827586
2.3400995,842.628598275862
2.343939,842.161152413793
2.3477783,840.043031034483
2.3516176,840.226523448276
2.3554571,839.39486862069
2.3592964,836.923893793103
2.3631359,833.059340689655
2.3669752,830.837204827586
2.3708145,829.112316896552
2.374654,825.24041
2.3784933,825.546316896552
2.3823326,824.279217241379
2.3861721,821.34550137931
2.3900114,821.758713448276
2.3938509,821.154783793104
2.3976902,819.574452413793
2.4015295,819.464824137931
2.405369,817.302871724138
2.4092083,816.059069310345
2.4130478,813.458398965517
2.4168871,812.937538275862
2.4207264,812.774237931034
2.4245659,810.711988275862
2.4284052,811.506955862069
2.4322445,811.2823
2.436084,808.778976896552
2.4399233,808.822571724138
2.4437628,807.580772068965
2.4476021,805.760664482758
2.4514414,803.165714482759
2.4552809,800.093707586207
2.4591202,798.359816896552
2.4629597,796.449145172414
2.466799,798.807162413793
2.4706383,799.561242413793
2.4744778,798.844804827586
2.4783171,797.853746896552
2.4821566,796.744999310345
2.4859959,795.058966206896
2.4898352,795.501956896552
2.4936747,795.665184482759
2.497514,794.934506896552
2.5013533,794.437123793103
2.5051928,793.362414482759
2.5090321,792.116143793103
2.5128716,789.415725172414
2.5167109,790.178774137931
2.5205502,789.845612758621
2.5243896,788.17620862069
2.528229,789.407211034483
2.5320684,788.904705172414
2.5359077,788.279636551724
2.539747,788.946325862069
2.5435865,788.353939310345
2.5474258,788.716689310345
2.5512651,788.82698
2.5551046,788.389081724138
2.5589439,787.310951724138
2.5627834,784.50932862069
2.5666227,784.226072413793
2.570462,783.94193862069
2.5743015,782.895959655172
2.5781408,784.082516896552
2.5819803,785.221261034483
2.5858196,783.318969655172
2.5896589,784.643071034483
2.5934984,784.432966896552
2.5973377,784.552269655172
2.6011772,784.892365517241
2.6050165,784.837124137931
2.6088558,783.720327931035
2.6126953,783.217691724138
2.6165346,784.925238275862
2.6203739,785.489994137931
2.6242134,783.727201034483
2.6280527,784.62394137931
2.6318922,784.037994827586
2.6357315,781.837051034483
2.6395708,781.49786
2.6434103,780.497093448276
2.6472496,778.281077241379
2.6510891,776.793521724138
2.6549284,774.289944827586
2.6587677,772.654052758621
2.6626072,771.800973103448
2.6664465,772.683459310345
2.6702858,772.728642413793
2.6741253,770.436612068965
2.6779646,770.857200689655
2.6818041,770.313465862069
2.6856434,768.427814482759
2.6894827,770.350506206897
2.6933222,769.812877241379
2.6971615,768.678500344828
2.701001,770.940687586207
2.7048403,771.026520689655
2.7086796,772.665887241379
2.7125191,774.889991724138
2.7163584,775.169916896552
2.7201977,777.54728137931
2.7240372,779.057697586207
2.7278765,779.781578965517
2.731716,781.078106551724
2.7355553,777.950435172414
2.7393946,777.803741034483
2.7432341,779.602964137931
2.7470734,780.881897241379
2.7509129,783.752729310345
2.7547522,784.936270344828
2.7585915,785.530702413793
2.762431,786.529574827586
2.7662703,786.729693103448
2.7701097,786.479936551724
2.7739491,786.967644137931
2.7777884,789.230273448276
2.7816278,792.18195862069
2.7854671,793.453142068966
2.7893064,794.780635517242
2.7931459,796.42018
2.7969852,798.160746896552
2.8008247,799.976472413793
2.804664,804.55616724138
2.8085033,807.328427586207
2.8123428,810.832703103448
2.8161821,815.214295862069
2.8200216,817.37808
2.8238609,822.853466896552
2.8277002,827.15777137931
2.8315397,829.02043
2.835379,831.562912758621
2.8392183,834.910162758621
2.8430578,839.22584
2.8468971,843.83706
2.8507366,849.582582068966
2.8545759,853.807599310345
2.8584152,858.604087586207
2.8622547,865.289598275862
2.866094,871.911822758621
2.8699335,877.186111034483
2.8737728,884.904255517241
2.8776121,894.376204482758
2.8814516,902.805275862069
2.8852909,911.805300344828
2.8891304,922.405955517241
2.8929697,931.257645517241
2.896809,941.639421724138
2.9006485,953.143557586207
2.9044878,963.556572413793
2.9083271,973.981173103448
2.9121666,987.47105
2.9160059,1002.11242068966
2.9198454,1015.54625206897
2.9236847,1031.84460310345
2.927524,1047.0416462069
2.9313635,1061.97286413793
2.9352028,1079.29548103448
2.9390423,1099.46912275862
2.9428816,1116.78994482759
2.9467209,1134.81474827586
2.9505604,1155.06140344828
2.9543997,1170.53407586207
2.958239,1186.10280344828
2.9620785,1204.41766551724
2.9659178,1219.17831034483
2.9697573,1234.85577241379
2.9735966,1253.17783793103
2.9774359,1267.93284827586
2.9812754,1282.41317931034
2.9851147,1294.60666896552
2.9889542,1305.00011034483
2.9927935,1311.70974137931
2.9966328,1317.99039310345
3.0004723,1324.78664137931
3.0043116,1329.62237241379
3.0081509,1331.54102413793
3.0119904,1333.54595862069
3.0158297,1335.30506206897
3.0196692,1333.99801724138
3.0235085,1333.45011034483
3.0273478,1331.41391724138
3.0311872,1326.14945172414
3.0350266,1320.0184
3.038866,1313.76773793103
3.0427053,1304.33644827586
3.0465446,1293.7344
3.0503841,1285.56061034483
3.0542234,1274.06076206897
3.0580629,1263.6758137931
3.0619022,1254.95433103448
3.0657415,1246.71932068965
3.069581,1236.4962862069
3.0734203,1225.85911724138
3.0772596,1217.06203448276
3.0810991,1205.00757931034
3.0849384,1194.69572068965
3.0887779,1184.36968275862
3.0926172,1172.70255862069
3.0964565,1162.33463103448
3.100296,1152.89956206897
3.1041353,1143.69101034483
3.1079748,1133.96082413793
3.1118141,1125.77822758621
3.1156534,1117.71012758621
3.1194929,1107.80337931035
3.1233322,1099.91171551724
3.1271715,1093.40699068966
3.131011,1086.24210241379
3.1348503,1079.62978103448
3.1386898,1073.84693
3.1425291,1068.54484103448
3.1463684,1059.68571758621
3.1502079,1054.19955241379
3.1540472,1048.42747551724
3.1578867,1040.69136758621
3.161726,1037.64138896552
3.1655653,1033.23361034483
3.1694048,1024.70607758621
