q,int
0.0019196879,0
0.0057590637,0
0.0095984399,0
0.013437815,0
0.017277192,0
0.021116567,0
0.024955943,0
0.02879532,0
0.032634693,0
0.03647407,0
0.040313447,0
0.044152823,0
0.047992197,0
0.051831573,0
0.055670947,0
0.059510326,0
0.0633497,0
0.06718908,0
0.071028453,0
0.074867827,0
0.078707206,0
0.08254658,0
0.086385953,0
0.090225333,0
0.094064707,0
0.097904086,0
0.10174346,0
0.10558283,0
0.10942221,0
0.11326159,0
0.11710097,0
0.12094034,0
0.12477971,0
0.12861909,0
0.13245846,0
0.13629785,0
0.14013722,0
0.14397659,0
0.14781597,0
0.15165534,0
0.15549473,0
0.1593341,0
0.16317347,0
0.16701285,0
0.17085222,0
0.17469161,0
0.17853098,0
0.18237035,0
0.18620973,0
0.1900491,0
0.19388847,0
0.19772786,0
0.20156722,0
0.20540662,0
0.20924599,0
0.21308537,0
0.21692474,0
0.22076411,0
0.22460349,0
0.22844286,0
0.23228223,0
0.23612161,0
0.23996098,0
0.24380035,0
0.24763975,0
0.25147913,0
0.2553185,0
0.25915787,0
0.26299725,0
0.26683662,0
0.27067599,0
0.27451537,0
0.27835474,0
0.28219411,0
0.28603349,0
0.28987288,0
0.29371226,0
0.29755163,0
0.30139101,0
0.30523038,0
0.30906975,0
0.31290913,0
0.3167485,0
0.32058787,0
0.32442725,0
0.32826664,0
0.33210602,0
0.33594539,0
0.33978477,0
0.34362414,0
0.34746351,0
0.35130289,0
0.35514226,0
0.35898163,0
0.36282101,0
0.36666038,0
0.37049978,0
0.37433915,0
0.37817852,0
0.3820179,0
0.38585727,0
0.38969665,0
0.39353602,0
0.39737539,0
0.40121479,0
0.40505414,0
0.40889354,0
0.41273289,0
0.41657228,0
0.42041163,0
0.42425103,0
0.42809038,114.1257186
0.43192978,111.30640328
0.43576918,99.3611288
0.43960853,88.2290598
0.44344792,81.722046
0.44728727,86.73497
0.45112667,82.5351936
0.45496602,87.9263996
0.45880542,88.2845208
0.46264477,95.1527038
0.46648417,117.1305086
0.47032351,127.394442
0.47416291,150.522826
0.47800231,150.141924
0.48184166,181.381432
0.48568106,193.285226
0.48952041,225.738078
0.4933598,230.261378
0.49719915,238.973508
0.50103855,258.640816
0.5048779,240.881668
0.5087173,292.737132
0.5125567,283.752326
0.51639605,305.291018
0.52023544,318.554912
0.52407479,314.287902
0.52791419,347.656878
0.53175354,350.1915
0.53559294,379.91231
0.53943229,373.926062
0.54327168,384.596644
0.54711103,406.990914
0.55095043,414.601282
0.55478983,444.387758
0.55862918,460.766822
0.56246858,471.852752
0.56630793,488.910728
0.57014732,502.009438
0.57398667,505.077196
0.57782607,508.548112
0.58166542,508.703332
0.58550482,503.114486
0.58934417,509.5565
0.59318357,507.470598
0.59702296,507.58265
0.60086231,509.122766
0.60470171,506.690418
0.60854106,505.48968
0.61238046,500.9274
0.61621981,493.581298
0.6200592,501.132728
0.62389855,504.659766
0.62773795,501.618498
0.6315773,499.6948
0.6354167,491.607452
0.6392561,491.86555
0.64309545,497.953166
0.64693484,504.251598
0.65077419,512.066434
0.65461359,518.17547
0.65845294,519.34968
0.66229234,522.378484
0.66613169,520.620782
0.66997108,524.739452
0.67381043,525.971912
0.67764983,528.442578
0.68148923,529.775942
0.68532858,530.100764
0.68916798,537.455432
0.69300733,537.703258
0.69684672,538.942402
0.70068607,538.197836
0.70452547,537.464532
0.70836482,543.950766
0.71220422,549.657128
0.71604357,554.915858
0.71988297,549.777002
0.72372236,548.580996
0.72756171,547.19901
0.73140111,548.97346
0.73524046,555.665074
0.73907986,553.760374
0.74291921,556.353748
0.7467586,559.6459
0.75059795,561.171974
0.75443735,565.855214
0.75827675,561.991078
0.7621161,566.031972
0.7659555,564.632654
0.76979485,569.59237
0.77363424,572.399022
0.77747359,576.179626
0.78131299,577.289392
0.78515234,578.093432
0.78899174,575.05044
0.79283109,568.074926
0.79667048,573.674926
0.80050983,574.78894
0.80434923,583.987588
0.80818863,587.529762
0.81202803,594.301696
0.81586733,595.98219
0.81970673,591.297814
0.82354612,598.024818
0.82738552,590.653016
0.83122482,596.08274
0.83506422,599.67179
0.83890362,592.451014
0.84274302,597.788672
0.84658241,603.63209
0.85042171,615.399804
0.85426111,624.408948
0.85810051,629.16659
0.86193991,633.12494
0.86577921,628.180908
0.86961861,630.759056
0.873458,626.038354
0.8772974,628.764868
0.8811368,635.45144
0.8849761,634.507654
0.8888155,637.611708
0.8926549,631.40215
0.89649429,626.382872
0.9003336,624.474474
0.90417299,624.371314
0.90801239,627.404358
0.91185179,632.670506
0.91569109,636.290686
0.91953049,632.895654
0.92336988,632.889794
0.92720928,635.702344
0.93104868,639.478664
0.93488798,638.828088
0.93872738,643.37699
0.94256678,640.445314
0.94640617,637.802382
0.95024548,640.390384
0.95408487,641.64064
0.95792427,645.171646
0.96176367,649.120654
0.96560307,652.405776
0.96944237,646.117614
0.97328176,642.797938
0.97712116,644.941786
0.98096056,646.072316
0.98479986,648.854956
0.98863926,651.086632
0.99247866,651.463478
0.99631805,651.7865
1.0001574,657.694398
1.0039968,662.83832
1.0078362,663.051442
1.0116755,659.946862
1.0155149,657.994972
1.0193542,658.465062
1.0231936,658.931154
1.027033,664.04209
1.0308724,667.41256
1.0347117,666.510256
1.0385511,667.263194
1.0423905,667.782044
1.0462299,668.733556
1.0500693,666.417922
1.0539086,671.38628
1.057748,676.55519
1.0615874,673.7053
1.0654268,676.53767
1.0692661,674.62113
1.0731055,673.326064
1.0769449,678.141784
1.0807843,681.38667
1.0846236,682.766382
1.088463,680.61587
1.0923024,681.70636
1.0961418,676.659568
1.0999812,674.439308
1.1038205,676.583118
1.1076599,678.024388
1.1114993,684.95597
1.1153387,687.61842
1.119178,689.035768
1.1230174,690.86775
1.1268568,691.165624
1.1306962,693.245594
1.1345356,694.114342
1.1383749,699.52949
1.1422143,701.159352
1.1460537,705.902418
1.1498931,706.327698
1.1537324,704.686038
1.1575718,712.340516
1.1614112,711.88678
1.1652506,713.96404
1.16909,712.00996
1.1729293,709.371414
1.1767687,709.48822
1.1806081,710.657702
1.1844475,717.072666
1.1882868,710.880506
1.1921262,711.759022
1.1959656,711.873414
1.199805,711.105286
1.2036443,713.699132
1.2074837,712.544092
1.2113231,710.428404
1.2151625,707.822032
1.2190019,712.785022
1.2228412,715.09607
1.2266806,713.207164
1.23052,714.9203
1.2343594,714.551858
1.2381987,715.713086
1.2420381,720.87544
1.2458775,725.113074
1.2497169,725.329334
1.2535563,727.94475
1.2573956,729.798804
1.261235,732.506628
1.2650743,736.707982
1.2689137,734.60769
1.272753,738.637782
1.2765924,734.182214
1.2804318,735.601916
1.2842712,741.174634
1.2881105,737.190686
1.2919499,738.227906
1.2957893,739.8136
1.2996287,744.788904
1.3034681,744.438916
1.3073074,745.631846
1.3111468,745.156728
1.3149862,739.859266
1.3188256,745.809508
1.3226649,751.63082
1.3265043,751.456774
1.3303437,752.914076
1.3341831,752.695824
1.3380225,750.949912
1.3418618,750.6754
1.3457012,757.093118
1.3495406,755.6214
1.35338,753.980176
1.3572193,755.436264
1.3610587,758.620178
1.3648981,763.563706
1.3687375,767.868772
1.3725769,779.818846
1.3764162,780.167714
1.3802556,784.802368
1.384095,784.740318
1.3879344,780.762488
1.3917737,778.570436
1.3956131,779.552918
1.3994525,784.884804
1.4032919,782.153222
1.4071312,785.707692
1.4109706,788.660008
1.41481,786.902274
1.4186494,792.212316
1.4224888,796.022814
1.4263281,798.35768
1.4301675,799.62998
1.4340069,803.418128
1.4378463,805.056702
1.4416856,806.915574
1.445525,808.904308
1.4493644,807.622508
1.4532038,808.003748
1.4570432,809.025306
1.4608825,813.63047
1.4647219,816.918224
1.4685613,822.571704
1.4724007,824.564746
1.47624,826.998414
1.4800794,825.89347
1.4839188,824.152222
1.4877582,824.629262
1.4915975,824.07234
1.4954369,827.02257
1.4992763,831.31122
1.5031157,836.019042
1.5069551,834.309448
1.5107944,836.394812
1.5146338,839.071996
1.5184731,836.508658
1.5223125,842.630286
1.5261518,844.906996
1.5299912,844.974328
1.5338306,850.67351
1.53767,853.58346
1.5415094,854.697412
1.5453487,854.547314
1.5491881,859.125476
1.5530275,864.219116
1.5568669,869.069166
1.5607062,871.176244
1.5645456,872.134336
1.568385,869.68501
1.5722244,869.630154
1.5760637,872.872142
1.5799031,875.959778
1.5837425,878.483276
1.5875819,886.448314
1.5914213,888.547196
1.5952606,884.812306
1.5991,888.282702
1.6029394,889.37949
1.6067787,889.846594
1.6106182,897.25884
1.6144575,902.211328
1.618297,901.236158
1.6221363,910.067432
1.6259756,912.964356
1.6298151,914.51062
1.6336544,919.664368
1.6374937,919.280626
1.6413332,923.327502
1.6451725,918.438892
1.649012,925.920092
1.6528513,927.811646
1.6566906,928.996778
1.6605301,937.99889
1.6643694,938.1891
1.6682089,944.403696
1.6720482,952.22915
1.6758875,961.175476
1.679727,966.879602
1.6835663,972.26505
1.6874056,981.499206
1.6912451,984.328358
1.6950844,990.749844
1.6989239,994.16127
1.7027632,998.545576
1.7066025,1000.115494
1.710442,1005.372548
1.7142813,1010.129666
1.7181208,1009.924162
1.7219601,1025.01034
1.7257994,1030.55002
1.7296389,1040.96352
1.7334782,1051.66688
1.7373175,1055.26044
1.741157,1063.80846
1.7449963,1062.36718
1.7488358,1071.38958
1.7526751,1074.53294
1.7565144,1082.59916
1.7603539,1088.83332
1.7641932,1090.38826
1.7680326,1100.36286
1.7718719,1101.92616
1.7757113,1111.50654
1.7795507,1112.27198
1.78339,1117.82838
1.7872295,1121.25524
1.7910688,1130.07592
1.7949081,1136.27888
1.7987476,1136.36468
1.8025869,1150.24714
1.8064262,1153.42338
1.8102657,1164.93688
1.814105,1174.62072
1.8179445,1181.91262
1.8217838,1185.54172
1.8256231,1187.94056
1.8294626,1194.94084
1.8333019,1192.60784
1.8371414,1202.35854
1.8409807,1211.775
1.84482,1216.32296
1.8486595,1222.87702
1.8524988,1225.95346
1.8563381,1230.92288
1.8601776,1231.86178
1.8640169,1243.33702
1.8678564,1248.81836
1.8716957,1245.62226
1.875535,1251.73086
1.8793745,1247.66668
1.8832138,1248.43778
1.8870533,1250.95588
1.8908926,1255.39688
1.8947319,1258.88198
1.8985714,1259.30268
1.9024107,1263.12868
1.9062502,1258.36544
1.9100895,1254.32424
1.9139288,1249.94066
1.9177683,1246.18846
1.9216076,1241.80788
1.9254469,1241.89436
1.9292864,1245.48414
1.9331257,1241.4101
1.9369652,1242.50636
1.9408045,1241.02248
1.9446438,1230.94604
1.9484833,1225.47062
1.9523226,1221.4235
1.9561621,1217.12408
1.9600014,1216.66448
1.9638407,1212.86364
1.9676802,1205.00312
1.9715195,1197.64586
1.9753588,1192.45622
1.9791983,1186.15972
1.9830376,1180.92006
1.9868771,1175.2324
1.9907164,1165.95364
1.9945557,1162.2432
1.9983952,1154.31042
2.0022345,1147.15276
2.006074,1141.51986
2.0099133,1130.89496
2.0137526,1127.91588
2.017592,1120.9345
2.0214314,1118.63422
2.0252707,1109.40358
2.0291101,1100.23048
2.0329494,1094.16084
2.0367889,1080.5916
2.0406282,1076.58384
2.0444675,1070.35454
2.048307,1061.82056
2.0521463,1054.06028
2.0559858,1048.74716
2.0598251,1038.69248
2.0636644,1030.200988
2.0675039,1024.820094
2.0713432,1015.61136
2.0751827,1013.547862
2.079022,1006.799008
2.0828613,1000.853158
2.0867008,988.16503
2.0905401,980.96079
2.0943794,975.62428
2.0982189,965.616396
2.1020582,962.620118
2.1058977,959.675768
2.109737,960.281214
2.1135763,957.81287
2.1174158,952.06964
2.1212551,942.530982
2.1250946,934.31333
2.1289339,935.585852
2.1327732,931.164464
2.1366127,924.2686
2.140452,921.70818
2.1442913,916.651148
2.1481308,912.166112
2.1519701,904.900878
2.1558096,901.18307
2.1596489,892.756666
2.1634882,887.7052
2.1673277,886.735216
2.171167,880.378052
2.1750065,880.387368
2.1788458,878.826892
2.1826851,877.681494
2.1865246,871.993972
2.1903639,871.826978
2.1942034,867.791772
2.1980427,864.349854
2.201882,868.201586
2.2057215,866.808706
2.2095608,866.964808
2.2134001,864.53556
2.2172396,860.442418
2.2210789,860.088244
2.2249184,856.446154
2.2287577,857.402136
2.232597,859.747658
2.2364365,857.23059
2.2402758,859.608044
2.2441153,856.345642
2.2479546,849.544884
2.2517939,844.486462
2.2556334,840.568836
2.2594727,837.698622
2.263312,839.287304
2.2671515,844.290002
2.2709908,843.063124
2.2748302,842.683238
2.2786695,839.792334
2.2825089,833.26095
2.2863482999999998,833.827076
2.2901876,836.719348
2.2940271,841.536936
2.2978664,842.76179
2.3017057,844.08357
2.3055452,841.770202
2.3093845,839.77787
2.3132238,837.167932
2.3170633,835.050744
2.3209026,832.416052
2.3247421,829.127992
2.3285814,829.015734
2.3324207,827.311634
2.3362602,823.517578
2.3400995,823.73086
2.343939,823.615284
2.3477783,822.479224
2.3516176,824.877492
2.3554571,823.755384
2.3592964,823.103602
2.3631359,819.322656
2.3669752,819.945044
2.3708145,815.387904
2.374654,814.133544
2.3784933,814.010728
2.3823326,812.486096
2.3861721,812.020372
2.3900114,814.243652
2.3938509,816.58828
2.3976902,817.020936
2.4015295,816.185034
2.405369,814.169982
2.4092083,816.254566
2.4130478,814.42472
2.4168871,815.173938
2.4207264,816.37369
2.4245659,813.144774
2.4284052,814.091698
2.4322445,814.42942
2.436084,809.318274
2.4399233,808.975306
2.4437628,807.667238
2.4476021,803.758938
2.4514414,803.600344
2.4552809,801.874292
2.4591202,801.647314
2.4629597,799.79696
2.466799,803.480932
2.4706383,807.660216
2.4744778,807.763206
2.4783171,807.178322
2.4821566,804.77284
2.4859959,802.628564
2.4898352,807.4447
2.4936747,811.846178
2.497514,809.371082
2.5013533,804.442676
2.5051928,800.648632
2.5090321,800.350988
2.5128716,805.047928
2.5167109,808.981094
2.5205502,809.124832
2.5243896,806.18556
2.528229,805.007812
2.5320684,803.901428
2.5359077,803.328738
2.539747,802.566016
2.5435865,800.024268
2.5474258,797.729834
2.5512651,796.197144
2.5551046,793.46338
2.5589439,793.979566
2.5627834,797.780056
2.5666227,798.51936
2.570462,802.119958
2.5743015,802.752528
2.5781408,799.783018
2.5819803,801.00508
2.5858196,800.247094
2.5896589,798.468616
2.5934984,800.722682
2.5973377,798.496178
2.6011772,798.512866
2.6050165,799.336646
2.6088558,798.405702
2.6126953,798.29596
2.6165346,800.007068
2.6203739,801.544068
2.6242134,802.846596
2.6280527,802.166358
2.6318922,798.323242
2.6357315,792.719838
2.6395708,791.733008
2.6434103,790.079662
2.6472496,790.295166
2.6510891,788.015172
2.6549284,787.942076
2.6587677,791.222426
2.6626072,789.666884
2.6664465,792.283494
2.6702858,791.981836
2.6741253,789.01527
2.6779646,791.245432
2.6818041,791.208838
2.6856434,789.68706
2.6894827,789.78429
2.6933222,792.680346
2.6971615,792.900072
2.701001,795.450026
2.7048403,796.386976
2.7086796,796.82648
2.7125191,797.913866
2.7163584,794.994348
2.7201977,792.766772
2.7240372,788.5161
2.7278765,790.27693
2.731716,796.660108
2.7355553,798.462816
2.7393946,801.105786
2.7432341,799.495592
2.7470734,798.027638
2.7509129,798.461476
2.7547522,797.785424
2.7585915,794.283884
2.762431,795.66565
2.7662703,797.238208
2.7701097,801.006276
2.7739491,803.124304
2.7777884,803.800086
2.7816278,803.779492
2.7854671,805.163146
2.7893064,808.156166
2.7931459,813.308056
2.7969852,814.671214
2.8008247,814.221996
2.804664,814.979322
2.8085033,812.085888
2.8123428,817.014256
2.8161821,818.366652
2.8200216,820.475634
2.8238609,822.791968
2.8277002,824.367528
2.8315397,827.764834
2.835379,827.37234
2.8392183,828.338586
2.8430578,826.327562
2.8468971,827.563792
2.8507366,830.078126
2.8545759,836.75536
2.8584152,841.299792
2.8622547,847.224342
2.866094,855.280408
2.8699335,856.915992
2.8737728,858.864746
2.8776121,862.35438
2.8814516,863.911084
2.8852909,868.747694
2.8891304,877.430554
2.8929697,880.601966
2.896809,883.96626
2.9006485,889.24292
2.9044878,896.161206
2.9083271,900.408032
2.9121666,908.61544
2.9160059,909.909594
2.9198454,912.1545
2.9236847,920.30598
2.927524,930.08103
2.9313635,938.992334
2.9352028,950.507484
2.9390423,960.36328
2.9428816,970.081154
2.9467209,981.341608
2.9505604,994.20576
2.9543997,1005.401142
2.958239,1013.801164
2.9620785,1019.353688
2.9659178,1027.617158
2.9697573,1032.00466
2.9735966,1042.22906
2.9774359,1051.95876
2.9812754,1056.70558
2.9851147,1061.42746
2.9889542,1066.00634
2.9927935,1067.90664
2.9966328,1071.18068
3.0004723,1074.27714
3.0043116,1074.97042
3.0081509,1077.45032
3.0119904,1083.8997
3.0158297,1086.72794
3.0196692,1087.40468
3.0235085,1084.1183
3.0273478,1076.92884
3.0311872,1077.24076
3.0350266,1072.67572
3.038866,1073.4058
3.0427053,1066.70236
3.0465446,1060.3516
3.0503841,1056.90064
3.0542234,1052.91434
3.0580629,1051.84656
3.0619022,1048.8515
3.0657415,1043.20296
3.069581,1033.148512
3.0734203,1022.005462
3.0772596,1016.195738
3.0810991,1013.248444
3.0849384,1015.394936
3.0887779,1014.607402
3.0926172,1010.827258
3.0964565,1002.240258
3.100296,992.956944
3.1041353,988.41476
3.1079748,982.706876
3.1118141,979.253736
3.1156534,977.240214
3.1194929,972.662146
3.1233322,969.214452
3.1271715,961.372912
3.131011,958.794934
3.1348503,955.105884
3.1386898,952.707654
3.1425291,950.461976
3.1463684,944.818908
3.1502079,945.858982
3.1540472,947.052344
3.1578867,944.138476
3.161726,938.785168
3.1655653,933.566222
3.1694048,930.132812
3.1732441,929.29075
3.1770836,929.718284
3.1809229,925.488306
3.1847622,919.413968
3.1886017,915.147606
3.192441,912.11256
3.1962803,911.273096
3.2001198,907.61333
3.2039593,905.974902
3.2077984,901.478626
3.2116379,901.762452
3.2154774,905.123122
3.2193165,904.0339
3.223156,903.09054
3.2269955,903.264586
3.2308346,900.282192
3.2346741,896.305822
3.2385136,894.198398
3.2423531,891.148562
3.2461922,890.406908
3.2500317,893.646448
3.2538712,893.132202
3.2577103,889.878856
3.2615498,884.794542
3.2653893,883.178808
3.2692284,880.108206
3.2730679,879.031458
3.2769073,877.686132
3.2807465,875.361414
3.284586,874.407774
3.2884254,875.587256
3.2922649,876.29718
3.296104,874.71073
3.2999435,872.197828
3.303783,872.043982
3.3076221,869.325572
3.3114616,869.35288
3.3153011,866.551966
3.3191402,864.2229
3.3229797,862.987108
3.3268192,860.947668
3.3306583,859.613902
3.3344978,859.927368
3.3383373,858.62694
3.3421768,857.828908
3.3460159,857.968432
3.3498554,857.340868
3.3536949,855.048974
3.357534,851.992472
3.3613735,849.993394
3.365213,848.445838
3.3690521,850.984204
3.3728916,851.392222
3.3767311,849.057032
3.3805706,851.425208
3.3844097,850.764464
3.3882492,852.940856
3.3920887,850.808008
3.3959278,847.041138
3.3997673,842.58367
3.4036068,844.474368
3.4074459,847.45176
3.4112854,848.30432
3.4151249,845.123144
3.418964,839.058692
3.4228035,835.85874
3.426643,833.53231
3.4304825,833.359008
3.4343216,833.878256
3.4381611,830.419434
3.4420006,832.162562
3.4458397,830.280442
3.4496792,829.575612
3.4535187,829.535864
3.4573578,831.55708
3.4611973,832.632642
3.4650368,835.240394
3.4688759,833.60387
3.4727154,831.012772
3.4765549,827.774582
3.4803944000000002,827.289002
3.4842335,826.553306
3.488073,828.210362
3.4919125,833.907532
3.4957516,834.475158
3.4995911,834.483106
3.5034306,835.67953
3.5072697,833.292662
3.5111092,836.306812
3.5149487,834.64237
3.5187878,833.593494
3.5226273,830.716846
3.5264668,824.342614
3.5303062,825.506714
3.5341454,824.776428
3.5379848,827.993944
3.5418243,830.267298
3.5456635,829.26781
3.5495029,829.48639
3.5533424,831.056616
3.5571815,831.135804
3.561021,827.800354
3.5648605,827.649524
3.5686996,827.12374
3.5725391,827.062574
3.5763786,826.495558
3.5802181,823.323402
3.5840572,820.370228
3.5878967,822.303406
3.5917362,820.723314
3.5955753,824.070482
3.5994148,826.827064
3.6032543,824.525624
3.6070934,826.205958
3.6109329,821.865342
3.6147724,821.375918
3.6186115,823.921962
3.622451,825.48887
3.6262905,829.143688
3.63013,828.55166
3.6339691,824.391944
3.6378086,822.604832
3.6416481,824.308008
3.6454872,827.985132
3.6493267,827.94553
3.6531662,828.25293
3.6570053,826.002206
3.6608448,828.05592
3.6646843,831.81405
3.6685238,832.26842
3.6723629,828.201502
3.6762024,822.610378
3.6800419,817.743762
3.683881,813.402464
