file,q,int,int_n
PY02_P11.csv,8.5675674,490.661186,0.3551246367501216
PY02_P11.csv,8.5714066,491.349144,0.35562255841545864
PY02_P11.csv,8.5752457,487.580144,0.35289467857881873
PY02_P11.csv,8.5790855,480.345882,0.3476587546088612
PY02_P11.csv,8.5829247,477.768294,0.3457931800977535
PY02_P11.csv,8.5867638,480.03889,0.3474365637659825
PY02_P11.csv,8.5906036,483.97459,0.35028509565058413
PY02_P11.csv,8.5944427,490.097784,0.3547168646737824
PY02_P11.csv,8.5982819,489.427496,0.35423173198077584
PY02_P11.csv,8.6021217,487.580872,0.35289520548158365
PY02_P11.csv,8.6059608,480.377172,0.34768140129500824
PY02_P11.csv,8.6098,475.4302,0.34410094356849674
PY02_P11.csv,8.6136398,477.207556,0.3453873361381255
PY02_P11.csv,8.6174789,480.382172,0.3476850201326796
PY02_P11.csv,8.6213181,483.015662,0.3495910546964877
PY02_P11.csv,8.6251579,480.550806,0.3478070719470526
PY02_P11.csv,8.628997,475.718416,0.34430954495215205
PY02_P11.csv,8.6328369,475.866656,0.3444168362514313
PY02_P11.csv,8.636676,478.241466,0.3461356466294761
PY02_P11.csv,8.6405151,477.741452,0.34577375272959876
PY02_P11.csv,8.644355,481.207206,0.3482821529565433
PY02_P11.csv,8.6481941,481.579522,0.34855162318983024
PY02_P11.csv,8.6520332,487.16371,0.35259327716945515
PY02_P11.csv,8.6558731,484.126942,0.35039536308196423
PY02_P11.csv,8.6597122,477.501928,0.3456003930347218
PY02_P11.csv,8.6635513,477.963134,0.3459341989641294
PY02_P11.csv,8.6673912,474.942406,0.3437478941078881
PY02_P11.csv,8.6712303,478.0122,0.3459697113419656
PY02_P11.csv,8.6750694,473.550992,0.3427408338279681
PY02_P11.csv,8.6789093,476.736828,0.34504663849425665
PY02_P11.csv,8.6827484,477.928698,0.3459092753053195
PY02_P11.csv,8.6865875,475.582002,0.34421081292773303
PY02_P11.csv,8.6904274,472.300568,0.341835817532704
PY02_P11.csv,8.6942665,469.030772,0.33946924534423867
PY02_P11.csv,8.6981056,470.668856,0.3406548373618355
PY02_P11.csv,8.7019455,467.111706,0.3380802876773294
PY02_P11.csv,8.7057846,463.476836,0.33544948678006026
PY02_P11.csv,8.7096237,462.0106,0.3343882727656916
PY02_P11.csv,8.7134636,463.063,0.3351499657187507
PY02_P11.csv,8.7173027,461.854608,0.33427537082048675
PY02_P11.csv,8.7211418,461.29787,0.3338724219309958
PY02_P11.csv,8.7249817,464.89992,0.3364794687777904
PY02_P11.csv,8.7288208,473.603938,0.3427791544238373
PY02_P11.csv,8.7326607,480.63141,0.34786541050538444
PY02_P11.csv,8.7364998,485.386956,0.351307320307882
PY02_P11.csv,8.7403389,482.946476,0.34954098011586215
PY02_P11.csv,8.7441788,479.972088,0.3473882146471586
PY02_P11.csv,8.7480179,472.203276,0.3417654007417604
PY02_P11.csv,8.751857,462.783658,0.33494778704819445
PY02_P11.csv,8.7556969,464.3971,0.33611554398621196
PY02_P11.csv,8.759536,469.374144,0.33971776685001387
PY02_P11.csv,8.7633751,471.415368,0.34119513851137373
PY02_P11.csv,8.767215,471.001458,0.3408955638912667
PY02_P11.csv,8.7710541,470.819216,0.34076366304828737
PY02_P11.csv,8.7748932,474.915838,0.3437286650520378
PY02_P11.csv,8.7787331,473.680098,0.34283427655924675
PY02_P11.csv,8.7825722,479.028784,0.3467054818370175
PY02_P11.csv,8.7864113,482.66092,0.3493343039538479
PY02_P11.csv,8.7902512,483.341284,0.3498267293285297
PY02_P11.csv,8.7940903,483.80943,0.35016555820462514
PY02_P11.csv,8.7979294,486.581816,0.3521721211838723
PY02_P11.csv,8.8017693,485.338738,0.35127242168491485
PY02_P11.csv,8.8056084,482.57284,0.34927055450942995
PY02_P11.csv,8.8094475,480.146974,0.3475147914561558
PY02_P11.csv,8.8132874,483.090008,0.3496448639175901
PY02_P11.csv,8.8171265,485.244036,0.351203879451885
PY02_P11.csv,8.8209656,492.881536,0.35673165399482404
PY02_P11.csv,8.8248055,492.534276,0.3564803184808756
PY02_P11.csv,8.8286446,490.563726,0.35505409836623225
PY02_P11.csv,8.8324844,484.911334,0.35096308054570047
PY02_P11.csv,8.8363235,491.437346,0.35568639615951575
PY02_P11.csv,8.8401627,488.209386,0.3533501035096139
PY02_P11.csv,8.8440025,489.254688,0.3541066591607148
PY02_P11.csv,8.8478416,487.557598,0.3528783605159912
PY02_P11.csv,8.8516808,489.713294,0.35443858329453337
PY02_P11.csv,8.8555206,488.061754,0.35324325226099546
PY02_P11.csv,8.8593597,486.387896,0.3520317681836279
PY02_P11.csv,8.8631989,489.063574,0.35396833705217157
PY02_P11.csv,8.8670387,487.788964,0.3530458157153237
PY02_P11.csv,8.8708778,491.881604,0.35600793567675265
PY02_P11.csv,8.8747169,490.765258,0.3551999606849475
PY02_P11.csv,8.8785568,491.821886,0.3559647137271415
PY02_P11.csv,8.8823959,493.642202,0.35728219935004224
PY02_P11.csv,8.886235,494.4053,0.3578345049079038
PY02_P11.csv,8.8900749,490.007056,0.3546511986929337
PY02_P11.csv,8.893914,486.861582,0.35237460673186316
PY02_P11.csv,8.8977531,487.806886,0.3530587870770728
PY02_P11.csv,8.901593,490.908598,0.35530370552330887
PY02_P11.csv,8.9054321,490.189908,0.3547835410341089
PY02_P11.csv,8.9092712,495.028746,0.3582857348820704
PY02_P11.csv,8.9131111,501.410214,0.36290443424141305
PY02_P11.csv,8.9169502,498.983002,0.3611476969970378
PY02_P11.csv,8.9207901,491.909632,0.356028221433203
PY02_P11.csv,8.9246292,488.575746,0.35361526298346674
PY02_P11.csv,8.9284683,494.1423,0.35764415404639244
PY02_P11.csv,8.9323082,497.966728,0.3604121508699215
PY02_P11.csv,8.9361473,500.403278,0.3621756466555317
PY02_P11.csv,8.9399864,496.37006,0.3592565344085238
PY02_P11.csv,8.9438263,489.2805,0.35412534104830923
PY02_P11.csv,8.9476654,489.25033,0.3541035049818005
PY02_P11.csv,8.9515045,494.89154,0.35818642963376424
PY02_P11.csv,8.9553444,492.064312,0.3561401737954029
PY02_P11.csv,8.9591835,489.556592,0.35432516747437914
PY02_P11.csv,8.9630226,487.847668,0.3530883037646551
PY02_P11.csv,8.9668625,486.746514,0.3522913242492305
PY02_P11.csv,8.9707016,484.053148,0.3503419533805408
PY02_P11.csv,8.9745407,483.704644,0.35008971749977974
PY02_P11.csv,8.9783806,488.683906,0.3536935456799727
PY02_P11.csv,8.9822197,491.701692,0.3558777212121282
PY02_P11.csv,8.9860588,491.847864,0.35598351576014664
PY02_P11.csv,8.9898987,494.618788,0.3579890205912587
PY02_P11.csv,8.9937378,492.48178,0.3564423235803969
PY02_P11.csv,8.9975769,483.647556,0.3500483990587837
PY02_P11.csv,9.0014168,476.01234,0.344522277600893
PY02_P11.csv,9.0052559,474.275464,0.3432651831410512
PY02_P11.csv,9.009095,479.026704,0.34670397640054623
PY02_P11.csv,9.0129349,483.155144,0.3496920072397019
PY02_P11.csv,9.016774,485.93231,0.35170202982776283
PY02_P11.csv,9.0206139,491.153876,0.35548122977657803
PY02_P11.csv,9.024453,487.53454,0.35286167188418616
PY02_P11.csv,9.0282921,486.660334,0.35222894996312765
PY02_P11.csv,9.032132,485.200348,0.3511722594958481
PY02_P11.csv,9.0359711,487.197034,0.35261739599876696
PY02_P11.csv,9.0398102,481.854912,0.34875094153109115
PY02_P11.csv,9.0436501,479.639176,0.3471472637497918
PY02_P11.csv,9.0474892,476.850908,0.3451292058945654
PY02_P11.csv,9.0513283,480.457904,0.34773983249558443
PY02_P11.csv,9.0551682,480.47309,0.3477508236293598
PY02_P11.csv,9.0590073,485.960912,0.35172273102677787
PY02_P11.csv,9.0628464,491.621666,0.35581980099143123
PY02_P11.csv,9.0666862,487.580428,0.35289488412879844
PY02_P11.csv,9.0705254,490.229694,0.35481233684922714
PY02_P11.csv,9.0743645,492.33709,0.3563376016558643
PY02_P11.csv,9.0782043,493.55935,0.35722223376229345
PY02_P11.csv,9.0820435,484.770946,0.3508614722691002
PY02_P11.csv,9.0858826,475.507484,0.34415687921861476
PY02_P11.csv,9.0897224,467.191224,0.3381378402241189
PY02_P11.csv,9.0935616,464.81131,0.3364153357365793
PY02_P11.csv,9.0974007,470.105488,0.34024708989359237
PY02_P11.csv,9.1012405,482.435296,0.34917100462769723
PY02_P11.csv,9.1050797,487.671594,0.35296086711982716
PY02_P11.csv,9.1089188,483.308502,0.34980300278122145
PY02_P11.csv,9.1127586,476.973156,0.34521768502809413
PY02_P11.csv,9.1165977,471.598378,0.34132759520781936
PY02_P11.csv,9.1204376,472.99189,0.3423361739520262
PY02_P11.csv,9.1242767,474.867346,0.34369356811676627
PY02_P11.csv,9.1281158,479.546216,0.3470799823198067
PY02_P11.csv,9.1319557,480.353662,0.34766438552027773
PY02_P11.csv,9.1357948,478.011116,0.3459689267779585
PY02_P11.csv,9.1396339,474.768364,0.3436219281586898
PY02_P11.csv,9.1434738,477.156234,0.345350190940732
PY02_P11.csv,9.1473129,476.661272,0.3449919535144378
PY02_P11.csv,9.151152,469.135596,0.3395451135522503
PY02_P11.csv,9.1549919,467.006718,0.33800430077144206
PY02_P11.csv,9.158831,461.541954,0.33404908200582906
PY02_P11.csv,9.1626701,462.03293,0.33440443449473173
PY02_P11.csv,9.16651,461.0786,0.3337137214237578
PY02_P11.csv,9.1703491,470.879224,0.3408070948904835
PY02_P11.csv,9.1741882,479.704076,0.3471942362627655
PY02_P11.csv,9.1780281,482.535804,0.34924374905503097
PY02_P11.csv,9.1818672,475.81051,0.3443761995994526
PY02_P11.csv,9.1857063,457.784406,0.3313294907549916
PY02_P11.csv,9.1895462,451.81405,0.3270083409141951
PY02_P11.csv,9.1933853,451.372578,0.3266888178133086
PY02_P11.csv,9.1972244,460.408006,0.3332283672578858
PY02_P11.csv,9.2010643,464.828822,0.33642801035363934
PY02_P11.csv,9.2049034,469.072466,0.33949942210781225
PY02_P11.csv,9.2087433,467.12634,0.3380908792914258
PY02_P11.csv,9.2125824,459.045448,0.33224219201393457
PY02_P11.csv,9.2164215,458.680968,0.3319783932230461
PY02_P11.csv,9.2202614,462.6664,0.33486291951466174
PY02_P11.csv,9.2241005,473.94605,0.34302676398251924
PY02_P11.csv,9.2279396,470.775294,0.3407318737306474
PY02_P11.csv,9.2317795,471.319866,0.34112601726431646
PY02_P11.csv,9.2356186,471.36706,0.3411601747493285
PY02_P11.csv,9.2394577,477.932342,0.34591191271421434
PY02_P11.csv,9.2432976,479.34201,0.34693218464670483
PY02_P11.csv,9.2471367,479.296618,0.34689933139078954
PY02_P11.csv,9.2509758,476.628372,0.34496814156256056
PY02_P11.csv,9.2548157,474.549602,0.3434635953253592
PY02_P11.csv,9.2586548,475.222236,0.3439504259770011
PY02_P11.csv,9.2624939,474.262268,0.34325563230466904
PY02_P11.csv,9.2663338,474.15628,0.3431789216312475
PY02_P11.csv,9.2701729,473.88551,0.3429829470959949
PY02_P11.csv,9.274012,473.69588,0.3428456990584725
PY02_P11.csv,9.2778519,473.654932,0.34281606222547945
PY02_P11.csv,9.281691,480.992308,0.3481266167609651
PY02_P11.csv,9.2855301,485.264592,0.3512187572173194
PY02_P11.csv,9.28937,487.109462,0.35255401422825644
PY02_P11.csv,9.2932091,480.246142,0.3475865660349937
PY02_P11.csv,9.2970482,479.540302,0.34707570195860904
PY02_P11.csv,9.3008881,480.38052,0.347683824468713
PY02_P11.csv,9.3047272,479.6857,0.3471809363105559
PY02_P11.csv,9.308567,475.834904,0.34439385518468335
PY02_P11.csv,9.3124062,466.27473,0.33747451162157144
PY02_P11.csv,9.3162453,460.589808,0.33335994964315
PY02_P11.csv,9.3200851,461.026586,0.33367607537923066
PY02_P11.csv,9.3239243,465.744092,0.33709045306472485
PY02_P11.csv,9.3277634,467.611174,0.338441786400133
PY02_P11.csv,9.3316032,466.411378,0.3375734130075935
PY02_P11.csv,9.3354424,470.258252,0.34035765551719666
PY02_P11.csv,9.3392815,471.199042,0.3410385687757566
PY02_P11.csv,9.3431213,474.167034,0.34318670502731097
PY02_P11.csv,9.3469604,474.7984,0.34364366724034895
PY02_P11.csv,9.3507996,474.726824,0.34359186285531645
PY02_P11.csv,9.3546394,471.893378,0.34154110663042714
PY02_P11.csv,9.3584785,465.581376,0.3369726845066196
PY02_P11.csv,9.3623177,457.772138,0.3313206115748812
PY02_P11.csv,9.3661575,457.228058,0.33092682413483904
PY02_P11.csv,9.3699966,456.449878,0.33036360271502574
PY02_P11.csv,9.3738358,454.794174,0.3291652579134752
PY02_P11.csv,9.3776756,460.119518,0.33301956900946117
PY02_P11.csv,9.3815147,466.878876,0.3379117728823267
PY02_P11.csv,9.3853539,471.061592,0.3409390869281721
PY02_P11.csv,9.3891937,471.997418,0.3416164074046919
PY02_P11.csv,9.3930328,471.556836,0.3412975284569109
PY02_P11.csv,9.3968719,470.410478,0.3404678317538675
PY02_P11.csv,9.4007118,468.235644,0.3388937575122546
PY02_P11.csv,9.4045509,464.12667,0.33591981553192096
PY02_P11.csv,9.4083908,465.958618,0.3372457200187803
PY02_P11.csv,9.4122299,468.760674,0.3392737571807691
PY02_P11.csv,9.416069,469.741972,0.339983988814607
PY02_P11.csv,9.4199089,462.948816,0.33506732304661835
PY02_P11.csv,9.423748,457.47818,0.3311078543180441
PY02_P11.csv,9.4275871,453.966346,0.3285661028831207
PY02_P11.csv,9.431427,457.307732,0.33098448958936394
PY02_P11.csv,9.4352661,458.44942,0.3318108062980224
PY02_P11.csv,9.4391052,462.153656,0.33449181205407325
PY02_P11.csv,9.4429451,462.753796,0.3349261739020863
PY02_P11.csv,9.4467842,463.065166,0.33515153339922993
PY02_P11.csv,9.4506233,464.747138,0.3363688901263705
PY02_P11.csv,9.4544632,470.166858,0.34029150750717013
PY02_P11.csv,9.4583023,474.003326,0.34306821849181174
PY02_P11.csv,9.4621414,468.932866,0.33939838416002904
PY02_P11.csv,9.4659813,459.922828,0.3328772111731468
PY02_P11.csv,9.4698204,462.393658,0.3346655177098316
PY02_P11.csv,9.4736595,461.742498,0.3341942292422204
PY02_P11.csv,9.4774994,460.336442,0.33317657155806374
PY02_P11.csv,9.4813385,461.371736,0.33392588374368176
PY02_P11.csv,9.4851776,465.747852,0.3370931744306537
PY02_P11.csv,9.4890175,468.068038,0.3387724497309068
PY02_P11.csv,9.4928566,460.68498,0.333428832046921
PY02_P11.csv,9.4966965,460.749578,0.3334755859820993
PY02_P11.csv,9.5005356,465.161736,0.3366689626985412
PY02_P11.csv,9.5043747,470.009946,0.34017793969583376
PY02_P11.csv,9.5082146,464.804424,0.33641035187333834
PY02_P11.csv,9.5120537,458.101416,0.3315589323010285
PY02_P11.csv,9.5158928,457.778826,0.33132545213215037
PY02_P11.csv,9.5197327,458.54096,0.3318770599781089
PY02_P11.csv,9.5235718,462.220656,0.3345403044788689
PY02_P11.csv,9.5274109,455.662548,0.32979375882227385
PY02_P11.csv,9.5312508,451.292316,0.3266307267834736
PY02_P11.csv,9.5350899,461.464662,0.3339931405655707
PY02_P11.csv,9.538929,471.539196,0.34128476119760653
PY02_P11.csv,9.5427689,474.435894,0.3433812971665731
PY02_P11.csv,9.546608,474.192406,0.34320506845719034
PY02_P11.csv,9.5504471,477.017694,0.34524992018653516
PY02_P11.csv,9.554287,475.431914,0.3441021841060505
PY02_P11.csv,9.5581261,473.029216,0.34236318929901016
PY02_P11.csv,9.5619652,464.701886,0.33633613819791003
PY02_P11.csv,9.5658051,461.198468,0.33380047799055496
PY02_P11.csv,9.5696442,460.488188,0.3332864003863181
PY02_P11.csv,9.5734833,469.885382,0.34008778431669573
PY02_P11.csv,9.5773232,473.651336,0.34281345955742626
PY02_P11.csv,9.5811623,470.55419,0.3405718458337516
PY02_P11.csv,9.5850014,458.032008,0.33150869704401037
PY02_P11.csv,9.5888412,451.094878,0.3264878275690436
PY02_P11.csv,9.5926804,454.945606,0.32927485947872376
PY02_P11.csv,9.5965202,461.727456,0.3341833423309701
PY02_P11.csv,9.6003593,469.468142,0.3397857995506996
PY02_P11.csv,9.6041985,470.63388,0.340629522868557
PY02_P11.csv,9.6080383,464.288258,0.3360367676802476
PY02_P11.csv,9.6118774,459.513042,0.332580621370351
PY02_P11.csv,9.6157166,455.981854,0.33002486213856946
PY02_P11.csv,9.6195564,462.214166,0.33453560722757153
PY02_P11.csv,9.6233955,465.412456,0.3368504256947318
PY02_P11.csv,9.6272346,466.316742,0.33750491854322096
PY02_P11.csv,9.6310745,457.553088,0.33116207029650074
PY02_P11.csv,9.6349136,453.98366,0.32857863419420896
PY02_P11.csv,9.6387527,461.517518,0.3340313960223618
PY02_P11.csv,9.6425926,469.216272,0.3396035042218446
PY02_P11.csv,9.6464317,470.58465,0.34059389179284527
PY02_P11.csv,9.6502708,465.000512,0.33655227400159704
PY02_P11.csv,9.6541107,463.773212,0.3356639941067952
PY02_P11.csv,9.6579498,464.202436,0.335974652502922
PY02_P11.csv,9.6617889,462.447356,0.3347043825788865
PY02_P11.csv,9.6656288,462.200128,0.33452544697892556
PY02_P11.csv,9.6694679,466.413898,0.3375752369017799
PY02_P11.csv,9.673307,462.149556,0.33448884460718276
PY02_P11.csv,9.6771469,455.351646,0.32956873804833625
PY02_P11.csv,9.680986,456.241778,0.33021298669114546
PY02_P11.csv,9.6848251,461.173272,0.33378224194376166
PY02_P11.csv,9.688665,461.941028,0.33433791881079783
PY02_P11.csv,9.6925041,454.719604,0.3291112865684451
PY02_P11.csv,9.696344,451.678356,0.3269101300024007
PY02_P11.csv,9.7001831,458.08341,0.33154590014280655
PY02_P11.csv,9.7040222,464.16329,0.33594631989902574
PY02_P11.csv,9.7078621,458.289478,0.33169504547105716
PY02_P11.csv,9.7117012,457.66267,0.3312413821904404
PY02_P11.csv,9.7155403,461.654944,0.3341308604995255
PY02_P11.csv,9.7193802,465.66884,0.33703598811023644
PY02_P11.csv,9.7232193,456.958996,0.330732085794535
PY02_P11.csv,9.7270584,446.659912,0.32327794316268027
PY02_P11.csv,9.7308983,446.676356,0.3232898447960137
PY02_P11.csv,9.7347374,448.543684,0.32464135617823525
PY02_P11.csv,9.7385765,448.360188,0.324508547730768
PY02_P11.csv,9.7424164,445.522038,0.3224543869033975
PY02_P11.csv,9.7462555,450.425684,0.32600348667771956
PY02_P11.csv,9.7500946,452.037238,0.32716987714263235
PY02_P11.csv,9.7539345,449.986034,0.3256852822812805
PY02_P11.csv,9.7577736,448.910228,0.32490664882531445
PY02_P11.csv,9.7616127,446.473278,0.3231428635326905
PY02_P11.csv,9.7654526,448.393148,0.32453240310869735
PY02_P11.csv,9.7692917,445.50297,0.3224405861040542
PY02_P11.csv,9.7731308,443.050982,0.32066591679524997
PY02_P11.csv,9.7769707,440.62383,0.31890922297692675
PY02_P11.csv,9.7808098,441.369268,0.31944874680013324
PY02_P11.csv,9.7846497,444.586894,0.321777560036336
PY02_P11.csv,9.7884888,450.774434,0.32625590060529397
PY02_P11.csv,9.7923279,456.485418,0.33038932541319344
PY02_P11.csv,9.7961678,453.149926,0.32797520459279716
PY02_P11.csv,9.8000069,443.798036,0.3212066102267918
PY02_P11.csv,9.803846,441.29389,0.3193941906509355
PY02_P11.csv,9.8076859,446.664232,0.3232810698384283
PY02_P11.csv,9.811525,449.268122,0.3251656808832222
PY02_P11.csv,9.8153641,448.823314,0.3248437432938414
PY02_P11.csv,9.8192039,449.44066,0.32529055828604897
PY02_P11.csv,9.8230431,448.207036,0.3243977012853605
PY02_P11.csv,9.8268822,450.762956,0.32624759320153573
PY02_P11.csv,9.830722,449.79258599999997,0.32554527089931223
PY02_P11.csv,9.8345612,444.096136,0.32142236532875584
PY02_P11.csv,9.8384003,436.717036,0.3160816123166706
PY02_P11.csv,9.8422401,442.632446,0.3203629940265294
PY02_P11.csv,9.8460793,452.212872,0.3272969953297452
PY02_P11.csv,9.8499184,453.906176,0.3285225537905841
PY02_P11.csv,9.8537582,447.110456,0.32360403228263757
PY02_P11.csv,9.8575974,443.707026,0.32114074014349847
PY02_P11.csv,9.8614365,448.553748,0.3246486401747001
PY02_P11.csv,9.8652763,450.889168,0.3263389413495702
PY02_P11.csv,9.8691154,450.74837,0.326237036328281
PY02_P11.csv,9.8729546,445.346058,0.3223270182927178
PY02_P11.csv,9.8767944,444.28025,0.32155562106455926
PY02_P11.csv,9.8806335,444.85155,0.32196910945688406
PY02_P11.csv,9.8844734,442.216602,0.3200620196400111
PY02_P11.csv,9.8883125,441.005714,0.3191856182179815
PY02_P11.csv,9.8921516,445.135016,0.3221742729447517
PY02_P11.csv,9.8959915,453.228784,0.3280322794530141
PY02_P11.csv,9.8998306,451.654768,0.3268930577738025
PY02_P11.csv,9.9036697,451.632708,0.3268770914619966
PY02_P11.csv,9.9075096,451.4284,0.3267292199646063
PY02_P11.csv,9.9113487,452.431128,0.3274549619367035
PY02_P11.csv,9.9151878,444.391562,0.32163618507633324
PY02_P11.csv,9.9190277,438.83985,0.31761803617115103
PY02_P11.csv,9.9228668,438.257728,0.3171967151665704
PY02_P11.csv,9.9267059,438.312628,0.3172364500042015
PY02_P11.csv,9.9305458,439.236444,0.3179050780326348
PY02_P11.csv,9.9343849,437.08261,0.3163462029092415
PY02_P11.csv,9.938224,441.360462,0.3194423733032265
PY02_P11.csv,9.9420639,447.003448,0.32352658336633106
PY02_P11.csv,9.945903,446.939774,0.32348049819235436
PY02_P11.csv,9.9497421,447.158252,0.32363862547570527
PY02_P11.csv,9.953582,439.553846,0.31813480329554517
PY02_P11.csv,9.9574211,433.854484,0.314009790113929
PY02_P11.csv,9.9612602,433.750714,0.3139346847568984
PY02_P11.csv,9.9651001,435.033936,0.31486343917975135
PY02_P11.csv,9.9689392,438.295024,0.3172237088005283
PY02_P11.csv,9.9727791,447.943134,0.32420669758553317
PY02_P11.csv,9.9766182,455.532946,0.3296999571022982
PY02_P11.csv,9.9804573,449.194904,0.32511268807189847
PY02_P11.csv,9.9842972,443.671428,0.3211149754668137
PY02_P11.csv,9.9881363,441.540722,0.3195728396389529
PY02_P11.csv,9.9919754,448.419618,0.3245515612353293
PY02_P11.csv,9.9958153,447.633466,0.3239825699407328
PY02_P11.csv,9.9996544,445.696498,0.32258065538742514
PY02_P11.csv,10.003493,440.752484,0.31900233856527993
PY02_P11.csv,10.007333,440.656962,0.318933202842872
PY02_P11.csv,10.011172,442.561852,0.3203119003812156
PY02_P11.csv,10.015012,450.267546,0.32588903152738613
PY02_P11.csv,10.018851,454.684428,0.32908582732165986
PY02_P11.csv,10.022691,461.726954,0.3341829789996678
PY02_P11.csv,10.02653,461.98927,0.3343728348041857
PY02_P11.csv,10.03037,464.982598,0.33653930842998825
PY02_P11.csv,10.034209,465.775342,0.3371130708001706
PY02_P11.csv,10.038048,461.931316,0.33433088958050505
PY02_P11.csv,10.041888,455.707942,0.32982661352572423
PY02_P11.csv,10.045727,458.429924,0.33179669572617443
PY02_P11.csv,10.049566,458.86491,0.33211152447083364
PY02_P11.csv,10.053406,455.917188,0.3299780589871988
PY02_P11.csv,10.057245,454.971502,0.3292936021627911
PY02_P11.csv,10.061084,458.71682,0.3320043417366845
PY02_P11.csv,10.064924,450.067212,0.32574403628217696
PY02_P11.csv,10.068763,454.90457,0.3292451589541877
PY02_P11.csv,10.072603,463.6092,0.3355452875459655
PY02_P11.csv,10.076442,464.591504,0.3362562472899429
PY02_P11.csv,10.080281,450.273478,0.3258933249163994
PY02_P11.csv,10.084121,445.280828,0.32227980693645775
PY02_P11.csv,10.08796,452.799026,0.32772123456502406
PY02_P11.csv,10.091799,461.059508,0.3336999032539937
PY02_P11.csv,10.095639,463.88788,0.3357469870824142
PY02_P11.csv,10.099478,458.604108,0.33192276445036256
PY02_P11.csv,10.103317,455.356084,0.3295719501286533
PY02_P11.csv,10.107157,459.00924,0.3322159858390539
PY02_P11.csv,10.110996,463.19489,0.3352454234188447
PY02_P11.csv,10.114835,459.064362,0.3322558813530776
PY02_P11.csv,10.118675,452.308664,0.3273663264693874
PY02_P11.csv,10.122514,445.950214,0.3227642867911484
PY02_P11.csv,10.126353,445.465654,0.32241357799474557
PY02_P11.csv,10.130193,446.42334,0.3231067200295644
PY02_P11.csv,10.134032,451.502796,0.32678306537408536
PY02_P11.csv,10.137872,451.017736,0.32643199469391543
PY02_P11.csv,10.141711,454.675366,0.32907926854026437
PY02_P11.csv,10.145551,460.498664,0.3332939825750071
PY02_P11.csv,10.14939,461.197882,0.3338000538627799
PY02_P11.csv,10.15323,459.953142,0.3328991514621805
PY02_P11.csv,10.157069,456.853424,0.3306556762084077
PY02_P11.csv,10.160908,455.289084,0.3295234577038576
PY02_P11.csv,10.164748,460.777978,0.3334961409800724
PY02_P11.csv,10.168587,460.656132,0.33340795280109253
PY02_P11.csv,10.172427,450.342152,0.32594302892804744
PY02_P11.csv,10.176266,443.095698,0.3206982807843121
PY02_P11.csv,10.180105,443.039508,0.32065761228656187
PY02_P11.csv,10.183945,443.344948,0.32087867984222734
PY02_P11.csv,10.187784,445.854126,0.32269474141631604
PY02_P11.csv,10.191623,444.297124,0.3215678339179324
PY02_P11.csv,10.195463,451.773418,0.3269789327917429
PY02_P11.csv,10.199302,455.637396,0.3297755546212521
PY02_P11.csv,10.203141,464.004426,0.3358313392934625
PY02_P11.csv,10.206981,462.537318,0.3347694941538039
PY02_P11.csv,10.21082,463.341966,0.3353518722527141
PY02_P11.csv,10.214659,462.071816,0.3344325789190691
PY02_P11.csv,10.218499,459.496906,0.33256894265741815
PY02_P11.csv,10.222338,460.438896,0.3332507244370192
PY02_P11.csv,10.226177,457.718768,0.33128198410157755
PY02_P11.csv,10.230017,457.39318,0.3310463340776317
PY02_P11.csv,10.233856,458.79016,0.33205742284764744
PY02_P11.csv,10.237695,458.479224,0.3318323774656136
PY02_P11.csv,10.241535,451.3305,0.32665836312300184
PY02_P11.csv,10.245374,450.895652,0.32634363425826235
PY02_P11.csv,10.249213,458.528958,0.33186837332016267
PY02_P11.csv,10.253053,465.452904,0.33687970064395767
PY02_P11.csv,10.256892,464.836802,0.3364337860185627
PY02_P11.csv,10.260732,466.261968,0.3374652749002992
PY02_P11.csv,10.264571,466.057696,0.3373174294585401
PY02_P11.csv,10.26841,459.292164,0.33242075704491797
PY02_P11.csv,10.27225,456.92552,0.33070785695255794
PY02_P11.csv,10.276089,458.389968,0.33176777687057535
PY02_P11.csv,10.279929,456.994506,0.33075778677967665
PY02_P11.csv,10.283768,462.627802,0.3348349835353742
PY02_P11.csv,10.287608,475.930996,0.3444634034545858
PY02_P11.csv,10.291447,483.06314,0.3496254177314795
PY02_P11.csv,10.295287,473.5393,0.3427323715379575
PY02_P11.csv,10.299126,469.301964,0.3396655253093907
PY02_P11.csv,10.302965,467.087824,0.3380630026610761
PY02_P11.csv,10.306805,468.483624,0.33907323738540135
PY02_P11.csv,10.310644,470.95962,0.3408652829051681
PY02_P11.csv,10.314483,470.611926,0.34061363327610983
PY02_P11.csv,10.318323,468.168708,0.33884531140858115
PY02_P11.csv,10.322162,469.397418,0.3397346118156063
PY02_P11.csv,10.326001,474.350782,0.34331969586419686
PY02_P11.csv,10.329841,476.523036,0.3448919027855713
PY02_P11.csv,10.33368,474.062952,0.3431113738548098
PY02_P11.csv,10.337519,465.239118,0.3367249692778776
PY02_P11.csv,10.341359,461.467218,0.33399499051538833
PY02_P11.csv,10.345198,460.50092,0.33329561539456437
PY02_P11.csv,10.349037,465.366222,0.3368169630265526
PY02_P11.csv,10.352877,470.050892,0.34020757508129174
PY02_P11.csv,10.356716,472.540576,0.3420095275310675
PY02_P11.csv,10.360556,469.766106,0.3400014562202789
PY02_P11.csv,10.364395,465.28017,0.33675468138269415
PY02_P11.csv,10.368234,473.320498,0.34257400975392555
PY02_P11.csv,10.372074,474.313774,0.34329291067528883
