w Int P
1420 0 3.47
1420.3552 0 3.47
1420.7106 0 3.47
1421.0658 0.000844222552172025 3.47
1421.4211 0.000832573534228166 3.47
1421.7764 0.00053962927792654 3.47
1422.1317 0.000824348159017412 3.47
1422.4869 0.000645959135243394 3.47
1422.8422 0.000500649428072933 3.47
1423.1975 0.000912551809824186 3.47
1423.5527 0.000316059233414652 3.47
1423.9081 0.000217444203315972 3.47
1424.2633 0.000205545454652136 3.47
1424.6187 0.000584944610494293 3.47
1424.9739 0.00128020078812912 3.47
1425.3291 0.000524810954671256 3.47
1425.6844 0.000297903638917868 3.47
1426.0397 0.000570664771309345 3.47
1426.395 0.000581892050523164 3.47
1426.7502 0.000881527519548771 3.47
1427.1056 0.000466361968397545 3.47
1427.4608 0.000697748107228359 3.47
1427.816 0.00142677493176719 3.47
1428.1714 5.01197449158056e-06 3.47
1428.5266 0 3.47
1428.882 1.69700540770359e-05 3.47
1429.2372 0.000300658811863641 3.47
1429.5925 0.00109611445130642 3.47
1429.9478 0.000686724736945712 3.47
1430.303 0.00123944401924831 3.47
1430.6583 0.000481171615919397 3.47
1431.0135 0.0014618518409842 3.47
1431.3689 0.00147747572967775 3.47
1431.7241 0.00057011284759867 3.47
1432.0795 0.000425520649442412 3.47
1432.4347 0.0017309543107877 3.47
1432.7899 0.00052451506643228 3.47
1433.1453 0.00107803330191992 3.47
1433.5005 0.000735762326373483 3.47
1433.8558 0.000530998712788815 3.47
1434.2111 0.00058652137434331 3.47
1434.5664 0.000167504157619473 3.47
1434.9216 0.000310979304607328 3.47
1435.2769 0.000515169889918253 3.47
1435.6322 0.000909411781420482 3.47
1435.9874 0.000702598025401052 3.47
1436.3428 0.00136975296409807 3.47
1436.698 0.0017857647600894 3.47
1437.0533 0.00153495279015439 3.47
1437.4086 0.00195856429985514 3.47
1437.7638 0.00206925870650761 3.47
1438.1191 0.00136691445587051 3.47
1438.4744 0.00133892781059774 3.47
1438.8297 0.00176108694945699 3.47
1439.1849 0.00103891949870388 3.47
1439.5403 0.000609860238426767 3.47
1439.8955 0.001122865401295 3.47
1440.2507 0.000544659224823359 3.47
1440.6061 0.000959475820885049 3.47
1440.9613 0.00102397130142391 3.47
1441.3167 0.00179916094151304 3.47
1441.6719 0.00107381808200247 3.47
1442.0272 0.000981701265058558 3.47
1442.3824 0.00113469188333568 3.47
1442.7377 0.00253245928891708 3.47
1443.093 0.00218493537416269 3.47
1443.4482 0.00249446611569416 3.47
1443.8036 0.000390599661137409 3.47
1444.1588 0.00200092409749231 3.47
1444.5142 0.00240102563606479 3.47
1444.8694 0.00172138159595411 3.47
1445.2246 0.00168137538704604 3.47
1445.58 0.00223747302597822 3.47
1445.9352 0.000934289123729857 3.47
1446.2905 0.0021782849179541 3.47
1446.6458 0.00157460777843735 3.47
1447.0011 0.00230276814431031 3.47
1447.3563 0.00180260595075879 3.47
1447.7115 0.00250219662651743 3.47
1448.0669 0.00139504285237633 3.47
1448.4221 0.00156781412517827 3.47
1448.7775 0.00230635571226243 3.47
1449.1327 0.00209206141737929 3.47
1449.488 0.00211928951092 3.47
1449.8433 0.00230406376675831 3.47
1450.1985 0.00209658275366298 3.47
1450.5538 0.00193933689599339 3.47
1450.9091 0.00225226304909451 3.47
1451.2644 0.00192907093920938 3.47
1451.6196 0.00211034268177143 3.47
1451.975 0.00218988970871164 3.47
1452.3302 0.00149021854571366 3.47
1452.6854 0.00253910194417082 3.47
1453.0408 0.00283597984378697 3.47
1453.396 0.00240130787914325 3.47
1453.7513 0.00240690904606196 3.47
1454.1066 0.00324190403646387 3.47
1454.4619 0.00260625815783506 3.47
1454.8171 0.00232100651763982 3.47
1455.1724 0.0027404141733251 3.47
1455.5277 0.00255290693010905 3.47
1455.8829 0.00216916294726867 3.47
1456.2383 0.00273396629688826 3.47
1456.5935 0.00225338489442579 3.47
1456.9489 0.00274317447761098 3.47
1457.3041 0.00337491734254353 3.47
1457.6593 0.00165045492702651 3.47
1458.0146 0.00281612173127873 3.47
1458.3699 0.00241693132588214 3.47
1458.7252 0.00304470154271879 3.47
1459.0804 0.00214123554951281 3.47
1459.4358 0.0024699558171897 3.47
1459.791 0.00240622008246545 3.47
1460.1462 0.00381668287555339 3.47
1460.5016 0.00263198522520587 3.47
1460.8568 0.00314075382098506 3.47
1461.2122 0.00180151826673522 3.47
1461.5674 0.00290838133090869 3.47
1461.9227 0.00326237852381075 3.47
1462.278 0.00287302892794191 3.47
1462.6332 0.00299735527566152 3.47
1462.9885 0.00296559183882683 3.47
1463.3438 0.00250779260120313 3.47
1463.6991 0.00260354651762892 3.47
1464.0543 0.00308664028002544 3.47
1464.4097 0.00334000217368474 3.47
1464.7649 0.00365164985438785 3.47
1465.1201 0.00401423358313161 3.47
1465.4755 0.00363991225741764 3.47
1465.8307 0.00258009524940998 3.47
1466.186 0.00289929335015003 3.47
1466.5413 0.00394693631434056 3.47
1466.8966 0.00356994419404264 3.47
1467.2518 0.00280139453433909 3.47
1467.6071 0.00236034573475447 3.47
1467.9624 0.00306332644459121 3.47
1468.3176 0.00313889373209738 3.47
1468.673 0.00328945277551376 3.47
1469.0282 0.0025490883414959 3.47
1469.3835 0.0035500838071531 3.47
1469.7388 0.00421585630861554 3.47
1470.094 0.00521746573077435 3.47
1470.4493 0.00450655468798141 3.47
1470.8046 0.00399693883807654 3.47
1471.1599 0.00398450703522262 3.47
1471.5151 0.00452617646864838 3.47
1471.8705 0.00548850147013843 3.47
1472.2257 0.00547720075922307 3.47
1472.5809 0.0042752718859012 3.47
1472.9363 0.00369774366905482 3.47
1473.2915 0.00394619058787551 3.47
1473.6469 0.00384955889243823 3.47
1474.0021 0.00492443215565775 3.47
1474.3574 0.00473553751962302 3.47
1474.7126 0.00493707702781902 3.47
1475.0679 0.00524429766239067 3.47
1475.4232 0.00433708622010659 3.47
1475.7784 0.00364069174195684 3.47
1476.1338 0.00402940733843089 3.47
1476.489 0.00609159835621228 3.47
1476.8444 0.00476966756975496 3.47
1477.1996 0.00489476245064124 3.47
1477.5548 0.00434208322653477 3.47
1477.9102 0.00488330672385284 3.47
1478.2654 0.00449352919549873 3.47
1478.6207 0.0045513906177511 3.47
1478.976 0.00444962926972082 3.47
1479.3313 0.00508177049093515 3.47
1479.6865 0.00575935647129073 3.47
1480.0417 0.00541763265550903 3.47
1480.3971 0.00483570654682726 3.47
1480.7523 0.00444101130245503 3.47
1481.1077 0.00520913895177241 3.47
1481.4629 0.00557297922104058 3.47
1481.8182 0.00493205130134148 3.47
1482.1735 0.00453519383102691 3.47
1482.5287 0.00455344064365536 3.47
1482.884 0.00495778594552247 3.47
1483.2393 0.00478421671226735 3.47
1483.5946 0.00480585669584399 3.47
1483.9498 0.00468692593977525 3.47
1484.3052 0.00415965844765632 3.47
1484.6604 0.00499572941070844 3.47
1485.0156 0.00550839937660369 3.47
1485.371 0.00564301415758847 3.47
1485.7262 0.00613669664896183 3.47
1486.0815 0.00580841653582633 3.47
1486.4368 0.00536082332903117 3.47
1486.7921 0.00532862341913273 3.47
1487.1473 0.0054952647996974 3.47
1487.5026 0.00605087849060736 3.47
1487.8579 0.00453589757639055 3.47
1488.2131 0.00452747427157618 3.47
1488.5685 0.00408990557905304 3.47
1488.9237 0.00496200394296098 3.47
1489.2791 0.00590188867223281 3.47
1489.6343 0.00594780088636426 3.47
1489.9895 0.0058474677366804 3.47
1490.3448 0.00483131862254887 3.47
1490.7001 0.00666278968373846 3.47
1491.0554 0.00474752443136984 3.47
1491.4106 0.00541090487156012 3.47
1491.766 0.00458646778604192 3.47
1492.1212 0.00493608414204867 3.47
1492.4764 0.00476399329706105 3.47
1492.8318 0.00486024102024355 3.47
1493.187 0.00523133911060058 3.47
1493.5424 0.00505344097043469 3.47
1493.8976 0.00554377597332115 3.47
1494.2529 0.00575848806896461 3.47
1494.6082 0.00531676529043966 3.47
1494.9634 0.00572409423008263 3.47
1495.3187 0.00621358269995816 3.47
1495.674 0.00635969144721343 3.47
1496.0293 0.00539082661623906 3.47
1496.3845 0.005338420359952 3.47
1496.7399 0.0056187203493828 3.47
1497.0951 0.00577280080594642 3.47
1497.4503 0.00609951218484059 3.47
1497.8057 0.00534092562016372 3.47
1498.1609 0.00613521885140098 3.47
1498.5162 0.00654066609091057 3.47
1498.8715 0.00639790495484234 3.47
1499.2268 0.00670014916911317 3.47
1499.582 0.00651165204554535 3.47
1499.9373 0.00646312248632125 3.47
1500.2926 0.00720543820243842 3.47
1500.6478 0.00770247266354164 3.47
1501.0032 0.00749654434869627 3.47
1501.3584 0.0075965317215579 3.47
1501.7137 0.00768385552373797 3.47
1502.069 0.00743284548286437 3.47
1502.4242 0.00732721550400846 3.47
1502.7795 0.00739888632454896 3.47
1503.1348 0.00839256840170466 3.47
1503.4901 0.00861721989422088 3.47
1503.8453 0.00831456758763388 3.47
1504.2007 0.00900782307779422 3.47
1504.5559 0.00961909338428981 3.47
1504.9111 0.0103634117941001 3.47
1505.2665 0.0106767609503193 3.47
1505.6217 0.0104116704221757 3.47
1505.9771 0.0105849314423988 3.47
1506.3323 0.011428025409409 3.47
1506.6876 0.0116174722572758 3.47
1507.0428 0.011561315200636 3.47
1507.3981 0.0115113292374517 3.47
1507.7534 0.0122057404663868 3.47
1508.1086 0.013720527939825 3.47
1508.464 0.0116739156377502 3.47
1508.8192 0.0126876015615467 3.47
1509.1746 0.013392445545987 3.47
1509.5298 0.0135795124319376 3.47
1509.885 0.014863376974695 3.47
1510.2404 0.0152342876966629 3.47
1510.5956 0.0147686346588542 3.47
1510.9509 0.0160516392248718 3.47
1511.3062 0.0162911325940528 3.47
1511.6615 0.0159263930882407 3.47
1512.0167 0.0162199970441881 3.47
1512.3719 0.0164281257720242 3.47
1512.7273 0.0177060086992524 3.47
1513.0825 0.0182359310023976 3.47
1513.4379 0.0184793996559866 3.47
1513.7931 0.019604027711604 3.47
1514.1484 0.0189333403055693 3.47
1514.5037 0.0203224741484749 3.47
1514.8589 0.020775045716985 3.47
1515.2142 0.0214113262623163 3.47
1515.5695 0.0217667359429975 3.47
1515.9248 0.0216171140239662 3.47
1516.28 0.0230618686325137 3.47
1516.6354 0.0236027125685536 3.47
1516.9906 0.0228278761731093 3.47
1517.3458 0.0238753820374823 3.47
1517.7012 0.0246965456452888 3.47
1518.0564 0.0248131897982117 3.47
1518.4117 0.0251861480263023 3.47
1518.767 0.0251548936586672 3.47
1519.1223 0.0263931619762715 3.47
1519.4775 0.0275303151059463 3.47
1519.8328 0.0278136171062491 3.47
1520.1881 0.0269020852976327 3.47
1520.5433 0.0275437922062743 3.47
1520.8987 0.0284781116799211 3.47
1521.2539 0.0292693173347628 3.47
1521.6093 0.0291038143126087 3.47
1521.9645 0.0283123928369904 3.47
1522.3197 0.027519116126789 3.47
1522.675 0.0284576565093914 3.47
1523.0303 0.0294268082626149 3.47
1523.3856 0.0289432485998681 3.47
1523.7408 0.0297225834421238 3.47
1524.0962 0.0301274664669286 3.47
1524.4514 0.030436087068016 3.47
1524.8066 0.030507277973653 3.47
1525.162 0.0294859785407771 3.47
1525.5172 0.0293882445120068 3.47
1525.8726 0.0302072660856811 3.47
1526.2278 0.0306332997334155 3.47
1526.5831 0.0302367926963 3.47
1526.9384 0.0305303567429682 3.47
1527.2936 0.030381666500564 3.47
1527.6489 0.0302151547768376 3.47
1528.0042 0.0308420650431513 3.47
1528.3595 0.0302147022939994 3.47
1528.7147 0.0307450682401971 3.47
1529.0701 0.0311439867306296 3.47
1529.4253 0.0323449751661892 3.47
1529.7805 0.0323296691203212 3.47
1530.1359 0.03219558409252 3.47
1530.4911 0.0329268127916607 3.47
1530.8464 0.032843486380896 3.47
1531.2017 0.0328817988288843 3.47
1531.557 0.0339148755128518 3.47
1531.9122 0.0349027405147453 3.47
1532.2675 0.0372411450151573 3.47
1532.6228 0.038111821454459 3.47
1532.978 0.0383069232090267 3.47
1533.3334 0.0392782891181772 3.47
1533.6886 0.0417322868586894 3.47
1534.0439 0.0435063012152154 3.47
1534.3992 0.0435945705596588 3.47
1534.7544 0.0439719827213386 3.47
1535.1097 0.0464619114897662 3.47
1535.465 0.0490823295717816 3.47
1535.8203 0.0500682322111685 3.47
1536.1755 0.0534124916019643 3.47
1536.5309 0.0555814428032079 3.47
1536.8861 0.0571161404390922 3.47
1537.2413 0.0614078824714557 3.47
1537.5967 0.0633386511284325 3.47
1537.9519 0.065888628130541 3.47
1538.3073 0.0684898176209467 3.47
1538.6625 0.0722003155546729 3.47
1539.0178 0.0780557070754921 3.47
1539.373 0.0815786784353075 3.47
1539.7283 0.0832750731826212 3.47
1540.0836 0.0889452952633236 3.47
1540.4388 0.091471127328394 3.47
1540.7942 0.0957677547593927 3.47
1541.1494 0.0989068001103368 3.47
1541.5048 0.10341167986391 3.47
1541.86 0.107684748556883 3.47
1542.2152 0.112926796413875 3.47
1542.5706 0.116275851578447 3.47
1542.9258 0.119337756813175 3.47
1543.2811 0.121562785866842 3.47
1543.6364 0.12460679792036 3.47
1543.9917 0.125402050559497 3.47
1544.3469 0.13005390079443 3.47
1544.7021 0.130833876454428 3.47
1545.0575 0.133181597880849 3.47
1545.4127 0.134467353508134 3.47
1545.7681 0.137078643720158 3.47
1546.1233 0.135369929736756 3.47
1546.4786 0.135385791157543 3.47
1546.8339 0.13810539707111 3.47
1547.1891 0.137587797464974 3.47
1547.5444 0.136280674972077 3.47
1547.8997 0.135981339207183 3.47
1548.255 0.137217953946137 3.47
1548.6102 0.136038183474852 3.47
1548.9656 0.135820886246631 3.47
1549.3208 0.131561408442424 3.47
1549.676 0.133685667363869 3.47
1550.0314 0.134485939417023 3.47
1550.3866 0.134353789442363 3.47
1550.7419 0.131123420542045 3.47
1551.0972 0.131995571310278 3.47
1551.4525 0.131715917164441 3.47
1551.8077 0.134267296795594 3.47
1552.163 0.133016481120417 3.47
1552.5183 0.132781661810338 3.47
1552.8735 0.134208123985146 3.47
1553.2289 0.136712590327625 3.47
1553.5841 0.138213369435588 3.47
1553.9395 0.138390721830628 3.47
1554.2947 0.139029408381518 3.47
1554.6499 0.141654831590006 3.47
1555.0052 0.144649491714869 3.47
1555.3605 0.148924308514501 3.47
1555.7158 0.151056853676076 3.47
1556.071 0.155751504262465 3.47
