w Int P
1450 0 9.02
1450.3519 0.00121232548346356 9.02
1450.7039 0.00204733093069226 9.02
1451.0557 0.00265463556105102 9.02
1451.4076 0 9.02
1451.7595 0.00267073489758159 9.02
1452.1115 0.000515734577325768 9.02
1452.4634 0.00343257555747175 9.02
1452.8153 0.0059845047170266 9.02
1453.1671 0.00295237831026994 9.02
1453.519 0.0025754645524938 9.02
1453.871 0 9.02
1454.2229 0.0031847246524262 9.02
1454.5748 0.00290501626095488 9.02
1454.9266 0.00452768953850009 9.02
1455.2786 0.0029561077949692 9.02
1455.6305 0.00132080842028497 9.02
1455.9824 0.00287220107612132 9.02
1456.3344 0.00439681246196396 9.02
1456.6862 0.00385167749060954 9.02
1457.0381 0.00296526388861771 9.02
1457.39 0.00159997003888266 9.02
1457.7419 0.00196985627802899 9.02
1458.0939 0.00242468238416674 9.02
1458.4458 0.00111010664161232 9.02
1458.7976 0.0021662267940224 9.02
1459.1495 0.00329269671418572 9.02
1459.5015 0.0018216988682772 9.02
1459.8534 0.00354159619692409 9.02
1460.2053 0.0042311072259848 9.02
1460.5571 0.00435900033435412 9.02
1460.9091 0.00352388188462589 9.02
1461.261 0.001095664882017 9.02
1461.6129 0.000415024892709147 9.02
1461.9648 0.00255601178651007 9.02
1462.3168 0.00205795679775143 9.02
1462.6686 0.00286422788932568 9.02
1463.0205 0.00213190623899299 9.02
1463.3724 0.0010621889195791 9.02
1463.7244 0.00203433671255107 9.02
1464.0763 0.00263229208796474 9.02
1464.4281 0.00175039429646577 9.02
1464.78 0.00175397524479708 9.02
1465.132 0.00436657420909532 9.02
1465.4839 0.00483234683297308 9.02
1465.8358 0.00434253409773339 9.02
1466.1877 0.00344822115806421 9.02
1466.5396 0.00392019600216209 9.02
1466.8915 0.00117242936984508 9.02
1467.2434 0.000606289941949664 9.02
1467.5953 0.00111391928469063 9.02
1467.9473 0.00266730199748755 9.02
1468.2991 0.00461840884112018 9.02
1468.651 0.00281832823024325 9.02
1469.0029 0.00229079709709674 9.02
1469.3549 0.00429794903272719 9.02
1469.7068 0.00260724305719615 9.02
1470.0586 0.00195622990329081 9.02
1470.4105 0.00316263119960185 9.02
1470.7625 0.0025116793064635 9.02
1471.1144 0.00388402531896004 9.02
1471.4663 0.00357156210960294 9.02
1471.8182 0.00166583330640623 9.02
1472.17 0.00449107138722991 9.02
1472.522 0.00341753574403718 9.02
1472.8739 0.000995759971104336 9.02
1473.2258 0.0030380254371939 9.02
1473.5778 0.00425262802991037 9.02
1473.9296 0.00320885018618014 9.02
1474.2815 0.00311991192702022 9.02
1474.6334 0.00199198002145385 9.02
1474.9854 0.00310268715786038 9.02
1475.3373 0.00288562329509819 9.02
1475.6892 0.00285086351901487 9.02
1476.041 0.00389379004881901 9.02
1476.3929 0.00354574599782095 9.02
1476.7449 0.0026587715153894 9.02
1477.0968 0.0032593409627766 9.02
1477.4487 0.00441986897880218 9.02
1477.8005 0.00475926892038857 9.02
1478.1525 0.00227943320602704 9.02
1478.5044 0.00182633773474688 9.02
1478.8563 0.00157780429362585 9.02
1479.2083 0.00172855775972743 9.02
1479.5601 0.00364543213581933 9.02
1479.912 0.00320392486513951 9.02
1480.2639 0.00210978348510109 9.02
1480.6158 0.0017781634423738 9.02
1480.9678 0.00354900717992727 9.02
1481.3197 0.00665742468135138 9.02
1481.6715 0.00583980690464962 9.02
1482.0234 0.00143820306827239 9.02
1482.3754 0.000140360808737431 9.02
1482.7273 0.00370728112278499 9.02
1483.0792 0.00218747442423576 9.02
1483.431 0.00396257109686128 9.02
1483.783 0.00475012091365948 9.02
1484.1349 0.00265297860678581 9.02
1484.4868 0.00254657311569231 9.02
1484.8387 0.00278218564636472 9.02
1485.1907 0.00428052854012135 9.02
1485.5425 0.00278690934593644 9.02
1485.8944 0.00295720615416943 9.02
1486.2463 0.00540154865963885 9.02
1486.5983 0.0056387017892384 9.02
1486.9502 0.00304639352113025 9.02
1487.302 0.00360277045574493 9.02
1487.6539 0.00595984294252797 9.02
1488.0059 0.00478422771360843 9.02
1488.3578 0.00341932770335416 9.02
1488.7097 0.00380807765106626 9.02
1489.0615 0.00366807573307802 9.02
1489.4135 0.00383278344307285 9.02
1489.7654 0.00441545273573845 9.02
1490.1173 0.00475379724272795 9.02
1490.4692 0.00403984174039566 9.02
1490.8212 0.00402407325992769 9.02
1491.173 0.00497537949830742 9.02
1491.5249 0.00519104601344397 9.02
1491.8768 0.00489401469763506 9.02
1492.2288 0.00384815003597705 9.02
1492.5807 0.0049913100315413 9.02
1492.9325 0.00490097999066263 9.02
1493.2844 0.00153218712212535 9.02
1493.6364 0.00401484310903407 9.02
1493.9883 0.00376066663962746 9.02
1494.3402 0.00504099852121881 9.02
1494.6921 0.00801020729502631 9.02
1495.0439 0.00569831141932644 9.02
1495.3959 0.00511530735905055 9.02
1495.7478 0.00556572174638223 9.02
1496.0997 0.0040946609512015 9.02
1496.4517 0.00490099180033861 9.02
1496.8035 0.00552305123919922 9.02
1497.1554 0.00618323776218763 9.02
1497.5073 0.00635178333761488 9.02
1497.8593 0.00668967519486164 9.02
1498.2112 0.00612942682393248 9.02
1498.5631 0.00292390146503392 9.02
1498.9149 0.00325904433253806 9.02
1499.2668 0.00579523711966303 9.02
1499.6188 0.00512244818019947 9.02
1499.9707 0.00385992238368051 9.02
1500.3226 0.00658884999090842 9.02
1500.6744 0.00695002234104265 9.02
1501.0264 0.00697508088461221 9.02
1501.3783 0.0068494809800454 9.02
1501.7302 0.00543440401609553 9.02
1502.0822 0.00502481409330272 9.02
1502.434 0.00599317568568574 9.02
1502.7859 0.00704890932933458 9.02
1503.1378 0.0061273643437352 9.02
1503.4897 0.00472761104263653 9.02
1503.8417 0.00517901435298144 9.02
1504.1936 0.00674111433180083 9.02
1504.5454 0.00701852063206427 9.02
1504.8973 0.00552119284800168 9.02
1505.2493 0.00843350516037334 9.02
1505.6012 0.00888292893618657 9.02
1505.9531 0.0080042583386431 9.02
1506.3049 0.00809822262670495 9.02
1506.6569 0.00749252920336489 9.02
1507.0088 0.00713350424623305 9.02
1507.3607 0.00566972797824252 9.02
1507.7126 0.00491554222391038 9.02
1508.0646 0.00815162516317341 9.02
1508.4164 0.00842817764349379 9.02
1508.7683 0.00412606637854409 9.02
1509.1202 0.00701551814788241 9.02
1509.4722 0.00547777202600325 9.02
1509.8241 0.0077997777669561 9.02
1510.1759 0.00749371087645235 9.02
1510.5278 0.00610576524375627 9.02
1510.8798 0.0069730269688999 9.02
1511.2317 0.00708359546442645 9.02
1511.5836 0.00668390733250669 9.02
1511.9354 0.00772076843366607 9.02
1512.2874 0.0079588851171098 9.02
1512.6393 0.00675240778959907 9.02
1512.9912 0.00609788747516882 9.02
1513.3431 0.00753289906123224 9.02
1513.6951 0.00684472332434421 9.02
1514.0469 0.00870644814749471 9.02
1514.3988 0.0108873180531426 9.02
1514.7507 0.0100799188727822 9.02
1515.1027 0.00781526081611119 9.02
1515.4546 0.00781601574068732 9.02
1515.8064 0.00721263010628144 9.02
1516.1583 0.00769463282509781 9.02
1516.5103 0.00971862966615406 9.02
1516.8622 0.0108905700078973 9.02
1517.2141 0.0102347118417958 9.02
1517.566 0.00894772440454917 9.02
1517.9178 0.00837099057928118 9.02
1518.2698 0.00788062598282651 9.02
1518.6217 0.00957511916175934 9.02
1518.9736 0.00932135607348712 9.02
1519.3256 0.0101975077478265 9.02
1519.6774 0.0089388724288844 9.02
1520.0293 0.00880472229925407 9.02
1520.3812 0.0101183411329915 9.02
1520.7332 0.00964755426706202 9.02
1521.0851 0.0108956469297825 9.02
1521.4369 0.00967825351921642 9.02
1521.7888 0.0109855228187294 9.02
1522.1407 0.011975545397254 9.02
1522.4927 0.00901167344500016 9.02
1522.8446 0.0104345917538772 9.02
1523.1965 0.0143740015405104 9.02
1523.5483 0.0123337902687675 9.02
1523.9003 0.0114287878592637 9.02
1524.2522 0.0138315682738784 9.02
1524.6041 0.0111693384658916 9.02
1524.9561 0.009685963237217 9.02
1525.3079 0.0104758569198484 9.02
1525.6598 0.0109396017213614 9.02
1526.0117 0.0111863815554791 9.02
1526.3636 0.0122130763018394 9.02
1526.7156 0.00881948188314113 9.02
1527.0675 0.0145553784356935 9.02
1527.4193 0.0134656792091458 9.02
1527.7712 0.0125447324987882 9.02
1528.1232 0.0124562795892597 9.02
1528.4751 0.0123366158377829 9.02
1528.827 0.0123647666575388 9.02
1529.1788 0.0152096486098692 9.02
1529.5308 0.0147800480337631 9.02
1529.8827 0.0143146307982696 9.02
1530.2346 0.015784130396575 9.02
1530.5865 0.014601442777548 9.02
1530.9385 0.0141010217454965 9.02
1531.2903 0.0137218675672266 9.02
1531.6422 0.012234934439689 9.02
1531.9941 0.0133847085334036 9.02
1532.3461 0.016840713242576 9.02
1532.698 0.0162132400799686 9.02
1533.0498 0.0137597123116025 9.02
1533.4017 0.0159816302122943 9.02
1533.7537 0.0164255295276467 9.02
1534.1056 0.0151599191562631 9.02
1534.4575 0.0145672481755598 9.02
1534.8093 0.0156575436737538 9.02
1535.1613 0.0186953314408552 9.02
1535.5132 0.0165345615097746 9.02
1535.8651 0.0169628096490777 9.02
1536.217 0.0168735046081113 9.02
1536.569 0.0177802825632953 9.02
1536.9208 0.021257126561856 9.02
1537.2727 0.019617467895209 9.02
1537.6246 0.0169750022150589 9.02
1537.9766 0.0207554284385088 9.02
1538.3285 0.0209623237575755 9.02
1538.6803 0.0189378660650635 9.02
1539.0322 0.021479232880787 9.02
1539.3842 0.0211970440172082 9.02
1539.7361 0.0228566824020925 9.02
1540.088 0.0211376906345396 9.02
1540.4399 0.0215845724921773 9.02
1540.7917 0.0223053338170957 9.02
1541.1437 0.0238374221402565 9.02
1541.4956 0.0227988166366196 9.02
1541.8475 0.0227764237208735 9.02
1542.1995 0.0243051629052436 9.02
1542.5513 0.0217530610231704 9.02
1542.9032 0.0242411858519873 9.02
1543.2551 0.0241549744051103 9.02
1543.6071 0.0248962195220391 9.02
1543.959 0.025285134822205 9.02
1544.3108 0.0267252665068196 9.02
1544.6627 0.0296283884144715 9.02
1545.0146 0.0291068114728644 9.02
1545.3666 0.0288405791210735 9.02
