w Int P
1500 0 20.39
1500.3491 0.00830168258439267 20.39
1500.6984 0.00996692382540798 20.39
1501.0475 0.000980194979140852 20.39
1501.3967 0.00562365273409255 20.39
1501.7458 0.00541467085633949 20.39
1502.0951 0.0122205465754645 20.39
1502.4442 0.00432083541887523 20.39
1502.7935 0.011186988795306 20.39
1503.1426 0.00589461235729118 20.39
1503.4917 0.00276617200776534 20.39
1503.8409 0.00143582764460055 20.39
1504.1901 0.00370057636007301 20.39
1504.5393 0 20.39
1504.8884 0.0131303604314536 20.39
1505.2377 0 20.39
1505.5868 0.00286799652981686 20.39
1505.936 0.0180401609188453 20.39
1506.2852 0.0291853483811807 20.39
1506.6343 0.0265266471470189 20.39
1506.9835 0.0238498974144199 20.39
1507.3326 0.0187385635125051 20.39
1507.6819 0.0168461420126231 20.39
1508.031 0.0177365224421671 20.39
1508.3802 0.0135553918845291 20.39
1508.7294 0.016821669265589 20.39
1509.0786 0.0231379802019278 20.39
1509.4277 0.0316106060315526 20.39
1509.7769 0.0372996794352195 20.39
1510.1261 0.0203730370452092 20.39
1510.4752 0.0255193858816295 20.39
1510.8245 0.0294851097389314 20.39
1511.1736 0.0183107659669684 20.39
1511.5228 0.0281381470628009 20.39
1511.8719 0.0129553231756077 20.39
1512.2212 0.0146637680497705 20.39
1512.5703 0 20.39
1512.9196 0.00545033813645131 20.39
1513.2687 0.0148481779873255 20.39
1513.6178 0.00110719058635826 20.39
1513.967 0.0311793210566723 20.39
1514.3162 0.0191777898670984 20.39
1514.6654 0.0227285781514071 20.39
1515.0145 0.0153498895268686 20.39
1515.3638 0.0224197881174379 20.39
1515.7129 0.0119147566500876 20.39
1516.0621 0.0110865083184886 20.39
1516.4113 0.0215758593257064 20.39
1516.7604 0.0213925735000222 20.39
1517.1096 0.018332906731664 20.39
1517.4587 0.0120920980522292 20.39
1517.808 0.0219775835103866 20.39
1518.1571 0.0301195487091513 20.39
1518.5063 0.0188185584091153 20.39
1518.8555 0.0149046029641016 20.39
1519.2047 0.0213500547682741 20.39
1519.5538 0.0192038644077552 20.39
1519.903 0.016445856300642 20.39
1520.2522 0.0153441478002523 20.39
1520.6013 0.0180662927698928 20.39
1520.9506 0.0314298467677795 20.39
1521.2997 0.0213244768440803 20.39
1521.6489 0.020383577682218 20.39
1521.998 0.0215981450434109 20.39
1522.3473 0.0103171072820463 20.39
1522.6964 0.0101368910046104 20.39
1523.0455 0.0119634594880002 20.39
1523.3948 0.0170406328029831 20.39
1523.7439 0.0149577419348328 20.39
1524.0931 0.017006137443486 20.39
1524.4423 0.0252019633512062 20.39
1524.7915 0.0147384984954243 20.39
1525.1406 0.0144551422159755 20.39
1525.4899 0.0203207600120343 20.39
1525.839 0.0233475218604022 20.39
1526.1881 0.00922664207885289 20.39
1526.5374 0.0126347604622679 20.39
1526.8865 0.0170847589120406 20.39
1527.2357 0.00943384318438884 20.39
1527.5848 0.0185699762144274 20.39
1527.9341 0.0125725216340392 20.39
1528.2832 0.00869544005393031 20.39
1528.6324 0.0228960339369621 20.39
1528.9816 0.0249954825537819 20.39
1529.3307 0.0173688126013512 20.39
1529.6799 0.0193515865759559 20.39
1530.0291 0.0180451089890723 20.39
1530.3783 0.0119100252509083 20.39
1530.7274 0.0122638944642336 20.39
1531.0767 0.013684599640015 20.39
1531.4258 0.0152224238309544 20.39
1531.775 0.0161821475928428 20.39
1532.1241 0.0248604408020734 20.39
1532.4734 0.0195867634324167 20.39
1532.8225 0.0375073550856877 20.39
1533.1716 0.0215202376825238 20.39
1533.5209 0.0267400734212621 20.39
1533.87 0.0065133691381422 20.39
1534.2192 0.0203855531674256 20.39
1534.5684 0.0237460453647517 20.39
1534.9176 0.00902239743740131 20.39
1535.2667 0.0198045081217646 20.39
1535.616 0.00638113244041406 20.39
1535.9651 0.0187520285744395 20.39
1536.3142 0.0224214234099047 20.39
1536.6635 0.0189986200162273 20.39
1537.0126 0.0321186290623267 20.39
1537.3618 0.029188503591793 20.39
1537.7109 0.024396839773328 20.39
1538.0602 0.0214689811541507 20.39
1538.4093 0.0230158708502789 20.39
1538.7585 0.0224024908960414 20.39
1539.1077 0.0181983756674167 20.39
1539.4568 0.0180772760264464 20.39
1539.806 0.0146764440794953 20.39
1540.1552 0.0166637826154843 20.39
1540.5044 0.0155619309755392 20.39
1540.8535 0.0101928739985438 20.39
1541.2028 0.0112579091874308 20.39
1541.5519 0.00810555908175722 20.39
1541.9011 0.0046134359071188 20.39
1542.2502 0.0123522087865275 20.39
1542.5994 0.0133174195647141 20.39
1542.9486 0.00857484513668411 20.39
1543.2977 0.018217215061721 20.39
1543.647 0.0240759939679006 20.39
1543.9961 0.0132125251489144 20.39
1544.3453 0.0102439110423174 20.39
1544.6945 0.0207711304141911 20.39
1545.0437 0.0195417573345947 20.39
1545.3928 0.0184396905102567 20.39
1545.7419 0.0167398410929119 20.39
1546.0912 0.00943224606444415 20.39
1546.4403 0.0187864124464629 20.39
1546.7896 0.0216401036178253 20.39
1547.1387 0.00715353408048904 20.39
1547.4879 0.00779273656858221 20.39
1547.837 0.0142692730378546 20.39
1548.1863 0.0161304822438203 20.39
1548.5354 0.0252105204724557 20.39
1548.8845 0.0183748397043116 20.39
1549.2338 0.0168211844365461 20.39
1549.5829 0.0202688561003754 20.39
1549.9321 0.0118630541652401 20.39
1550.2813 0.0137800634662409 20.39
1550.6305 0.0207334062224984 20.39
1550.9796 0.0191325775688438 20.39
1551.3289 0.0171489787892187 20.39
1551.678 0.0231901006347285 20.39
1552.0271 0.0155845835277375 20.39
1552.3763 0.0231401621076207 20.39
1552.7255 0.0343632941900676 20.39
1553.0747 0.027585736508757 20.39
1553.4238 0.0231309754910067 20.39
1553.7731 0.022916231721998 20.39
1554.1222 0.0201265972502335 20.39
1554.4714 0.0198783026847704 20.39
1554.8206 0.0237842361109362 20.39
1555.1698 0.0248956878017682 20.39
1555.5189 0.0203829234552067 20.39
1555.868 0.0235430595606107 20.39
1556.2173 0.00830088906813187 20.39
1556.5664 0 20.39
1556.9156 0.00810469334708303 20.39
1557.2648 0.00208119446781194 20.39
1557.614 0.019527779580848 20.39
1557.9631 0.0288857589517266 20.39
1558.3124 0.0212155788366656 20.39
1558.6615 0.0250639576682638 20.39
1559.0106 0.0219302752564432 20.39
1559.3599 0.0278118802817001 20.39
1559.709 0.0258389483350901 20.39
1560.0582 0.0307299041884654 20.39
1560.4073 0.0171200444588733 20.39
1560.7566 0.0321826046763953 20.39
1561.1057 0.0328071785322081 20.39
1561.455 0.027239941150551 20.39
1561.8041 0.0189127739558113 20.39
1562.1532 0.0179581845209779 20.39
1562.5024 0.0316559128638654 20.39
1562.8516 0.018170962465051 20.39
1563.2008 0.0130099907390801 20.39
1563.5499 0.0262165156283904 20.39
1563.8992 0.0238152548420533 20.39
1564.2483 0.0230031210738393 20.39
1564.5975 0.0162134597709821 20.39
1564.9467 0.028266928134212 20.39
1565.2958 0.0249761898210999 20.39
1565.645 0.0223131941932193 20.39
1565.9941 0.0325280705615443 20.39
1566.3434 0.0350733947290984 20.39
1566.6925 0.0223759701445283 20.39
1567.0417 0.0162404248020068 20.39
1567.3909 0.0281749919077121 20.39
1567.7401 0.0288656606413431 20.39
1568.0892 0.0188093358060757 20.39
1568.4384 0.0258222560493557 20.39
1568.7876 0.0318361099076811 20.39
1569.1367 0.0254537798549795 20.39
1569.486 0.0225632203543911 20.39
1569.8351 0.0255078478406742 20.39
1570.1843 0.0320168214218457 20.39
1570.5334 0.0266139158261903 20.39
1570.8827 0.0269925683493051 20.39
1571.2318 0.0237775031479241 20.39
1571.5809 0.0370740469133163 20.39
1571.9302 0.030308938208361 20.39
1572.2793 0.0229936563410004 20.39
1572.6285 0.0296246484411296 20.39
1572.9777 0.0309384672779 20.39
1573.3269 0.027375171558434 20.39
1573.676 0.0352257005560257 20.39
1574.0253 0.029109029942367 20.39
1574.3744 0.0339428450923471 20.39
1574.7236 0.0194514804780569 20.39
1575.0728 0.0215481136400492 20.39
1575.4219 0.0215550721222062 20.39
1575.7711 0.0260033768520629 20.39
1576.1202 0.0319230804796711 20.39
1576.4695 0.0262543571530882 20.39
1576.8186 0.0419638521205402 20.39
1577.1678 0.0363747817925376 20.39
1577.517 0.0427822694287834 20.39
1577.8662 0.0435620504879775 20.39
1578.2153 0.0297714850216286 20.39
1578.5645 0.0232446915604467 20.39
1578.9137 0.0373224236146818 20.39
1579.2628 0.0434333616885814 20.39
1579.6121 0.0308070539825885 20.39
1579.9612 0.0333629939578172 20.39
1580.3104 0.0380435028556595 20.39
1580.6595 0.0266918286597252 20.39
1581.0088 0.0154224521321006 20.39
1581.3579 0.023086549810711 20.39
1581.707 0.0317844808818938 20.39
1582.0563 0.0321026171817767 20.39
1582.4054 0.0358567783769952 20.39
1582.7546 0.0444197091547627 20.39
1583.1038 0.0522748307344466 20.39
1583.453 0.0497159929898631 20.39
1583.8021 0.0429173813006651 20.39
1584.1514 0.044490374371373 20.39
1584.5005 0.0467347631516247 20.39
1584.8496 0.0455012265317024 20.39
1585.1989 0.0423129526598456 20.39
1585.548 0.0461489419676863 20.39
1585.8972 0.040725834002213 20.39
1586.2463 0.0469490889140792 20.39
1586.5956 0.0443195523453385 20.39
1586.9447 0.0411386020713772 20.39
1587.2939 0.0464343565880102 20.39
1587.6431 0.0623701514047952 20.39
1587.9922 0.0567524251449632 20.39
1588.3414 0.0443214908160618 20.39
1588.6906 0.0572367706348138 20.39
1589.0398 0.0555545513375604 20.39
1589.3889 0.0483247874024776 20.39
1589.7382 0.0454307766481595 20.39
1590.0873 0.0542617002708966 20.39
1590.4365 0.0529722400098348 20.39
1590.7856 0.0391596310519223 20.39
1591.1348 0.0476158751475771 20.39
1591.484 0.0678316540077895 20.39
1591.8331 0.0572821497858743 20.39
1592.1824 0.0622459439805763 20.39
1592.5315 0.0783586312673842 20.39
1592.8807 0.0696832335545595 20.39
1593.2299 0.0641170973642443 20.39
1593.5791 0.0571551278452257 20.39
1593.9282 0.0576582716446983 20.39
