w Int P
1420 0 3.09
1420.3552 0 3.09
1420.7106 0.00190599219659437 3.09
1421.0658 0.000670843930278631 3.09
1421.4211 0.00137769817418353 3.09
1421.7764 0.00119544019772396 3.09
1422.1317 0.00144884238320929 3.09
1422.4869 0.000587136736516927 3.09
1422.8422 0.00101446151754548 3.09
1423.1975 0.00114492079882797 3.09
1423.5527 0.00112335407123428 3.09
1423.9081 0.00108425229136423 3.09
1424.2633 0.00183127336708961 3.09
1424.6187 0.00103254659154656 3.09
1424.9739 0.0012393776822872 3.09
1425.3291 0.00109372536241427 3.09
1425.6844 0.0014740212353453 3.09
1426.0397 0.00212914210002964 3.09
1426.395 0.00147283936726306 3.09
1426.7502 0.00127761687394825 3.09
1427.1056 0.00178621825316527 3.09
1427.4608 0.00197890310864521 3.09
1427.816 0.00196927139332182 3.09
1428.1714 0.00139580672984387 3.09
1428.5266 0.00130566109109484 3.09
1428.882 0.00137966354952728 3.09
1429.2372 0.00116174471820139 3.09
1429.5925 0.000757129367079438 3.09
1429.9478 0.00106321798226607 3.09
1430.303 0.00182199537329661 3.09
1430.6583 0.00182699297410572 3.09
1431.0135 0.00180136423352556 3.09
1431.3689 0.00106850126933079 3.09
1431.7241 0.00209008780074105 3.09
1432.0795 0.00124846098949569 3.09
1432.4347 0.00152117777284564 3.09
1432.7899 0.00208237527827467 3.09
1433.1453 0.00196507838083614 3.09
1433.5005 0.00138761396189686 3.09
1433.8558 0.000725568613733557 3.09
1434.2111 0.000544356683114135 3.09
1434.5664 0.00113766480880615 3.09
1434.9216 0.00111257033568299 3.09
1435.2769 0.00209652765374029 3.09
1435.6322 0.002166662121781 3.09
1435.9874 0.000886851770436642 3.09
1436.3428 0.00137504522685943 3.09
1436.698 0.0011909821766737 3.09
1437.0533 0.000697023813297499 3.09
1437.4086 0.00191007185628866 3.09
1437.7638 0.00247448226021334 3.09
1438.1191 0.00214343170869924 3.09
1438.4744 0.00201428319965434 3.09
1438.8297 0.00157817159670743 3.09
1439.1849 0.00113546170824156 3.09
1439.5403 0.00130637140930634 3.09
1439.8955 0.00167312048071341 3.09
1440.2507 0.00156252194102245 3.09
1440.6061 0.0020800083278463 3.09
1440.9613 0.00231729995738945 3.09
1441.3167 0.00245950691428837 3.09
1441.6719 0.00173296060139862 3.09
1442.0272 0.00187809248383232 3.09
1442.3824 0.00200615650515346 3.09
1442.7377 0.00229095465335067 3.09
1443.093 0.00204263654200627 3.09
1443.4482 0.00109441117354631 3.09
1443.8036 0.00173633872314125 3.09
1444.1588 0.00201329925550685 3.09
1444.5142 0.00378686302123865 3.09
1444.8694 0.00303291589921478 3.09
1445.2246 0.0019513643603769 3.09
1445.58 0.00342527641245723 3.09
1445.9352 0.0024059454550049 3.09
1446.2905 0.0015234123643723 3.09
1446.6458 0.00168665099031448 3.09
1447.0011 0.0014875736178708 3.09
1447.3563 0.00186755112720063 3.09
1447.7115 0.00286884157337307 3.09
1448.0669 0.00366692960486408 3.09
1448.4221 0.00275915600212145 3.09
1448.7775 0.00275145383184012 3.09
1449.1327 0.00285970011660222 3.09
