w Int P
1450 0 15.29
1450.3519 0.00124407075578446 15.29
1450.7039 0.00456921037653075 15.29
1451.0557 0.00455840773248023 15.29
1451.4076 0.00363049219041003 15.29
1451.7595 0.00339591239506371 15.29
1452.1115 0 15.29
1452.4634 0.00549577545885017 15.29
1452.8153 0.00491023282530989 15.29
1453.1671 0.00138594089536951 15.29
1453.519 0.00113290380220233 15.29
1453.871 0.00938400480864488 15.29
1454.2229 0.0060188816731498 15.29
1454.5748 0.00564614647175066 15.29
1454.9266 0.00485052448474431 15.29
1455.2786 0.00551469238746204 15.29
1455.6305 0.00309421920861605 15.29
1455.9824 0.00686620912693355 15.29
1456.3344 0.00630790828196909 15.29
1456.6862 0.00596906930301153 15.29
1457.0381 0.00745713770391625 15.29
1457.39 0.00699463215992832 15.29
1457.7419 0.0024025256890113 15.29
1458.0939 0.00104507480375471 15.29
1458.4458 0.00345921663671924 15.29
1458.7976 0.00272454482279025 15.29
1459.1495 0.0026906530729596 15.29
1459.5015 0.00520890127514908 15.29
1459.8534 0.0034401804093239 15.29
1460.2053 0.00111135595247114 15.29
1460.5571 0.00915071416261861 15.29
1460.9091 0.00836299194354327 15.29
1461.261 0.00733877647027798 15.29
1461.6129 0 15.29
1461.9648 0.00162194253165566 15.29
1462.3168 0.0035348389219571 15.29
1462.6686 0.00591778159436648 15.29
1463.0205 0.00437568146166115 15.29
1463.3724 0.000191242351149776 15.29
1463.7244 0.00168520183980971 15.29
1464.0763 0.00756259347988177 15.29
1464.4281 0.00916861899925566 15.29
1464.78 0.00574375765672929 15.29
1465.132 0.00431109192194732 15.29
1465.4839 0.00110485774912915 15.29
1465.8358 0.00490288662747774 15.29
1466.1876 0.00735541354105247 15.29
1466.5396 0.00920250835767815 15.29
1466.8915 0.00229018628043134 15.29
1467.2434 0.00391414645065399 15.29
1467.5953 0.00747215730418398 15.29
1467.9473 0.00587735504097871 15.29
1468.2991 0.00526283491631638 15.29
1468.651 0.00499674706006447 15.29
1469.0029 0.00225243552997448 15.29
1469.3549 0.00104403210311294 15.29
1469.7068 0.00410756605569105 15.29
1470.0586 0.00300941181325781 15.29
1470.4105 0.00243893905174602 15.29
1470.7625 0.00136175661918486 15.29
1471.1144 0.00182446054020201 15.29
1471.4663 0.00148902162091767 15.29
1471.8182 0.00355270717104843 15.29
1472.17 0.00736013829604789 15.29
1472.522 0.0033840043504029 15.29
1472.8739 0.00011642489711606 15.29
1473.2258 0.000685830484040097 15.29
1473.5778 0.00458292381056748 15.29
1473.9296 0.0065528270449471 15.29
1474.2815 0.00815359246811463 15.29
1474.6334 0.00500122244400085 15.29
1474.9854 0.00882751382133541 15.29
1475.3373 0.00682333559381306 15.29
1475.6891 0.00163626029289004 15.29
1476.041 0.00432929686235545 15.29
1476.3929 0.00302769082648988 15.29
1476.7449 0.00193340218701073 15.29
1477.0968 0 15.29
1477.4487 0.000709332268339926 15.29
1477.8005 0.00162509451876535 15.29
1478.1525 0.00285407464790884 15.29
1478.5044 0.0021337496817127 15.29
1478.8563 0.00279827288550994 15.29
1479.2083 0.00116612817646582 15.29
1479.5601 0.000820114970886408 15.29
1479.912 0.00734168748198313 15.29
1480.2639 0.00783424828992264 15.29
1480.6158 0.00559103369904466 15.29
1480.9678 0.00570517298177453 15.29
1481.3197 0.00535706508742135 15.29
1481.6715 0.00845667657321443 15.29
1482.0234 0.00616488320464487 15.29
1482.3754 0.00662212143986943 15.29
1482.7273 0.00429645894749334 15.29
1483.0792 0.00105523870913487 15.29
1483.431 0.00154835587788832 15.29
1483.783 0.00615243402895169 15.29
1484.1349 0.00261311174058186 15.29
1484.4868 0.00154591810874199 15.29
1484.8387 0.00698789853451809 15.29
1485.1906 0.00381434205631358 15.29
