w Int P
1420 0 5.17
1420.3552 0 5.17
1420.7106 0.0014566983862356 5.17
1421.0658 0.001147923168395 5.17
1421.4211 0.00091677030777887 5.17
1421.7764 0.00126450635832652 5.17
1422.1317 0.000622860590280168 5.17
1422.4869 0.00166399536041801 5.17
1422.8422 0 5.17
1423.1975 0.00102524484170315 5.17
1423.5527 0.00141610939916318 5.17
1423.9081 0.000537066217890949 5.17
1424.2633 0.00073619863613153 5.17
1424.6187 0.000819107105643342 5.17
1424.9739 0.00123891951153291 5.17
1425.3291 0.00162536260482619 5.17
1425.6844 0.00105972123381703 5.17
1426.0397 0.000660960454502749 5.17
1426.395 0.000625926543636531 5.17
1426.7502 0.000456157460404749 5.17
1427.1056 0.000639863516297881 5.17
1427.4608 0.00135999292981134 5.17
1427.816 0.00159855025925388 5.17
1428.1714 0.00149798195542762 5.17
1428.5266 0.00245985664259883 5.17
1428.882 0.0017763424487727 5.17
1429.2372 0.00178863000723795 5.17
1429.5925 0.00170065876115819 5.17
1429.9478 0.00222820266481186 5.17
1430.303 0.00215611338161634 5.17
1430.6583 0.00195823695305053 5.17
1431.0135 0.00112387726575081 5.17
1431.3689 0.00278119146395744 5.17
1431.7241 0.00154461692091784 5.17
1432.0795 0.000740792320228294 5.17
1432.4347 0.0022027635668754 5.17
1432.7899 0.00228730618307921 5.17
1433.1453 0.00222229259144595 5.17
1433.5005 0.00234944445023641 5.17
1433.8558 0.00130911008862734 5.17
1434.2111 0.00112325487023066 5.17
1434.5664 0.000885212460703459 5.17
1434.9216 0.00139827564052621 5.17
1435.2769 0.0013036786258422 5.17
1435.6322 0.000911850629746799 5.17
1435.9874 0 5.17
1436.3428 0.00103861021234853 5.17
1436.698 0.00170262616213311 5.17
1437.0533 0.000951255275536517 5.17
1437.4086 0.00114022705049374 5.17
1437.7638 0.00170178934984276 5.17
1438.1191 0.00187393808506718 5.17
1438.4744 0.00162009345579105 5.17
1438.8297 0.00093128019979528 5.17
1439.1849 0.00115302571714888 5.17
1439.5403 0.0016727479582644 5.17
1439.8955 0.00148526114297244 5.17
1440.2507 0.00146430858269187 5.17
1440.6061 0.00104949346076703 5.17
1440.9613 0.00176754700749982 5.17
1441.3167 0.0016264460012224 5.17
1441.6719 0.00070806325562111 5.17
1442.0272 0.00254373362669333 5.17
1442.3824 0.00208950253246081 5.17
1442.7377 0.00152417040322776 5.17
1443.093 0.00155891573072927 5.17
1443.4482 0.00252664777851393 5.17
1443.8036 0.00208329390891451 5.17
1444.1588 0.00256156979782022 5.17
1444.5142 0.00199501156832741 5.17
1444.8694 0.00256071327161842 5.17
1445.2246 0.00185846200896917 5.17
1445.58 0.00251845590025405 5.17
1445.9352 0.00297674105430217 5.17
1446.2905 0.00220665891247347 5.17
1446.6458 0.00192953864320202 5.17
1447.0011 0.00234405802421791 5.17
1447.3563 0.00282167224369555 5.17
1447.7115 0.00201500576432914 5.17
1448.0669 0.0024030187357713 5.17
1448.4221 0.00250458088679166 5.17
1448.7775 0.00310215401852312 5.17
1449.1327 0.00318534898241396 5.17
1449.488 0.00217478441029308 5.17
1449.8433 0.00293040988344709 5.17
1450.1985 0.00360481971470457 5.17
