w Int P
1420 0 5.66
1420.3552 0.000739657508357204 5.66
1420.7106 0.00134714523446357 5.66
1421.0658 0.00168908852805956 5.66
1421.4211 0.000903943411571475 5.66
1421.7764 0.00151131488073897 5.66
1422.1317 0.00102278151449532 5.66
1422.4869 0.00108971436079883 5.66
1422.8422 0 5.66
1423.1975 0.000272273706262716 5.66
1423.5527 0.000631823728322376 5.66
1423.9081 0.000247630589051818 5.66
1424.2633 0.000631669186810052 5.66
1424.6187 0.000634782085202292 5.66
1424.9739 0.00129070198376206 5.66
1425.3291 0.00173276594066096 5.66
1425.6844 0.00194800307981958 5.66
1426.0397 0.0011466121654005 5.66
1426.395 0.00115841447035398 5.66
1426.7502 0.00204582275441376 5.66
1427.1056 0.00199850954077073 5.66
1427.4608 0.00173453110764036 5.66
1427.816 0.00146379314002641 5.66
1428.1714 0.00215547419133464 5.66
1428.5266 0.00174288792120627 5.66
1428.882 0.00143795939402106 5.66
1429.2372 0.00162816889190445 5.66
1429.5925 0.00140257363802577 5.66
1429.9478 0.00134898864682198 5.66
1430.303 0.00266957379172854 5.66
1430.6583 0.00289909517276871 5.66
1431.0135 0.00129041509443233 5.66
1431.3689 0.00265450059129632 5.66
1431.7241 0.00256584183172618 5.66
1432.0795 0.00141071948716142 5.66
1432.4347 0.00247479372316965 5.66
1432.7899 0.00281975754147196 5.66
1433.1453 0.00104760158417863 5.66
1433.5005 0.00239042846503306 5.66
1433.8558 0.00127902310461899 5.66
1434.2111 0 5.66
1434.5664 0.00181803956032975 5.66
1434.9216 0.00244723204356856 5.66
1435.2769 0.00259271161948423 5.66
1435.6322 0.000650386474026205 5.66
1435.9874 0.000769404099924338 5.66
1436.3428 0.00191182295204405 5.66
1436.698 0.00265656871510887 5.66
1437.0533 0.00212392938810691 5.66
1437.4086 0.0018214276045612 5.66
1437.7638 0.00190940096355856 5.66
1438.1191 0.00246822907755152 5.66
1438.4744 0.00247079701920887 5.66
1438.8297 0.00218834489572697 5.66
1439.1849 0.00261269693885027 5.66
1439.5403 0.00186420998843992 5.66
1439.8955 0.00137124825013469 5.66
1440.2507 0.00163368255483903 5.66
1440.6061 0.00134475039437302 5.66
1440.9613 0.00283200976142993 5.66
1441.3167 0.00357550807250386 5.66
1441.6719 0.00362466221675629 5.66
1442.0272 0.00309986324999476 5.66
1442.3824 0.0018496724003661 5.66
1442.7377 0.00272741484929208 5.66
1443.093 0.00189111140299742 5.66
1443.4482 0.00247139214723534 5.66
1443.8036 0.00272347907077568 5.66
1444.1588 0.00245005198285807 5.66
1444.5142 0.00342550721473548 5.66
1444.8694 0.00272913954537699 5.66
1445.2246 0.00253625261127185 5.66
1445.58 0.00268641637290512 5.66
1445.9352 0.00410737343086634 5.66
1446.2905 0.0030017838825614 5.66
1446.6458 0.00195340736270867 5.66
1447.0011 0.00269054054160292 5.66
1447.3563 0.00328670737082159 5.66
1447.7115 0.00290145398844642 5.66
1448.0669 0.0043133125856467 5.66
1448.4221 0.00331757595748036 5.66
1448.7775 0.00118340041073128 5.66
1449.1327 0.00153713672965183 5.66
1449.488 0.00128025020457906 5.66
1449.8433 0.00277235272468866 5.66
1450.1985 0.00427592487852055 5.66
1450.5538 0.0037184440531239 5.66
1450.9091 0.00363338220206686 5.66
1451.2644 0.00371230314356662 5.66
1451.6196 0.00287236971598718 5.66
1451.975 0.00293766165407872 5.66
1452.3302 0.00347141592995155 5.66
1452.6854 0.00280459184542609 5.66
1453.0408 0.0029253976108855 5.66
1453.396 0.00361442570330107 5.66
1453.7513 0.00319618353005165 5.66
1454.1066 0.00316757790123423 5.66
1454.4619 0.00270032206734324 5.66
1454.8171 0.00497868656089512 5.66
1455.1724 0.00523247233161832 5.66
1455.5277 0.00424829123321419 5.66
1455.8829 0.00400843287432754 5.66
1456.2383 0.0033731177361537 5.66
1456.5935 0.00398171672370859 5.66
1456.9489 0.00347010783600658 5.66
1457.3041 0.00368607652108656 5.66
1457.6593 0.00355148420179972 5.66
1458.0146 0.00253468513593822 5.66
1458.3699 0.00462044242198648 5.66
1458.7252 0.0031114105105918 5.66
1459.0804 0.00391862967574316 5.66
1459.4358 0.00247924786869392 5.66
1459.791 0.00320042995691896 5.66
1460.1462 0.00391745607615353 5.66
1460.5016 0.00382515281824425 5.66
1460.8568 0.00395870492647013 5.66
1461.2122 0.00390610775370165 5.66
1461.5674 0.00449210295530146 5.66
1461.9227 0.00427422199424205 5.66
1462.278 0.00476816329297007 5.66
1462.6332 0.00505527708629695 5.66
1462.9885 0.00475066233023011 5.66
1463.3438 0.00467298143142114 5.66
1463.6991 0.00489863987175134 5.66
1464.0543 0.0043842859980404 5.66
1464.4097 0.00380197771911719 5.66
1464.7649 0.00429497170541646 5.66
1465.1201 0.00465131767470419 5.66
1465.4755 0.00404271057004629 5.66
1465.8307 0.0042876014221948 5.66
1466.186 0.00487630778909468 5.66
1466.5413 0.00524516461337377 5.66
1466.8966 0.0056160089096463 5.66
1467.2518 0.00428509155693675 5.66
1467.6071 0.00423421604962889 5.66
1467.9624 0.00476687996572597 5.66
1468.3176 0.00402036456732092 5.66
1468.673 0.00567210487319285 5.66
1469.0282 0.00489970442048995 5.66
1469.3835 0.0050885759940149 5.66
1469.7388 0.00454227384289585 5.66
1470.094 0.00616141905239449 5.66
1470.4493 0.00550808168453951 5.66
1470.8046 0.00493485396565648 5.66
1471.1599 0.00495935255407484 5.66
1471.5151 0.00623626086693573 5.66
1471.8705 0.00556402955838262 5.66
1472.2257 0.00450980740247401 5.66
1472.5809 0.0031346621425797 5.66
1472.9363 0.00593691674682185 5.66
1473.2915 0.00614237000889795 5.66
1473.6469 0.00561844989973188 5.66
1474.0021 0.00479958763045093 5.66
1474.3574 0.00529284666267373 5.66
1474.7126 0.00558922619799218 5.66
1475.0679 0.00583967973955227 5.66
1475.4232 0.00572899600500095 5.66
1475.7784 0.00553356559353415 5.66
1476.1338 0.0058334743030074 5.66
1476.489 0.0056802424932227 5.66
1476.8444 0.00631485426462462 5.66
1477.1996 0.00741942297100152 5.66
1477.5548 0.00611905624978374 5.66
1477.9102 0.00629399229436913 5.66
1478.2654 0.00684745319553003 5.66
1478.6207 0.0060607544032711 5.66
1478.976 0.00594022458186371 5.66
1479.3313 0.00666218664848055 5.66
1479.6865 0.0080061540766497 5.66
1480.0417 0.00792497706378551 5.66
1480.3971 0.00704814186459642 5.66
1480.7523 0.0068055681306556 5.66
1481.1077 0.00725506358124302 5.66
1481.4629 0.00726313189515907 5.66
1481.8182 0.00652531289631216 5.66
1482.1735 0.00700071738679226 5.66
1482.5287 0.00760227389321928 5.66
1482.884 0.0074276693171618 5.66
1483.2393 0.00782147488574109 5.66
1483.5946 0.0077898747382715 5.66
1483.9498 0.00696681618770935 5.66
1484.3052 0.00568943958914383 5.66
1484.6604 0.00753614615853894 5.66
1485.0156 0.00838016968450849 5.66
1485.371 0.00727242644468389 5.66
1485.7262 0.00646962748234101 5.66
1486.0815 0.00712627527128944 5.66
1486.4368 0.00868753542765251 5.66
1486.7921 0.00949929045971598 5.66
1487.1473 0.00796735244658896 5.66
1487.5026 0.00761178751870746 5.66
1487.8579 0.00810233573953166 5.66
1488.2131 0.00605276205284375 5.66
1488.5685 0.00772165637933095 5.66
1488.9237 0.00702928038736301 5.66
1489.2791 0.00916908007576469 5.66
1489.6343 0.00921107536567264 5.66
1489.9895 0.00882566910083642 5.66
1490.3448 0.00736036841878046 5.66
1490.7001 0.00731762154262214 5.66
1491.0554 0.00715503155041777 5.66
1491.4106 0.0096901206840697 5.66
1491.766 0.00918314466736347 5.66
1492.1212 0.00984791160624886 5.66
1492.4764 0.00894495333487022 5.66
1492.8318 0.00812258688592732 5.66
1493.187 0.00732816299213383 5.66
1493.5424 0.0069958380734493 5.66
1493.8976 0.00669282480658017 5.66
1494.2529 0.00812789075958563 5.66
1494.6082 0.00854326872796498 5.66
1494.9634 0.007806340809268 5.66
1495.3187 0.00916846509495709 5.66
1495.674 0.00955541757411396 5.66
1496.0293 0.00964411614763649 5.66
1496.3845 0.00872262030740067 5.66
1496.7399 0.00876542863580001 5.66
1497.0951 0.00865336632337015 5.66
1497.4503 0.00910550722576625 5.66
1497.8057 0.00824316087234938 5.66
1498.1609 0.00684648352494571 5.66
1498.5162 0.00723737367823575 5.66
1498.8715 0.00834914799002339 5.66
1499.2268 0.00950665393350058 5.66
1499.582 0.00888503818149455 5.66
1499.9373 0.00937495966028945 5.66
1500.2926 0.00927160135351031 5.66
1500.6478 0.00767442892668707 5.66
1501.0032 0.00857583808660424 5.66
1501.3584 0.00914278078687861 5.66
1501.7137 0.00914480108986959 5.66
1502.069 0.00944029867234921 5.66
1502.4242 0.00883759166651869 5.66
1502.7795 0.00900837595186771 5.66
1503.1348 0.00855215047344885 5.66
1503.4901 0.00871358078613229 5.66
1503.8453 0.00949809880734342 5.66
1504.2007 0.00951090338230812 5.66
1504.5559 0.0100179123548113 5.66
1504.9111 0.00954048910305555 5.66
1505.2665 0.00929300938658869 5.66
1505.6217 0.00892652936194095 5.66
1505.9771 0.00905570943534051 5.66
1506.3323 0.0110408096199962 5.66
1506.6876 0.0106592059947466 5.66
1507.0428 0.0104931944281943 5.66
1507.3981 0.00997939311070681 5.66
1507.7534 0.00967587439258199 5.66
1508.1086 0.011030245434194 5.66
1508.464 0.0110455295953426 5.66
1508.8192 0.00961047342595486 5.66
1509.1746 0.0105165854329196 5.66
1509.5298 0.0104481387372211 5.66
1509.885 0.0113339113448008 5.66
1510.2404 0.011856896101371 5.66
1510.5956 0.0119235609919811 5.66
1510.9509 0.0103563363874088 5.66
1511.3062 0.0120714731211061 5.66
1511.6615 0.0117892392924815 5.66
1512.0167 0.0133148455359336 5.66
1512.3719 0.0127980911794016 5.66
1512.7273 0.012957651507819 5.66
1513.0825 0.0135277089030084 5.66
1513.4379 0.0141082177772177 5.66
1513.7931 0.0134710217051529 5.66
1514.1484 0.0145896666003759 5.66
1514.5037 0.0143123683652321 5.66
1514.8589 0.0152429773674037 5.66
1515.2142 0.014984210616243 5.66
1515.5695 0.0136451878045631 5.66
1515.9248 0.0144631828749863 5.66
1516.28 0.015672817580728 5.66
1516.6354 0.0162184578446828 5.66
1516.9906 0.0169683057746562 5.66
1517.3458 0.0175862731864525 5.66
1517.7012 0.0174995497580664 5.66
1518.0564 0.018500082330015 5.66
1518.4117 0.0196614559715736 5.66
1518.767 0.0185979729912304 5.66
1519.1223 0.017999587360501 5.66
1519.4775 0.0198099900499703 5.66
1519.8328 0.0206125485554847 5.66
1520.1881 0.021049959852875 5.66
1520.5433 0.0208445662207263 5.66
1520.8987 0.0211631889604048 5.66
1521.2539 0.0232336439554816 5.66
1521.6093 0.0236135132345121 5.66
1521.9645 0.0235506037742182 5.66
1522.3197 0.0238916668216675 5.66
1522.675 0.0247522506863226 5.66
1523.0303 0.0255292572843946 5.66
1523.3856 0.0252781833352781 5.66
1523.7408 0.0251410330870537 5.66
1524.0962 0.0262438987364936 5.66
1524.4514 0.0276004146962156 5.66
1524.8066 0.0266920804385953 5.66
1525.162 0.026210372622078 5.66
1525.5172 0.0276499965524704 5.66
1525.8726 0.0296326650165192 5.66
1526.2278 0.0305633439947425 5.66
1526.5831 0.0299271834657806 5.66
1526.9384 0.0300491723853453 5.66
1527.2936 0.0309943767185853 5.66
1527.6489 0.03242806825066 5.66
1528.0042 0.0324588342593714 5.66
1528.3595 0.0323990314811922 5.66
1528.7147 0.0325568774491464 5.66
1529.0701 0.0340001104176658 5.66
1529.4253 0.0356021670189454 5.66
1529.7805 0.035274284111139 5.66
1530.1359 0.0335828105349855 5.66
1530.4911 0.034691741335462 5.66
1530.8464 0.0362978629865225 5.66
1531.2017 0.0376523674886562 5.66
1531.557 0.0367797320198931 5.66
1531.9122 0.0357702063064728 5.66
1532.2675 0.0379155542855164 5.66
1532.6228 0.0382589200510938 5.66
1532.978 0.038991288419689 5.66
1533.3334 0.0392115833974271 5.66
1533.6886 0.0380583101401729 5.66
1534.0439 0.0383846610766293 5.66
1534.3992 0.0395845185042496 5.66
1534.7544 0.0400029606134315 5.66
1535.1097 0.040446627921976 5.66
1535.465 0.0405495194642691 5.66
1535.8203 0.0420596750451379 5.66
1536.1755 0.0408959129862039 5.66
1536.5309 0.0417330924972558 5.66
1536.8861 0.0421634989900797 5.66
1537.2413 0.0411190156751217 5.66
1537.5967 0.04143859297942 5.66
1537.9519 0.0424274159718284 5.66
1538.3073 0.0406141460350521 5.66
1538.6625 0.0429857414479007 5.66
1539.0178 0.0436307268150828 5.66
1539.373 0.0451751748710956 5.66
1539.7283 0.0448276716407489 5.66
1540.0836 0.0451475117619494 5.66
1540.4388 0.0441857675221712 5.66
1540.7942 0.0449639541791052 5.66
1541.1494 0.045762404280111 5.66
1541.5048 0.0477965165513835 5.66
1541.86 0.0496417323266312 5.66
1542.2152 0.0484216395459853 5.66
1542.5706 0.0504313971087887 5.66
1542.9258 0.0488127983191431 5.66
1543.2811 0.0500038783159161 5.66
1543.6364 0.0485680953579783 5.66
1543.9917 0.0518431382387585 5.66
1544.3469 0.0513298263997322 5.66
1544.7021 0.0513475947635266 5.66
1545.0575 0.0553953287745459 5.66
1545.4127 0.056641983093526 5.66
1545.7681 0.0625422722276339 5.66
1546.1233 0.0587379334290518 5.66
1546.4786 0.0599093744947607 5.66
1546.8339 0.0612112448361807 5.66
1547.1891 0.0643097621238238 5.66
1547.5444 0.0661270365112391 5.66
1547.8997 0.0670480774028355 5.66
1548.255 0.0691105570031253 5.66
1548.6102 0.072491207083161 5.66
1548.9656 0.0743595825969258 5.66
1549.3208 0.0729984956779631 5.66
1549.676 0.0761111146612657 5.66
1550.0314 0.0800104918363424 5.66
1550.3866 0.0838388593444267 5.66
1550.7419 0.0858805971302271 5.66
1551.0972 0.0879221447637128 5.66
