w Int P
1450 0 12.47
1450.3519 0.00105156764841355 12.47
1450.7039 0.00184407062650205 12.47
1451.0557 0.00320411351156603 12.47
1451.4076 0.00774588096001085 12.47
1451.7595 0.00674185451217392 12.47
1452.1115 0.00995906156668299 12.47
1452.4634 0.00580225982276539 12.47
1452.8153 0.00522350410139466 12.47
1453.1671 0.00890379695667886 12.47
1453.519 0.00111438445309052 12.47
1453.871 0.00342218548106697 12.47
1454.2229 0.00796557710355175 12.47
1454.5748 0.00851557539876115 12.47
1454.9266 0.00787573429598675 12.47
1455.2786 0.00817564312539419 12.47
1455.6305 0.0117360339219122 12.47
1455.9824 0.00858707441731804 12.47
1456.3344 0.00666511315956017 12.47
1456.6862 0.0143888107589575 12.47
1457.0381 0.0180114271366274 12.47
1457.39 0.0108822836277329 12.47
1457.7419 0.00729099487510413 12.47
1458.0939 0.0101853198857123 12.47
1458.4458 0.0112410371579745 12.47
1458.7976 0.0079941995664042 12.47
1459.1495 0.00682772754966699 12.47
1459.5015 0.010410664800216 12.47
1459.8534 0.0129380996836656 12.47
1460.2053 0.0208826431826413 12.47
1460.5571 0.0174000093182567 12.47
1460.9091 0.0168069979570553 12.47
1461.261 0.0173913292260532 12.47
1461.6129 0.0153336926287974 12.47
1461.9648 0.0128262255403958 12.47
1462.3168 0.0112195981419819 12.47
1462.6686 0 12.47
1463.0205 0.00971816136712773 12.47
1463.3724 0.0170231944184807 12.47
1463.7244 0.0157952328453978 12.47
1464.0763 0.0132979061489254 12.47
1464.4281 0.0169901725853772 12.47
1464.78 0.0187724318256908 12.47
1465.132 0.0132193980544036 12.47
1465.4839 0.0166478750382025 12.47
1465.8358 0.0147670397436492 12.47
1466.1877 0.0167790398102103 12.47
1466.5396 0.0203114827091685 12.47
1466.8915 0.0207609804074904 12.47
1467.2434 0.0168504626950179 12.47
1467.5953 0.0165794936879721 12.47
1467.9473 0.018378598217907 12.47
1468.2991 0.0165476965351708 12.47
1468.651 0.0155466659911436 12.47
1469.0029 0.0163134315363947 12.47
1469.3549 0.016181102095416 12.47
1469.7068 0.0124938942310544 12.47
1470.0586 0.00811300175185067 12.47
1470.4105 0.0141658623361376 12.47
1470.7625 0.009587013787211 12.47
1471.1144 0.0123675110469449 12.47
1471.4663 0.0117822033392161 12.47
1471.8182 0.0181008745570506 12.47
1472.17 0.0149381501612479 12.47
1472.522 0.0100937069094265 12.47
1472.8739 0.00824212552417753 12.47
1473.2258 0.0114296238994963 12.47
1473.5778 0.00862555632705037 12.47
1473.9296 0.0112697892578975 12.47
1474.2815 0.0208111315852826 12.47
1474.6334 0.0141506431270189 12.47
1474.9854 0.00827457709920274 12.47
1475.3373 0.017275426226151 12.47
1475.6892 0.0171494405699998 12.47
1476.041 0.00950820177648352 12.47
1476.3929 0.0109149857765153 12.47
1476.7449 0.0135781602841924 12.47
1477.0968 0.0154860348346768 12.47
1477.4487 0.00980712957070314 12.47
1477.8005 0.0128673012685016 12.47
1478.1525 0.0117132067552411 12.47
1478.5044 0.00768977608795362 12.47
1478.8563 0.00936475534700252 12.47
1479.2083 0.010870879534299 12.47
1479.5601 0.0118472077734925 12.47
1479.912 0.0133881316503344 12.47
1480.2639 0.0139783598045203 12.47
1480.6158 0.0135032142828562 12.47
1480.9678 0.0152810825025065 12.47
1481.3197 0.0150300166686717 12.47
1481.6715 0.0082099809241803 12.47
1482.0234 0.0120117269002873 12.47
1482.3754 0.0117191581383822 12.47
1482.7273 0.00886582751353335 12.47
1483.0792 0.00981415318459862 12.47
1483.431 0.0116786605283295 12.47
1483.783 0.00979565923766521 12.47
1484.1349 0.00942885457395108 12.47
1484.4868 0.0117789363247095 12.47
1484.8387 0.0136081745644323 12.47
1485.1907 0.00918902081565562 12.47
1485.5425 0.0120331679778016 12.47
1485.8944 0.00736015218898722 12.47
1486.2463 0.0100682469620217 12.47
1486.5983 0.0119974544043891 12.47
1486.9502 0.00888995462466326 12.47
1487.302 0.00537212757625202 12.47
1487.6539 0.0136178578222093 12.47
1488.0059 0.0143938078130532 12.47
1488.3578 0.00765719910554703 12.47
1488.7097 0.00617125403344557 12.47
1489.0615 0.00690585260101879 12.47
1489.4135 0.00920675180310009 12.47
1489.7654 0.0118505743479261 12.47
1490.1173 0.0106247224412187 12.47
1490.4692 0.0107444658679084 12.47
1490.8212 0.0119602478218459 12.47
1491.173 0.0119811768054688 12.47
1491.5249 0.01080093320794 12.47
1491.8768 0.00780801749851572 12.47
1492.2288 0.0111743467061826 12.47
1492.5807 0.0132244068973649 12.47
1492.9325 0.00900227977767531 12.47
1493.2844 0.00883972673489364 12.47
1493.6364 0.00881860158008639 12.47
1493.9883 0.0131729047083169 12.47
1494.3402 0.00722730631160614 12.47
1494.6921 0.0132971690877256 12.47
1495.0439 0.0115360223941202 12.47
1495.3959 0.0131774412178048 12.47
1495.7478 0.0122162451850671 12.47
1496.0997 0.000664091884046095 12.47
1496.4517 0.0102397980487936 12.47
1496.8035 0.00926755868919153 12.47
1497.1554 0.00761650177404267 12.47
1497.5073 0.00590001787110749 12.47
1497.8593 0.00458411619261579 12.47
1498.2112 0.00985711036544761 12.47
1498.5631 0.00943189176601726 12.47
1498.9149 0.00330738743064429 12.47
1499.2668 0.0084202549420207 12.47
1499.6188 0.0112968346526494 12.47
1499.9707 0.00892208146063079 12.47
1500.3226 0.00658201799739248 12.47
1500.6744 0.0102568879338632 12.47
1501.0264 0.00859268072418031 12.47
1501.3783 0.00678894206095162 12.47
1501.7302 0.0072606055101938 12.47
1502.0822 0.0115742131032296 12.47
1502.434 0.0103812456750605 12.47
1502.7859 0.00953643626416049 12.47
1503.1378 0.00879206277166161 12.47
1503.4897 0.0089163595186377 12.47
1503.8417 0.0119321112291149 12.47
1504.1936 0.00815254137510743 12.47
1504.5454 0.00830675590121876 12.47
1504.8973 0.00868617940857545 12.47
1505.2493 0.0103889225376438 12.47
1505.6012 0.0143844146390119 12.47
1505.9531 0.0123183202326798 12.47
1506.3049 0.0117198756095838 12.47
1506.6569 0.00518078043003417 12.47
1507.0088 0.00729977882918244 12.47
1507.3607 0.00543684700222972 12.47
1507.7126 0 12.47
1508.0646 0.00646212514891626 12.47
1508.4164 0.00580164526354443 12.47
1508.7683 0.0145053741751551 12.47
1509.1202 0.0117228879438502 12.47
1509.4722 0.0139371783502254 12.47
1509.8241 0.012136819833987 12.47
1510.1759 0.0077450113274761 12.47
1510.5278 0.01041378830799 12.47
1510.8798 0.00792327838084854 12.47
1511.2317 0.00783520299955069 12.47
1511.5836 0.014102727180409 12.47
1511.9354 0.0140305738292049 12.47
1512.2874 0.00937195115914656 12.47
1512.6393 0.00810191832608671 12.47
1512.9912 0.00686786141743455 12.47
1513.3431 0.00359275287258084 12.47
1513.6951 0.00609273830913607 12.47
1514.0469 0.00904070372690438 12.47
1514.3988 0.00905091434576934 12.47
1514.7507 0.00766462632692135 12.47
1515.1027 0.00964282003522667 12.47
1515.4546 0.0129988197888724 12.47
1515.8064 0.00959230285090534 12.47
1516.1583 0.00948231520249698 12.47
