w Int P
1420 0 2.12
1420.3552 0.000787018276509671 2.12
1420.7106 0.000522188621722848 2.12
1421.0658 0 2.12
1421.4211 0.000340225707023525 2.12
1421.7764 0.000862932206933407 2.12
1422.1317 0.000677780635607856 2.12
1422.4869 0.000624333776410543 2.12
1422.8422 0.000759226205549218 2.12
1423.1975 0.00118879754527962 2.12
1423.5527 0.00132325992743202 2.12
1423.9081 0 2.12
1424.2633 0.000525986990662111 2.12
1424.6187 0.00110005399959102 2.12
1424.9739 0.00106259965733702 2.12
1425.3291 0.000595246258236662 2.12
1425.6844 0.00129171000847666 2.12
1426.0397 0.00166961440988617 2.12
1426.395 0.00111545161352312 2.12
1426.7502 0.00139385232409384 2.12
1427.1056 0.00194275509879824 2.12
1427.4608 0.00176090769322526 2.12
1427.816 0.00160710905336892 2.12
1428.1714 0.00211567344605497 2.12
1428.5266 0.00243208016925644 2.12
1428.882 0.00285305546151835 2.12
1429.2372 0.00199777649003232 2.12
1429.5925 0 2.12
1429.9478 0.00135201527899666 2.12
1430.303 0.00184763875905812 2.12
1430.6583 0.00282127636419034 2.12
1431.0135 0.000624343583841877 2.12
1431.3689 0.0024513570983508 2.12
1431.7241 0.00288990320744906 2.12
1432.0795 0.00339101512994252 2.12
1432.4347 0.00279538758338204 2.12
1432.7899 0.00151057848600982 2.12
1433.1453 0.00120602251008721 2.12
1433.5005 0.00154217042419843 2.12
1433.8558 0.0016469973776081 2.12
1434.2111 0.00133438748886264 2.12
1434.5664 0.00167657846818782 2.12
1434.9216 0.00198212758993365 2.12
1435.2769 0.000915296342204596 2.12
1435.6322 0.00183385138607907 2.12
1435.9874 0.00133742820058978 2.12
1436.3428 0.00162587064993405 2.12
1436.698 0.0018518557326588 2.12
1437.0533 0.00126248509002497 2.12
1437.4086 0.0024424510867657 2.12
1437.7638 0.00284549385988128 2.12
1438.1191 0.00253201257838164 2.12
1438.4744 0.00242126796182713 2.12
1438.8297 0.00226420893494451 2.12
1439.1849 0.00248570264099328 2.12
1439.5403 0.00203389350896958 2.12
1439.8955 0.00186055999818085 2.12
1440.2507 0.00142940878860862 2.12
1440.6061 0.00176695166122336 2.12
1440.9613 0.00334247744194087 2.12
1441.3167 0.00284155261245291 2.12
1441.6719 0.002011893869056 2.12
1442.0272 0.00241653720812958 2.12
1442.3824 0.002492842829074 2.12
1442.7377 0.0023340356707152 2.12
1443.093 0.00266573327892521 2.12
1443.4482 0.00307571893681575 2.12
1443.8036 0.00355297715090957 2.12
1444.1588 0.0020444362455553 2.12
1444.5142 0.0036319336002475 2.12
1444.8694 0.00138131584737059 2.12
1445.2246 0.00247449328098872 2.12
1445.58 0.00320120657278083 2.12
1445.9352 0.00311955411892536 2.12
1446.2905 0.00273361740818193 2.12
1446.6458 0.0028175454459754 2.12
1447.0011 0.0035127054778403 2.12
1447.3563 0.00352138231477004 2.12
1447.7115 0.00289698735167636 2.12
1448.0669 0.00373664643295852 2.12
1448.4221 0.00266806798701135 2.12
1448.7775 0.00339504704977493 2.12
1449.1327 0.00360458640807508 2.12
1449.488 0.003356170137167 2.12
1449.8433 0.00261940428843007 2.12
1450.1985 0.00266481937990822 2.12
1450.5538 0.00257776809271886 2.12
1450.9091 0.00256933231711788 2.12
1451.2644 0.00322723400813673 2.12
1451.6196 0.0034359997285228 2.12
1451.975 0.00315791087555269 2.12
1452.3302 0.00311240021897918 2.12
1452.6854 0.00302734696588238 2.12
1453.0408 0.00277715871894943 2.12
1453.396 0.00345863553388012 2.12
1453.7513 0.0024633600653822 2.12
1454.1066 0.00267485435093566 2.12
1454.4619 0.00392707797611093 2.12
1454.8171 0.0030372305084813 2.12
1455.1724 0.00366776771766408 2.12
1455.5277 0.00514738666619545 2.12
1455.8829 0.00402863860341438 2.12
1456.2383 0.0023862274514374 2.12
1456.5935 0.0040558605947674 2.12
1456.9489 0.00436363177260902 2.12
1457.3041 0.00398724847590303 2.12
1457.6593 0.00378280830580631 2.12
1458.0146 0.00325236550271006 2.12
1458.3699 0.00279101551510067 2.12
1458.7252 0.00320183039216418 2.12
1459.0804 0.0040598990345759 2.12
1459.4358 0.00500902215287987 2.12
1459.791 0.00463213557148938 2.12
1460.1462 0.00410106287744878 2.12
1460.5016 0.00397567166694658 2.12
1460.8568 0.00368353089481126 2.12
1461.2122 0.00389723136810542 2.12
1461.5674 0.00331525436851092 2.12
1461.9227 0.00454927802810791 2.12
1462.278 0.00383982702007732 2.12
1462.6332 0.00375683196459008 2.12
1462.9885 0.00339241888398777 2.12
1463.3438 0.00420426230055653 2.12
1463.6991 0.00509127231576199 2.12
1464.0543 0.00589643496952719 2.12
1464.4097 0.00540414693290251 2.12
1464.7649 0.00461421713119281 2.12
1465.1201 0.00530796065113455 2.12
1465.4755 0.00565127335044326 2.12
1465.8307 0.00511021591593979 2.12
1466.186 0.00481138487738791 2.12
1466.5413 0.00543899020507788 2.12
1466.8966 0.00582711144875804 2.12
1467.2518 0.00493601684320766 2.12
1467.6071 0.00513019477529204 2.12
1467.9624 0.00500766840937846 2.12
1468.3176 0.00481465257250675 2.12
1468.673 0.00476619671227903 2.12
1469.0282 0.00436788196445845 2.12
1469.3835 0.00561670555410209 2.12
1469.7388 0.00608210658112605 2.12
1470.094 0.00435245110089102 2.12
1470.4493 0.00498144561650374 2.12
1470.8046 0.0047758169445839 2.12
1471.1599 0.00504176525832176 2.12
1471.5151 0.00564853293671895 2.12
1471.8705 0.00568602190995677 2.12
1472.2257 0.00493828630480763 2.12
1472.5809 0.00518495340959717 2.12
1472.9363 0.00646972158987486 2.12
1473.2915 0.00642079180502751 2.12
1473.6469 0.00479195406533802 2.12
1474.0021 0.00536317945855843 2.12
1474.3574 0.00542819651705395 2.12
1474.7126 0.00531964391685279 2.12
1475.0679 0.00436090584725531 2.12
1475.4232 0.00610721221888837 2.12
1475.7784 0.00495458141208287 2.12
1476.1338 0.00591887944189035 2.12
1476.489 0.00716813011479802 2.12
1476.8444 0.00641929748343997 2.12
1477.1996 0.00618663213068864 2.12
1477.5548 0.00598439602675191 2.12
1477.9102 0.00502934268685138 2.12
1478.2654 0.00538535010769324 2.12
1478.6207 0.00520959623135441 2.12
1478.976 0.00571848747027972 2.12
1479.3313 0.00541803431235021 2.12
1479.6865 0.00603006471420843 2.12
1480.0417 0.00596577596382272 2.12
1480.3971 0.00530449653853346 2.12
1480.7523 0.00594037377540413 2.12
1481.1077 0.00619378944361113 2.12
1481.4629 0.00543555130283055 2.12
1481.8182 0.00519977900951946 2.12
1482.1735 0.0057576133475195 2.12
1482.5287 0.00609570337536768 2.12
1482.884 0.00553866361867195 2.12
1483.2393 0.00484764856251328 2.12
1483.5946 0.00518796234342499 2.12
1483.9498 0.00610505276166595 2.12
1484.3052 0.00646175787406604 2.12
1484.6604 0.0059342318478172 2.12
1485.0156 0.00527412429228629 2.12
1485.371 0.00542694870262839 2.12
1485.7262 0.00562852715113929 2.12
1486.0815 0.00567922007072388 2.12
1486.4368 0.00594799716514666 2.12
1486.7921 0.00590113380916708 2.12
1487.1473 0.00567626211378331 2.12
1487.5026 0.00523413775386338 2.12
1487.8579 0.00721815793044912 2.12
1488.2131 0.00569409920794135 2.12
1488.5685 0.00667143910809335 2.12
1488.9237 0.00642043173976174 2.12
1489.2791 0.00608742605053621 2.12
1489.6343 0.00706865586322668 2.12
1489.9895 0.00593273044213976 2.12
1490.3448 0.0045813233992835 2.12
1490.7001 0.00685184162828152 2.12
1491.0554 0.00595245602080823 2.12
1491.4106 0.00710594513591888 2.12
1491.766 0.00762124143845034 2.12
1492.1212 0.00702015565874866 2.12
1492.4764 0.00796774024112772 2.12
1492.8318 0.00651472756439236 2.12
1493.187 0.00598407872922868 2.12
1493.5424 0.00633877452143925 2.12
1493.8976 0.00712476042493502 2.12
1494.2529 0.00702668346097785 2.12
