w Int P
1450 0 13.02
1450.3519 0 13.02
1450.7039 0.000928016149503028 13.02
1451.0557 0 13.02
1451.4076 0.00216341085600682 13.02
1451.7595 0.00200367279497808 13.02
1452.1115 0 13.02
1452.4634 0.00192263340292118 13.02
1452.8153 0.0033980389006823 13.02
1453.1671 0.000390200200720406 13.02
1453.519 0.00385254265655192 13.02
1453.871 0.000816243476210198 13.02
1454.2229 0.00108858822032608 13.02
1454.5748 0.00409493154711928 13.02
1454.9266 0.00437252105662085 13.02
1455.2786 0.00260261729385531 13.02
1455.6305 0.00400998244576549 13.02
1455.9824 0.00528817519192438 13.02
1456.3344 0.00211401860488572 13.02
1456.6862 0.00134995669238428 13.02
1457.0381 0.00197251286449734 13.02
1457.39 0.00426100323863431 13.02
1457.7419 0.00401287500193131 13.02
1458.0939 0.00403862653833644 13.02
1458.4458 0.00321486093304333 13.02
1458.7976 0.00164182932963216 13.02
1459.1495 0.00368945201961847 13.02
1459.5015 0.0041744321258465 13.02
1459.8534 0.00625264828035294 13.02
1460.2053 0.0032599761349161 13.02
1460.5571 0.00499844080788388 13.02
1460.9091 0.00631912755287666 13.02
1461.261 0.00488817221093941 13.02
1461.6129 0.00455192674894498 13.02
1461.9648 0.00182190794887338 13.02
1462.3168 0.00115672637760911 13.02
1462.6686 0 13.02
1463.0205 0.0059498795261114 13.02
1463.3724 0.00435158658381597 13.02
1463.7244 0.00216864571780721 13.02
1464.0763 0.0046221069031945 13.02
1464.4281 0.00371755218529129 13.02
1464.78 0.00596548141239466 13.02
1465.132 0.00874493949336981 13.02
1465.4839 0.0102802858180294 13.02
1465.8358 0.00651586898480983 13.02
1466.1876 0.00717123606569836 13.02
1466.5396 0.00584066115434641 13.02
1466.8915 0.00431053397307804 13.02
1467.2434 0.00408386239392387 13.02
1467.5953 0.0062143742752189 13.02
1467.9473 0.0025900629184438 13.02
1468.2991 0.00045741928081452 13.02
1468.651 0.00362505718650876 13.02
1469.0029 0.0046704116437743 13.02
1469.3549 0.00487924269865711 13.02
1469.7068 0.00481538092061111 13.02
1470.0586 0.00912628945971798 13.02
1470.4105 0.00832364868432008 13.02
1470.7625 0.00512745509524635 13.02
1471.1144 0 13.02
1471.4663 0.00601428322719616 13.02
1471.8182 0.00429769281538443 13.02
1472.17 0.00824148442251108 13.02
1472.522 0.00142606105556916 13.02
1472.8739 0.00634697739033355 13.02
1473.2258 0.00739356026653929 13.02
1473.5778 0.00791862183638092 13.02
1473.9296 0.00519232749212306 13.02
1474.2815 0.00211650046581032 13.02
1474.6334 0.00375295272027746 13.02
1474.9854 0.00469668150173802 13.02
1475.3373 0.00442606013714969 13.02
1475.6891 0.0028392279881731 13.02
1476.041 0.00334798617138317 13.02
1476.3929 0.00456789282096048 13.02
1476.7449 0.00433984932239676 13.02
1477.0968 0.00271859795976735 13.02
1477.4487 0.00241229336476212 13.02
1477.8005 0.00321659299671576 13.02
1478.1525 0.00174281100520613 13.02
1478.5044 0.00400843723156154 13.02
1478.8563 0.00390910686936538 13.02
1479.2083 0.00252256419691489 13.02
1479.5601 0.00386343698291928 13.02
1479.912 0.00495271850095513 13.02
1480.2639 0.00602650079347777 13.02
1480.6158 0.00231128107124078 13.02
1480.9678 0.00227785057219169 13.02
1481.3197 0.00291711369739954 13.02
1481.6715 0.00462599641514277 13.02
1482.0234 0.00390707066513322 13.02
1482.3754 0.00284373335275942 13.02
1482.7273 0.00539640356341584 13.02
1483.0792 0.00638072041750363 13.02
1483.431 0.00633598282259947 13.02
1483.783 0.00151126148182684 13.02
1484.1349 0.00517916001779913 13.02
1484.4868 0.00735047925735889 13.02
1484.8387 0.00430764948644156 13.02
1485.1906 0.00372819847633699 13.02
1485.5425 0.00477019847298279 13.02
1485.8944 0.0047629333013094 13.02
1486.2463 0.00593943846150728 13.02
1486.5983 0.00484392170519901 13.02
1486.9502 0.00308583454699487 13.02
1487.302 0.00355951887221702 13.02
1487.6539 0.00318637321398242 13.02
1488.0059 0.00567347944225426 13.02
1488.3578 0.00444190087021888 13.02
1488.7097 0.00223248891110243 13.02
1489.0615 0.00302897360989521 13.02
1489.4135 0.00530535882697196 13.02
1489.7654 0.00528375452016437 13.02
1490.1173 0.00201495011725857 13.02
1490.4692 0.00121606435403616 13.02
1490.8212 0.0032832048010532 13.02
1491.173 0.0047280937987363 13.02
1491.5249 0.00538937251298211 13.02
1491.8768 0.00395571873845417 13.02
1492.2288 0.00284589681362187 13.02
1492.5807 0.00304364887544714 13.02
1492.9325 0.00213010548655218 13.02
1493.2844 0.00375553165678719 13.02
1493.6364 0.00398630651590799 13.02
1493.9883 0.00149454580314573 13.02
1494.3402 0.00427401107006751 13.02
1494.692 0.00347355036495689 13.02
1495.0439 0.00493772397252004 13.02
1495.3959 0.00625260067793815 13.02
1495.7478 0.00366561849272133 13.02
1496.0997 0.00262171850608865 13.02
1496.4517 0.00200057681493365 13.02
1496.8035 0 13.02
1497.1554 0.00595591648371484 13.02
1497.5073 0.00287119116244406 13.02
1497.8593 0.000210135216788279 13.02
1498.2112 0.00461454839540695 13.02
1498.563 0.00403375150803935 13.02
1498.9149 0.00361982074632302 13.02
1499.2668 0.00485488529940819 13.02
1499.6188 0.00288237957307586 13.02
1499.9707 0.00249195631842998 13.02
1500.3226 0.00269605848045823 13.02
1500.6744 0.0060806438566823 13.02
