t(ns)	MSD(A2)
0.710000	4.909254e+03
0.711000	4.916180e+03
0.712000	4.923104e+03
0.713000	4.930030e+03
0.714000	4.936956e+03
0.715000	4.943884e+03
0.716000	4.950812e+03
0.717000	4.957740e+03
0.718000	4.964669e+03
0.719000	4.971599e+03
0.720000	4.978530e+03
0.721000	4.985460e+03
0.722000	4.992392e+03
0.723000	4.999324e+03
0.724000	5.006258e+03
0.725000	5.013191e+03
0.726000	5.020122e+03
0.727000	5.027055e+03
0.728000	5.033988e+03
0.729000	5.040921e+03
0.730000	5.047853e+03
0.731000	5.054786e+03
0.732000	5.061718e+03
0.733000	5.068649e+03
0.734000	5.075576e+03
0.735000	5.082503e+03
0.736000	5.089429e+03
0.737000	5.096354e+03
0.738000	5.103282e+03
0.739000	5.110210e+03
0.740000	5.117140e+03
0.741000	5.124070e+03
0.742000	5.130999e+03
0.743000	5.137927e+03
0.744000	5.144856e+03
0.745000	5.151785e+03
0.746000	5.158714e+03
0.747000	5.165643e+03
0.748000	5.172571e+03
0.749000	5.179502e+03
0.750000	5.186432e+03
0.751000	5.193363e+03
0.752000	5.200293e+03
0.753000	5.207225e+03
0.754000	5.214157e+03
0.755000	5.221088e+03
0.756000	5.228019e+03
0.757000	5.234949e+03
0.758000	5.241878e+03
0.759000	5.248809e+03
0.760000	5.255740e+03
0.761000	5.262673e+03
0.762000	5.269606e+03
0.763000	5.276539e+03
0.764000	5.283474e+03
0.765000	5.290409e+03
0.766000	5.297342e+03
0.767000	5.304274e+03
0.768000	5.311205e+03
0.769000	5.318134e+03
0.770000	5.325064e+03
0.771000	5.331992e+03
0.772000	5.338920e+03
0.773000	5.345847e+03
0.774000	5.352776e+03
0.775000	5.359704e+03
0.776000	5.366634e+03
0.777000	5.373565e+03
0.778000	5.380497e+03
0.779000	5.387428e+03
0.780000	5.394359e+03
0.781000	5.401289e+03
0.782000	5.408218e+03
0.783000	5.415148e+03
0.784000	5.422078e+03
0.785000	5.429012e+03
0.786000	5.435943e+03
0.787000	5.442873e+03
0.788000	5.449803e+03
0.789000	5.456732e+03
0.790000	5.463661e+03
0.791000	5.470587e+03
0.792000	5.477514e+03
0.793000	5.484441e+03
0.794000	5.491368e+03
0.795000	5.498297e+03
0.796000	5.505229e+03
0.797000	5.512160e+03
0.798000	5.519089e+03
0.799000	5.526020e+03
0.800000	5.532954e+03
0.801000	5.539888e+03
0.802000	5.546823e+03
0.803000	5.553757e+03
0.804000	5.560691e+03
0.805000	5.567625e+03
0.806000	5.574559e+03
0.807000	5.581494e+03
0.808000	5.588429e+03
0.809000	5.595362e+03
0.810000	5.602295e+03
0.811000	5.609229e+03
0.812000	5.616163e+03
0.813000	5.623098e+03
0.814000	5.630035e+03
0.815000	5.636971e+03
0.816000	5.643909e+03
0.817000	5.650848e+03
0.818000	5.657785e+03
0.819000	5.664725e+03
0.820000	5.671664e+03
0.821000	5.678603e+03
0.822000	5.685540e+03
0.823000	5.692478e+03
0.824000	5.699414e+03
0.825000	5.706348e+03
0.826000	5.713281e+03
0.827000	5.720215e+03
0.828000	5.727150e+03
0.829000	5.734085e+03
0.830000	5.741020e+03
0.831000	5.747954e+03
0.832000	5.754890e+03
0.833000	5.761825e+03
0.834000	5.768763e+03
0.835000	5.775702e+03
0.836000	5.782642e+03
0.837000	5.789582e+03
0.838000	5.796521e+03
0.839000	5.803459e+03
0.840000	5.810396e+03
0.841000	5.817336e+03
0.842000	5.824276e+03
0.843000	5.831215e+03
0.844000	5.838155e+03
0.845000	5.845094e+03
0.846000	5.852033e+03
0.847000	5.858973e+03
0.848000	5.865913e+03
0.849000	5.872852e+03
0.850000	5.879792e+03
0.851000	5.886733e+03
0.852000	5.893676e+03
0.853000	5.900619e+03
0.854000	5.907561e+03
0.855000	5.914502e+03
0.856000	5.921443e+03
0.857000	5.928382e+03
0.858000	5.935322e+03
0.859000	5.942262e+03
0.860000	5.949202e+03
0.861000	5.956143e+03
0.862000	5.963084e+03
0.863000	5.970025e+03
0.864000	5.976963e+03
0.865000	5.983902e+03
0.866000	5.990839e+03
0.867000	5.997774e+03
0.868000	6.004708e+03
0.869000	6.011642e+03
0.870000	6.018574e+03
0.871000	6.025508e+03
0.872000	6.032443e+03
0.873000	6.039376e+03
0.874000	6.046308e+03
0.875000	6.053241e+03
0.876000	6.060176e+03
0.877000	6.067111e+03
0.878000	6.074044e+03
0.879000	6.080977e+03
0.880000	6.087912e+03
0.881000	6.094846e+03
0.882000	6.101780e+03
0.883000	6.108711e+03
0.884000	6.115643e+03
0.885000	6.122575e+03
0.886000	6.129508e+03
0.887000	6.136441e+03
0.888000	6.143373e+03
0.889000	6.150305e+03
0.890000	6.157236e+03
0.891000	6.164166e+03
0.892000	6.171096e+03
0.893000	6.178025e+03
0.894000	6.184955e+03
0.895000	6.191886e+03
0.896000	6.198818e+03
0.897000	6.205749e+03
0.898000	6.212679e+03
0.899000	6.219609e+03
0.900000	6.226537e+03
0.901000	6.233465e+03
0.902000	6.240391e+03
0.903000	6.247322e+03
0.904000	6.254251e+03
0.905000	6.261180e+03
0.906000	6.268108e+03
0.907000	6.275035e+03
0.908000	6.281963e+03
0.909000	6.288891e+03
0.910000	6.295820e+03
0.911000	6.302751e+03
0.912000	6.309681e+03
0.913000	6.316612e+03
0.914000	6.323543e+03
0.915000	6.330474e+03
0.916000	6.337404e+03
0.917000	6.344334e+03
0.918000	6.351263e+03
0.919000	6.358193e+03
0.920000	6.365123e+03
0.921000	6.372053e+03
0.922000	6.378981e+03
0.923000	6.385908e+03
0.924000	6.392832e+03
0.925000	6.399758e+03
0.926000	6.406684e+03
0.927000	6.413611e+03
0.928000	6.420537e+03
0.929000	6.427463e+03
0.930000	6.434387e+03
0.931000	6.441311e+03
0.932000	6.448234e+03
0.933000	6.455157e+03
0.934000	6.462081e+03
0.935000	6.469005e+03
0.936000	6.475927e+03
0.937000	6.482849e+03
0.938000	6.489769e+03
0.939000	6.496689e+03
0.940000	6.503607e+03
0.941000	6.510525e+03
0.942000	6.517443e+03
0.943000	6.524361e+03
0.944000	6.531280e+03
0.945000	6.538200e+03
0.946000	6.545120e+03
0.947000	6.552041e+03
0.948000	6.558962e+03
0.949000	6.565883e+03
0.950000	6.572803e+03
0.951000	6.579723e+03
0.952000	6.586641e+03
0.953000	6.593560e+03
0.954000	6.600479e+03
0.955000	6.607396e+03
0.956000	6.614313e+03
0.957000	6.621230e+03
0.958000	6.628148e+03
0.959000	6.635067e+03
0.960000	6.641987e+03
0.961000	6.648908e+03
0.962000	6.655832e+03
0.963000	6.662756e+03
0.964000	6.669680e+03
0.965000	6.676605e+03
0.966000	6.683529e+03
0.967000	6.690452e+03
0.968000	6.697375e+03
0.969000	6.704297e+03
0.970000	6.711216e+03
0.971000	6.718133e+03
0.972000	6.725048e+03
0.973000	6.731962e+03
0.974000	6.738875e+03
0.975000	6.745789e+03
0.976000	6.752705e+03
0.977000	6.759620e+03
0.978000	6.766534e+03
0.979000	6.773446e+03
0.980000	6.780357e+03
0.981000	6.787270e+03
0.982000	6.794185e+03
0.983000	6.801101e+03
0.984000	6.808016e+03
0.985000	6.814932e+03
0.986000	6.821849e+03
0.987000	6.828769e+03
0.988000	6.835690e+03
0.989000	6.842611e+03
0.990000	6.849535e+03
0.991000	6.856458e+03
0.992000	6.863381e+03
0.993000	6.870304e+03
0.994000	6.877226e+03
0.995000	6.884147e+03
0.996000	6.891068e+03
0.997000	6.897987e+03
0.998000	6.904904e+03
0.999000	6.911821e+03
1.000000	6.918735e+03
1.001000	6.925651e+03
1.002000	6.932569e+03
1.003000	6.939487e+03
1.004000	6.946407e+03
1.005000	6.953326e+03
1.006000	6.960244e+03
1.007000	6.967163e+03
1.008000	6.974083e+03
1.009000	6.981005e+03
1.010000	6.987927e+03
1.011000	6.994850e+03
1.012000	7.001770e+03
1.013000	7.008693e+03
1.014000	7.015616e+03
1.015000	7.022540e+03
1.016000	7.029463e+03
1.017000	7.036385e+03
1.018000	7.043305e+03
1.019000	7.050228e+03
1.020000	7.057151e+03
1.021000	7.064075e+03
1.022000	7.070999e+03
1.023000	7.077923e+03
1.024000	7.084848e+03
