t(ns)	MSD(A2)
0.473000	1.885866e+03
0.474000	1.889606e+03
0.475000	1.893346e+03
0.476000	1.897086e+03
0.477000	1.900825e+03
0.478000	1.904565e+03
0.479000	1.908304e+03
0.480000	1.912044e+03
0.481000	1.915783e+03
0.482000	1.919522e+03
0.483000	1.923261e+03
0.484000	1.927000e+03
0.485000	1.930739e+03
0.486000	1.934478e+03
0.487000	1.938218e+03
0.488000	1.941957e+03
0.489000	1.945696e+03
0.490000	1.949434e+03
0.491000	1.953172e+03
0.492000	1.956910e+03
0.493000	1.960648e+03
0.494000	1.964385e+03
0.495000	1.968123e+03
0.496000	1.971861e+03
0.497000	1.975600e+03
0.498000	1.979338e+03
0.499000	1.983076e+03
0.500000	1.986813e+03
0.501000	1.990551e+03
0.502000	1.994289e+03
0.503000	1.998028e+03
0.504000	2.001765e+03
0.505000	2.005502e+03
0.506000	2.009238e+03
0.507000	2.012973e+03
0.508000	2.016709e+03
0.509000	2.020443e+03
0.510000	2.024178e+03
0.511000	2.027913e+03
0.512000	2.031647e+03
0.513000	2.035382e+03
0.514000	2.039116e+03
0.515000	2.042850e+03
0.516000	2.046584e+03
0.517000	2.050318e+03
0.518000	2.054051e+03
0.519000	2.057782e+03
0.520000	2.061514e+03
0.521000	2.065245e+03
0.522000	2.068977e+03
0.523000	2.072708e+03
0.524000	2.076440e+03
0.525000	2.080171e+03
0.526000	2.083902e+03
0.527000	2.087634e+03
0.528000	2.091366e+03
0.529000	2.095098e+03
0.530000	2.098829e+03
0.531000	2.102560e+03
0.532000	2.106290e+03
0.533000	2.110021e+03
0.534000	2.113751e+03
0.535000	2.117481e+03
0.536000	2.121210e+03
0.537000	2.124938e+03
0.538000	2.128667e+03
0.539000	2.132395e+03
0.540000	2.136124e+03
0.541000	2.139852e+03
0.542000	2.143581e+03
0.543000	2.147310e+03
0.544000	2.151038e+03
0.545000	2.154765e+03
0.546000	2.158493e+03
0.547000	2.162220e+03
0.548000	2.165947e+03
0.549000	2.169674e+03
0.550000	2.173402e+03
0.551000	2.177130e+03
0.552000	2.180859e+03
0.553000	2.184587e+03
0.554000	2.188315e+03
0.555000	2.192043e+03
0.556000	2.195770e+03
0.557000	2.199497e+03
0.558000	2.203224e+03
0.559000	2.206951e+03
0.560000	2.210678e+03
0.561000	2.214406e+03
0.562000	2.218134e+03
0.563000	2.221861e+03
0.564000	2.225589e+03
0.565000	2.229316e+03
0.566000	2.233043e+03
0.567000	2.236770e+03
0.568000	2.240496e+03
0.569000	2.244222e+03
0.570000	2.247949e+03
0.571000	2.251676e+03
0.572000	2.255403e+03
0.573000	2.259130e+03
0.574000	2.262856e+03
0.575000	2.266583e+03
