t(ns)	MSD(A2)
0.464000	1.086062e+03
0.465000	1.088100e+03
0.466000	1.090138e+03
0.467000	1.092176e+03
0.468000	1.094213e+03
0.469000	1.096251e+03
0.470000	1.098288e+03
0.471000	1.100323e+03
0.472000	1.102358e+03
0.473000	1.104393e+03
0.474000	1.106427e+03
0.475000	1.108462e+03
0.476000	1.110496e+03
0.477000	1.112530e+03
0.478000	1.114564e+03
0.479000	1.116597e+03
0.480000	1.118630e+03
0.481000	1.120662e+03
0.482000	1.122694e+03
0.483000	1.124725e+03
0.484000	1.126756e+03
0.485000	1.128787e+03
0.486000	1.130818e+03
0.487000	1.132849e+03
0.488000	1.134880e+03
0.489000	1.136909e+03
0.490000	1.138939e+03
0.491000	1.140968e+03
0.492000	1.142997e+03
0.493000	1.145025e+03
0.494000	1.147054e+03
0.495000	1.149082e+03
0.496000	1.151110e+03
0.497000	1.153139e+03
0.498000	1.155166e+03
0.499000	1.157193e+03
0.500000	1.159219e+03
0.501000	1.161244e+03
0.502000	1.163269e+03
0.503000	1.165293e+03
0.504000	1.167316e+03
0.505000	1.169340e+03
0.506000	1.171363e+03
0.507000	1.173385e+03
0.508000	1.175408e+03
0.509000	1.177431e+03
0.510000	1.179454e+03
0.511000	1.181474e+03
0.512000	1.183495e+03
0.513000	1.185515e+03
0.514000	1.187535e+03
0.515000	1.189555e+03
0.516000	1.191573e+03
0.517000	1.193592e+03
0.518000	1.195609e+03
0.519000	1.197628e+03
0.520000	1.199646e+03
0.521000	1.201664e+03
0.522000	1.203682e+03
0.523000	1.205700e+03
0.524000	1.207717e+03
0.525000	1.209735e+03
0.526000	1.211752e+03
0.527000	1.213769e+03
0.528000	1.215786e+03
0.529000	1.217803e+03
0.530000	1.219819e+03
0.531000	1.221835e+03
0.532000	1.223850e+03
0.533000	1.225865e+03
0.534000	1.227879e+03
0.535000	1.229893e+03
0.536000	1.231907e+03
0.537000	1.233920e+03
0.538000	1.235932e+03
0.539000	1.237944e+03
0.540000	1.239956e+03
0.541000	1.241967e+03
0.542000	1.243978e+03
0.543000	1.245989e+03
0.544000	1.248000e+03
0.545000	1.250009e+03
0.546000	1.252019e+03
0.547000	1.254029e+03
0.548000	1.256038e+03
0.549000	1.258047e+03
0.550000	1.260055e+03
0.551000	1.262063e+03
0.552000	1.264071e+03
0.553000	1.266079e+03
0.554000	1.268086e+03
0.555000	1.270092e+03
0.556000	1.272098e+03
0.557000	1.274104e+03
0.558000	1.276109e+03
0.559000	1.278112e+03
0.560000	1.280116e+03
0.561000	1.282119e+03
0.562000	1.284122e+03
0.563000	1.286126e+03
0.564000	1.288129e+03
0.565000	1.290132e+03
0.566000	1.292135e+03
0.567000	1.294137e+03
0.568000	1.296139e+03
0.569000	1.298140e+03
0.570000	1.300140e+03
0.571000	1.302140e+03
0.572000	1.304139e+03
0.573000	1.306138e+03
0.574000	1.308136e+03
0.575000	1.310134e+03
0.576000	1.312131e+03
0.577000	1.314128e+03
0.578000	1.316124e+03
0.579000	1.318121e+03
0.580000	1.320118e+03
0.581000	1.322115e+03
0.582000	1.324111e+03
0.583000	1.326108e+03
0.584000	1.328104e+03
0.585000	1.330099e+03
0.586000	1.332093e+03
0.587000	1.334086e+03
0.588000	1.336080e+03
0.589000	1.338074e+03
0.590000	1.340068e+03
0.591000	1.342061e+03
0.592000	1.344054e+03
0.593000	1.346047e+03
0.594000	1.348039e+03
0.595000	1.350031e+03
0.596000	1.352023e+03
0.597000	1.354015e+03
0.598000	1.356005e+03
0.599000	1.357996e+03
0.600000	1.359986e+03
0.601000	1.361976e+03
0.602000	1.363965e+03
0.603000	1.365954e+03
0.604000	1.367943e+03
0.605000	1.369931e+03
0.606000	1.371919e+03
0.607000	1.373906e+03
0.608000	1.375893e+03
0.609000	1.377879e+03
0.610000	1.379864e+03
0.611000	1.381848e+03
0.612000	1.383834e+03
0.613000	1.385820e+03
0.614000	1.387805e+03
0.615000	1.389790e+03
0.616000	1.391774e+03
0.617000	1.393758e+03
0.618000	1.395742e+03
0.619000	1.397726e+03
0.620000	1.399710e+03
0.621000	1.401694e+03
0.622000	1.403677e+03
0.623000	1.405659e+03
0.624000	1.407641e+03
0.625000	1.409623e+03
0.626000	1.411604e+03
0.627000	1.413584e+03
0.628000	1.415564e+03
0.629000	1.417544e+03
0.630000	1.419523e+03
0.631000	1.421503e+03
0.632000	1.423482e+03
0.633000	1.425461e+03
0.634000	1.427439e+03
0.635000	1.429416e+03
0.636000	1.431394e+03
0.637000	1.433371e+03
0.638000	1.435348e+03
0.639000	1.437324e+03
0.640000	1.439299e+03
0.641000	1.441274e+03
0.642000	1.443249e+03
0.643000	1.445223e+03
0.644000	1.447197e+03
0.645000	1.449170e+03
0.646000	1.451144e+03
0.647000	1.453117e+03
0.648000	1.455090e+03
0.649000	1.457062e+03
0.650000	1.459035e+03
0.651000	1.461007e+03
0.652000	1.462979e+03
0.653000	1.464951e+03
0.654000	1.466922e+03
0.655000	1.468893e+03
0.656000	1.470863e+03
0.657000	1.472834e+03
0.658000	1.474804e+03
0.659000	1.476773e+03
0.660000	1.478743e+03
0.661000	1.480713e+03
0.662000	1.482683e+03
0.663000	1.484653e+03
0.664000	1.486622e+03
0.665000	1.488592e+03
0.666000	1.490561e+03
0.667000	1.492531e+03
0.668000	1.494500e+03
0.669000	1.496468e+03
0.670000	1.498436e+03
0.671000	1.500404e+03
0.672000	1.502373e+03
0.673000	1.504340e+03
0.674000	1.506308e+03
0.675000	1.508276e+03
0.676000	1.510244e+03
0.677000	1.512211e+03
0.678000	1.514178e+03
0.679000	1.516144e+03
0.680000	1.518111e+03
0.681000	1.520077e+03
0.682000	1.522043e+03
0.683000	1.524010e+03
0.684000	1.525976e+03
0.685000	1.527942e+03
0.686000	1.529907e+03
0.687000	1.531873e+03
0.688000	1.533838e+03
0.689000	1.535803e+03
0.690000	1.537767e+03
0.691000	1.539730e+03
0.692000	1.541693e+03
0.693000	1.543657e+03
0.694000	1.545620e+03
0.695000	1.547583e+03
0.696000	1.549546e+03
0.697000	1.551508e+03
0.698000	1.553470e+03
0.699000	1.555431e+03
0.700000	1.557392e+03
0.701000	1.559353e+03
0.702000	1.561313e+03
0.703000	1.563274e+03
0.704000	1.565234e+03
0.705000	1.567194e+03
0.706000	1.569154e+03
0.707000	1.571114e+03
0.708000	1.573072e+03
0.709000	1.575031e+03
0.710000	1.576991e+03
0.711000	1.578950e+03
0.712000	1.580909e+03
0.713000	1.582868e+03
0.714000	1.584827e+03
0.715000	1.586785e+03
0.716000	1.588743e+03
0.717000	1.590700e+03
0.718000	1.592657e+03
0.719000	1.594613e+03
0.720000	1.596569e+03
0.721000	1.598525e+03
0.722000	1.600482e+03
0.723000	1.602439e+03
0.724000	1.604395e+03
0.725000	1.606352e+03
0.726000	1.608308e+03
0.727000	1.610264e+03
0.728000	1.612220e+03
0.729000	1.614177e+03
0.730000	1.616133e+03
0.731000	1.618089e+03
0.732000	1.620044e+03
0.733000	1.622001e+03
0.734000	1.623956e+03
0.735000	1.625912e+03
0.736000	1.627868e+03
0.737000	1.629823e+03
0.738000	1.631778e+03
0.739000	1.633733e+03
0.740000	1.635687e+03
0.741000	1.637641e+03
0.742000	1.639595e+03
0.743000	1.641549e+03
0.744000	1.643502e+03
0.745000	1.645456e+03
0.746000	1.647409e+03
0.747000	1.649361e+03
0.748000	1.651313e+03
0.749000	1.653265e+03
0.750000	1.655216e+03
0.751000	1.657167e+03
0.752000	1.659118e+03
0.753000	1.661069e+03
0.754000	1.663019e+03
0.755000	1.664969e+03
0.756000	1.666920e+03
0.757000	1.668870e+03
0.758000	1.670820e+03
0.759000	1.672770e+03
0.760000	1.674721e+03
0.761000	1.676671e+03
0.762000	1.678622e+03
0.763000	1.680572e+03
0.764000	1.682522e+03
0.765000	1.684471e+03
0.766000	1.686421e+03
0.767000	1.688370e+03
0.768000	1.690318e+03
0.769000	1.692266e+03
0.770000	1.694213e+03
0.771000	1.696161e+03
0.772000	1.698108e+03
0.773000	1.700055e+03
0.774000	1.702002e+03
0.775000	1.703949e+03
0.776000	1.705896e+03
0.777000	1.707842e+03
0.778000	1.709789e+03
0.779000	1.711737e+03
0.780000	1.713684e+03
0.781000	1.715631e+03
0.782000	1.717578e+03
0.783000	1.719525e+03
0.784000	1.721471e+03
0.785000	1.723417e+03
0.786000	1.725363e+03
0.787000	1.727309e+03
0.788000	1.729254e+03
0.789000	1.731200e+03
0.790000	1.733146e+03
0.791000	1.735091e+03
0.792000	1.737036e+03
0.793000	1.738980e+03
0.794000	1.740923e+03
0.795000	1.742867e+03
0.796000	1.744810e+03
0.797000	1.746754e+03
0.798000	1.748697e+03
0.799000	1.750640e+03
0.800000	1.752582e+03
0.801000	1.754525e+03
0.802000	1.756467e+03
0.803000	1.758409e+03
0.804000	1.760350e+03
0.805000	1.762291e+03
0.806000	1.764232e+03
0.807000	1.766172e+03
0.808000	1.768113e+03
0.809000	1.770053e+03
0.810000	1.771993e+03
0.811000	1.773933e+03
0.812000	1.775872e+03
0.813000	1.777811e+03
0.814000	1.779751e+03
0.815000	1.781691e+03
0.816000	1.783632e+03
0.817000	1.785573e+03
0.818000	1.787513e+03
0.819000	1.789453e+03
0.820000	1.791393e+03
0.821000	1.793334e+03
0.822000	1.795275e+03
0.823000	1.797215e+03
0.824000	1.799155e+03
0.825000	1.801095e+03
0.826000	1.803034e+03
0.827000	1.804973e+03
0.828000	1.806912e+03
0.829000	1.808852e+03
0.830000	1.810792e+03
0.831000	1.812732e+03
0.832000	1.814671e+03
0.833000	1.816610e+03
0.834000	1.818549e+03
0.835000	1.820487e+03
0.836000	1.822424e+03
0.837000	1.824362e+03
0.838000	1.826301e+03
0.839000	1.828239e+03
0.840000	1.830176e+03
0.841000	1.832114e+03
0.842000	1.834052e+03
0.843000	1.835989e+03
0.844000	1.837926e+03
0.845000	1.839863e+03
0.846000	1.841800e+03
0.847000	1.843737e+03
0.848000	1.845673e+03
0.849000	1.847610e+03
0.850000	1.849547e+03
0.851000	1.851483e+03
0.852000	1.853420e+03
0.853000	1.855356e+03
0.854000	1.857291e+03
0.855000	1.859227e+03
0.856000	1.861162e+03
0.857000	1.863097e+03
0.858000	1.865032e+03
0.859000	1.866967e+03
0.860000	1.868902e+03
0.861000	1.870835e+03
0.862000	1.872769e+03
0.863000	1.874702e+03
0.864000	1.876634e+03
0.865000	1.878566e+03
0.866000	1.880499e+03
0.867000	1.882430e+03
0.868000	1.884361e+03
0.869000	1.886292e+03
0.870000	1.888222e+03
0.871000	1.890153e+03
0.872000	1.892084e+03
0.873000	1.894014e+03
0.874000	1.895945e+03
0.875000	1.897875e+03
0.876000	1.899805e+03
0.877000	1.901736e+03
0.878000	1.903666e+03
0.879000	1.905597e+03
0.880000	1.907528e+03
0.881000	1.909458e+03
0.882000	1.911389e+03
0.883000	1.913319e+03
0.884000	1.915250e+03
0.885000	1.917180e+03
0.886000	1.919110e+03
0.887000	1.921040e+03
0.888000	1.922969e+03
0.889000	1.924898e+03
0.890000	1.926827e+03
0.891000	1.928756e+03
0.892000	1.930684e+03
0.893000	1.932613e+03
0.894000	1.934541e+03
0.895000	1.936469e+03
0.896000	1.938397e+03
0.897000	1.940324e+03
0.898000	1.942251e+03
0.899000	1.944177e+03
0.900000	1.946104e+03
0.901000	1.948030e+03
0.902000	1.949955e+03
0.903000	1.951881e+03
0.904000	1.953807e+03
0.905000	1.955734e+03
0.906000	1.957660e+03
0.907000	1.959587e+03
0.908000	1.961514e+03
0.909000	1.963442e+03
0.910000	1.965369e+03
0.911000	1.967296e+03
0.912000	1.969223e+03
0.913000	1.971150e+03
0.914000	1.973076e+03
0.915000	1.975003e+03
0.916000	1.976930e+03
0.917000	1.978857e+03
0.918000	1.980783e+03
0.919000	1.982708e+03
0.920000	1.984633e+03
0.921000	1.986559e+03
0.922000	1.988485e+03
0.923000	1.990410e+03
0.924000	1.992335e+03
0.925000	1.994259e+03
0.926000	1.996184e+03
0.927000	1.998108e+03
0.928000	2.000032e+03
0.929000	2.001956e+03
0.930000	2.003880e+03
0.931000	2.005804e+03
0.932000	2.007727e+03
0.933000	2.009650e+03
0.934000	2.011574e+03
0.935000	2.013497e+03
0.936000	2.015420e+03
0.937000	2.017343e+03
0.938000	2.019265e+03
0.939000	2.021187e+03
0.940000	2.023109e+03
0.941000	2.025029e+03
0.942000	2.026951e+03
0.943000	2.028872e+03
0.944000	2.030794e+03
0.945000	2.032715e+03
0.946000	2.034635e+03
0.947000	2.036556e+03
0.948000	2.038476e+03
0.949000	2.040397e+03
0.950000	2.042318e+03
0.951000	2.044238e+03
0.952000	2.046159e+03
0.953000	2.048080e+03
0.954000	2.050000e+03
0.955000	2.051921e+03
0.956000	2.053842e+03
0.957000	2.055762e+03
0.958000	2.057682e+03
0.959000	2.059602e+03
0.960000	2.061522e+03
0.961000	2.063442e+03
0.962000	2.065362e+03
0.963000	2.067281e+03
0.964000	2.069200e+03
0.965000	2.071119e+03
0.966000	2.073037e+03
0.967000	2.074956e+03
0.968000	2.076875e+03
0.969000	2.078793e+03
0.970000	2.080712e+03
0.971000	2.082631e+03
0.972000	2.084549e+03
0.973000	2.086468e+03
0.974000	2.088387e+03
0.975000	2.090306e+03
0.976000	2.092224e+03
0.977000	2.094143e+03
0.978000	2.096061e+03
0.979000	2.097978e+03
0.980000	2.099895e+03
0.981000	2.101812e+03
0.982000	2.103729e+03
0.983000	2.105645e+03
0.984000	2.107561e+03
0.985000	2.109477e+03
0.986000	2.111391e+03
0.987000	2.113306e+03
0.988000	2.115220e+03
0.989000	2.117135e+03
0.990000	2.119049e+03
0.991000	2.120962e+03
0.992000	2.122876e+03
0.993000	2.124789e+03
0.994000	2.126702e+03
0.995000	2.128615e+03
0.996000	2.130528e+03
0.997000	2.132440e+03
0.998000	2.134352e+03
0.999000	2.136264e+03
1.000000	2.138176e+03
1.001000	2.140088e+03
1.002000	2.142000e+03
1.003000	2.143913e+03
1.004000	2.145826e+03
1.005000	2.147740e+03
1.006000	2.149653e+03
1.007000	2.151567e+03
1.008000	2.153482e+03
1.009000	2.155396e+03
1.010000	2.157310e+03
1.011000	2.159224e+03
1.012000	2.161137e+03
1.013000	2.163051e+03
1.014000	2.164965e+03
1.015000	2.166880e+03
1.016000	2.168794e+03
1.017000	2.170708e+03
1.018000	2.172623e+03
1.019000	2.174537e+03
1.020000	2.176451e+03
1.021000	2.178364e+03
1.022000	2.180278e+03
1.023000	2.182190e+03
1.024000	2.184103e+03
1.025000	2.186015e+03
1.026000	2.187926e+03
1.027000	2.189838e+03
1.028000	2.191750e+03
1.029000	2.193661e+03
1.030000	2.195572e+03
1.031000	2.197483e+03
1.032000	2.199395e+03
1.033000	2.201306e+03
1.034000	2.203218e+03
1.035000	2.205129e+03
1.036000	2.207041e+03
1.037000	2.208952e+03
1.038000	2.210863e+03
1.039000	2.212775e+03
1.040000	2.214687e+03
1.041000	2.216598e+03
1.042000	2.218510e+03
1.043000	2.220421e+03
1.044000	2.222332e+03
1.045000	2.224244e+03
1.046000	2.226155e+03
1.047000	2.228066e+03
1.048000	2.229976e+03
1.049000	2.231886e+03
1.050000	2.233796e+03
1.051000	2.235706e+03
1.052000	2.237615e+03
1.053000	2.239524e+03
1.054000	2.241434e+03
1.055000	2.243342e+03
1.056000	2.245251e+03
1.057000	2.247160e+03
1.058000	2.249069e+03
1.059000	2.250978e+03
1.060000	2.252888e+03
1.061000	2.254797e+03
1.062000	2.256706e+03
1.063000	2.258615e+03
1.064000	2.260523e+03
1.065000	2.262432e+03
1.066000	2.264340e+03
1.067000	2.266248e+03
1.068000	2.268156e+03
1.069000	2.270064e+03
1.070000	2.271972e+03
1.071000	2.273880e+03
1.072000	2.275788e+03
1.073000	2.277696e+03
