t(ns)	MSD(A2)
0.456000	1.475492e+03
0.457000	1.478400e+03
0.458000	1.481308e+03
0.459000	1.484215e+03
0.460000	1.487121e+03
0.461000	1.490027e+03
0.462000	1.492933e+03
0.463000	1.495839e+03
0.464000	1.498744e+03
0.465000	1.501649e+03
0.466000	1.504553e+03
0.467000	1.507458e+03
0.468000	1.510361e+03
0.469000	1.513264e+03
0.470000	1.516166e+03
0.471000	1.519067e+03
0.472000	1.521967e+03
0.473000	1.524867e+03
0.474000	1.527766e+03
0.475000	1.530665e+03
0.476000	1.533564e+03
0.477000	1.536462e+03
0.478000	1.539359e+03
0.479000	1.542256e+03
0.480000	1.545153e+03
0.481000	1.548049e+03
0.482000	1.550945e+03
0.483000	1.553842e+03
0.484000	1.556738e+03
0.485000	1.559633e+03
0.486000	1.562527e+03
0.487000	1.565422e+03
0.488000	1.568316e+03
0.489000	1.571210e+03
0.490000	1.574104e+03
0.491000	1.576997e+03
0.492000	1.579890e+03
0.493000	1.582781e+03
0.494000	1.585672e+03
0.495000	1.588563e+03
0.496000	1.591454e+03
0.497000	1.594344e+03
0.498000	1.597234e+03
0.499000	1.600122e+03
0.500000	1.603011e+03
0.501000	1.605899e+03
0.502000	1.608787e+03
0.503000	1.611676e+03
0.504000	1.614564e+03
0.505000	1.617452e+03
0.506000	1.620339e+03
0.507000	1.623227e+03
0.508000	1.626114e+03
0.509000	1.629000e+03
0.510000	1.631886e+03
0.511000	1.634772e+03
0.512000	1.637657e+03
0.513000	1.640542e+03
0.514000	1.643427e+03
0.515000	1.646311e+03
0.516000	1.649194e+03
0.517000	1.652077e+03
0.518000	1.654959e+03
0.519000	1.657842e+03
0.520000	1.660723e+03
0.521000	1.663604e+03
0.522000	1.666485e+03
0.523000	1.669366e+03
0.524000	1.672246e+03
0.525000	1.675128e+03
0.526000	1.678008e+03
0.527000	1.680888e+03
0.528000	1.683768e+03
0.529000	1.686648e+03
0.530000	1.689527e+03
0.531000	1.692406e+03
0.532000	1.695286e+03
0.533000	1.698165e+03
0.534000	1.701044e+03
0.535000	1.703924e+03
0.536000	1.706804e+03
0.537000	1.709684e+03
0.538000	1.712565e+03
0.539000	1.715446e+03
0.540000	1.718327e+03
0.541000	1.721207e+03
0.542000	1.724086e+03
0.543000	1.726965e+03
0.544000	1.729844e+03
0.545000	1.732722e+03
0.546000	1.735600e+03
0.547000	1.738476e+03
0.548000	1.741352e+03
0.549000	1.744228e+03
0.550000	1.747103e+03
0.551000	1.749977e+03
0.552000	1.752852e+03
0.553000	1.755727e+03
0.554000	1.758602e+03
0.555000	1.761476e+03
0.556000	1.764350e+03
0.557000	1.767224e+03
0.558000	1.770098e+03
0.559000	1.772972e+03
0.560000	1.775845e+03
0.561000	1.778719e+03
0.562000	1.781593e+03
0.563000	1.784466e+03
0.564000	1.787339e+03
0.565000	1.790212e+03
0.566000	1.793085e+03
0.567000	1.795957e+03
0.568000	1.798829e+03
0.569000	1.801702e+03
0.570000	1.804575e+03
0.571000	1.807448e+03
0.572000	1.810321e+03
0.573000	1.813194e+03
0.574000	1.816065e+03
0.575000	1.818936e+03
0.576000	1.821806e+03
0.577000	1.824676e+03
0.578000	1.827546e+03
0.579000	1.830416e+03
0.580000	1.833285e+03
0.581000	1.836155e+03
0.582000	1.839025e+03
0.583000	1.841894e+03
0.584000	1.844763e+03
0.585000	1.847633e+03
0.586000	1.850502e+03
0.587000	1.853370e+03
0.588000	1.856238e+03
0.589000	1.859105e+03
0.590000	1.861972e+03
0.591000	1.864838e+03
0.592000	1.867705e+03
0.593000	1.870572e+03
0.594000	1.873439e+03
0.595000	1.876305e+03
0.596000	1.879171e+03
0.597000	1.882037e+03
0.598000	1.884903e+03
0.599000	1.887768e+03
0.600000	1.890634e+03
0.601000	1.893498e+03
0.602000	1.896363e+03
0.603000	1.899228e+03
0.604000	1.902093e+03
0.605000	1.904957e+03
0.606000	1.907822e+03
0.607000	1.910687e+03
0.608000	1.913551e+03
0.609000	1.916414e+03
0.610000	1.919277e+03
0.611000	1.922140e+03
0.612000	1.925002e+03
0.613000	1.927865e+03
0.614000	1.930728e+03
0.615000	1.933590e+03
0.616000	1.936452e+03
0.617000	1.939314e+03
0.618000	1.942176e+03
0.619000	1.945037e+03
0.620000	1.947897e+03
0.621000	1.950758e+03
0.622000	1.953619e+03
0.623000	1.956480e+03
0.624000	1.959341e+03
0.625000	1.962201e+03
0.626000	1.965062e+03
0.627000	1.967923e+03
0.628000	1.970784e+03
0.629000	1.973644e+03
0.630000	1.976504e+03
0.631000	1.979365e+03
0.632000	1.982225e+03
0.633000	1.985086e+03
0.634000	1.987947e+03
0.635000	1.990807e+03
0.636000	1.993668e+03
0.637000	1.996528e+03
0.638000	1.999387e+03
0.639000	2.002247e+03
0.640000	2.005106e+03
0.641000	2.007964e+03
0.642000	2.010821e+03
0.643000	2.013678e+03
0.644000	2.016535e+03
0.645000	2.019391e+03
0.646000	2.022247e+03
0.647000	2.025103e+03
0.648000	2.027959e+03
0.649000	2.030814e+03
0.650000	2.033670e+03
0.651000	2.036525e+03
0.652000	2.039380e+03
0.653000	2.042235e+03
0.654000	2.045090e+03
0.655000	2.047945e+03
0.656000	2.050799e+03
0.657000	2.053652e+03
0.658000	2.056505e+03
0.659000	2.059357e+03
0.660000	2.062210e+03
0.661000	2.065062e+03
0.662000	2.067913e+03
0.663000	2.070763e+03
0.664000	2.073613e+03
0.665000	2.076463e+03
0.666000	2.079313e+03
0.667000	2.082163e+03
0.668000	2.085012e+03
0.669000	2.087862e+03
0.670000	2.090713e+03
0.671000	2.093562e+03
0.672000	2.096412e+03
0.673000	2.099262e+03
0.674000	2.102112e+03
0.675000	2.104961e+03
0.676000	2.107810e+03
0.677000	2.110658e+03
0.678000	2.113506e+03
0.679000	2.116354e+03
0.680000	2.119202e+03
0.681000	2.122050e+03
0.682000	2.124897e+03
0.683000	2.127744e+03
0.684000	2.130590e+03
0.685000	2.133436e+03
0.686000	2.136281e+03
0.687000	2.139126e+03
0.688000	2.141970e+03
0.689000	2.144814e+03
0.690000	2.147658e+03
0.691000	2.150502e+03
0.692000	2.153346e+03
0.693000	2.156190e+03
0.694000	2.159034e+03
0.695000	2.161878e+03
0.696000	2.164722e+03
0.697000	2.167565e+03
0.698000	2.170409e+03
0.699000	2.173251e+03
0.700000	2.176094e+03
0.701000	2.178938e+03
0.702000	2.181781e+03
0.703000	2.184624e+03
0.704000	2.187466e+03
0.705000	2.190307e+03
0.706000	2.193149e+03
0.707000	2.195992e+03
0.708000	2.198833e+03
0.709000	2.201675e+03
0.710000	2.204516e+03
0.711000	2.207358e+03
0.712000	2.210198e+03
0.713000	2.213038e+03
0.714000	2.215878e+03
0.715000	2.218719e+03
0.716000	2.221558e+03
0.717000	2.224399e+03
0.718000	2.227239e+03
0.719000	2.230079e+03
0.720000	2.232919e+03
0.721000	2.235758e+03
0.722000	2.238597e+03
0.723000	2.241435e+03
0.724000	2.244273e+03
0.725000	2.247112e+03
0.726000	2.249949e+03
0.727000	2.252786e+03
0.728000	2.255624e+03
0.729000	2.258462e+03
0.730000	2.261300e+03
0.731000	2.264137e+03
0.732000	2.266974e+03
0.733000	2.269811e+03
0.734000	2.272648e+03
0.735000	2.275485e+03
0.736000	2.278323e+03
0.737000	2.281160e+03
0.738000	2.283998e+03
0.739000	2.286835e+03
0.740000	2.289672e+03
0.741000	2.292508e+03
0.742000	2.295344e+03
0.743000	2.298179e+03
0.744000	2.301015e+03
0.745000	2.303849e+03
0.746000	2.306683e+03
0.747000	2.309516e+03
0.748000	2.312350e+03
0.749000	2.315182e+03
0.750000	2.318015e+03
0.751000	2.320849e+03
0.752000	2.323682e+03
0.753000	2.326515e+03
0.754000	2.329348e+03
0.755000	2.332181e+03
0.756000	2.335013e+03
0.757000	2.337845e+03
0.758000	2.340676e+03
0.759000	2.343507e+03
0.760000	2.346338e+03
0.761000	2.349169e+03
0.762000	2.352000e+03
0.763000	2.354831e+03
0.764000	2.357662e+03
0.765000	2.360492e+03
0.766000	2.363322e+03
0.767000	2.366153e+03
0.768000	2.368984e+03
0.769000	2.371814e+03
0.770000	2.374643e+03
0.771000	2.377472e+03
0.772000	2.380300e+03
0.773000	2.383129e+03
0.774000	2.385958e+03
0.775000	2.388787e+03
0.776000	2.391616e+03
0.777000	2.394445e+03
0.778000	2.397273e+03
0.779000	2.400101e+03
0.780000	2.402930e+03
0.781000	2.405757e+03
0.782000	2.408585e+03
0.783000	2.411414e+03
0.784000	2.414243e+03
0.785000	2.417072e+03
0.786000	2.419901e+03
0.787000	2.422730e+03
0.788000	2.425559e+03
0.789000	2.428387e+03
0.790000	2.431215e+03
0.791000	2.434043e+03
0.792000	2.436871e+03
0.793000	2.439699e+03
0.794000	2.442527e+03
0.795000	2.445355e+03
0.796000	2.448183e+03
0.797000	2.451011e+03
0.798000	2.453840e+03
0.799000	2.456668e+03
0.800000	2.459495e+03
0.801000	2.462322e+03
0.802000	2.465149e+03
0.803000	2.467976e+03
0.804000	2.470803e+03
0.805000	2.473630e+03
0.806000	2.476457e+03
0.807000	2.479284e+03
0.808000	2.482112e+03
0.809000	2.484939e+03
0.810000	2.487767e+03
0.811000	2.490594e+03
0.812000	2.493422e+03
0.813000	2.496249e+03
0.814000	2.499075e+03
0.815000	2.501902e+03
0.816000	2.504729e+03
0.817000	2.507556e+03
0.818000	2.510383e+03
0.819000	2.513210e+03
0.820000	2.516037e+03
0.821000	2.518864e+03
0.822000	2.521691e+03
0.823000	2.524517e+03
0.824000	2.527344e+03
0.825000	2.530170e+03
0.826000	2.532995e+03
0.827000	2.535821e+03
0.828000	2.538646e+03
0.829000	2.541470e+03
0.830000	2.544294e+03
0.831000	2.547118e+03
0.832000	2.549943e+03
0.833000	2.552767e+03
0.834000	2.555591e+03
0.835000	2.558415e+03
0.836000	2.561239e+03
0.837000	2.564062e+03
0.838000	2.566885e+03
0.839000	2.569709e+03
0.840000	2.572533e+03
0.841000	2.575357e+03
0.842000	2.578180e+03
0.843000	2.581003e+03
0.844000	2.583826e+03
0.845000	2.586648e+03
0.846000	2.589471e+03
0.847000	2.592293e+03
0.848000	2.595115e+03
0.849000	2.597937e+03
0.850000	2.600759e+03
0.851000	2.603581e+03
0.852000	2.606403e+03
0.853000	2.609227e+03
0.854000	2.612051e+03
0.855000	2.614874e+03
0.856000	2.617697e+03
0.857000	2.620520e+03
0.858000	2.623342e+03
0.859000	2.626164e+03
0.860000	2.628985e+03
0.861000	2.631807e+03
0.862000	2.634629e+03
0.863000	2.637450e+03
0.864000	2.640271e+03
0.865000	2.643093e+03
0.866000	2.645914e+03
0.867000	2.648734e+03
0.868000	2.651555e+03
0.869000	2.654376e+03
0.870000	2.657197e+03
0.871000	2.660018e+03
0.872000	2.662840e+03
0.873000	2.665660e+03
0.874000	2.668481e+03
0.875000	2.671302e+03
0.876000	2.674122e+03
0.877000	2.676943e+03
0.878000	2.679763e+03
0.879000	2.682583e+03
0.880000	2.685403e+03
0.881000	2.688223e+03
0.882000	2.691043e+03
0.883000	2.693864e+03
0.884000	2.696684e+03
0.885000	2.699504e+03
0.886000	2.702325e+03
0.887000	2.705145e+03
0.888000	2.707964e+03
0.889000	2.710784e+03
0.890000	2.713604e+03
0.891000	2.716424e+03
0.892000	2.719243e+03
0.893000	2.722061e+03
0.894000	2.724880e+03
0.895000	2.727697e+03
0.896000	2.730514e+03
0.897000	2.733331e+03
0.898000	2.736148e+03
0.899000	2.738966e+03
0.900000	2.741783e+03
0.901000	2.744600e+03
0.902000	2.747418e+03
0.903000	2.750236e+03
0.904000	2.753054e+03
0.905000	2.755872e+03
0.906000	2.758689e+03
0.907000	2.761506e+03
0.908000	2.764322e+03
0.909000	2.767140e+03
0.910000	2.769957e+03
0.911000	2.772773e+03
0.912000	2.775589e+03
0.913000	2.778405e+03
0.914000	2.781220e+03
0.915000	2.784035e+03
0.916000	2.786851e+03
0.917000	2.789665e+03
0.918000	2.792480e+03
0.919000	2.795295e+03
0.920000	2.798109e+03
0.921000	2.800921e+03
0.922000	2.803735e+03
0.923000	2.806548e+03
0.924000	2.809361e+03
0.925000	2.812173e+03
0.926000	2.814986e+03
0.927000	2.817799e+03
0.928000	2.820613e+03
0.929000	2.823426e+03
0.930000	2.826239e+03
0.931000	2.829052e+03
0.932000	2.831865e+03
0.933000	2.834678e+03
0.934000	2.837491e+03
0.935000	2.840304e+03
0.936000	2.843118e+03
0.937000	2.845931e+03
0.938000	2.848743e+03
0.939000	2.851556e+03
0.940000	2.854369e+03
0.941000	2.857183e+03
0.942000	2.859996e+03
0.943000	2.862810e+03
0.944000	2.865624e+03
0.945000	2.868439e+03
0.946000	2.871253e+03
0.947000	2.874067e+03
0.948000	2.876880e+03
0.949000	2.879694e+03
0.950000	2.882509e+03
0.951000	2.885323e+03
0.952000	2.888137e+03
0.953000	2.890951e+03
0.954000	2.893764e+03
0.955000	2.896577e+03
0.956000	2.899390e+03
0.957000	2.902203e+03
0.958000	2.905016e+03
0.959000	2.907829e+03
0.960000	2.910643e+03
0.961000	2.913457e+03
0.962000	2.916270e+03
0.963000	2.919083e+03
0.964000	2.921896e+03
0.965000	2.924708e+03
0.966000	2.927520e+03
0.967000	2.930332e+03
0.968000	2.933144e+03
0.969000	2.935956e+03
0.970000	2.938768e+03
0.971000	2.941580e+03
0.972000	2.944392e+03
0.973000	2.947204e+03
0.974000	2.950015e+03
0.975000	2.952827e+03
0.976000	2.955638e+03
0.977000	2.958448e+03
0.978000	2.961259e+03
0.979000	2.964070e+03
0.980000	2.966882e+03
0.981000	2.969693e+03
0.982000	2.972505e+03
0.983000	2.975317e+03
0.984000	2.978130e+03
0.985000	2.980943e+03
0.986000	2.983755e+03
0.987000	2.986567e+03
0.988000	2.989380e+03
0.989000	2.992193e+03
0.990000	2.995006e+03
0.991000	2.997819e+03
0.992000	3.000633e+03
0.993000	3.003446e+03
0.994000	3.006260e+03
0.995000	3.009073e+03
0.996000	3.011886e+03
0.997000	3.014698e+03
0.998000	3.017511e+03
0.999000	3.020323e+03
1.000000	3.023135e+03
1.001000	3.025946e+03
1.002000	3.028757e+03
1.003000	3.031568e+03
1.004000	3.034379e+03
1.005000	3.037190e+03
1.006000	3.040000e+03
1.007000	3.042809e+03
1.008000	3.045619e+03
1.009000	3.048430e+03
1.010000	3.051241e+03
1.011000	3.054052e+03
1.012000	3.056863e+03
1.013000	3.059674e+03
1.014000	3.062486e+03
1.015000	3.065297e+03
1.016000	3.068110e+03
1.017000	3.070923e+03
1.018000	3.073736e+03
1.019000	3.076549e+03
1.020000	3.079361e+03
1.021000	3.082173e+03
1.022000	3.084985e+03
1.023000	3.087798e+03
1.024000	3.090611e+03
1.025000	3.093424e+03
1.026000	3.096236e+03
1.027000	3.099049e+03
1.028000	3.101861e+03
1.029000	3.104674e+03
1.030000	3.107487e+03
1.031000	3.110301e+03
1.032000	3.113114e+03
1.033000	3.115927e+03
1.034000	3.118740e+03
1.035000	3.121552e+03
1.036000	3.124366e+03
1.037000	3.127178e+03
1.038000	3.129991e+03
1.039000	3.132803e+03
1.040000	3.135615e+03
1.041000	3.138427e+03
1.042000	3.141238e+03
1.043000	3.144050e+03
1.044000	3.146861e+03
1.045000	3.149672e+03
1.046000	3.152483e+03
1.047000	3.155294e+03
1.048000	3.158105e+03
1.049000	3.160916e+03
1.050000	3.163726e+03
1.051000	3.166537e+03
1.052000	3.169348e+03
1.053000	3.172158e+03
1.054000	3.174968e+03
1.055000	3.177779e+03
1.056000	3.180589e+03
1.057000	3.183400e+03
1.058000	3.186210e+03
1.059000	3.189020e+03
1.060000	3.191831e+03
1.061000	3.194642e+03
1.062000	3.197454e+03
1.063000	3.200265e+03
1.064000	3.203076e+03
1.065000	3.205888e+03
1.066000	3.208699e+03
1.067000	3.211509e+03
1.068000	3.214321e+03
1.069000	3.217132e+03
1.070000	3.219944e+03
1.071000	3.222756e+03
1.072000	3.225568e+03
1.073000	3.228380e+03
